#ies_format_version: 1.0
#file: 20241224_5000_2000.dat
#file_info: generated by AsciiLoger of OpenMUC
#timezone: + 1
#timestep_sec: 5.0
#col_no;	col_name;	confidential;	measured;	unit;	category;	comment
#001;	YYYYMMDD;	FALSE;	FALSE;	0;	time;	INTEGER,8. Date [human readable]
#002;	hhmmss;	FALSE;	FALSE;	0;	time;	SHORT,6. Time [human readable]
#003;	unixtimestamp;	FALSE;	FALSE;	s;	time;	DOUBLE,14. lapsed seconds from 01-01-1970
#004;	power_self_consumption;	FALSE;	TRUE;	kW;	other;	DOUBLE,9. test
YYYYMMDD;	hhmmss;	unixtimestamp;	power_self_consumption
20241224;	114322;	1735037002.000;	   +0.081
20241224;	114327;	1735037007.000;	   +0.064
20241224;	114332;	1735037012.000;	   +0.036
20241224;	114337;	1735037017.000;	   +0.071
20241224;	114342;	1735037022.000;	   +0.089
20241224;	114347;	1735037027.000;	   +0.090
20241224;	114352;	1735037032.000;	   +0.056
20241224;	114357;	1735037037.000;	   +0.054
20241224;	114402;	1735037042.000;	   +0.074
20241224;	114407;	1735037047.000;	   +0.081
20241224;	114412;	1735037052.000;	   +0.110
20241224;	114417;	1735037057.000;	   +0.168
20241224;	114422;	1735037062.000;	   +0.042
20241224;	114427;	1735037067.000;	   +0.136
20241224;	114432;	1735037072.000;	   +1.372
20241224;	114437;	1735037077.000;	   +0.000
20241224;	114442;	1735037082.000;	   +0.000
20241224;	114447;	1735037087.000;	   +0.071
20241224;	114452;	1735037092.000;	   +0.068
20241224;	114457;	1735037097.000;	   +0.099
20241224;	114502;	1735037102.000;	   +0.079
20241224;	114507;	1735037107.000;	   +0.082
20241224;	114512;	1735037112.000;	   +0.075
20241224;	114517;	1735037117.000;	   +0.081
20241224;	114522;	1735037122.000;	   +0.080
20241224;	114527;	1735037127.000;	   +0.082
20241224;	114532;	1735037132.000;	   +0.100
20241224;	114537;	1735037137.000;	   +0.072
20241224;	114542;	1735037142.000;	   +0.075
20241224;	114547;	1735037147.000;	   +0.103
20241224;	114552;	1735037152.000;	   +0.090
20241224;	114557;	1735037157.000;	   +0.512
20241224;	114602;	1735037162.000;	   +0.000
20241224;	114607;	1735037167.000;	   +0.000
20241224;	114612;	1735037172.000;	   +0.064
20241224;	114617;	1735037177.000;	   +0.054
20241224;	114622;	1735037182.000;	   +0.049
20241224;	114627;	1735037187.000;	   +0.071
20241224;	114632;	1735037192.000;	   +0.083
20241224;	114637;	1735037197.000;	   +0.076
20241224;	114642;	1735037202.000;	   +0.133
20241224;	114647;	1735037207.000;	   +0.259
20241224;	114652;	1735037212.000;	   +0.013
20241224;	114657;	1735037217.000;	   +0.043
20241224;	114702;	1735037222.000;	   +0.211
20241224;	114707;	1735037227.000;	   +0.214
20241224;	114712;	1735037232.000;	   +0.000
20241224;	114717;	1735037237.000;	   +0.070
20241224;	114722;	1735037242.000;	   +0.097
20241224;	114727;	1735037247.000;	   +0.069
20241224;	114732;	1735037252.000;	   +0.037
20241224;	114737;	1735037257.000;	   +0.075
20241224;	114742;	1735037262.000;	   +0.101
20241224;	114747;	1735037267.000;	   +0.098
20241224;	114752;	1735037272.000;	   +0.170
20241224;	114757;	1735037277.000;	   +0.390
20241224;	114802;	1735037282.000;	   +0.000
20241224;	114807;	1735037287.000;	   +0.000
20241224;	114812;	1735037292.000;	   +0.448
20241224;	114817;	1735037297.000;	   +0.010
20241224;	114822;	1735037302.000;	   +0.076
20241224;	114827;	1735037307.000;	   +0.000
20241224;	114832;	1735037312.000;	   +0.079
20241224;	114837;	1735037317.000;	   +0.169
20241224;	114842;	1735037322.000;	   +0.698
20241224;	114847;	1735037327.000;	   +0.000
20241224;	114852;	1735037332.000;	   +0.000
20241224;	114857;	1735037337.000;	   +0.352
20241224;	114902;	1735037342.000;	   +0.241
20241224;	114907;	1735037347.000;	   +0.000
20241224;	114912;	1735037352.000;	   +0.388
20241224;	114917;	1735037357.000;	   +0.710
20241224;	114922;	1735037362.000;	   +2.122
20241224;	114927;	1735037367.000;	   +0.147
20241224;	114932;	1735037372.000;	   +0.000
20241224;	114937;	1735037377.000;	   +0.150
20241224;	114942;	1735037382.000;	   +0.274
20241224;	114947;	1735037387.000;	   +0.173
20241224;	114952;	1735037392.000;	   +0.242
20241224;	114957;	1735037397.000;	   +0.000
20241224;	115002;	1735037402.000;	   +0.215
20241224;	115007;	1735037407.000;	   +0.078
20241224;	115012;	1735037412.000;	   +0.219
20241224;	115017;	1735037417.000;	   +1.842
20241224;	115022;	1735037422.000;	   +0.089
20241224;	115027;	1735037427.000;	   +0.182
20241224;	115032;	1735037432.000;	   +0.758
20241224;	115037;	1735037437.000;	   +0.420
20241224;	115042;	1735037442.000;	   +0.162
20241224;	115047;	1735037447.000;	   +0.193
20241224;	115052;	1735037452.000;	   +0.000
20241224;	115057;	1735037457.000;	    err32
20241224;	115102;	1735037462.000;	    err32
20241224;	115107;	1735037467.000;	     err7
20241224;	115112;	1735037472.000;	   +0.203
20241224;	115117;	1735037477.000;	   +0.083
20241224;	115122;	1735037482.000;	   +0.241
20241224;	115127;	1735037487.000;	   +0.000
20241224;	115132;	1735037492.000;	   +0.717
20241224;	115137;	1735037497.000;	   +0.000
20241224;	115142;	1735037502.000;	   +0.386
20241224;	115147;	1735037507.000;	   +0.214
20241224;	115152;	1735037512.000;	   +0.186
20241224;	115157;	1735037517.000;	   +0.215
20241224;	115202;	1735037522.000;	   +0.904
20241224;	115207;	1735037527.000;	   +0.972
20241224;	115212;	1735037532.000;	   +0.930
20241224;	115217;	1735037537.000;	   +0.290
20241224;	115222;	1735037542.000;	   +0.704
20241224;	115227;	1735037547.000;	   +0.203
20241224;	115232;	1735037552.000;	   +0.517
20241224;	115237;	1735037557.000;	    err32
20241224;	115242;	1735037562.000;	    err32
20241224;	115247;	1735037567.000;	    err32
20241224;	115252;	1735037572.000;	    err32
20241224;	115257;	1735037577.000;	     err7
20241224;	115302;	1735037582.000;	   +0.237
20241224;	115307;	1735037587.000;	   +0.256
20241224;	115312;	1735037592.000;	   +0.213
20241224;	115317;	1735037597.000;	   +0.216
20241224;	115322;	1735037602.000;	   +0.239
20241224;	115327;	1735037607.000;	   +0.214
20241224;	115332;	1735037612.000;	   +0.205
20241224;	115337;	1735037617.000;	   +0.202
20241224;	115342;	1735037622.000;	   +0.212
20241224;	115347;	1735037627.000;	   +0.205
20241224;	115352;	1735037632.000;	   +0.230
20241224;	115357;	1735037637.000;	   +0.228
20241224;	115402;	1735037642.000;	   +0.874
20241224;	115407;	1735037647.000;	   +0.215
20241224;	115412;	1735037652.000;	   +0.708
20241224;	115417;	1735037657.000;	   +0.222
20241224;	115422;	1735037662.000;	   +0.216
20241224;	115427;	1735037667.000;	   +0.651
20241224;	115432;	1735037672.000;	   +0.220
20241224;	115437;	1735037677.000;	   +0.642
20241224;	115442;	1735037682.000;	   +0.675
20241224;	115447;	1735037687.000;	   +0.000
20241224;	115452;	1735037692.000;	   +0.927
20241224;	115457;	1735037697.000;	   +0.277
20241224;	115502;	1735037702.000;	   +0.547
20241224;	115507;	1735037707.000;	   +0.258
20241224;	115512;	1735037712.000;	   +0.619
20241224;	115517;	1735037717.000;	   +0.225
20241224;	115522;	1735037722.000;	   +0.211
20241224;	115527;	1735037727.000;	   +0.211
20241224;	115532;	1735037732.000;	   +0.208
20241224;	115537;	1735037737.000;	   +0.217
20241224;	115542;	1735037742.000;	   +0.237
20241224;	115547;	1735037747.000;	   +0.138
20241224;	115552;	1735037752.000;	   +0.000
20241224;	115557;	1735037757.000;	   +0.000
20241224;	115602;	1735037762.000;	   +0.171
20241224;	115607;	1735037767.000;	   +0.071
20241224;	115612;	1735037772.000;	   +0.650
20241224;	115617;	1735037777.000;	    err32
20241224;	115622;	1735037782.000;	    err32
20241224;	115627;	1735037787.000;	    err32
20241224;	115632;	1735037792.000;	    err32
20241224;	115637;	1735037797.000;	    err32
20241224;	115642;	1735037802.000;	    err32
20241224;	115647;	1735037807.000;	    err32
20241224;	115652;	1735037812.000;	    err32
20241224;	115657;	1735037817.000;	    err32
20241224;	115702;	1735037822.000;	    err32
20241224;	115707;	1735037827.000;	    err32
20241224;	115712;	1735037832.000;	    err32
20241224;	115717;	1735037837.000;	    err32
20241224;	115722;	1735037842.000;	    err32
20241224;	115727;	1735037847.000;	    err32
20241224;	115732;	1735037852.000;	    err32
20241224;	115737;	1735037857.000;	    err32
20241224;	115742;	1735037862.000;	    err32
20241224;	115747;	1735037867.000;	    err32
20241224;	115752;	1735037872.000;	    err32
20241224;	115757;	1735037877.000;	    err32
20241224;	115802;	1735037882.000;	    err32
20241224;	115807;	1735037887.000;	    err32
20241224;	115812;	1735037892.000;	    err32
20241224;	115817;	1735037897.000;	    err32
20241224;	115822;	1735037902.000;	    err32
20241224;	115827;	1735037907.000;	    err32
20241224;	115832;	1735037912.000;	    err32
20241224;	115837;	1735037917.000;	    err32
20241224;	115842;	1735037922.000;	    err32
20241224;	115847;	1735037927.000;	    err32
20241224;	115852;	1735037932.000;	    err32
20241224;	115857;	1735037937.000;	    err32
20241224;	115902;	1735037942.000;	    err32
20241224;	115907;	1735037947.000;	    err32
20241224;	115912;	1735037952.000;	    err32
20241224;	115917;	1735037957.000;	    err32
20241224;	115922;	1735037962.000;	    err32
20241224;	115927;	1735037967.000;	    err32
20241224;	115932;	1735037972.000;	    err32
20241224;	115937;	1735037977.000;	    err32
20241224;	115942;	1735037982.000;	    err32
20241224;	115947;	1735037987.000;	    err32
20241224;	115952;	1735037992.000;	    err32
20241224;	115957;	1735037997.000;	    err32
20241224;	120002;	1735038002.000;	    err32
20241224;	120007;	1735038007.000;	    err32
20241224;	120012;	1735038012.000;	    err32
20241224;	120017;	1735038017.000;	    err32
20241224;	120022;	1735038022.000;	    err32
20241224;	120027;	1735038027.000;	    err32
20241224;	120032;	1735038032.000;	    err32
20241224;	120037;	1735038037.000;	    err32
20241224;	120042;	1735038042.000;	    err32
20241224;	120047;	1735038047.000;	    err32
20241224;	120052;	1735038052.000;	    err32
20241224;	120057;	1735038057.000;	    err32
20241224;	120102;	1735038062.000;	    err32
20241224;	120107;	1735038067.000;	    err32
20241224;	120112;	1735038072.000;	    err32
20241224;	120117;	1735038077.000;	    err32
20241224;	120122;	1735038082.000;	    err32
20241224;	120127;	1735038087.000;	    err32
20241224;	120132;	1735038092.000;	    err32
20241224;	120137;	1735038097.000;	    err32
20241224;	120142;	1735038102.000;	    err32
20241224;	120147;	1735038107.000;	    err32
20241224;	120152;	1735038112.000;	    err32
20241224;	120157;	1735038117.000;	    err32
20241224;	120202;	1735038122.000;	    err32
20241224;	120207;	1735038127.000;	    err32
20241224;	120212;	1735038132.000;	    err32
20241224;	120217;	1735038137.000;	    err32
20241224;	120222;	1735038142.000;	    err32
20241224;	120227;	1735038147.000;	    err32
20241224;	120232;	1735038152.000;	    err32
20241224;	120237;	1735038157.000;	    err32
20241224;	120242;	1735038162.000;	    err32
20241224;	120247;	1735038167.000;	    err32
20241224;	120252;	1735038172.000;	    err32
20241224;	120257;	1735038177.000;	    err32
20241224;	120302;	1735038182.000;	    err32
20241224;	120307;	1735038187.000;	    err32
20241224;	120312;	1735038192.000;	    err32
20241224;	120317;	1735038197.000;	    err32
20241224;	120322;	1735038202.000;	    err32
20241224;	120327;	1735038207.000;	    err32
20241224;	120332;	1735038212.000;	    err32
20241224;	120337;	1735038217.000;	    err32
20241224;	120342;	1735038222.000;	    err32
20241224;	120347;	1735038227.000;	    err32
20241224;	120352;	1735038232.000;	    err32
20241224;	120357;	1735038237.000;	    err32
20241224;	120402;	1735038242.000;	    err32
20241224;	120407;	1735038247.000;	    err32
20241224;	120412;	1735038252.000;	    err32
20241224;	120417;	1735038257.000;	    err32
20241224;	120422;	1735038262.000;	    err32
20241224;	120427;	1735038267.000;	    err32
20241224;	120432;	1735038272.000;	    err32
20241224;	120437;	1735038277.000;	    err32
20241224;	120442;	1735038282.000;	    err32
20241224;	120447;	1735038287.000;	    err32
20241224;	120452;	1735038292.000;	    err32
20241224;	120457;	1735038297.000;	    err32
20241224;	120502;	1735038302.000;	    err32
20241224;	120507;	1735038307.000;	    err32
20241224;	120512;	1735038312.000;	    err32
20241224;	120517;	1735038317.000;	    err32
20241224;	120522;	1735038322.000;	    err32
20241224;	120527;	1735038327.000;	    err32
20241224;	120532;	1735038332.000;	    err32
20241224;	120537;	1735038337.000;	    err32
20241224;	120542;	1735038342.000;	    err32
20241224;	120547;	1735038347.000;	    err32
20241224;	120552;	1735038352.000;	    err32
20241224;	120557;	1735038357.000;	    err32
20241224;	120602;	1735038362.000;	    err32
20241224;	120607;	1735038367.000;	    err32
20241224;	120612;	1735038372.000;	    err32
20241224;	120617;	1735038377.000;	    err32
20241224;	120622;	1735038382.000;	    err32
20241224;	120627;	1735038387.000;	    err32
20241224;	120632;	1735038392.000;	    err32
20241224;	120637;	1735038397.000;	    err32
20241224;	120642;	1735038402.000;	    err32
20241224;	120647;	1735038407.000;	    err32
20241224;	120652;	1735038412.000;	    err32
20241224;	120657;	1735038417.000;	    err32
20241224;	120702;	1735038422.000;	    err32
20241224;	120707;	1735038427.000;	    err32
20241224;	120712;	1735038432.000;	    err32
20241224;	120717;	1735038437.000;	    err32
20241224;	120722;	1735038442.000;	    err32
20241224;	120727;	1735038447.000;	    err32
20241224;	120732;	1735038452.000;	    err32
20241224;	120737;	1735038457.000;	    err32
20241224;	120742;	1735038462.000;	    err32
20241224;	120747;	1735038467.000;	    err32
20241224;	120752;	1735038472.000;	    err32
20241224;	120757;	1735038477.000;	    err32
20241224;	120802;	1735038482.000;	    err32
20241224;	120807;	1735038487.000;	    err32
20241224;	120812;	1735038492.000;	    err32
20241224;	120817;	1735038497.000;	    err32
20241224;	120822;	1735038502.000;	    err32
20241224;	120827;	1735038507.000;	    err32
20241224;	120832;	1735038512.000;	    err32
20241224;	120837;	1735038517.000;	    err32
20241224;	120842;	1735038522.000;	    err32
20241224;	120847;	1735038527.000;	    err32
20241224;	120852;	1735038532.000;	    err32
20241224;	120857;	1735038537.000;	    err32
20241224;	120902;	1735038542.000;	    err32
20241224;	120907;	1735038547.000;	    err32
20241224;	120912;	1735038552.000;	    err32
20241224;	120917;	1735038557.000;	    err32
20241224;	120922;	1735038562.000;	    err32
20241224;	120927;	1735038567.000;	    err32
20241224;	120932;	1735038572.000;	    err32
20241224;	120937;	1735038577.000;	    err32
20241224;	120942;	1735038582.000;	    err32
20241224;	120947;	1735038587.000;	    err32
20241224;	120952;	1735038592.000;	    err32
20241224;	120957;	1735038597.000;	    err32
20241224;	121002;	1735038602.000;	    err32
20241224;	121007;	1735038607.000;	    err32
20241224;	121012;	1735038612.000;	    err32
20241224;	121017;	1735038617.000;	    err32
20241224;	121022;	1735038622.000;	    err32
20241224;	121027;	1735038627.000;	    err32
20241224;	121032;	1735038632.000;	    err32
20241224;	121037;	1735038637.000;	    err32
20241224;	121042;	1735038642.000;	    err32
20241224;	121047;	1735038647.000;	    err32
20241224;	121052;	1735038652.000;	    err32
20241224;	121057;	1735038657.000;	    err32
20241224;	121102;	1735038662.000;	    err32
20241224;	121107;	1735038667.000;	    err32
20241224;	121112;	1735038672.000;	    err32
20241224;	121117;	1735038677.000;	    err32
20241224;	121122;	1735038682.000;	    err32
20241224;	121127;	1735038687.000;	    err32
20241224;	121132;	1735038692.000;	    err32
20241224;	121137;	1735038697.000;	    err32
20241224;	121142;	1735038702.000;	    err32
20241224;	121147;	1735038707.000;	    err32
20241224;	121152;	1735038712.000;	    err32
20241224;	121157;	1735038717.000;	    err32
20241224;	121202;	1735038722.000;	    err32
20241224;	121207;	1735038727.000;	    err32
20241224;	121212;	1735038732.000;	    err32
20241224;	121217;	1735038737.000;	    err32
20241224;	121222;	1735038742.000;	    err32
20241224;	121227;	1735038747.000;	    err32
20241224;	121232;	1735038752.000;	    err32
20241224;	121237;	1735038757.000;	    err32
20241224;	121242;	1735038762.000;	    err32
20241224;	121247;	1735038767.000;	    err32
20241224;	121252;	1735038772.000;	    err32
20241224;	121257;	1735038777.000;	    err32
20241224;	121302;	1735038782.000;	    err32
20241224;	121307;	1735038787.000;	    err32
20241224;	121312;	1735038792.000;	    err32
20241224;	121317;	1735038797.000;	    err32
20241224;	121322;	1735038802.000;	    err32
20241224;	121327;	1735038807.000;	    err32
20241224;	121332;	1735038812.000;	    err32
20241224;	121337;	1735038817.000;	    err32
20241224;	121342;	1735038822.000;	    err32
20241224;	121347;	1735038827.000;	    err32
20241224;	121352;	1735038832.000;	    err32
20241224;	121357;	1735038837.000;	    err32
20241224;	121402;	1735038842.000;	    err32
20241224;	121407;	1735038847.000;	    err32
20241224;	121412;	1735038852.000;	    err32
20241224;	121417;	1735038857.000;	    err32
20241224;	121422;	1735038862.000;	    err32
20241224;	121427;	1735038867.000;	    err32
20241224;	121432;	1735038872.000;	    err32
20241224;	121437;	1735038877.000;	    err32
20241224;	121442;	1735038882.000;	    err32
20241224;	121447;	1735038887.000;	    err32
20241224;	121452;	1735038892.000;	    err32
20241224;	121457;	1735038897.000;	    err32
20241224;	121502;	1735038902.000;	    err32
20241224;	121507;	1735038907.000;	    err32
20241224;	121512;	1735038912.000;	    err32
20241224;	121517;	1735038917.000;	    err32
20241224;	121522;	1735038922.000;	    err32
20241224;	121527;	1735038927.000;	    err32
20241224;	121532;	1735038932.000;	    err32
20241224;	121537;	1735038937.000;	    err32
20241224;	121542;	1735038942.000;	    err32
20241224;	121547;	1735038947.000;	    err32
20241224;	121552;	1735038952.000;	    err32
20241224;	121557;	1735038957.000;	    err32
20241224;	121602;	1735038962.000;	    err32
20241224;	121607;	1735038967.000;	    err32
20241224;	121612;	1735038972.000;	    err32
20241224;	121617;	1735038977.000;	    err32
20241224;	121622;	1735038982.000;	    err32
20241224;	121627;	1735038987.000;	    err32
20241224;	121632;	1735038992.000;	    err32
20241224;	121637;	1735038997.000;	    err32
20241224;	121642;	1735039002.000;	    err32
20241224;	121647;	1735039007.000;	    err32
20241224;	121652;	1735039012.000;	    err32
20241224;	121657;	1735039017.000;	    err32
20241224;	121702;	1735039022.000;	    err32
20241224;	121707;	1735039027.000;	    err32
20241224;	121712;	1735039032.000;	    err32
20241224;	121717;	1735039037.000;	    err32
20241224;	121722;	1735039042.000;	    err32
20241224;	121727;	1735039047.000;	    err32
20241224;	121732;	1735039052.000;	    err32
20241224;	121737;	1735039057.000;	    err32
20241224;	121742;	1735039062.000;	    err32
20241224;	121747;	1735039067.000;	    err32
20241224;	121752;	1735039072.000;	    err32
20241224;	121757;	1735039077.000;	    err32
20241224;	121802;	1735039082.000;	    err32
20241224;	121807;	1735039087.000;	    err32
20241224;	121812;	1735039092.000;	    err32
20241224;	121817;	1735039097.000;	    err32
20241224;	121822;	1735039102.000;	    err32
20241224;	121827;	1735039107.000;	    err32
20241224;	121832;	1735039112.000;	    err32
20241224;	121837;	1735039117.000;	    err32
20241224;	121842;	1735039122.000;	    err32
20241224;	121847;	1735039127.000;	    err32
20241224;	121852;	1735039132.000;	    err32
20241224;	121857;	1735039137.000;	    err32
20241224;	121902;	1735039142.000;	    err32
20241224;	121907;	1735039147.000;	    err32
20241224;	121912;	1735039152.000;	    err32
20241224;	121917;	1735039157.000;	    err32
20241224;	121922;	1735039162.000;	    err32
20241224;	121927;	1735039167.000;	    err32
20241224;	121932;	1735039172.000;	    err32
20241224;	121937;	1735039177.000;	    err32
20241224;	121942;	1735039182.000;	    err32
20241224;	121947;	1735039187.000;	    err32
20241224;	121952;	1735039192.000;	    err32
20241224;	121957;	1735039197.000;	    err32
20241224;	122002;	1735039202.000;	    err32
20241224;	122007;	1735039207.000;	    err32
20241224;	122012;	1735039212.000;	    err32
20241224;	122017;	1735039217.000;	    err32
20241224;	122022;	1735039222.000;	    err32
20241224;	122027;	1735039227.000;	    err32
20241224;	122032;	1735039232.000;	    err32
20241224;	122037;	1735039237.000;	    err32
20241224;	122042;	1735039242.000;	    err32
20241224;	122047;	1735039247.000;	    err32
20241224;	122052;	1735039252.000;	    err32
20241224;	122057;	1735039257.000;	    err32
20241224;	122102;	1735039262.000;	    err32
20241224;	122107;	1735039267.000;	    err32
20241224;	122112;	1735039272.000;	    err32
20241224;	122117;	1735039277.000;	    err32
20241224;	122122;	1735039282.000;	    err32
20241224;	122127;	1735039287.000;	    err32
20241224;	122132;	1735039292.000;	    err32
20241224;	122137;	1735039297.000;	    err32
20241224;	122142;	1735039302.000;	    err32
20241224;	122147;	1735039307.000;	    err32
20241224;	122152;	1735039312.000;	    err32
20241224;	122157;	1735039317.000;	    err32
20241224;	122202;	1735039322.000;	    err32
20241224;	122207;	1735039327.000;	    err32
20241224;	122212;	1735039332.000;	    err32
20241224;	122217;	1735039337.000;	    err32
20241224;	122222;	1735039342.000;	    err32
20241224;	122227;	1735039347.000;	    err32
20241224;	122232;	1735039352.000;	    err32
20241224;	122237;	1735039357.000;	    err32
20241224;	122242;	1735039362.000;	    err32
20241224;	122247;	1735039367.000;	    err32
20241224;	122252;	1735039372.000;	    err32
20241224;	122257;	1735039377.000;	    err32
20241224;	122302;	1735039382.000;	    err32
20241224;	122307;	1735039387.000;	    err32
20241224;	122312;	1735039392.000;	    err32
20241224;	122317;	1735039397.000;	    err32
20241224;	122322;	1735039402.000;	    err32
20241224;	122327;	1735039407.000;	    err32
20241224;	122332;	1735039412.000;	    err32
20241224;	122337;	1735039417.000;	    err32
20241224;	122342;	1735039422.000;	    err32
20241224;	122347;	1735039427.000;	    err32
20241224;	122352;	1735039432.000;	    err32
20241224;	122357;	1735039437.000;	    err32
20241224;	122402;	1735039442.000;	    err32
20241224;	122407;	1735039447.000;	    err32
20241224;	122412;	1735039452.000;	    err32
20241224;	122417;	1735039457.000;	    err32
20241224;	122422;	1735039462.000;	    err32
20241224;	122427;	1735039467.000;	    err32
20241224;	122432;	1735039472.000;	    err32
20241224;	122437;	1735039477.000;	    err32
20241224;	122442;	1735039482.000;	    err32
20241224;	122447;	1735039487.000;	    err32
20241224;	122452;	1735039492.000;	    err32
20241224;	122457;	1735039497.000;	    err32
20241224;	122502;	1735039502.000;	    err32
20241224;	122507;	1735039507.000;	    err32
20241224;	122512;	1735039512.000;	    err32
20241224;	122517;	1735039517.000;	    err32
20241224;	122522;	1735039522.000;	    err32
20241224;	122527;	1735039527.000;	    err32
20241224;	122532;	1735039532.000;	    err32
20241224;	122537;	1735039537.000;	    err32
20241224;	122542;	1735039542.000;	    err32
20241224;	122547;	1735039547.000;	    err32
20241224;	122552;	1735039552.000;	    err32
20241224;	122557;	1735039557.000;	   +0.162
20241224;	122602;	1735039562.000;	    err20
20241224;	122607;	1735039567.000;	   +0.167
20241224;	122612;	1735039572.000;	   +0.156
20241224;	122617;	1735039577.000;	   +0.166
20241224;	122622;	1735039582.000;	   +0.156
20241224;	122627;	1735039587.000;	   +0.137
20241224;	122632;	1735039592.000;	   +2.642
20241224;	122637;	1735039597.000;	   +2.632
20241224;	122642;	1735039602.000;	   +2.620
20241224;	122647;	1735039607.000;	   +2.617
20241224;	122652;	1735039612.000;	   +2.598
20241224;	122657;	1735039617.000;	   +2.117
20241224;	122702;	1735039622.000;	   +3.906
20241224;	122707;	1735039627.000;	   +3.971
20241224;	122712;	1735039632.000;	   +3.994
20241224;	122717;	1735039637.000;	   +3.223
20241224;	122722;	1735039642.000;	   +3.563
20241224;	122727;	1735039647.000;	   +4.531
20241224;	122732;	1735039652.000;	   +4.092
20241224;	122737;	1735039657.000;	   +3.945
20241224;	122742;	1735039662.000;	   +3.991
20241224;	122747;	1735039667.000;	   +3.937
20241224;	122752;	1735039672.000;	   +3.955
20241224;	122757;	1735039677.000;	   +3.930
20241224;	122802;	1735039682.000;	    err32
20241224;	122807;	1735039687.000;	    err32
20241224;	122812;	1735039692.000;	    err32
20241224;	122817;	1735039697.000;	    err32
20241224;	122822;	1735039702.000;	    err32
20241224;	122827;	1735039707.000;	    err32
20241224;	122832;	1735039712.000;	    err32
20241224;	122837;	1735039717.000;	    err32
20241224;	122842;	1735039722.000;	    err32
20241224;	122847;	1735039727.000;	    err32
20241224;	122852;	1735039732.000;	    err32
20241224;	122857;	1735039737.000;	    err32
20241224;	122902;	1735039742.000;	    err32
20241224;	122907;	1735039747.000;	    err32
20241224;	122912;	1735039752.000;	    err32
20241224;	122917;	1735039757.000;	    err32
20241224;	122922;	1735039762.000;	    err32
20241224;	122927;	1735039767.000;	    err32
20241224;	122932;	1735039772.000;	    err32
20241224;	122937;	1735039777.000;	    err32
20241224;	122942;	1735039782.000;	    err32
20241224;	122947;	1735039787.000;	    err32
20241224;	122952;	1735039792.000;	    err32
20241224;	122957;	1735039797.000;	    err32
20241224;	123002;	1735039802.000;	    err32
20241224;	123007;	1735039807.000;	    err32
20241224;	123012;	1735039812.000;	    err32
20241224;	123017;	1735039817.000;	    err32
20241224;	123022;	1735039822.000;	    err32
20241224;	123027;	1735039827.000;	    err32
20241224;	123032;	1735039832.000;	    err32
20241224;	123037;	1735039837.000;	    err32
20241224;	123042;	1735039842.000;	    err32
20241224;	123047;	1735039847.000;	    err32
20241224;	123052;	1735039852.000;	    err32
20241224;	123057;	1735039857.000;	    err32
20241224;	123102;	1735039862.000;	    err32
20241224;	123107;	1735039867.000;	    err32
