#ies_format_version: 1.0
#file: 20250204_5000_2000.dat
#file_info: generated by AsciiLoger of OpenMUC
#timezone: + 1
#timestep_sec: 5.0
#col_no;	col_name;	confidential;	measured;	unit;	category;	comment
#001;	YYYYMMDD;	FALSE;	FALSE;	0;	time;	INTEGER,8. Date [human readable]
#002;	hhmmss;	FALSE;	FALSE;	0;	time;	SHORT,6. Time [human readable]
#003;	unixtimestamp;	FALSE;	FALSE;	s;	time;	DOUBLE,14. lapsed seconds from 01-01-1970
#004;	power_self_consumption;	FALSE;	TRUE;	kW;	other;	DOUBLE,9. test
YYYYMMDD;	hhmmss;	unixtimestamp;	power_self_consumption
20250204;	104352;	1738662232.000;	    err32
20250204;	104357;	1738662237.000;	    err32
20250204;	104402;	1738662242.000;	    err32
20250204;	104407;	1738662247.000;	    err32
20250204;	104412;	1738662252.000;	    err32
20250204;	104417;	1738662257.000;	    err32
20250204;	104422;	1738662262.000;	    err32
20250204;	104427;	1738662267.000;	    err32
20250204;	104432;	1738662272.000;	    err32
20250204;	104437;	1738662277.000;	    err32
20250204;	104442;	1738662282.000;	    err32
20250204;	104447;	1738662287.000;	    err32
20250204;	104452;	1738662292.000;	    err32
20250204;	104457;	1738662297.000;	    err32
20250204;	104502;	1738662302.000;	    err32
20250204;	104507;	1738662307.000;	    err32
20250204;	104512;	1738662312.000;	    err32
20250204;	104517;	1738662317.000;	    err32
20250204;	104522;	1738662322.000;	    err32
20250204;	104527;	1738662327.000;	    err32
20250204;	104532;	1738662332.000;	    err32
20250204;	104537;	1738662337.000;	    err32
20250204;	104542;	1738662342.000;	    err32
20250204;	104547;	1738662347.000;	    err32
20250204;	104552;	1738662352.000;	    err32
20250204;	104557;	1738662357.000;	    err32
20250204;	104602;	1738662362.000;	    err32
20250204;	104607;	1738662367.000;	    err32
20250204;	104612;	1738662372.000;	    err32
20250204;	104617;	1738662377.000;	    err32
20250204;	104622;	1738662382.000;	    err32
20250204;	104627;	1738662387.000;	    err32
20250204;	104632;	1738662392.000;	    err32
20250204;	104637;	1738662397.000;	    err32
20250204;	104642;	1738662402.000;	    err32
20250204;	104647;	1738662407.000;	    err32
20250204;	104652;	1738662412.000;	    err32
20250204;	104657;	1738662417.000;	    err32
20250204;	104702;	1738662422.000;	    err32
20250204;	104707;	1738662427.000;	    err32
20250204;	104712;	1738662432.000;	   +0.124
20250204;	104717;	1738662437.000;	   +0.132
20250204;	104722;	1738662442.000;	   +0.129
20250204;	104727;	1738662447.000;	   +0.125
20250204;	104732;	1738662452.000;	    err32
20250204;	104737;	1738662457.000;	    err32
20250204;	104742;	1738662462.000;	    err32
20250204;	104747;	1738662467.000;	    err32
20250204;	104752;	1738662472.000;	    err32
20250204;	104757;	1738662477.000;	    err32
20250204;	104802;	1738662482.000;	    err32
20250204;	104807;	1738662487.000;	    err32
20250204;	104812;	1738662492.000;	    err32
20250204;	104817;	1738662497.000;	    err32
20250204;	104822;	1738662502.000;	    err32
20250204;	104827;	1738662507.000;	    err32
20250204;	104832;	1738662512.000;	    err32
20250204;	104837;	1738662517.000;	    err32
20250204;	104842;	1738662522.000;	    err32
20250204;	104847;	1738662527.000;	    err32
20250204;	104852;	1738662532.000;	    err32
20250204;	104857;	1738662537.000;	    err32
20250204;	104902;	1738662542.000;	    err32
20250204;	104907;	1738662547.000;	    err32
20250204;	104912;	1738662552.000;	    err32
20250204;	104917;	1738662557.000;	    err32
20250204;	104922;	1738662562.000;	    err32
20250204;	104927;	1738662567.000;	    err32
20250204;	104932;	1738662572.000;	    err32
20250204;	104937;	1738662577.000;	    err32
20250204;	104942;	1738662582.000;	    err32
20250204;	104947;	1738662587.000;	    err32
20250204;	104952;	1738662592.000;	    err32
20250204;	104957;	1738662597.000;	    err32
20250204;	105002;	1738662602.000;	    err32
20250204;	105007;	1738662607.000;	    err32
20250204;	105012;	1738662612.000;	    err32
20250204;	105017;	1738662617.000;	    err32
20250204;	105022;	1738662622.000;	    err32
20250204;	105027;	1738662627.000;	    err32
20250204;	105032;	1738662632.000;	    err32
20250204;	105037;	1738662637.000;	    err32
20250204;	105042;	1738662642.000;	    err32
20250204;	105047;	1738662647.000;	    err32
20250204;	105052;	1738662652.000;	    err32
20250204;	105057;	1738662657.000;	    err32
20250204;	105102;	1738662662.000;	    err32
20250204;	105107;	1738662667.000;	    err32
20250204;	105112;	1738662672.000;	    err32
20250204;	105117;	1738662677.000;	    err32
20250204;	105122;	1738662682.000;	    err32
20250204;	105127;	1738662687.000;	    err32
20250204;	105132;	1738662692.000;	    err32
20250204;	105137;	1738662697.000;	    err32
20250204;	105142;	1738662702.000;	    err32
20250204;	105147;	1738662707.000;	    err32
20250204;	105152;	1738662712.000;	    err32
20250204;	105157;	1738662717.000;	    err32
20250204;	105202;	1738662722.000;	    err32
20250204;	105207;	1738662727.000;	    err32
20250204;	105212;	1738662732.000;	    err32
20250204;	105217;	1738662737.000;	    err32
20250204;	105222;	1738662742.000;	    err32
20250204;	105227;	1738662747.000;	    err32
20250204;	105232;	1738662752.000;	    err32
20250204;	105237;	1738662757.000;	    err32
20250204;	105242;	1738662762.000;	    err32
20250204;	105247;	1738662767.000;	    err32
20250204;	105252;	1738662772.000;	    err32
20250204;	105257;	1738662777.000;	    err32
20250204;	105302;	1738662782.000;	    err32
20250204;	105307;	1738662787.000;	    err32
20250204;	105312;	1738662792.000;	    err32
20250204;	105317;	1738662797.000;	    err32
20250204;	105322;	1738662802.000;	    err32
20250204;	105327;	1738662807.000;	    err32
20250204;	105332;	1738662812.000;	    err32
20250204;	105337;	1738662817.000;	    err32
20250204;	105342;	1738662822.000;	    err32
20250204;	105347;	1738662827.000;	    err32
20250204;	105352;	1738662832.000;	    err32
20250204;	105357;	1738662837.000;	    err32
20250204;	105402;	1738662842.000;	    err32
20250204;	105407;	1738662847.000;	    err32
20250204;	105412;	1738662852.000;	    err32
20250204;	105417;	1738662857.000;	    err32
20250204;	105422;	1738662862.000;	    err32
20250204;	105427;	1738662867.000;	    err32
20250204;	105432;	1738662872.000;	    err32
20250204;	105437;	1738662877.000;	    err32
20250204;	105442;	1738662882.000;	    err32
20250204;	105447;	1738662887.000;	    err32
20250204;	105452;	1738662892.000;	    err32
20250204;	105457;	1738662897.000;	    err32
20250204;	105502;	1738662902.000;	    err32
20250204;	105507;	1738662907.000;	    err32
20250204;	105512;	1738662912.000;	    err32
20250204;	105517;	1738662917.000;	    err32
20250204;	105522;	1738662922.000;	    err32
20250204;	105527;	1738662927.000;	    err32
20250204;	105532;	1738662932.000;	    err32
20250204;	105537;	1738662937.000;	    err32
20250204;	105542;	1738662942.000;	    err32
20250204;	105547;	1738662947.000;	    err32
20250204;	105552;	1738662952.000;	    err32
20250204;	105557;	1738662957.000;	    err32
20250204;	105602;	1738662962.000;	    err32
20250204;	105607;	1738662967.000;	    err32
20250204;	105612;	1738662972.000;	    err32
20250204;	105617;	1738662977.000;	    err32
20250204;	105622;	1738662982.000;	    err32
20250204;	105627;	1738662987.000;	    err32
20250204;	105632;	1738662992.000;	    err32
20250204;	105637;	1738662997.000;	    err32
20250204;	105642;	1738663002.000;	    err32
20250204;	105647;	1738663007.000;	    err32
20250204;	105652;	1738663012.000;	    err32
20250204;	105657;	1738663017.000;	    err32
20250204;	105702;	1738663022.000;	    err32
20250204;	105707;	1738663027.000;	    err32
20250204;	105712;	1738663032.000;	    err32
20250204;	105717;	1738663037.000;	    err32
20250204;	105722;	1738663042.000;	    err32
20250204;	105727;	1738663047.000;	    err32
20250204;	105732;	1738663052.000;	    err32
20250204;	105737;	1738663057.000;	    err32
20250204;	105742;	1738663062.000;	    err32
20250204;	105747;	1738663067.000;	    err32
20250204;	105752;	1738663072.000;	    err32
20250204;	105757;	1738663077.000;	    err32
20250204;	105802;	1738663082.000;	    err32
20250204;	105807;	1738663087.000;	    err32
20250204;	105812;	1738663092.000;	    err32
20250204;	105817;	1738663097.000;	    err32
20250204;	105822;	1738663102.000;	    err32
20250204;	105827;	1738663107.000;	    err32
20250204;	105832;	1738663112.000;	    err32
20250204;	105837;	1738663117.000;	    err32
20250204;	105842;	1738663122.000;	    err32
20250204;	105847;	1738663127.000;	    err32
20250204;	105852;	1738663132.000;	    err32
20250204;	105857;	1738663137.000;	    err32
20250204;	105902;	1738663142.000;	    err32
20250204;	105907;	1738663147.000;	    err32
20250204;	105912;	1738663152.000;	    err32
20250204;	105917;	1738663157.000;	    err32
20250204;	105922;	1738663162.000;	    err32
20250204;	105927;	1738663167.000;	    err32
20250204;	105932;	1738663172.000;	    err32
20250204;	105937;	1738663177.000;	    err32
20250204;	105942;	1738663182.000;	    err32
20250204;	105947;	1738663187.000;	    err32
20250204;	105952;	1738663192.000;	    err32
20250204;	105957;	1738663197.000;	    err32
20250204;	110002;	1738663202.000;	    err32
20250204;	110007;	1738663207.000;	    err32
20250204;	110012;	1738663212.000;	    err32
20250204;	110017;	1738663217.000;	    err32
20250204;	110022;	1738663222.000;	    err32
20250204;	110027;	1738663227.000;	    err32
20250204;	110032;	1738663232.000;	    err32
20250204;	110037;	1738663237.000;	    err32
20250204;	110042;	1738663242.000;	    err32
20250204;	110047;	1738663247.000;	    err32
20250204;	110052;	1738663252.000;	    err32
20250204;	110057;	1738663257.000;	    err32
20250204;	110102;	1738663262.000;	    err32
20250204;	110107;	1738663267.000;	    err32
20250204;	110112;	1738663272.000;	    err32
20250204;	110117;	1738663277.000;	    err32
20250204;	110122;	1738663282.000;	    err32
20250204;	110127;	1738663287.000;	    err32
20250204;	110132;	1738663292.000;	    err32
20250204;	110137;	1738663297.000;	    err32
20250204;	110142;	1738663302.000;	    err32
20250204;	110147;	1738663307.000;	    err32
20250204;	110152;	1738663312.000;	    err32
20250204;	110157;	1738663317.000;	    err32
20250204;	110202;	1738663322.000;	    err32
20250204;	110207;	1738663327.000;	    err32
20250204;	110212;	1738663332.000;	    err32
20250204;	110217;	1738663337.000;	    err32
20250204;	110222;	1738663342.000;	    err32
20250204;	110227;	1738663347.000;	    err32
20250204;	110232;	1738663352.000;	    err32
20250204;	110237;	1738663357.000;	    err32
20250204;	110242;	1738663362.000;	    err32
20250204;	110247;	1738663367.000;	    err32
20250204;	110252;	1738663372.000;	    err32
20250204;	110257;	1738663377.000;	    err32
20250204;	110302;	1738663382.000;	    err32
20250204;	110307;	1738663387.000;	    err32
20250204;	110312;	1738663392.000;	    err32
20250204;	110317;	1738663397.000;	    err32
20250204;	110322;	1738663402.000;	    err32
20250204;	110327;	1738663407.000;	    err32
20250204;	110332;	1738663412.000;	    err32
20250204;	110337;	1738663417.000;	    err32
20250204;	110342;	1738663422.000;	    err32
20250204;	110347;	1738663427.000;	    err32
20250204;	110352;	1738663432.000;	    err32
20250204;	110357;	1738663437.000;	    err32
20250204;	110402;	1738663442.000;	    err32
20250204;	110407;	1738663447.000;	    err32
20250204;	110412;	1738663452.000;	    err32
20250204;	110417;	1738663457.000;	    err32
20250204;	110422;	1738663462.000;	    err32
20250204;	110427;	1738663467.000;	    err32
20250204;	110432;	1738663472.000;	    err32
20250204;	110437;	1738663477.000;	    err32
20250204;	110442;	1738663482.000;	    err32
20250204;	110447;	1738663487.000;	    err32
20250204;	110452;	1738663492.000;	    err32
20250204;	110457;	1738663497.000;	    err32
20250204;	110502;	1738663502.000;	    err32
20250204;	110507;	1738663507.000;	    err32
20250204;	110512;	1738663512.000;	    err32
20250204;	110517;	1738663517.000;	    err32
20250204;	110522;	1738663522.000;	    err32
20250204;	110527;	1738663527.000;	    err32
20250204;	110532;	1738663532.000;	    err32
20250204;	110537;	1738663537.000;	    err32
20250204;	110542;	1738663542.000;	    err32
20250204;	110547;	1738663547.000;	    err32
20250204;	110552;	1738663552.000;	    err32
20250204;	110557;	1738663557.000;	    err32
20250204;	110602;	1738663562.000;	    err32
20250204;	110607;	1738663567.000;	    err32
20250204;	110612;	1738663572.000;	    err32
20250204;	110617;	1738663577.000;	    err32
20250204;	110622;	1738663582.000;	    err32
20250204;	110627;	1738663587.000;	    err32
20250204;	110632;	1738663592.000;	    err32
20250204;	110637;	1738663597.000;	    err32
20250204;	110642;	1738663602.000;	    err32
20250204;	110647;	1738663607.000;	    err32
20250204;	110652;	1738663612.000;	    err32
20250204;	110657;	1738663617.000;	    err32
20250204;	110702;	1738663622.000;	    err32
20250204;	110707;	1738663627.000;	    err32
20250204;	110712;	1738663632.000;	    err32
20250204;	110717;	1738663637.000;	    err32
20250204;	110722;	1738663642.000;	    err32
20250204;	110727;	1738663647.000;	    err32
20250204;	110732;	1738663652.000;	    err32
20250204;	110737;	1738663657.000;	    err32
20250204;	110742;	1738663662.000;	    err32
20250204;	110747;	1738663667.000;	    err32
20250204;	110752;	1738663672.000;	    err32
20250204;	110757;	1738663677.000;	    err32
20250204;	110802;	1738663682.000;	    err32
20250204;	110807;	1738663687.000;	    err32
20250204;	110812;	1738663692.000;	    err32
20250204;	110817;	1738663697.000;	    err32
20250204;	110822;	1738663702.000;	    err32
20250204;	110827;	1738663707.000;	    err32
20250204;	110832;	1738663712.000;	    err32
20250204;	110837;	1738663717.000;	    err32
20250204;	110842;	1738663722.000;	    err32
20250204;	110847;	1738663727.000;	    err32
20250204;	110852;	1738663732.000;	    err32
20250204;	110857;	1738663737.000;	    err32
20250204;	110902;	1738663742.000;	    err32
20250204;	110907;	1738663747.000;	    err32
20250204;	110912;	1738663752.000;	    err32
20250204;	110917;	1738663757.000;	    err32
20250204;	110922;	1738663762.000;	    err32
20250204;	110927;	1738663767.000;	    err32
20250204;	110932;	1738663772.000;	    err32
20250204;	110937;	1738663777.000;	    err32
20250204;	110942;	1738663782.000;	    err32
20250204;	110947;	1738663787.000;	    err32
20250204;	110952;	1738663792.000;	    err32
20250204;	110957;	1738663797.000;	    err32
20250204;	111002;	1738663802.000;	    err32
20250204;	111007;	1738663807.000;	    err32
20250204;	111012;	1738663812.000;	    err32
20250204;	111017;	1738663817.000;	    err32
20250204;	111022;	1738663822.000;	    err32
20250204;	111027;	1738663827.000;	    err32
20250204;	111032;	1738663832.000;	    err32
20250204;	111037;	1738663837.000;	    err32
20250204;	111042;	1738663842.000;	    err32
20250204;	111047;	1738663847.000;	    err32
20250204;	111052;	1738663852.000;	    err32
20250204;	111057;	1738663857.000;	    err32
20250204;	111102;	1738663862.000;	    err32
20250204;	111107;	1738663867.000;	    err32
20250204;	111112;	1738663872.000;	    err32
20250204;	111117;	1738663877.000;	    err32
20250204;	111122;	1738663882.000;	    err32
20250204;	111127;	1738663887.000;	    err32
20250204;	111132;	1738663892.000;	    err32
20250204;	111137;	1738663897.000;	    err32
20250204;	111142;	1738663902.000;	    err32
20250204;	111147;	1738663907.000;	    err32
20250204;	111152;	1738663912.000;	    err32
20250204;	111157;	1738663917.000;	    err32
20250204;	111202;	1738663922.000;	    err32
20250204;	111207;	1738663927.000;	    err32
20250204;	111212;	1738663932.000;	    err32
20250204;	111217;	1738663937.000;	    err32
20250204;	111222;	1738663942.000;	    err32
20250204;	111227;	1738663947.000;	    err32
20250204;	111232;	1738663952.000;	    err32
20250204;	111237;	1738663957.000;	    err32
20250204;	111242;	1738663962.000;	    err32
20250204;	111247;	1738663967.000;	    err32
20250204;	111252;	1738663972.000;	    err32
20250204;	111257;	1738663977.000;	    err32
20250204;	111302;	1738663982.000;	    err32
20250204;	111307;	1738663987.000;	    err32
20250204;	111312;	1738663992.000;	    err32
20250204;	111317;	1738663997.000;	    err32
20250204;	111322;	1738664002.000;	    err32
20250204;	111327;	1738664007.000;	    err32
20250204;	111332;	1738664012.000;	    err32
20250204;	111337;	1738664017.000;	    err32
20250204;	111342;	1738664022.000;	    err32
20250204;	111347;	1738664027.000;	    err32
20250204;	111352;	1738664032.000;	    err32
20250204;	111357;	1738664037.000;	    err32
20250204;	111402;	1738664042.000;	    err32
20250204;	111407;	1738664047.000;	    err32
20250204;	111412;	1738664052.000;	    err32
20250204;	111417;	1738664057.000;	    err32
20250204;	111422;	1738664062.000;	    err32
20250204;	111427;	1738664067.000;	    err32
20250204;	111432;	1738664072.000;	    err32
20250204;	111437;	1738664077.000;	    err32
20250204;	111442;	1738664082.000;	    err32
20250204;	111447;	1738664087.000;	    err32
20250204;	111452;	1738664092.000;	    err32
20250204;	111457;	1738664097.000;	    err32
20250204;	111502;	1738664102.000;	    err32
20250204;	111507;	1738664107.000;	    err32
20250204;	111512;	1738664112.000;	    err32
20250204;	111517;	1738664117.000;	    err32
20250204;	111522;	1738664122.000;	    err32
20250204;	111527;	1738664127.000;	    err32
20250204;	111532;	1738664132.000;	    err32
20250204;	111537;	1738664137.000;	    err32
20250204;	111542;	1738664142.000;	    err32
20250204;	111547;	1738664147.000;	    err32
20250204;	111552;	1738664152.000;	    err32
20250204;	111557;	1738664157.000;	    err32
20250204;	111602;	1738664162.000;	    err32
20250204;	111607;	1738664167.000;	    err32
20250204;	111612;	1738664172.000;	    err32
20250204;	111617;	1738664177.000;	    err32
20250204;	111622;	1738664182.000;	    err32
20250204;	111627;	1738664187.000;	    err32
20250204;	111632;	1738664192.000;	    err32
20250204;	111637;	1738664197.000;	    err32
20250204;	111642;	1738664202.000;	    err32
20250204;	111647;	1738664207.000;	    err32
20250204;	111652;	1738664212.000;	    err32
20250204;	111657;	1738664217.000;	    err32
20250204;	111702;	1738664222.000;	    err32
20250204;	111707;	1738664227.000;	    err32
20250204;	111712;	1738664232.000;	    err32
20250204;	111717;	1738664237.000;	    err32
20250204;	111722;	1738664242.000;	    err32
20250204;	111727;	1738664247.000;	    err32
20250204;	111732;	1738664252.000;	    err32
20250204;	111737;	1738664257.000;	    err32
20250204;	111742;	1738664262.000;	    err32
20250204;	111747;	1738664267.000;	    err32
20250204;	111752;	1738664272.000;	    err32
20250204;	111757;	1738664277.000;	    err32
20250204;	111802;	1738664282.000;	    err32
20250204;	111807;	1738664287.000;	    err32
20250204;	111812;	1738664292.000;	    err32
20250204;	111817;	1738664297.000;	    err32
20250204;	111822;	1738664302.000;	    err32
20250204;	111827;	1738664307.000;	    err32
20250204;	111832;	1738664312.000;	    err32
20250204;	111837;	1738664317.000;	    err32
20250204;	111842;	1738664322.000;	    err32
20250204;	111847;	1738664327.000;	    err32
20250204;	111852;	1738664332.000;	    err32
20250204;	111857;	1738664337.000;	    err32
20250204;	111902;	1738664342.000;	    err32
20250204;	111907;	1738664347.000;	    err32
20250204;	111912;	1738664352.000;	    err32
20250204;	111917;	1738664357.000;	    err32
20250204;	111922;	1738664362.000;	    err32
20250204;	111927;	1738664367.000;	    err32
20250204;	111932;	1738664372.000;	    err32
20250204;	111937;	1738664377.000;	    err32
20250204;	111942;	1738664382.000;	    err32
20250204;	111947;	1738664387.000;	    err32
20250204;	111952;	1738664392.000;	    err32
20250204;	111957;	1738664397.000;	    err32
20250204;	112002;	1738664402.000;	    err32
20250204;	112007;	1738664407.000;	    err32
20250204;	112012;	1738664412.000;	    err32
20250204;	112017;	1738664417.000;	    err32
20250204;	112022;	1738664422.000;	    err32
20250204;	112027;	1738664427.000;	    err32
20250204;	112032;	1738664432.000;	    err32
20250204;	112037;	1738664437.000;	    err32
20250204;	112042;	1738664442.000;	    err32
20250204;	112047;	1738664447.000;	    err32
20250204;	112052;	1738664452.000;	    err32
20250204;	112057;	1738664457.000;	    err32
20250204;	112102;	1738664462.000;	    err32
20250204;	112107;	1738664467.000;	    err32
20250204;	112112;	1738664472.000;	    err32
20250204;	112117;	1738664477.000;	    err32
20250204;	112122;	1738664482.000;	    err32
20250204;	112127;	1738664487.000;	    err32
20250204;	112132;	1738664492.000;	    err32
20250204;	112137;	1738664497.000;	    err32
20250204;	112142;	1738664502.000;	    err32
20250204;	112147;	1738664507.000;	    err32
20250204;	112152;	1738664512.000;	    err32
20250204;	112157;	1738664517.000;	    err32
20250204;	112202;	1738664522.000;	    err32
20250204;	112207;	1738664527.000;	    err32
20250204;	112212;	1738664532.000;	    err32
20250204;	112217;	1738664537.000;	    err32
20250204;	112222;	1738664542.000;	    err32
20250204;	112227;	1738664547.000;	    err32
20250204;	112232;	1738664552.000;	    err32
20250204;	112237;	1738664557.000;	    err32
20250204;	112242;	1738664562.000;	    err32
20250204;	112247;	1738664567.000;	    err32
20250204;	112252;	1738664572.000;	    err32
20250204;	112257;	1738664577.000;	    err32
20250204;	112302;	1738664582.000;	    err32
20250204;	112307;	1738664587.000;	    err32
20250204;	112312;	1738664592.000;	    err32
20250204;	112317;	1738664597.000;	    err32
20250204;	112322;	1738664602.000;	    err32
20250204;	112327;	1738664607.000;	    err32
20250204;	112332;	1738664612.000;	    err32
20250204;	112337;	1738664617.000;	    err32
20250204;	112342;	1738664622.000;	    err32
20250204;	112347;	1738664627.000;	    err32
20250204;	112352;	1738664632.000;	    err32
20250204;	112357;	1738664637.000;	    err32
20250204;	112402;	1738664642.000;	    err32
20250204;	112407;	1738664647.000;	    err32
20250204;	112412;	1738664652.000;	    err32
20250204;	112417;	1738664657.000;	    err32
20250204;	112422;	1738664662.000;	    err32
20250204;	112427;	1738664667.000;	    err32
20250204;	112432;	1738664672.000;	    err32
20250204;	112437;	1738664677.000;	    err32
20250204;	112442;	1738664682.000;	    err32
20250204;	112447;	1738664687.000;	    err32
20250204;	112452;	1738664692.000;	    err32
20250204;	112457;	1738664697.000;	    err32
20250204;	112502;	1738664702.000;	    err32
20250204;	112507;	1738664707.000;	    err32
20250204;	112512;	1738664712.000;	    err32
20250204;	112517;	1738664717.000;	    err32
20250204;	112522;	1738664722.000;	    err32
20250204;	112527;	1738664727.000;	    err32
20250204;	112532;	1738664732.000;	    err32
20250204;	112537;	1738664737.000;	    err32
20250204;	112542;	1738664742.000;	    err32
20250204;	112547;	1738664747.000;	    err32
20250204;	112552;	1738664752.000;	    err32
20250204;	112557;	1738664757.000;	    err32
20250204;	112602;	1738664762.000;	    err32
20250204;	112607;	1738664767.000;	    err32
20250204;	112612;	1738664772.000;	    err32
20250204;	112617;	1738664777.000;	    err32
20250204;	112622;	1738664782.000;	    err32
20250204;	112627;	1738664787.000;	    err32
20250204;	112632;	1738664792.000;	    err32
20250204;	112637;	1738664797.000;	    err32
20250204;	112642;	1738664802.000;	    err32
20250204;	112647;	1738664807.000;	    err32
20250204;	112652;	1738664812.000;	    err32
20250204;	112657;	1738664817.000;	    err32
20250204;	112702;	1738664822.000;	    err32
20250204;	112707;	1738664827.000;	    err32
20250204;	112712;	1738664832.000;	    err32
20250204;	112717;	1738664837.000;	    err32
20250204;	112722;	1738664842.000;	    err32
20250204;	112727;	1738664847.000;	    err32
20250204;	112732;	1738664852.000;	    err32
20250204;	112737;	1738664857.000;	    err32
20250204;	112742;	1738664862.000;	    err32
20250204;	112747;	1738664867.000;	    err32
20250204;	112752;	1738664872.000;	    err32
20250204;	112757;	1738664877.000;	    err32
20250204;	112802;	1738664882.000;	    err32
20250204;	112807;	1738664887.000;	    err32
20250204;	112812;	1738664892.000;	    err32
20250204;	112817;	1738664897.000;	    err32
20250204;	112822;	1738664902.000;	    err32
20250204;	112827;	1738664907.000;	    err32
20250204;	112832;	1738664912.000;	    err32
20250204;	112837;	1738664917.000;	    err32
20250204;	112842;	1738664922.000;	    err32
20250204;	112847;	1738664927.000;	    err32
20250204;	112852;	1738664932.000;	    err32
20250204;	112857;	1738664937.000;	    err32
20250204;	112902;	1738664942.000;	    err32
20250204;	112907;	1738664947.000;	    err32
20250204;	112912;	1738664952.000;	    err32
20250204;	112917;	1738664957.000;	    err32
20250204;	112922;	1738664962.000;	    err32
20250204;	112927;	1738664967.000;	    err32
20250204;	112932;	1738664972.000;	    err32
20250204;	112937;	1738664977.000;	    err32
20250204;	112942;	1738664982.000;	    err32
20250204;	112947;	1738664987.000;	    err32
20250204;	112952;	1738664992.000;	    err32
20250204;	112957;	1738664997.000;	    err32
20250204;	113002;	1738665002.000;	    err32
20250204;	113007;	1738665007.000;	    err32
20250204;	113012;	1738665012.000;	    err32
20250204;	113017;	1738665017.000;	    err32
20250204;	113022;	1738665022.000;	    err32
20250204;	113027;	1738665027.000;	    err32
20250204;	113032;	1738665032.000;	    err32
20250204;	113037;	1738665037.000;	    err32
20250204;	113042;	1738665042.000;	    err32
20250204;	113047;	1738665047.000;	    err32
20250204;	113052;	1738665052.000;	    err32
20250204;	113057;	1738665057.000;	    err32
20250204;	113102;	1738665062.000;	    err32
20250204;	113107;	1738665067.000;	    err32
20250204;	113112;	1738665072.000;	    err32
20250204;	113117;	1738665077.000;	    err32
20250204;	113122;	1738665082.000;	    err32
20250204;	113127;	1738665087.000;	    err32
20250204;	113132;	1738665092.000;	    err32
20250204;	113137;	1738665097.000;	    err32
20250204;	113142;	1738665102.000;	    err32
20250204;	113147;	1738665107.000;	    err32
20250204;	113152;	1738665112.000;	    err32
20250204;	113157;	1738665117.000;	    err32
20250204;	113202;	1738665122.000;	    err32
20250204;	113207;	1738665127.000;	    err32
20250204;	113212;	1738665132.000;	    err32
20250204;	113217;	1738665137.000;	    err32
20250204;	113222;	1738665142.000;	    err32
20250204;	113227;	1738665147.000;	    err32
20250204;	113232;	1738665152.000;	    err32
20250204;	113237;	1738665157.000;	    err32
20250204;	113242;	1738665162.000;	    err32
20250204;	113247;	1738665167.000;	    err32
20250204;	113252;	1738665172.000;	    err32
20250204;	113257;	1738665177.000;	    err32
20250204;	113302;	1738665182.000;	    err32
20250204;	113307;	1738665187.000;	    err32
20250204;	113312;	1738665192.000;	    err32
20250204;	113317;	1738665197.000;	    err32
20250204;	113322;	1738665202.000;	    err32
20250204;	113327;	1738665207.000;	    err32
20250204;	113332;	1738665212.000;	    err32
20250204;	113337;	1738665217.000;	    err32
20250204;	113342;	1738665222.000;	    err32
20250204;	113347;	1738665227.000;	    err32
20250204;	113352;	1738665232.000;	    err32
20250204;	113357;	1738665237.000;	    err32
20250204;	113402;	1738665242.000;	    err32
20250204;	113407;	1738665247.000;	    err32
20250204;	113412;	1738665252.000;	    err32
20250204;	113417;	1738665257.000;	    err32
20250204;	113422;	1738665262.000;	    err32
20250204;	113427;	1738665267.000;	    err32
20250204;	113432;	1738665272.000;	    err32
20250204;	113437;	1738665277.000;	    err32
20250204;	113442;	1738665282.000;	    err32
20250204;	113447;	1738665287.000;	    err32
20250204;	113452;	1738665292.000;	    err32
20250204;	113457;	1738665297.000;	    err32
20250204;	113502;	1738665302.000;	    err32
20250204;	113507;	1738665307.000;	    err32
20250204;	113512;	1738665312.000;	    err32
20250204;	113517;	1738665317.000;	    err32
20250204;	113522;	1738665322.000;	    err32
20250204;	113527;	1738665327.000;	    err32
20250204;	113532;	1738665332.000;	    err32
20250204;	113537;	1738665337.000;	    err32
20250204;	113542;	1738665342.000;	    err32
20250204;	113547;	1738665347.000;	    err32
20250204;	113552;	1738665352.000;	    err32
20250204;	113557;	1738665357.000;	    err32
20250204;	113602;	1738665362.000;	    err32
20250204;	113607;	1738665367.000;	    err32
20250204;	113612;	1738665372.000;	    err32
20250204;	113617;	1738665377.000;	    err32
20250204;	113622;	1738665382.000;	    err32
20250204;	113627;	1738665387.000;	    err32
20250204;	113632;	1738665392.000;	    err32
20250204;	113637;	1738665397.000;	    err32
20250204;	113642;	1738665402.000;	    err32
20250204;	113647;	1738665407.000;	    err32
20250204;	113652;	1738665412.000;	    err32
20250204;	113657;	1738665417.000;	    err32
20250204;	113702;	1738665422.000;	    err32
20250204;	113707;	1738665427.000;	    err32
20250204;	113712;	1738665432.000;	    err32
20250204;	113717;	1738665437.000;	    err32
20250204;	113722;	1738665442.000;	    err32
20250204;	113727;	1738665447.000;	    err32
20250204;	113732;	1738665452.000;	    err32
20250204;	113737;	1738665457.000;	    err32
20250204;	113742;	1738665462.000;	    err32
20250204;	113747;	1738665467.000;	    err32
20250204;	113752;	1738665472.000;	    err32
20250204;	113757;	1738665477.000;	    err32
