#ies_format_version: 1.0
#file: 20241218_5000_2000.dat
#file_info: generated by AsciiLoger of OpenMUC
#timezone: + 1
#timestep_sec: 5.0
#col_no;	col_name;	confidential;	measured;	unit;	category;	comment
#001;	YYYYMMDD;	FALSE;	FALSE;	0;	time;	INTEGER,8. Date [human readable]
#002;	hhmmss;	FALSE;	FALSE;	0;	time;	SHORT,6. Time [human readable]
#003;	unixtimestamp;	FALSE;	FALSE;	s;	time;	DOUBLE,14. lapsed seconds from 01-01-1970
#004;	power_self_consumption;	FALSE;	TRUE;	kW;	other;	DOUBLE,9. test
YYYYMMDD;	hhmmss;	unixtimestamp;	power_self_consumption
20241218;	103837;	1734514717.000;	    err32
20241218;	103842;	1734514722.000;	    err32
20241218;	103847;	1734514727.000;	    err32
20241218;	103852;	1734514732.000;	    err32
20241218;	103857;	1734514737.000;	    err32
20241218;	103902;	1734514742.000;	    err32
20241218;	103907;	1734514747.000;	    err32
20241218;	103912;	1734514752.000;	    err32
20241218;	103917;	1734514757.000;	    err32
20241218;	103922;	1734514762.000;	    err32
20241218;	103927;	1734514767.000;	    err32
20241218;	103932;	1734514772.000;	    err32
20241218;	103937;	1734514777.000;	    err32
20241218;	103942;	1734514782.000;	    err32
20241218;	103947;	1734514787.000;	    err32
20241218;	103952;	1734514792.000;	    err32
20241218;	103957;	1734514797.000;	    err32
20241218;	104002;	1734514802.000;	    err32
20241218;	104007;	1734514807.000;	    err32
20241218;	104012;	1734514812.000;	    err32
20241218;	104017;	1734514817.000;	    err32
20241218;	104022;	1734514822.000;	    err32
20241218;	104027;	1734514827.000;	    err32
20241218;	104032;	1734514832.000;	    err32
20241218;	104037;	1734514837.000;	    err32
20241218;	104042;	1734514842.000;	    err32
20241218;	104047;	1734514847.000;	    err32
20241218;	104052;	1734514852.000;	    err32
20241218;	104057;	1734514857.000;	    err32
20241218;	104102;	1734514862.000;	    err32
20241218;	104107;	1734514867.000;	    err32
20241218;	104112;	1734514872.000;	    err32
20241218;	104117;	1734514877.000;	    err32
20241218;	104122;	1734514882.000;	    err32
20241218;	104127;	1734514887.000;	    err32
20241218;	104132;	1734514892.000;	    err32
20241218;	104137;	1734514897.000;	    err32
20241218;	104142;	1734514902.000;	    err32
20241218;	104147;	1734514907.000;	    err32
20241218;	104152;	1734514912.000;	    err32
20241218;	104157;	1734514917.000;	    err32
20241218;	104202;	1734514922.000;	    err32
20241218;	104207;	1734514927.000;	    err32
20241218;	104212;	1734514932.000;	    err32
20241218;	104217;	1734514937.000;	    err32
20241218;	104222;	1734514942.000;	    err32
20241218;	104227;	1734514947.000;	    err32
20241218;	104232;	1734514952.000;	    err32
20241218;	104237;	1734514957.000;	    err32
20241218;	104242;	1734514962.000;	    err32
20241218;	104247;	1734514967.000;	    err32
20241218;	104252;	1734514972.000;	    err32
20241218;	104257;	1734514977.000;	    err32
20241218;	104302;	1734514982.000;	    err32
20241218;	104307;	1734514987.000;	    err32
20241218;	104312;	1734514992.000;	    err32
20241218;	104317;	1734514997.000;	    err32
20241218;	104322;	1734515002.000;	    err32
20241218;	104327;	1734515007.000;	    err32
20241218;	104332;	1734515012.000;	    err32
20241218;	104337;	1734515017.000;	    err32
20241218;	104342;	1734515022.000;	    err32
20241218;	104347;	1734515027.000;	    err32
20241218;	104352;	1734515032.000;	    err32
20241218;	104357;	1734515037.000;	    err32
20241218;	104402;	1734515042.000;	    err32
20241218;	104407;	1734515047.000;	    err32
20241218;	104412;	1734515052.000;	    err32
20241218;	104417;	1734515057.000;	    err32
20241218;	104422;	1734515062.000;	    err32
20241218;	104427;	1734515067.000;	    err32
20241218;	104432;	1734515072.000;	    err32
20241218;	104437;	1734515077.000;	    err32
20241218;	104442;	1734515082.000;	    err32
20241218;	104447;	1734515087.000;	    err32
20241218;	104452;	1734515092.000;	    err32
20241218;	104457;	1734515097.000;	    err32
20241218;	104502;	1734515102.000;	    err32
20241218;	104507;	1734515107.000;	    err32
20241218;	104512;	1734515112.000;	    err32
20241218;	104517;	1734515117.000;	    err32
20241218;	104522;	1734515122.000;	    err32
20241218;	104527;	1734515127.000;	    err32
20241218;	104532;	1734515132.000;	    err32
20241218;	104537;	1734515137.000;	    err32
20241218;	104542;	1734515142.000;	    err32
20241218;	104547;	1734515147.000;	    err32
20241218;	104552;	1734515152.000;	    err32
20241218;	104557;	1734515157.000;	    err32
20241218;	104602;	1734515162.000;	    err32
20241218;	104607;	1734515167.000;	    err32
20241218;	104612;	1734515172.000;	    err32
20241218;	104617;	1734515177.000;	    err32
20241218;	104622;	1734515182.000;	    err32
20241218;	104627;	1734515187.000;	    err32
20241218;	104632;	1734515192.000;	    err32
20241218;	104637;	1734515197.000;	    err32
20241218;	104642;	1734515202.000;	    err32
20241218;	104647;	1734515207.000;	    err32
20241218;	104652;	1734515212.000;	    err32
20241218;	104657;	1734515217.000;	    err32
20241218;	104702;	1734515222.000;	    err32
20241218;	104707;	1734515227.000;	    err32
20241218;	104712;	1734515232.000;	    err32
20241218;	104717;	1734515237.000;	    err32
20241218;	104722;	1734515242.000;	    err32
20241218;	104727;	1734515247.000;	    err32
20241218;	104732;	1734515252.000;	    err32
20241218;	104737;	1734515257.000;	    err32
20241218;	104742;	1734515262.000;	    err32
20241218;	104747;	1734515267.000;	    err32
20241218;	104752;	1734515272.000;	    err32
20241218;	104757;	1734515277.000;	    err32
20241218;	104802;	1734515282.000;	    err32
20241218;	104807;	1734515287.000;	    err32
20241218;	104812;	1734515292.000;	    err32
20241218;	104817;	1734515297.000;	    err32
20241218;	104822;	1734515302.000;	    err32
20241218;	104827;	1734515307.000;	    err32
20241218;	104832;	1734515312.000;	    err32
20241218;	104837;	1734515317.000;	    err32
20241218;	104842;	1734515322.000;	    err32
20241218;	104847;	1734515327.000;	    err32
20241218;	104852;	1734515332.000;	    err32
20241218;	104857;	1734515337.000;	    err32
20241218;	104902;	1734515342.000;	    err32
20241218;	104907;	1734515347.000;	    err32
20241218;	104912;	1734515352.000;	    err32
20241218;	104917;	1734515357.000;	    err32
20241218;	104922;	1734515362.000;	    err32
20241218;	104927;	1734515367.000;	    err32
20241218;	104932;	1734515372.000;	    err32
20241218;	104937;	1734515377.000;	    err32
20241218;	104942;	1734515382.000;	    err32
20241218;	104947;	1734515387.000;	    err32
20241218;	104952;	1734515392.000;	    err32
20241218;	104957;	1734515397.000;	    err32
20241218;	105002;	1734515402.000;	    err32
20241218;	105007;	1734515407.000;	    err32
20241218;	105012;	1734515412.000;	    err32
20241218;	105017;	1734515417.000;	    err32
20241218;	105022;	1734515422.000;	    err32
20241218;	105027;	1734515427.000;	    err32
20241218;	105032;	1734515432.000;	    err32
20241218;	105037;	1734515437.000;	    err32
20241218;	105042;	1734515442.000;	    err32
20241218;	105047;	1734515447.000;	    err32
20241218;	105052;	1734515452.000;	    err32
20241218;	105057;	1734515457.000;	    err32
20241218;	105102;	1734515462.000;	    err32
20241218;	105107;	1734515467.000;	    err32
20241218;	105112;	1734515472.000;	    err32
20241218;	105117;	1734515477.000;	    err32
20241218;	105122;	1734515482.000;	    err32
20241218;	105127;	1734515487.000;	    err32
20241218;	105132;	1734515492.000;	    err32
20241218;	105137;	1734515497.000;	    err32
20241218;	105142;	1734515502.000;	    err32
20241218;	105147;	1734515507.000;	    err32
20241218;	105152;	1734515512.000;	    err32
20241218;	105157;	1734515517.000;	    err32
20241218;	105202;	1734515522.000;	    err32
20241218;	105207;	1734515527.000;	    err32
20241218;	105212;	1734515532.000;	    err32
20241218;	105217;	1734515537.000;	    err32
20241218;	105222;	1734515542.000;	    err32
20241218;	105227;	1734515547.000;	    err32
20241218;	105232;	1734515552.000;	    err32
20241218;	105237;	1734515557.000;	    err32
20241218;	105242;	1734515562.000;	    err32
20241218;	105247;	1734515567.000;	    err32
20241218;	105252;	1734515572.000;	    err32
20241218;	105257;	1734515577.000;	    err32
20241218;	105302;	1734515582.000;	    err32
20241218;	105307;	1734515587.000;	    err32
20241218;	105312;	1734515592.000;	    err32
20241218;	105317;	1734515597.000;	    err32
20241218;	105322;	1734515602.000;	    err32
20241218;	105327;	1734515607.000;	    err32
20241218;	105332;	1734515612.000;	    err32
20241218;	105337;	1734515617.000;	    err32
20241218;	105342;	1734515622.000;	    err32
20241218;	105347;	1734515627.000;	    err32
20241218;	105352;	1734515632.000;	    err32
20241218;	105357;	1734515637.000;	    err32
20241218;	105402;	1734515642.000;	    err32
20241218;	105407;	1734515647.000;	    err32
20241218;	105412;	1734515652.000;	    err32
20241218;	105417;	1734515657.000;	    err32
20241218;	105422;	1734515662.000;	    err32
20241218;	105427;	1734515667.000;	    err32
20241218;	105432;	1734515672.000;	    err32
20241218;	105437;	1734515677.000;	    err32
20241218;	105442;	1734515682.000;	    err32
20241218;	105447;	1734515687.000;	    err32
20241218;	105452;	1734515692.000;	    err32
20241218;	105457;	1734515697.000;	    err32
20241218;	105502;	1734515702.000;	    err32
20241218;	105507;	1734515707.000;	    err32
20241218;	105512;	1734515712.000;	    err32
20241218;	105517;	1734515717.000;	    err32
20241218;	105522;	1734515722.000;	    err32
20241218;	105527;	1734515727.000;	    err32
20241218;	105532;	1734515732.000;	    err32
20241218;	105537;	1734515737.000;	    err32
20241218;	105542;	1734515742.000;	    err32
20241218;	105547;	1734515747.000;	    err32
20241218;	105552;	1734515752.000;	    err32
20241218;	105557;	1734515757.000;	    err32
20241218;	105602;	1734515762.000;	    err32
20241218;	105607;	1734515767.000;	    err32
20241218;	105612;	1734515772.000;	    err32
20241218;	105617;	1734515777.000;	    err32
20241218;	105622;	1734515782.000;	    err32
20241218;	105627;	1734515787.000;	    err32
20241218;	105632;	1734515792.000;	    err32
20241218;	105637;	1734515797.000;	    err32
20241218;	105642;	1734515802.000;	    err32
20241218;	105647;	1734515807.000;	    err32
20241218;	105652;	1734515812.000;	    err32
20241218;	105657;	1734515817.000;	    err32
20241218;	105702;	1734515822.000;	    err32
20241218;	105707;	1734515827.000;	    err32
20241218;	105712;	1734515832.000;	    err32
20241218;	105717;	1734515837.000;	    err32
20241218;	105722;	1734515842.000;	    err32
20241218;	105727;	1734515847.000;	    err32
20241218;	105732;	1734515852.000;	    err32
20241218;	105737;	1734515857.000;	    err32
20241218;	105742;	1734515862.000;	    err32
20241218;	105747;	1734515867.000;	    err32
20241218;	105752;	1734515872.000;	    err32
20241218;	105757;	1734515877.000;	    err32
20241218;	105802;	1734515882.000;	    err32
20241218;	105807;	1734515887.000;	    err32
20241218;	105812;	1734515892.000;	    err32
20241218;	105817;	1734515897.000;	    err32
20241218;	105822;	1734515902.000;	    err32
20241218;	105827;	1734515907.000;	    err32
20241218;	105832;	1734515912.000;	    err32
20241218;	105837;	1734515917.000;	    err32
20241218;	105842;	1734515922.000;	    err32
20241218;	105847;	1734515927.000;	    err32
20241218;	105852;	1734515932.000;	    err32
20241218;	105857;	1734515937.000;	    err32
20241218;	105902;	1734515942.000;	    err32
20241218;	105907;	1734515947.000;	    err32
20241218;	105912;	1734515952.000;	    err32
20241218;	105917;	1734515957.000;	    err32
20241218;	105922;	1734515962.000;	    err32
20241218;	105927;	1734515967.000;	    err32
20241218;	105932;	1734515972.000;	    err32
20241218;	105937;	1734515977.000;	    err32
20241218;	105942;	1734515982.000;	    err32
20241218;	105947;	1734515987.000;	    err32
20241218;	105952;	1734515992.000;	    err32
20241218;	105957;	1734515997.000;	    err32
20241218;	110002;	1734516002.000;	    err32
20241218;	110007;	1734516007.000;	    err32
20241218;	110012;	1734516012.000;	    err32
20241218;	110017;	1734516017.000;	     err7
20241218;	110022;	1734516022.000;	   +0.202
20241218;	110027;	1734516027.000;	   +0.208
20241218;	110032;	1734516032.000;	   +0.204
20241218;	110037;	1734516037.000;	   +0.203
20241218;	110042;	1734516042.000;	    err32
20241218;	110047;	1734516047.000;	    err32
20241218;	110052;	1734516052.000;	    err32
20241218;	110057;	1734516057.000;	    err32
20241218;	110102;	1734516062.000;	    err32
20241218;	110107;	1734516067.000;	    err32
20241218;	110112;	1734516072.000;	    err32
20241218;	110117;	1734516077.000;	    err32
20241218;	110122;	1734516082.000;	    err32
20241218;	110127;	1734516087.000;	    err32
20241218;	110132;	1734516092.000;	    err32
20241218;	110137;	1734516097.000;	    err32
20241218;	110142;	1734516102.000;	    err32
20241218;	110147;	1734516107.000;	    err32
20241218;	110152;	1734516112.000;	    err32
20241218;	110157;	1734516117.000;	    err32
20241218;	110202;	1734516122.000;	    err32
20241218;	110207;	1734516127.000;	    err32
20241218;	110212;	1734516132.000;	    err32
20241218;	110217;	1734516137.000;	    err32
20241218;	110222;	1734516142.000;	    err32
20241218;	110227;	1734516147.000;	    err32
20241218;	110232;	1734516152.000;	    err32
20241218;	110237;	1734516157.000;	    err32
20241218;	110242;	1734516162.000;	    err32
20241218;	110247;	1734516167.000;	    err32
20241218;	110252;	1734516172.000;	    err32
20241218;	110257;	1734516177.000;	    err32
20241218;	110302;	1734516182.000;	    err32
20241218;	110307;	1734516187.000;	    err32
20241218;	110312;	1734516192.000;	    err32
20241218;	110317;	1734516197.000;	    err32
20241218;	110322;	1734516202.000;	    err32
20241218;	110327;	1734516207.000;	    err32
20241218;	110332;	1734516212.000;	    err32
20241218;	110337;	1734516217.000;	    err32
20241218;	110342;	1734516222.000;	    err32
20241218;	110347;	1734516227.000;	    err32
20241218;	110352;	1734516232.000;	    err32
20241218;	110357;	1734516237.000;	    err32
20241218;	110402;	1734516242.000;	    err32
20241218;	110407;	1734516247.000;	    err32
20241218;	110412;	1734516252.000;	    err32
20241218;	110417;	1734516257.000;	    err32
20241218;	110422;	1734516262.000;	    err32
20241218;	110427;	1734516267.000;	    err32
20241218;	110432;	1734516272.000;	    err32
20241218;	110437;	1734516277.000;	    err32
20241218;	110442;	1734516282.000;	    err32
20241218;	110447;	1734516287.000;	    err32
20241218;	110452;	1734516292.000;	    err32
20241218;	110457;	1734516297.000;	    err32
20241218;	110502;	1734516302.000;	    err32
20241218;	110507;	1734516307.000;	    err32
20241218;	110512;	1734516312.000;	    err32
20241218;	110517;	1734516317.000;	    err32
20241218;	110522;	1734516322.000;	    err32
20241218;	110527;	1734516327.000;	    err32
20241218;	110532;	1734516332.000;	    err32
20241218;	110537;	1734516337.000;	    err32
20241218;	110542;	1734516342.000;	    err32
20241218;	110547;	1734516347.000;	    err32
20241218;	110552;	1734516352.000;	    err32
20241218;	110557;	1734516357.000;	    err32
20241218;	110602;	1734516362.000;	    err32
20241218;	110607;	1734516367.000;	    err32
20241218;	110612;	1734516372.000;	    err32
20241218;	110617;	1734516377.000;	    err32
20241218;	110622;	1734516382.000;	    err32
20241218;	110627;	1734516387.000;	    err32
20241218;	110632;	1734516392.000;	    err32
20241218;	110637;	1734516397.000;	    err32
20241218;	110642;	1734516402.000;	    err32
20241218;	110647;	1734516407.000;	    err32
20241218;	110652;	1734516412.000;	    err32
20241218;	110657;	1734516417.000;	    err32
20241218;	110702;	1734516422.000;	    err32
20241218;	110707;	1734516427.000;	    err32
20241218;	110712;	1734516432.000;	    err32
20241218;	110717;	1734516437.000;	    err32
20241218;	110722;	1734516442.000;	    err32
20241218;	110727;	1734516447.000;	    err32
20241218;	110732;	1734516452.000;	    err32
20241218;	110737;	1734516457.000;	    err32
20241218;	110742;	1734516462.000;	    err32
20241218;	110747;	1734516467.000;	    err32
20241218;	110752;	1734516472.000;	    err32
20241218;	110757;	1734516477.000;	    err32
20241218;	110802;	1734516482.000;	    err32
20241218;	110807;	1734516487.000;	    err32
20241218;	110812;	1734516492.000;	    err32
20241218;	110817;	1734516497.000;	    err32
20241218;	110822;	1734516502.000;	    err32
20241218;	110827;	1734516507.000;	    err32
20241218;	110832;	1734516512.000;	    err32
20241218;	110837;	1734516517.000;	    err32
20241218;	110842;	1734516522.000;	    err32
20241218;	110847;	1734516527.000;	    err32
20241218;	110852;	1734516532.000;	    err32
20241218;	110857;	1734516537.000;	    err32
20241218;	110902;	1734516542.000;	    err32
20241218;	110907;	1734516547.000;	    err32
20241218;	110912;	1734516552.000;	    err32
20241218;	110917;	1734516557.000;	    err32
20241218;	110922;	1734516562.000;	    err32
20241218;	110927;	1734516567.000;	    err32
20241218;	110932;	1734516572.000;	    err32
20241218;	110937;	1734516577.000;	    err32
20241218;	110942;	1734516582.000;	    err32
20241218;	110947;	1734516587.000;	    err32
20241218;	110952;	1734516592.000;	    err32
20241218;	110957;	1734516597.000;	    err32
20241218;	111002;	1734516602.000;	    err32
20241218;	111007;	1734516607.000;	    err32
20241218;	111012;	1734516612.000;	    err32
20241218;	111017;	1734516617.000;	    err32
20241218;	111022;	1734516622.000;	    err32
20241218;	111027;	1734516627.000;	    err32
20241218;	111032;	1734516632.000;	    err32
20241218;	111037;	1734516637.000;	    err32
20241218;	111042;	1734516642.000;	    err32
20241218;	111047;	1734516647.000;	    err32
20241218;	111052;	1734516652.000;	    err32
20241218;	111057;	1734516657.000;	    err32
20241218;	111102;	1734516662.000;	    err32
20241218;	111107;	1734516667.000;	    err32
20241218;	111112;	1734516672.000;	    err32
20241218;	111117;	1734516677.000;	    err32
20241218;	111122;	1734516682.000;	    err32
20241218;	111127;	1734516687.000;	    err32
20241218;	111132;	1734516692.000;	    err32
20241218;	111137;	1734516697.000;	    err32
20241218;	111142;	1734516702.000;	    err32
20241218;	111147;	1734516707.000;	    err32
20241218;	111152;	1734516712.000;	    err32
20241218;	111157;	1734516717.000;	    err32
20241218;	111202;	1734516722.000;	    err32
20241218;	111207;	1734516727.000;	    err32
20241218;	111212;	1734516732.000;	    err32
20241218;	111217;	1734516737.000;	    err32
20241218;	111222;	1734516742.000;	    err32
20241218;	111227;	1734516747.000;	    err32
20241218;	111232;	1734516752.000;	    err32
20241218;	111237;	1734516757.000;	    err32
20241218;	111242;	1734516762.000;	    err32
20241218;	111247;	1734516767.000;	    err32
20241218;	111252;	1734516772.000;	    err32
20241218;	111257;	1734516777.000;	    err32
20241218;	111302;	1734516782.000;	    err32
20241218;	111307;	1734516787.000;	    err32
20241218;	111312;	1734516792.000;	    err32
20241218;	111317;	1734516797.000;	    err32
20241218;	111322;	1734516802.000;	    err32
20241218;	111327;	1734516807.000;	    err32
20241218;	111332;	1734516812.000;	    err32
20241218;	111337;	1734516817.000;	    err32
20241218;	111342;	1734516822.000;	    err32
20241218;	111347;	1734516827.000;	    err32
20241218;	111352;	1734516832.000;	    err32
20241218;	111357;	1734516837.000;	    err32
20241218;	111402;	1734516842.000;	    err32
20241218;	111407;	1734516847.000;	    err32
20241218;	111412;	1734516852.000;	    err32
20241218;	111417;	1734516857.000;	    err32
20241218;	111422;	1734516862.000;	    err32
20241218;	111427;	1734516867.000;	    err32
20241218;	111432;	1734516872.000;	    err32
20241218;	111437;	1734516877.000;	    err32
20241218;	111442;	1734516882.000;	    err32
20241218;	111447;	1734516887.000;	    err32
20241218;	111452;	1734516892.000;	    err32
20241218;	111457;	1734516897.000;	    err32
20241218;	111502;	1734516902.000;	    err32
20241218;	111507;	1734516907.000;	    err32
20241218;	111512;	1734516912.000;	    err32
20241218;	111517;	1734516917.000;	    err32
20241218;	111522;	1734516922.000;	    err32
20241218;	111527;	1734516927.000;	    err32
20241218;	111532;	1734516932.000;	    err32
20241218;	111537;	1734516937.000;	    err32
20241218;	111542;	1734516942.000;	    err32
20241218;	111547;	1734516947.000;	    err32
20241218;	111552;	1734516952.000;	    err32
20241218;	111557;	1734516957.000;	    err32
20241218;	111602;	1734516962.000;	    err32
20241218;	111607;	1734516967.000;	    err32
20241218;	111612;	1734516972.000;	    err32
20241218;	111617;	1734516977.000;	    err32
20241218;	111622;	1734516982.000;	    err32
20241218;	111627;	1734516987.000;	    err32
20241218;	111632;	1734516992.000;	    err32
20241218;	111637;	1734516997.000;	    err32
20241218;	111642;	1734517002.000;	    err32
20241218;	111647;	1734517007.000;	    err32
20241218;	111652;	1734517012.000;	    err32
20241218;	111657;	1734517017.000;	    err32
20241218;	111702;	1734517022.000;	    err32
20241218;	111707;	1734517027.000;	    err32
20241218;	111712;	1734517032.000;	    err32
20241218;	111717;	1734517037.000;	    err32
20241218;	111722;	1734517042.000;	    err32
20241218;	111727;	1734517047.000;	    err32
20241218;	111732;	1734517052.000;	    err32
20241218;	111737;	1734517057.000;	    err32
20241218;	111742;	1734517062.000;	    err32
20241218;	111747;	1734517067.000;	    err32
20241218;	111752;	1734517072.000;	    err32
20241218;	111757;	1734517077.000;	    err32
20241218;	111802;	1734517082.000;	    err32
20241218;	111807;	1734517087.000;	    err32
20241218;	111812;	1734517092.000;	    err32
20241218;	111817;	1734517097.000;	    err32
20241218;	111822;	1734517102.000;	    err32
20241218;	111827;	1734517107.000;	    err32
20241218;	111832;	1734517112.000;	    err32
20241218;	111837;	1734517117.000;	    err32
20241218;	111842;	1734517122.000;	    err32
20241218;	111847;	1734517127.000;	    err32
20241218;	111852;	1734517132.000;	    err32
20241218;	111857;	1734517137.000;	    err32
20241218;	111902;	1734517142.000;	    err32
20241218;	111907;	1734517147.000;	    err32
20241218;	111912;	1734517152.000;	    err32
20241218;	111917;	1734517157.000;	    err32
20241218;	111922;	1734517162.000;	    err32
20241218;	111927;	1734517167.000;	    err32
20241218;	111932;	1734517172.000;	    err32
20241218;	111937;	1734517177.000;	    err32
20241218;	111942;	1734517182.000;	    err32
20241218;	111947;	1734517187.000;	    err32
20241218;	111952;	1734517192.000;	    err32
20241218;	111957;	1734517197.000;	    err32
20241218;	112002;	1734517202.000;	    err32
20241218;	112007;	1734517207.000;	    err32
20241218;	112012;	1734517212.000;	    err32
20241218;	112017;	1734517217.000;	    err32
20241218;	112022;	1734517222.000;	    err32
20241218;	112027;	1734517227.000;	    err32
20241218;	112032;	1734517232.000;	    err32
20241218;	112037;	1734517237.000;	    err32
20241218;	112042;	1734517242.000;	    err32
20241218;	112047;	1734517247.000;	    err32
20241218;	112052;	1734517252.000;	    err32
20241218;	112057;	1734517257.000;	    err32
20241218;	112102;	1734517262.000;	    err32
20241218;	112107;	1734517267.000;	    err32
20241218;	112112;	1734517272.000;	    err32
20241218;	112117;	1734517277.000;	    err32
20241218;	112122;	1734517282.000;	    err32
20241218;	112127;	1734517287.000;	    err32
20241218;	112132;	1734517292.000;	    err32
20241218;	112137;	1734517297.000;	    err32
20241218;	112142;	1734517302.000;	    err32
20241218;	112147;	1734517307.000;	    err32
20241218;	112152;	1734517312.000;	    err32
20241218;	112157;	1734517317.000;	    err32
20241218;	112202;	1734517322.000;	    err32
20241218;	112207;	1734517327.000;	    err32
20241218;	112212;	1734517332.000;	    err32
20241218;	112217;	1734517337.000;	    err32
20241218;	112222;	1734517342.000;	    err32
20241218;	112227;	1734517347.000;	    err32
20241218;	112232;	1734517352.000;	    err32
20241218;	112237;	1734517357.000;	    err32
20241218;	112242;	1734517362.000;	    err32
20241218;	112247;	1734517367.000;	    err32
20241218;	112252;	1734517372.000;	    err32
20241218;	112257;	1734517377.000;	    err32
20241218;	112302;	1734517382.000;	    err32
20241218;	112307;	1734517387.000;	    err32
20241218;	112312;	1734517392.000;	    err32
20241218;	112317;	1734517397.000;	    err32
20241218;	112322;	1734517402.000;	    err32
20241218;	112327;	1734517407.000;	    err32
20241218;	112332;	1734517412.000;	    err32
20241218;	112337;	1734517417.000;	    err32
20241218;	112342;	1734517422.000;	    err32
20241218;	112347;	1734517427.000;	    err32
20241218;	112352;	1734517432.000;	    err32
20241218;	112357;	1734517437.000;	    err32
20241218;	112402;	1734517442.000;	    err32
20241218;	112407;	1734517447.000;	    err32
20241218;	112412;	1734517452.000;	    err32
20241218;	112417;	1734517457.000;	    err32
20241218;	112422;	1734517462.000;	    err32
20241218;	112427;	1734517467.000;	    err32
20241218;	112432;	1734517472.000;	    err32
20241218;	112437;	1734517477.000;	    err32
20241218;	112442;	1734517482.000;	    err32
20241218;	112447;	1734517487.000;	    err32
20241218;	112452;	1734517492.000;	    err32
20241218;	112457;	1734517497.000;	    err32
20241218;	112502;	1734517502.000;	    err32
20241218;	112507;	1734517507.000;	    err32
20241218;	112512;	1734517512.000;	    err32
20241218;	112517;	1734517517.000;	    err32
20241218;	112522;	1734517522.000;	    err32
20241218;	112527;	1734517527.000;	    err32
