#ies_format_version: 1.0
#file: 20241211_5000_2000.dat
#file_info: generated by AsciiLoger of OpenMUC
#timezone: + 1
#timestep_sec: 5.0
#col_no;	col_name;	confidential;	measured;	unit;	category;	comment
#001;	YYYYMMDD;	FALSE;	FALSE;	0;	time;	INTEGER,8. Date [human readable]
#002;	hhmmss;	FALSE;	FALSE;	0;	time;	SHORT,6. Time [human readable]
#003;	unixtimestamp;	FALSE;	FALSE;	s;	time;	DOUBLE,14. lapsed seconds from 01-01-1970
#004;	power_self_consumption;	FALSE;	TRUE;	kW;	other;	DOUBLE,9. test
YYYYMMDD;	hhmmss;	unixtimestamp;	power_self_consumption
20241211;	111737;	1733912257.000;	   +0.068
20241211;	111742;	1733912262.000;	   +0.068
20241211;	111747;	1733912267.000;	   +0.069
20241211;	111752;	1733912272.000;	   +0.069
20241211;	111757;	1733912277.000;	   +0.070
20241211;	111802;	1733912282.000;	    err32
20241211;	111807;	1733912287.000;	    err32
20241211;	111812;	1733912292.000;	    err32
20241211;	111817;	1733912297.000;	    err32
20241211;	111822;	1733912302.000;	    err32
20241211;	111827;	1733912307.000;	    err32
20241211;	111832;	1733912312.000;	    err32
20241211;	111837;	1733912317.000;	    err32
20241211;	111842;	1733912322.000;	    err32
20241211;	111847;	1733912327.000;	    err32
20241211;	111852;	1733912332.000;	    err32
20241211;	111857;	1733912337.000;	    err32
20241211;	111902;	1733912342.000;	    err32
20241211;	111907;	1733912347.000;	    err32
20241211;	111912;	1733912352.000;	    err32
20241211;	111917;	1733912357.000;	    err32
20241211;	111922;	1733912362.000;	    err32
20241211;	111927;	1733912367.000;	    err32
20241211;	111932;	1733912372.000;	    err32
20241211;	111937;	1733912377.000;	    err32
20241211;	111942;	1733912382.000;	    err32
20241211;	111947;	1733912387.000;	    err32
20241211;	111952;	1733912392.000;	    err32
20241211;	111957;	1733912397.000;	    err32
20241211;	112002;	1733912402.000;	    err32
20241211;	112007;	1733912407.000;	    err32
20241211;	112012;	1733912412.000;	    err32
20241211;	112017;	1733912417.000;	    err32
20241211;	112022;	1733912422.000;	    err32
20241211;	112027;	1733912427.000;	    err32
20241211;	112032;	1733912432.000;	    err32
20241211;	112037;	1733912437.000;	    err32
20241211;	112042;	1733912442.000;	    err32
20241211;	112047;	1733912447.000;	    err32
20241211;	112052;	1733912452.000;	    err32
20241211;	112057;	1733912457.000;	    err32
20241211;	112102;	1733912462.000;	    err32
20241211;	112107;	1733912467.000;	    err32
20241211;	112112;	1733912472.000;	    err32
20241211;	112117;	1733912477.000;	    err32
20241211;	112122;	1733912482.000;	    err32
20241211;	112127;	1733912487.000;	    err32
20241211;	112132;	1733912492.000;	    err32
20241211;	112137;	1733912497.000;	    err32
20241211;	112142;	1733912502.000;	    err32
20241211;	112147;	1733912507.000;	    err32
20241211;	112152;	1733912512.000;	    err32
20241211;	112157;	1733912517.000;	    err32
20241211;	112202;	1733912522.000;	    err32
20241211;	112207;	1733912527.000;	    err32
20241211;	112212;	1733912532.000;	    err32
20241211;	112217;	1733912537.000;	    err32
20241211;	112222;	1733912542.000;	    err32
20241211;	112227;	1733912547.000;	    err32
20241211;	112232;	1733912552.000;	    err32
20241211;	112237;	1733912557.000;	    err32
20241211;	112242;	1733912562.000;	    err32
20241211;	112247;	1733912567.000;	     err7
20241211;	112252;	1733912572.000;	    err20
20241211;	112257;	1733912577.000;	   +0.091
20241211;	112302;	1733912582.000;	   +0.232
20241211;	112307;	1733912587.000;	   +0.000
20241211;	112312;	1733912592.000;	   +0.090
20241211;	112317;	1733912597.000;	   +0.086
20241211;	112322;	1733912602.000;	   +0.093
20241211;	112327;	1733912607.000;	   +0.000
20241211;	112332;	1733912612.000;	   +0.036
20241211;	112337;	1733912617.000;	   +0.000
20241211;	112342;	1733912622.000;	    err32
20241211;	112347;	1733912627.000;	    err32
20241211;	112352;	1733912632.000;	    err32
20241211;	112357;	1733912637.000;	    err32
20241211;	112402;	1733912642.000;	    err32
20241211;	112407;	1733912647.000;	    err32
20241211;	112412;	1733912652.000;	    err32
20241211;	112417;	1733912657.000;	    err32
20241211;	112422;	1733912662.000;	    err32
20241211;	112427;	1733912667.000;	    err32
20241211;	112432;	1733912672.000;	    err32
20241211;	112437;	1733912677.000;	    err32
20241211;	112442;	1733912682.000;	    err32
20241211;	112447;	1733912687.000;	    err32
20241211;	112452;	1733912692.000;	    err32
20241211;	112457;	1733912697.000;	    err32
20241211;	112502;	1733912702.000;	    err32
20241211;	112507;	1733912707.000;	    err32
20241211;	112512;	1733912712.000;	    err32
20241211;	112517;	1733912717.000;	    err32
20241211;	112522;	1733912722.000;	    err32
20241211;	112527;	1733912727.000;	    err32
20241211;	112532;	1733912732.000;	    err32
20241211;	112537;	1733912737.000;	    err32
20241211;	112542;	1733912742.000;	    err32
20241211;	112547;	1733912747.000;	    err32
20241211;	112552;	1733912752.000;	    err32
20241211;	112557;	1733912757.000;	    err32
20241211;	112602;	1733912762.000;	    err32
20241211;	112607;	1733912767.000;	    err32
20241211;	112612;	1733912772.000;	    err32
20241211;	112617;	1733912777.000;	    err32
20241211;	112622;	1733912782.000;	    err32
20241211;	112627;	1733912787.000;	    err32
20241211;	112632;	1733912792.000;	    err32
20241211;	112637;	1733912797.000;	    err32
20241211;	112642;	1733912802.000;	    err32
20241211;	112647;	1733912807.000;	    err32
20241211;	112652;	1733912812.000;	    err32
20241211;	112657;	1733912817.000;	    err32
20241211;	112702;	1733912822.000;	    err32
20241211;	112707;	1733912827.000;	    err32
20241211;	112712;	1733912832.000;	    err32
20241211;	112717;	1733912837.000;	    err32
20241211;	112722;	1733912842.000;	    err32
20241211;	112727;	1733912847.000;	    err32
20241211;	112732;	1733912852.000;	    err32
20241211;	112737;	1733912857.000;	    err32
20241211;	112742;	1733912862.000;	    err32
20241211;	112747;	1733912867.000;	    err32
20241211;	112752;	1733912872.000;	    err32
20241211;	112757;	1733912877.000;	    err32
20241211;	112802;	1733912882.000;	    err32
20241211;	112807;	1733912887.000;	    err32
20241211;	112812;	1733912892.000;	    err32
20241211;	112817;	1733912897.000;	    err32
20241211;	112822;	1733912902.000;	    err32
20241211;	112827;	1733912907.000;	    err32
20241211;	112832;	1733912912.000;	    err32
20241211;	112837;	1733912917.000;	    err32
20241211;	112842;	1733912922.000;	    err32
20241211;	112847;	1733912927.000;	    err32
20241211;	112852;	1733912932.000;	    err32
20241211;	112857;	1733912937.000;	    err32
20241211;	112902;	1733912942.000;	    err32
20241211;	112907;	1733912947.000;	    err32
20241211;	112912;	1733912952.000;	    err32
20241211;	112917;	1733912957.000;	    err32
20241211;	112922;	1733912962.000;	    err32
20241211;	112927;	1733912967.000;	    err32
20241211;	112932;	1733912972.000;	    err32
20241211;	112937;	1733912977.000;	    err32
20241211;	112942;	1733912982.000;	    err32
20241211;	112947;	1733912987.000;	    err32
20241211;	112952;	1733912992.000;	    err32
20241211;	112957;	1733912997.000;	    err32
20241211;	113002;	1733913002.000;	    err32
20241211;	113007;	1733913007.000;	    err32
20241211;	113012;	1733913012.000;	    err32
20241211;	113017;	1733913017.000;	    err32
20241211;	113022;	1733913022.000;	    err32
20241211;	113027;	1733913027.000;	    err32
20241211;	113032;	1733913032.000;	    err32
20241211;	113037;	1733913037.000;	    err32
20241211;	113042;	1733913042.000;	    err32
20241211;	113047;	1733913047.000;	    err32
20241211;	113052;	1733913052.000;	    err32
20241211;	113057;	1733913057.000;	    err20
20241211;	113102;	1733913062.000;	   +0.213
20241211;	113107;	1733913067.000;	   +0.000
20241211;	113112;	1733913072.000;	   +0.000
20241211;	113117;	1733913077.000;	   +0.521
20241211;	113122;	1733913082.000;	   +0.000
20241211;	113127;	1733913087.000;	   +0.642
20241211;	113132;	1733913092.000;	   +0.000
20241211;	113137;	1733913097.000;	   +0.000
20241211;	113142;	1733913102.000;	   +0.177
20241211;	113147;	1733913107.000;	   +0.000
20241211;	113152;	1733913112.000;	    err32
20241211;	113157;	1733913117.000;	    err32
20241211;	113202;	1733913122.000;	    err32
20241211;	113207;	1733913127.000;	    err32
20241211;	113212;	1733913132.000;	    err32
20241211;	113217;	1733913137.000;	    err32
20241211;	113222;	1733913142.000;	    err32
20241211;	113227;	1733913147.000;	    err32
20241211;	113232;	1733913152.000;	    err32
20241211;	113237;	1733913157.000;	    err32
20241211;	113242;	1733913162.000;	    err32
20241211;	113247;	1733913167.000;	    err32
20241211;	113252;	1733913172.000;	    err32
20241211;	113257;	1733913177.000;	    err32
20241211;	113302;	1733913182.000;	    err32
20241211;	113307;	1733913187.000;	    err32
20241211;	113312;	1733913192.000;	    err32
20241211;	113317;	1733913197.000;	    err32
20241211;	113322;	1733913202.000;	    err32
20241211;	113327;	1733913207.000;	    err32
20241211;	113332;	1733913212.000;	    err32
20241211;	113337;	1733913217.000;	    err32
20241211;	113342;	1733913222.000;	    err32
20241211;	113347;	1733913227.000;	    err32
20241211;	113352;	1733913232.000;	    err32
20241211;	113357;	1733913237.000;	    err32
20241211;	113402;	1733913242.000;	    err32
20241211;	113407;	1733913247.000;	    err32
20241211;	113412;	1733913252.000;	    err32
20241211;	113417;	1733913257.000;	    err32
20241211;	113422;	1733913262.000;	    err32
20241211;	113427;	1733913267.000;	    err32
20241211;	113432;	1733913272.000;	    err32
20241211;	113437;	1733913277.000;	    err32
20241211;	113442;	1733913282.000;	    err32
20241211;	113447;	1733913287.000;	    err32
20241211;	113452;	1733913292.000;	    err32
20241211;	113457;	1733913297.000;	    err32
20241211;	113502;	1733913302.000;	    err32
20241211;	113507;	1733913307.000;	    err32
20241211;	113512;	1733913312.000;	    err32
20241211;	113517;	1733913317.000;	    err32
20241211;	113522;	1733913322.000;	    err32
20241211;	113527;	1733913327.000;	    err32
20241211;	113532;	1733913332.000;	    err11
20241211;	113537;	1733913337.000;	   +0.000
20241211;	113542;	1733913342.000;	   +0.094
20241211;	113547;	1733913347.000;	   +0.000
20241211;	113552;	1733913352.000;	   +0.000
20241211;	113557;	1733913357.000;	   +0.505
20241211;	113602;	1733913362.000;	   +0.000
20241211;	113607;	1733913367.000;	   +0.527
20241211;	113612;	1733913372.000;	   +0.000
20241211;	113617;	1733913377.000;	   +0.316
20241211;	113622;	1733913382.000;	   +0.000
20241211;	113627;	1733913387.000;	   +0.003
20241211;	113632;	1733913392.000;	   +0.132
20241211;	113637;	1733913397.000;	   +0.636
20241211;	113642;	1733913402.000;	   +0.000
20241211;	113647;	1733913407.000;	   +0.098
20241211;	113652;	1733913412.000;	   +0.000
20241211;	113657;	1733913417.000;	   +0.175
20241211;	113702;	1733913422.000;	   +0.468
20241211;	113707;	1733913427.000;	   +0.000
20241211;	113712;	1733913432.000;	   +0.151
20241211;	113717;	1733913437.000;	   +0.000
20241211;	113722;	1733913442.000;	   +0.000
20241211;	113727;	1733913447.000;	   +0.000
20241211;	113732;	1733913452.000;	   +0.032
20241211;	113737;	1733913457.000;	   +0.075
20241211;	113742;	1733913462.000;	   +0.105
20241211;	113747;	1733913467.000;	   +0.167
20241211;	113752;	1733913472.000;	   +0.000
20241211;	113757;	1733913477.000;	   +0.076
20241211;	113802;	1733913482.000;	   +0.079
20241211;	113807;	1733913487.000;	   +0.114
20241211;	113812;	1733913492.000;	   +0.000
20241211;	113817;	1733913497.000;	   +0.032
20241211;	113822;	1733913502.000;	   +0.077
20241211;	113827;	1733913507.000;	   +0.226
20241211;	113832;	1733913512.000;	   +0.000
20241211;	113837;	1733913517.000;	   +0.161
20241211;	113842;	1733913522.000;	   +0.039
20241211;	113847;	1733913527.000;	   +0.056
20241211;	113852;	1733913532.000;	   +0.109
20241211;	113857;	1733913537.000;	   +0.176
20241211;	113902;	1733913542.000;	   +0.000
20241211;	113907;	1733913547.000;	   +0.032
20241211;	113912;	1733913552.000;	   +0.033
20241211;	113917;	1733913557.000;	   +0.062
20241211;	113922;	1733913562.000;	   +0.074
20241211;	113927;	1733913567.000;	   +0.073
20241211;	113932;	1733913572.000;	   +0.077
20241211;	113937;	1733913577.000;	   +0.079
20241211;	113942;	1733913582.000;	   +0.075
20241211;	113947;	1733913587.000;	   +0.079
20241211;	113952;	1733913592.000;	   +0.075
20241211;	113957;	1733913597.000;	   +0.096
20241211;	114002;	1733913602.000;	   +0.102
20241211;	114007;	1733913607.000;	   +0.000
20241211;	114012;	1733913612.000;	   +0.121
20241211;	114017;	1733913617.000;	   +0.010
20241211;	114022;	1733913622.000;	   +0.072
20241211;	114027;	1733913627.000;	   +0.076
20241211;	114032;	1733913632.000;	   +0.080
20241211;	114037;	1733913637.000;	   +0.075
20241211;	114042;	1733913642.000;	   +0.075
20241211;	114047;	1733913647.000;	   +0.077
20241211;	114052;	1733913652.000;	   +0.078
20241211;	114057;	1733913657.000;	   +0.086
20241211;	114102;	1733913662.000;	   +0.074
20241211;	114107;	1733913667.000;	   +0.072
20241211;	114112;	1733913672.000;	   +0.078
20241211;	114117;	1733913677.000;	   +0.080
20241211;	114122;	1733913682.000;	   +0.103
20241211;	114127;	1733913687.000;	   +0.302
20241211;	114132;	1733913692.000;	   +0.038
20241211;	114137;	1733913697.000;	   +0.072
20241211;	114142;	1733913702.000;	   +0.083
20241211;	114147;	1733913707.000;	   +0.068
20241211;	114152;	1733913712.000;	   +0.079
20241211;	114157;	1733913717.000;	   +0.075
20241211;	114202;	1733913722.000;	   +0.070
20241211;	114207;	1733913727.000;	   +0.074
20241211;	114212;	1733913732.000;	   +0.076
20241211;	114217;	1733913737.000;	   +0.080
20241211;	114222;	1733913742.000;	   +0.079
20241211;	114227;	1733913747.000;	   +0.076
20241211;	114232;	1733913752.000;	   +0.078
20241211;	114237;	1733913757.000;	   +0.080
20241211;	114242;	1733913762.000;	   +0.077
20241211;	114247;	1733913767.000;	   +0.074
20241211;	114252;	1733913772.000;	   +0.086
20241211;	114257;	1733913777.000;	   +0.106
20241211;	114302;	1733913782.000;	   +0.001
20241211;	114307;	1733913787.000;	   +0.077
20241211;	114312;	1733913792.000;	   +0.088
20241211;	114317;	1733913797.000;	   +0.114
20241211;	114322;	1733913802.000;	   +0.081
20241211;	114327;	1733913807.000;	   +0.064
20241211;	114332;	1733913812.000;	   +0.036
20241211;	114337;	1733913817.000;	   +0.071
20241211;	114342;	1733913822.000;	   +0.089
20241211;	114347;	1733913827.000;	   +0.090
20241211;	114352;	1733913832.000;	   +0.056
20241211;	114357;	1733913837.000;	   +0.054
20241211;	114402;	1733913842.000;	   +0.074
20241211;	114407;	1733913847.000;	   +0.081
20241211;	114412;	1733913852.000;	   +0.110
20241211;	114417;	1733913857.000;	   +0.168
20241211;	114422;	1733913862.000;	   +0.042
20241211;	114427;	1733913867.000;	   +0.136
20241211;	114432;	1733913872.000;	   +1.372
20241211;	114437;	1733913877.000;	   +0.000
20241211;	114442;	1733913882.000;	   +0.000
20241211;	114447;	1733913887.000;	   +0.071
20241211;	114452;	1733913892.000;	   +0.068
20241211;	114457;	1733913897.000;	   +0.099
20241211;	114502;	1733913902.000;	   +0.079
20241211;	114507;	1733913907.000;	   +0.082
20241211;	114512;	1733913912.000;	   +0.075
20241211;	114517;	1733913917.000;	   +0.081
20241211;	114517;	1733913917.000;	    err11
20241211;	114522;	1733913922.000;	   +0.080
20241211;	114522;	1733913922.000;	   +0.080
20241211;	114527;	1733913927.000;	   +0.082
20241211;	114527;	1733913927.000;	   +0.082
20241211;	114532;	1733913932.000;	   +0.100
20241211;	114532;	1733913932.000;	   +0.100
20241211;	114537;	1733913937.000;	   +0.072
20241211;	114537;	1733913937.000;	   +0.072
20241211;	114542;	1733913942.000;	   +0.075
20241211;	114542;	1733913942.000;	   +0.075
20241211;	114547;	1733913947.000;	   +0.103
20241211;	114547;	1733913947.000;	   +0.103
20241211;	114552;	1733913952.000;	   +0.090
20241211;	114552;	1733913952.000;	   +0.090
20241211;	114557;	1733913957.000;	   +0.512
20241211;	114557;	1733913957.000;	   +0.512
20241211;	114602;	1733913962.000;	   +0.000
20241211;	114602;	1733913962.000;	   +0.000
20241211;	114607;	1733913967.000;	   +0.000
20241211;	114607;	1733913967.000;	   +0.000
20241211;	114612;	1733913972.000;	   +0.064
20241211;	114617;	1733913977.000;	   +0.054
20241211;	114622;	1733913982.000;	   +0.049
20241211;	114627;	1733913987.000;	   +0.071
20241211;	114632;	1733913992.000;	   +0.083
20241211;	114637;	1733913997.000;	   +0.076
20241211;	114642;	1733914002.000;	   +0.133
20241211;	114647;	1733914007.000;	   +0.259
20241211;	114652;	1733914012.000;	   +0.013
20241211;	114657;	1733914017.000;	   +0.043
20241211;	114702;	1733914022.000;	   +0.211
20241211;	114707;	1733914027.000;	   +0.214
20241211;	114712;	1733914032.000;	   +0.000
20241211;	114717;	1733914037.000;	   +0.070
20241211;	114722;	1733914042.000;	   +0.097
20241211;	114727;	1733914047.000;	   +0.069
20241211;	114732;	1733914052.000;	   +0.037
20241211;	114737;	1733914057.000;	   +0.075
20241211;	114742;	1733914062.000;	   +0.101
20241211;	114747;	1733914067.000;	   +0.098
20241211;	114752;	1733914072.000;	   +0.170
20241211;	114757;	1733914077.000;	   +0.390
20241211;	114802;	1733914082.000;	   +0.000
20241211;	114807;	1733914087.000;	   +0.000
20241211;	114812;	1733914092.000;	   +0.448
20241211;	114817;	1733914097.000;	   +0.010
20241211;	114822;	1733914102.000;	   +0.076
20241211;	114827;	1733914107.000;	   +0.000
20241211;	114832;	1733914112.000;	   +0.079
20241211;	114837;	1733914117.000;	   +0.169
20241211;	114842;	1733914122.000;	   +0.698
20241211;	114847;	1733914127.000;	   +0.000
20241211;	114852;	1733914132.000;	   +0.000
20241211;	114857;	1733914137.000;	   +0.352
20241211;	114902;	1733914142.000;	   +0.241
20241211;	114907;	1733914147.000;	   +0.000
20241211;	114912;	1733914152.000;	   +0.388
20241211;	114917;	1733914157.000;	   +0.710
20241211;	114922;	1733914162.000;	   +2.122
20241211;	114927;	1733914167.000;	   +0.147
20241211;	114932;	1733914172.000;	   +0.000
20241211;	114937;	1733914177.000;	   +0.150
20241211;	114942;	1733914182.000;	   +0.274
20241211;	114947;	1733914187.000;	   +0.173
20241211;	114952;	1733914192.000;	   +0.242
20241211;	114957;	1733914197.000;	   +0.000
20241211;	115002;	1733914202.000;	   +0.215
20241211;	115007;	1733914207.000;	   +0.078
20241211;	115012;	1733914212.000;	   +0.219
20241211;	115017;	1733914217.000;	   +1.842
20241211;	115022;	1733914222.000;	   +0.089
20241211;	115027;	1733914227.000;	   +0.182
20241211;	115032;	1733914232.000;	   +0.758
20241211;	115037;	1733914237.000;	   +0.420
20241211;	115042;	1733914242.000;	   +0.162
20241211;	115047;	1733914247.000;	   +0.193
20241211;	115052;	1733914252.000;	   +0.000
20241211;	115057;	1733914257.000;	   +0.144
20241211;	115102;	1733914262.000;	   +0.244
20241211;	115107;	1733914267.000;	   +0.175
20241211;	115112;	1733914272.000;	   +0.203
20241211;	115117;	1733914277.000;	   +0.083
20241211;	115122;	1733914282.000;	   +0.241
20241211;	115127;	1733914287.000;	   +0.000
20241211;	115132;	1733914292.000;	   +0.717
20241211;	115137;	1733914297.000;	   +0.000
20241211;	115142;	1733914302.000;	   +0.386
20241211;	115147;	1733914307.000;	   +0.214
20241211;	115152;	1733914312.000;	   +0.186
20241211;	115157;	1733914317.000;	   +0.215
20241211;	115202;	1733914322.000;	   +0.904
20241211;	115207;	1733914327.000;	   +0.972
20241211;	115212;	1733914332.000;	   +0.930
20241211;	115217;	1733914337.000;	   +0.290
20241211;	115222;	1733914342.000;	   +0.704
20241211;	115227;	1733914347.000;	   +0.203
20241211;	115232;	1733914352.000;	   +0.517
20241211;	115237;	1733914357.000;	   +0.764
20241211;	115242;	1733914362.000;	   +0.306
20241211;	115247;	1733914367.000;	   +0.239
20241211;	115252;	1733914372.000;	   +0.221
20241211;	115257;	1733914377.000;	   +0.551
20241211;	115302;	1733914382.000;	   +0.237
20241211;	115307;	1733914387.000;	   +0.256
20241211;	115312;	1733914392.000;	   +0.213
20241211;	115317;	1733914397.000;	   +0.216
20241211;	115322;	1733914402.000;	   +0.239
20241211;	115327;	1733914407.000;	   +0.214
20241211;	115332;	1733914412.000;	   +0.205
20241211;	115337;	1733914417.000;	   +0.202
20241211;	115342;	1733914422.000;	   +0.212
20241211;	115347;	1733914427.000;	   +0.205
20241211;	115352;	1733914432.000;	   +0.230
20241211;	115357;	1733914437.000;	   +0.228
20241211;	115402;	1733914442.000;	   +0.874
20241211;	115407;	1733914447.000;	   +0.215
20241211;	115412;	1733914452.000;	   +0.708
20241211;	115417;	1733914457.000;	   +0.222
20241211;	115422;	1733914462.000;	   +0.216
20241211;	115427;	1733914467.000;	   +0.651
20241211;	115432;	1733914472.000;	   +0.220
20241211;	115437;	1733914477.000;	    err32
20241211;	115442;	1733914482.000;	    err32
20241211;	115447;	1733914487.000;	    err32
20241211;	115452;	1733914492.000;	    err32
20241211;	115457;	1733914497.000;	    err32
20241211;	115502;	1733914502.000;	    err32
20241211;	115507;	1733914507.000;	    err32
20241211;	115512;	1733914512.000;	    err32
20241211;	115517;	1733914517.000;	    err32
20241211;	115522;	1733914522.000;	    err32
20241211;	115527;	1733914527.000;	    err32
20241211;	115532;	1733914532.000;	    err32
20241211;	115537;	1733914537.000;	    err32
20241211;	115542;	1733914542.000;	    err32
20241211;	115547;	1733914547.000;	    err32
20241211;	115552;	1733914552.000;	    err32
20241211;	115557;	1733914557.000;	    err32
20241211;	115602;	1733914562.000;	    err32
20241211;	115607;	1733914567.000;	    err32
20241211;	115612;	1733914572.000;	    err32
20241211;	115617;	1733914577.000;	    err32
20241211;	115622;	1733914582.000;	    err32
20241211;	115627;	1733914587.000;	    err32
20241211;	115632;	1733914592.000;	    err32
20241211;	115637;	1733914597.000;	    err32
20241211;	115642;	1733914602.000;	    err32
20241211;	115647;	1733914607.000;	    err32
20241211;	115652;	1733914612.000;	    err32
20241211;	115657;	1733914617.000;	    err32
20241211;	115702;	1733914622.000;	    err32
20241211;	115707;	1733914627.000;	    err32
20241211;	115712;	1733914632.000;	    err32
20241211;	115717;	1733914637.000;	    err32
20241211;	115722;	1733914642.000;	    err32
20241211;	115727;	1733914647.000;	    err32
20241211;	115732;	1733914652.000;	    err32
20241211;	115737;	1733914657.000;	    err32
20241211;	115742;	1733914662.000;	    err32
20241211;	115747;	1733914667.000;	    err32
20241211;	115752;	1733914672.000;	    err32
20241211;	115757;	1733914677.000;	    err32
20241211;	115802;	1733914682.000;	    err32
20241211;	115807;	1733914687.000;	    err32
20241211;	115812;	1733914692.000;	    err32
20241211;	115817;	1733914697.000;	    err32
20241211;	115822;	1733914702.000;	    err32
20241211;	115827;	1733914707.000;	    err32
20241211;	115832;	1733914712.000;	    err32
20241211;	115837;	1733914717.000;	    err32
20241211;	115842;	1733914722.000;	    err32
20241211;	115847;	1733914727.000;	    err32
20241211;	115852;	1733914732.000;	    err32
20241211;	115857;	1733914737.000;	    err32
20241211;	115902;	1733914742.000;	    err32
20241211;	115907;	1733914747.000;	    err32
20241211;	115912;	1733914752.000;	    err32
20241211;	115917;	1733914757.000;	    err32
20241211;	115922;	1733914762.000;	    err32
20241211;	115927;	1733914767.000;	    err32
20241211;	115932;	1733914772.000;	    err32
20241211;	115937;	1733914777.000;	    err32
20241211;	115942;	1733914782.000;	    err32
20241211;	115947;	1733914787.000;	    err32
20241211;	115952;	1733914792.000;	    err32
20241211;	115957;	1733914797.000;	    err32
20241211;	120002;	1733914802.000;	    err32
20241211;	120007;	1733914807.000;	    err32
20241211;	120012;	1733914812.000;	    err32
20241211;	120017;	1733914817.000;	    err32
20241211;	120022;	1733914822.000;	    err32
20241211;	120027;	1733914827.000;	    err32
20241211;	120032;	1733914832.000;	    err32
20241211;	120037;	1733914837.000;	    err32
20241211;	120042;	1733914842.000;	    err32
20241211;	120047;	1733914847.000;	    err32
20241211;	120052;	1733914852.000;	    err32
20241211;	120057;	1733914857.000;	    err32
20241211;	120102;	1733914862.000;	    err32
20241211;	120107;	1733914867.000;	    err32
20241211;	120112;	1733914872.000;	    err32
20241211;	120117;	1733914877.000;	    err32
20241211;	120122;	1733914882.000;	    err32
20241211;	120127;	1733914887.000;	    err32
20241211;	120132;	1733914892.000;	    err32
20241211;	120137;	1733914897.000;	    err32
20241211;	120142;	1733914902.000;	    err32
20241211;	120147;	1733914907.000;	    err32
20241211;	120152;	1733914912.000;	    err32
20241211;	120157;	1733914917.000;	    err32
20241211;	120202;	1733914922.000;	    err32
20241211;	120207;	1733914927.000;	    err32
20241211;	120212;	1733914932.000;	    err32
20241211;	120217;	1733914937.000;	    err32
20241211;	120222;	1733914942.000;	    err32
20241211;	120227;	1733914947.000;	    err32
20241211;	120232;	1733914952.000;	    err32
20241211;	120237;	1733914957.000;	    err32
20241211;	120242;	1733914962.000;	    err32
20241211;	120247;	1733914967.000;	    err32
