#ies_format_version: 1.0
#file: 20250128_5000.dat
#file_info: generated by AsciiLoger of OpenMUC
#timezone: + 1
#timestep_sec: 5.0
#col_no;	col_name;	confidential;	measured;	unit;	category;	comment
#001;	YYYYMMDD;	FALSE;	FALSE;	0;	time;	INTEGER,8. Date [human readable]
#002;	hhmmss;	FALSE;	FALSE;	0;	time;	SHORT,6. Time [human readable]
#003;	unixtimestamp;	FALSE;	FALSE;	s;	time;	DOUBLE,14. lapsed seconds from 01-01-1970
#004;	power_photovoltaics;	FALSE;	TRUE;	kW;	other;	DOUBLE,9. PV Power Production
#005;	power_heatpump;	FALSE;	TRUE;	kW;	other;	DOUBLE,9. Heat Pump Power Consumption
#006;	power_grid;	FALSE;	TRUE;	kW;	other;	DOUBLE,9. Grid Power
#007;	power_electric_vehicle;	FALSE;	TRUE;	kW;	other;	DOUBLE,9. EV Power Consumption
#008;	ev_power_aggr;	FALSE;	TRUE;	0;	other;	DOUBLE,9. -
#009;	power_photovoltaics_aggr;	FALSE;	TRUE;	0;	other;	DOUBLE,9. -
#010;	status_electric_vehicle;	FALSE;	TRUE;	0;	other;	STRING,20. (calculated by demo app)
#011;	energy_exported;	FALSE;	TRUE;	kWh;	other;	DOUBLE,9. (calculated by demo app)
#012;	energy_imported;	FALSE;	TRUE;	kWh;	other;	DOUBLE,9. (calculated by demo app)
YYYYMMDD;	hhmmss;	unixtimestamp;	power_photovoltaics;	power_heatpump;	power_grid;	power_electric_vehicle;	ev_power_aggr;	power_photovoltaics_aggr;	status_electric_vehicle;	energy_exported;	energy_imported
20250128;	104605;	1738057565.000;	   +2.434;	   +0.009;	   -2.323;	   +0.017;	   +0.016;	   +2.455;	idle                ;	   +0.033;	   +0.000
20250128;	104610;	1738057570.000;	   +2.436;	   +0.009;	   -2.310;	   +0.017;	   +0.017;	   +2.448;	idle                ;	   +0.036;	   +0.000
20250128;	104615;	1738057575.000;	   +2.425;	   +0.009;	   -2.300;	   +0.017;	   +0.017;	   +2.434;	idle                ;	   +0.039;	   +0.000
20250128;	104620;	1738057580.000;	   +2.414;	   +0.010;	   -2.294;	   +0.016;	   +0.017;	   +2.436;	idle                ;	   +0.042;	   +0.000
20250128;	104625;	1738057585.000;	   +2.401;	   +0.009;	   -2.277;	   +0.016;	   +0.017;	   +2.425;	idle                ;	   +0.045;	   +0.000
20250128;	104630;	1738057590.000;	   +2.368;	   +0.009;	   -2.253;	   +0.017;	   +0.016;	   +2.414;	idle                ;	   +0.048;	   +0.000
20250128;	104635;	1738057595.000;	   +2.377;	   +0.009;	   -2.259;	   +0.017;	   +0.016;	   +2.401;	idle                ;	   +0.052;	   +0.000
20250128;	104640;	1738057600.000;	   +2.368;	   +0.009;	   -2.246;	   +0.017;	   +0.017;	   +2.368;	idle                ;	   +0.055;	   +0.000
20250128;	104645;	1738057605.000;	   +2.359;	   +0.009;	   -2.234;	   +0.017;	   +0.017;	   +2.377;	idle                ;	   +0.058;	   +0.000
20250128;	104650;	1738057610.000;	   +2.353;	   +0.009;	   -2.228;	   +0.017;	   +0.017;	   +2.368;	idle                ;	   +0.061;	   +0.000
20250128;	104655;	1738057615.000;	   +2.327;	   +0.009;	   -2.206;	   +0.017;	   +0.017;	   +2.359;	idle                ;	   +0.064;	   +0.000
20250128;	104700;	1738057620.000;	   +2.343;	   +0.009;	   -2.216;	   +0.017;	   +0.017;	   +2.353;	idle                ;	   +0.067;	   +0.000
20250128;	104705;	1738057625.000;	   +2.350;	   +0.009;	   -2.225;	   +0.017;	   +0.017;	   +2.327;	idle                ;	   +0.070;	   +0.000
20250128;	104710;	1738057630.000;	   +2.354;	   +0.009;	   -2.232;	   +0.016;	   +0.017;	   +2.343;	idle                ;	   +0.073;	   +0.000
20250128;	104715;	1738057635.000;	   +2.362;	   +0.010;	   -2.238;	   +0.017;	   +0.017;	   +2.350;	idle                ;	   +0.076;	   +0.000
20250128;	104720;	1738057640.000;	   +2.357;	   +0.009;	   -2.225;	   +0.017;	   +0.016;	   +2.354;	idle                ;	   +0.079;	   +0.000
20250128;	104725;	1738057645.000;	   +2.386;	   +0.009;	   -2.257;	   +0.017;	   +0.017;	   +2.362;	idle                ;	   +0.083;	   +0.000
20250128;	104730;	1738057650.000;	   +2.384;	   +0.009;	   -2.259;	   +0.017;	   +0.017;	   +2.357;	idle                ;	   +0.086;	   +0.000
20250128;	104735;	1738057655.000;	   +2.415;	   +0.009;	   -2.287;	   +0.017;	   +0.017;	   +2.386;	idle                ;	   +0.089;	   +0.000
20250128;	104740;	1738057660.000;	   +2.454;	   +0.009;	   -2.329;	   +0.017;	   +0.017;	   +2.384;	idle                ;	   +0.092;	   +0.000
20250128;	104745;	1738057665.000;	   +2.484;	   +0.009;	   -2.354;	   +0.018;	   +0.017;	   +2.415;	idle                ;	   +0.095;	   +0.000
20250128;	104750;	1738057670.000;	   +2.514;	   +0.009;	   -2.389;	   +0.017;	   +0.017;	   +2.454;	idle                ;	   +0.099;	   +0.000
20250128;	104755;	1738057675.000;	   +2.546;	   +0.009;	   -2.424;	   +0.017;	   +0.018;	   +2.484;	idle                ;	   +0.102;	   +0.000
20250128;	104800;	1738057680.000;	   +2.591;	   +0.009;	   -2.466;	   +0.017;	   +0.017;	   +2.514;	idle                ;	   +0.106;	   +0.000
20250128;	104805;	1738057685.000;	   +2.627;	   +0.009;	   -2.498;	   +0.016;	   +0.017;	   +2.546;	idle                ;	   +0.109;	   +0.000
20250128;	104810;	1738057690.000;	   +2.654;	   +0.010;	   -2.525;	   +0.016;	   +0.017;	   +2.591;	idle                ;	   +0.112;	   +0.000
20250128;	104815;	1738057695.000;	   +2.683;	   +0.009;	   -2.552;	   +0.018;	   +0.016;	   +2.627;	idle                ;	   +0.116;	   +0.000
20250128;	104820;	1738057700.000;	   +2.711;	   +0.009;	   -2.582;	   +0.017;	   +0.016;	   +2.654;	idle                ;	   +0.120;	   +0.000
20250128;	104825;	1738057705.000;	   +2.762;	   +0.009;	   -2.636;	   +0.018;	   +0.018;	   +2.683;	idle                ;	   +0.123;	   +0.000
20250128;	104830;	1738057710.000;	   +2.810;	   +0.009;	   -2.689;	   +0.017;	   +0.017;	   +2.711;	idle                ;	   +0.127;	   +0.000
20250128;	104835;	1738057715.000;	   +2.861;	   +0.010;	   -2.735;	   +0.016;	   +0.018;	   +2.762;	idle                ;	   +0.131;	   +0.000
20250128;	104840;	1738057720.000;	   +2.919;	   +0.010;	   -2.790;	   +0.017;	   +0.017;	   +2.810;	idle                ;	   +0.135;	   +0.000
20250128;	104845;	1738057725.000;	   +2.995;	   +0.009;	   -2.866;	   +0.017;	   +0.016;	   +2.861;	idle                ;	   +0.139;	   +0.000
20250128;	104850;	1738057730.000;	   +3.159;	   +0.009;	   -3.027;	   +0.018;	   +0.017;	   +2.919;	idle                ;	   +0.143;	   +0.000
20250128;	104855;	1738057735.000;	   +3.431;	   +0.009;	   -3.314;	   +0.016;	   +0.017;	   +2.995;	idle                ;	   +0.147;	   +0.000
20250128;	104900;	1738057740.000;	   +3.981;	   +0.009;	   -3.717;	   +0.017;	   +0.018;	   +3.159;	idle                ;	   +0.153;	   +0.000
20250128;	104905;	1738057745.000;	   +3.580;	   +0.009;	   -3.482;	   +0.017;	   +0.016;	   +3.431;	idle                ;	   +0.157;	   +0.000
20250128;	104910;	1738057750.000;	   +3.511;	   +0.009;	   -3.368;	   +0.017;	   +0.017;	   +3.981;	idle                ;	   +0.162;	   +0.000
20250128;	104915;	1738057755.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250128;	104920;	1738057760.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250128;	104925;	1738057765.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250128;	104930;	1738057770.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250128;	104935;	1738057775.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250128;	104940;	1738057780.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250128;	104945;	1738057785.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250128;	104950;	1738057790.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250128;	104955;	1738057795.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250128;	105000;	1738057800.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250128;	105005;	1738057805.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250128;	105010;	1738057810.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250128;	105015;	1738057815.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250128;	105020;	1738057820.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250128;	105025;	1738057825.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250128;	105030;	1738057830.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250128;	105035;	1738057835.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250128;	105040;	1738057840.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250128;	105045;	1738057845.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250128;	105050;	1738057850.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250128;	105055;	1738057855.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250128;	105100;	1738057860.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250128;	105105;	1738057865.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250128;	105110;	1738057870.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250128;	105115;	1738057875.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250128;	105120;	1738057880.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250128;	105125;	1738057885.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250128;	105130;	1738057890.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250128;	105135;	1738057895.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250128;	105140;	1738057900.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250128;	105145;	1738057905.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250128;	105150;	1738057910.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250128;	105155;	1738057915.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250128;	105200;	1738057920.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250128;	105205;	1738057925.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250128;	105210;	1738057930.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250128;	105215;	1738057935.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250128;	105220;	1738057940.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250128;	105225;	1738057945.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250128;	105230;	1738057950.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250128;	105235;	1738057955.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250128;	105240;	1738057960.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250128;	105245;	1738057965.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250128;	105250;	1738057970.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250128;	105255;	1738057975.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250128;	105300;	1738057980.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250128;	105305;	1738057985.000;	     err7;	     err7;	     err7;	     err7;	     err7;	     err7;	               err12;	    err12;	    err12
20250128;	105310;	1738057990.000;	   +2.982;	   +0.009;	     err6;	   +0.017;	    err28;	    err28;	idle                ;	   +0.004;	   +0.000
20250128;	105315;	1738057995.000;	   +2.986;	   +0.009;	   -2.861;	   +0.016;	    err28;	    err28;	idle                ;	   +0.008;	   +0.000
20250128;	105320;	1738058000.000;	   +2.996;	   +0.009;	   -2.865;	   +0.017;	   +0.017;	   +2.982;	idle                ;	   +0.012;	   +0.000
20250128;	105325;	1738058005.000;	   +3.046;	   +0.009;	   -2.917;	   +0.018;	   +0.016;	   +2.986;	idle                ;	   +0.016;	   +0.000
20250128;	105330;	1738058010.000;	   +3.082;	   +0.009;	   -2.956;	   +0.017;	   +0.017;	   +2.996;	idle                ;	   +0.020;	   +0.000
20250128;	105335;	1738058015.000;	   +3.136;	   +0.009;	   -3.007;	   +0.016;	   +0.018;	   +3.046;	idle                ;	   +0.024;	   +0.000
20250128;	105340;	1738058020.000;	   +3.212;	   +0.009;	   -3.077;	   +0.017;	   +0.017;	   +3.082;	idle                ;	   +0.029;	   +0.000
20250128;	105345;	1738058025.000;	   +3.320;	   +0.009;	   -3.188;	   +0.017;	   +0.016;	   +3.136;	idle                ;	   +0.033;	   +0.000
20250128;	105350;	1738058030.000;	   +3.463;	   +0.009;	   -3.358;	   +0.016;	   +0.017;	   +3.212;	idle                ;	   +0.038;	   +0.000
20250128;	105355;	1738058035.000;	   +3.579;	   +0.009;	   -3.495;	   +0.016;	   +0.017;	   +3.320;	idle                ;	   +0.042;	   +0.000
20250128;	105400;	1738058040.000;	   +3.431;	   +0.009;	   -3.294;	   +0.018;	   +0.016;	   +3.463;	idle                ;	   +0.047;	   +0.000
20250128;	105405;	1738058045.000;	   +4.520;	   +0.009;	   -4.133;	   +0.017;	   +0.016;	   +3.579;	idle                ;	   +0.053;	   +0.000
20250128;	105410;	1738058050.000;	   +5.468;	   +0.009;	   -5.255;	   +0.017;	   +0.018;	   +3.431;	idle                ;	   +0.060;	   +0.000
20250128;	105415;	1738058055.000;	   +4.422;	   +0.010;	   -4.244;	   +0.016;	   +0.017;	   +4.520;	idle                ;	   +0.066;	   +0.000
20250128;	105420;	1738058060.000;	   +4.361;	   +0.009;	   -4.301;	   +0.017;	   +0.017;	   +5.468;	idle                ;	   +0.072;	   +0.000
20250128;	105425;	1738058065.000;	   +4.442;	   +0.010;	   -4.259;	   +0.017;	   +0.016;	   +4.422;	idle                ;	   +0.078;	   +0.000
20250128;	105430;	1738058070.000;	   +4.130;	   +0.010;	   -3.994;	   +0.016;	   +0.017;	   +4.361;	idle                ;	   +0.083;	   +0.000
20250128;	105435;	1738058075.000;	   +5.035;	   +0.010;	   -4.689;	   +0.017;	   +0.017;	   +4.442;	idle                ;	   +0.090;	   +0.000
20250128;	105440;	1738058080.000;	   +5.184;	   +0.009;	   -4.848;	   +0.017;	   +0.016;	   +4.130;	idle                ;	   +0.097;	   +0.000
20250128;	105445;	1738058085.000;	   +5.649;	   +0.009;	   -5.850;	   +0.016;	   +0.017;	   +5.035;	idle                ;	   +0.105;	   +0.000
20250128;	105450;	1738058090.000;	   +3.998;	   +0.009;	   -3.970;	   +0.017;	   +0.017;	   +5.184;	idle                ;	   +0.110;	   +0.000
20250128;	105455;	1738058095.000;	   +4.150;	   +0.010;	   -4.123;	   +0.017;	   +0.016;	   +5.649;	idle                ;	   +0.116;	   +0.000
20250128;	105500;	1738058100.000;	   +4.427;	   +0.009;	   -4.364;	   +0.017;	   +0.017;	   +3.998;	idle                ;	   +0.122;	   +0.000
20250128;	105505;	1738058105.000;	   +3.372;	   +0.009;	   -3.265;	   +0.017;	   +0.017;	   +4.150;	idle                ;	   +0.127;	   +0.000
20250128;	105510;	1738058110.000;	   +3.916;	   +0.010;	   -3.796;	   +0.016;	   +0.017;	   +4.427;	idle                ;	   +0.132;	   +0.000
20250128;	105515;	1738058115.000;	   +4.755;	   +0.009;	   -4.660;	   +0.017;	   +0.017;	   +3.372;	idle                ;	   +0.138;	   +0.000
20250128;	105520;	1738058120.000;	   +4.327;	   +0.009;	   -4.283;	   +0.017;	   +0.016;	   +3.916;	idle                ;	   +0.144;	   +0.000
20250128;	105525;	1738058125.000;	   +4.525;	   +0.012;	   -4.508;	   +0.017;	   +0.017;	   +4.755;	idle                ;	   +0.151;	   +0.000
20250128;	105530;	1738058130.000;	   +3.499;	   +0.020;	   -3.423;	   +0.017;	   +0.017;	   +4.327;	idle                ;	   +0.155;	   +0.000
20250128;	105535;	1738058135.000;	   +3.459;	   +0.014;	   -3.294;	   +0.017;	   +0.017;	   +4.525;	idle                ;	   +0.160;	   +0.000
20250128;	105540;	1738058140.000;	   +4.191;	   +0.018;	   -4.273;	   +0.017;	   +0.017;	   +3.499;	idle                ;	   +0.166;	   +0.000
20250128;	105545;	1738058145.000;	   +3.863;	   +0.022;	   -3.906;	   +0.017;	   +0.017;	   +3.459;	idle                ;	   +0.171;	   +0.000
20250128;	105550;	1738058150.000;	   +3.788;	   +0.026;	   -3.578;	   +0.017;	   +0.017;	   +4.191;	idle                ;	   +0.176;	   +0.000
20250128;	105555;	1738058155.000;	   +4.890;	   +0.028;	   -5.089;	   +0.017;	   +0.017;	   +3.863;	idle                ;	   +0.183;	   +0.000
20250128;	105600;	1738058160.000;	   +3.862;	   +0.029;	   -3.671;	   +0.017;	   +0.017;	   +3.788;	idle                ;	   +0.188;	   +0.000
20250128;	105605;	1738058165.000;	   +3.691;	   +0.030;	   -3.714;	   +0.017;	   +0.017;	   +4.890;	idle                ;	   +0.194;	   +0.000
20250128;	105610;	1738058170.000;	   +5.075;	   +0.030;	   -4.782;	   +0.017;	   +0.017;	   +3.862;	idle                ;	   +0.200;	   +0.000
20250128;	105615;	1738058175.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250128;	105620;	1738058180.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250128;	105625;	1738058185.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250128;	105630;	1738058190.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250128;	105635;	1738058195.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250128;	105640;	1738058200.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250128;	105645;	1738058205.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250128;	105650;	1738058210.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250128;	105655;	1738058215.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250128;	105700;	1738058220.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250128;	105705;	1738058225.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250128;	105710;	1738058230.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250128;	105715;	1738058235.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250128;	105720;	1738058240.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250128;	105725;	1738058245.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250128;	105730;	1738058250.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250128;	105735;	1738058255.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250128;	105740;	1738058260.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250128;	105745;	1738058265.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250128;	105750;	1738058270.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250128;	105755;	1738058275.000;	     err7;	     err7;	     err7;	     err7;	     err7;	     err7;	               err12;	    err12;	    err12
20250128;	105800;	1738058280.000;	   +6.741;	   +0.030;	     err6;	   +0.017;	    err28;	    err28;	idle                ;	   +0.009;	   +0.000
20250128;	105805;	1738058285.000;	   +6.736;	   +0.030;	   -6.548;	   +0.017;	    err28;	    err28;	idle                ;	   +0.018;	   +0.000
20250128;	105810;	1738058290.000;	   +6.727;	   +0.030;	   -6.526;	   +0.017;	   +0.017;	   +6.741;	idle                ;	   +0.027;	   +0.000
20250128;	105815;	1738058295.000;	   +6.710;	   +0.030;	   -6.519;	   +0.018;	   +0.017;	   +6.736;	idle                ;	   +0.036;	   +0.000
20250128;	105820;	1738058300.000;	   +6.678;	   +0.030;	   -6.482;	   +0.017;	   +0.017;	   +6.727;	idle                ;	   +0.045;	   +0.000
20250128;	105825;	1738058305.000;	   +6.683;	   +0.030;	   -6.487;	   +0.016;	   +0.018;	   +6.710;	idle                ;	   +0.054;	   +0.000
20250128;	105830;	1738058310.000;	   +6.659;	   +0.030;	   -6.459;	   +0.017;	   +0.017;	   +6.678;	idle                ;	   +0.063;	   +0.000
20250128;	105835;	1738058315.000;	   +6.681;	   +0.030;	   -6.476;	   +0.018;	   +0.016;	   +6.683;	idle                ;	   +0.072;	   +0.000
20250128;	105840;	1738058320.000;	   +6.522;	   +0.030;	   -6.294;	   +0.017;	   +0.017;	   +6.659;	idle                ;	   +0.081;	   +0.000
20250128;	105845;	1738058325.000;	   +6.709;	   +0.030;	   -6.518;	   +0.017;	   +0.018;	   +6.681;	idle                ;	   +0.090;	   +0.000
20250128;	105850;	1738058330.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250128;	105855;	1738058335.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250128;	105900;	1738058340.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250128;	105905;	1738058345.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250128;	105910;	1738058350.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250128;	105915;	1738058355.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250128;	105920;	1738058360.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250128;	105925;	1738058365.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250128;	105930;	1738058370.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250128;	105935;	1738058375.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250128;	105940;	1738058380.000;	     err7;	     err7;	     err7;	     err7;	     err7;	     err7;	               err12;	    err12;	    err12
20250128;	105945;	1738058385.000;	   +6.728;	   +0.030;	     err6;	   +0.017;	    err28;	    err28;	idle                ;	   +0.009;	   +0.000
20250128;	105950;	1738058390.000;	   +6.716;	   +0.030;	   -6.515;	   +0.017;	    err28;	    err28;	idle                ;	   +0.018;	   +0.000
20250128;	105955;	1738058395.000;	   +6.718;	   +0.030;	   -6.519;	   +0.017;	   +0.017;	   +6.728;	idle                ;	   +0.027;	   +0.000
