#ies_format_version: 1.0
#file: 20250128_5000_2000.dat
#file_info: generated by AsciiLoger of OpenMUC
#timezone: + 1
#timestep_sec: 5.0
#col_no;	col_name;	confidential;	measured;	unit;	category;	comment
#001;	YYYYMMDD;	FALSE;	FALSE;	0;	time;	INTEGER,8. Date [human readable]
#002;	hhmmss;	FALSE;	FALSE;	0;	time;	SHORT,6. Time [human readable]
#003;	unixtimestamp;	FALSE;	FALSE;	s;	time;	DOUBLE,14. lapsed seconds from 01-01-1970
#004;	power_self_consumption;	FALSE;	TRUE;	kW;	other;	DOUBLE,9. test
YYYYMMDD;	hhmmss;	unixtimestamp;	power_self_consumption
20250128;	105342;	1738058022.000;	   +0.132
20250128;	105347;	1738058027.000;	   +0.105
20250128;	105352;	1738058032.000;	   +0.084
20250128;	105357;	1738058037.000;	   +0.137
20250128;	105402;	1738058042.000;	   +0.387
20250128;	105407;	1738058047.000;	   +0.213
20250128;	105412;	1738058052.000;	   +0.178
20250128;	105417;	1738058057.000;	   +0.060
20250128;	105422;	1738058062.000;	   +0.183
20250128;	105427;	1738058067.000;	   +0.136
20250128;	105432;	1738058072.000;	   +0.346
20250128;	105437;	1738058077.000;	   +0.336
20250128;	105442;	1738058082.000;	   +0.000
20250128;	105447;	1738058087.000;	   +0.028
20250128;	105452;	1738058092.000;	   +0.027
20250128;	105457;	1738058097.000;	   +0.063
20250128;	105502;	1738058102.000;	   +0.107
20250128;	105507;	1738058107.000;	   +0.120
20250128;	105512;	1738058112.000;	   +0.095
20250128;	105517;	1738058117.000;	   +0.044
20250128;	105522;	1738058122.000;	   +0.017
20250128;	105527;	1738058127.000;	   +0.076
20250128;	105532;	1738058132.000;	   +0.165
20250128;	105537;	1738058137.000;	   +0.000
20250128;	105542;	1738058142.000;	   +0.000
20250128;	105547;	1738058147.000;	   +0.210
20250128;	105552;	1738058152.000;	   +0.000
20250128;	105557;	1738058157.000;	   +0.191
20250128;	105602;	1738058162.000;	   +0.000
20250128;	105607;	1738058167.000;	   +0.293
20250128;	105612;	1738058172.000;	   +0.000
20250128;	105617;	1738058177.000;	    err32
20250128;	105622;	1738058182.000;	    err32
20250128;	105627;	1738058187.000;	    err32
20250128;	105632;	1738058192.000;	    err32
20250128;	105637;	1738058197.000;	    err32
20250128;	105642;	1738058202.000;	    err32
20250128;	105647;	1738058207.000;	    err32
20250128;	105652;	1738058212.000;	    err32
20250128;	105657;	1738058217.000;	    err32
20250128;	105702;	1738058222.000;	    err32
20250128;	105707;	1738058227.000;	    err32
20250128;	105712;	1738058232.000;	    err32
20250128;	105717;	1738058237.000;	    err32
20250128;	105722;	1738058242.000;	    err32
20250128;	105727;	1738058247.000;	    err32
20250128;	105732;	1738058252.000;	    err32
20250128;	105737;	1738058257.000;	    err32
20250128;	105742;	1738058262.000;	    err32
20250128;	105747;	1738058267.000;	    err32
20250128;	105752;	1738058272.000;	    err32
20250128;	105757;	1738058277.000;	   +0.195
20250128;	105802;	1738058282.000;	   +0.188
20250128;	105807;	1738058287.000;	   +0.201
20250128;	105812;	1738058292.000;	   +0.191
20250128;	105817;	1738058297.000;	   +0.196
20250128;	105822;	1738058302.000;	   +0.196
20250128;	105827;	1738058307.000;	   +0.200
20250128;	105832;	1738058312.000;	   +0.205
20250128;	105837;	1738058317.000;	   +0.228
20250128;	105842;	1738058322.000;	   +0.191
20250128;	105847;	1738058327.000;	    err32
20250128;	105852;	1738058332.000;	    err32
20250128;	105857;	1738058337.000;	    err32
20250128;	105902;	1738058342.000;	    err32
20250128;	105907;	1738058347.000;	    err32
20250128;	105912;	1738058352.000;	    err32
20250128;	105917;	1738058357.000;	    err32
20250128;	105922;	1738058362.000;	    err32
20250128;	105927;	1738058367.000;	    err32
20250128;	105932;	1738058372.000;	    err32
20250128;	105937;	1738058377.000;	    err32
20250128;	105942;	1738058382.000;	   +0.204
20250128;	105947;	1738058387.000;	   +0.201
20250128;	105952;	1738058392.000;	   +0.199
20250128;	105957;	1738058397.000;	   +0.201
20250128;	110002;	1738058402.000;	   +0.201
20250128;	110007;	1738058407.000;	    err32
20250128;	110012;	1738058412.000;	    err32
20250128;	110017;	1738058417.000;	    err32
20250128;	110022;	1738058422.000;	    err32
20250128;	110027;	1738058427.000;	    err32
20250128;	110032;	1738058432.000;	    err32
20250128;	110037;	1738058437.000;	    err32
20250128;	110042;	1738058442.000;	    err32
20250128;	110047;	1738058447.000;	    err32
20250128;	110052;	1738058452.000;	    err32
20250128;	110057;	1738058457.000;	    err32
20250128;	110102;	1738058462.000;	    err32
20250128;	110107;	1738058467.000;	    err32
20250128;	110112;	1738058472.000;	    err32
20250128;	110117;	1738058477.000;	    err32
20250128;	110122;	1738058482.000;	    err32
20250128;	110127;	1738058487.000;	    err32
20250128;	110132;	1738058492.000;	    err32
20250128;	110137;	1738058497.000;	    err32
20250128;	110142;	1738058502.000;	    err32
20250128;	110147;	1738058507.000;	    err32
20250128;	110152;	1738058512.000;	    err32
20250128;	110157;	1738058517.000;	    err32
20250128;	110202;	1738058522.000;	    err32
20250128;	110207;	1738058527.000;	    err32
20250128;	110212;	1738058532.000;	    err32
20250128;	110217;	1738058537.000;	    err32
20250128;	110222;	1738058542.000;	    err32
20250128;	110227;	1738058547.000;	    err32
20250128;	110232;	1738058552.000;	    err32
20250128;	110237;	1738058557.000;	    err32
20250128;	110242;	1738058562.000;	    err32
20250128;	110247;	1738058567.000;	    err32
20250128;	110252;	1738058572.000;	    err32
20250128;	110257;	1738058577.000;	    err32
20250128;	110302;	1738058582.000;	    err32
20250128;	110307;	1738058587.000;	    err32
20250128;	110312;	1738058592.000;	    err32
20250128;	110317;	1738058597.000;	    err32
20250128;	110322;	1738058602.000;	    err32
20250128;	110327;	1738058607.000;	    err32
20250128;	110332;	1738058612.000;	    err32
20250128;	110337;	1738058617.000;	    err32
20250128;	110342;	1738058622.000;	    err32
20250128;	110347;	1738058627.000;	    err32
20250128;	110352;	1738058632.000;	    err32
20250128;	110357;	1738058637.000;	    err32
20250128;	110402;	1738058642.000;	    err32
20250128;	110407;	1738058647.000;	    err32
20250128;	110412;	1738058652.000;	    err32
20250128;	110417;	1738058657.000;	    err32
20250128;	110422;	1738058662.000;	    err32
20250128;	110427;	1738058667.000;	    err32
20250128;	110432;	1738058672.000;	    err32
20250128;	110437;	1738058677.000;	    err32
20250128;	110442;	1738058682.000;	    err32
20250128;	110447;	1738058687.000;	    err32
20250128;	110452;	1738058692.000;	    err32
20250128;	110457;	1738058697.000;	    err32
20250128;	110502;	1738058702.000;	    err32
20250128;	110507;	1738058707.000;	    err32
20250128;	110512;	1738058712.000;	    err32
20250128;	110517;	1738058717.000;	    err32
20250128;	110522;	1738058722.000;	    err32
20250128;	110527;	1738058727.000;	    err32
20250128;	110532;	1738058732.000;	    err32
20250128;	110537;	1738058737.000;	    err32
20250128;	110542;	1738058742.000;	    err32
20250128;	110547;	1738058747.000;	    err32
20250128;	110552;	1738058752.000;	    err32
20250128;	110557;	1738058757.000;	    err32
20250128;	110602;	1738058762.000;	    err32
20250128;	110607;	1738058767.000;	    err32
20250128;	110612;	1738058772.000;	    err32
20250128;	110617;	1738058777.000;	    err32
20250128;	110622;	1738058782.000;	    err32
20250128;	110627;	1738058787.000;	    err32
20250128;	110632;	1738058792.000;	    err32
20250128;	110637;	1738058797.000;	    err32
20250128;	110642;	1738058802.000;	    err32
20250128;	110647;	1738058807.000;	    err32
20250128;	110652;	1738058812.000;	    err32
20250128;	110657;	1738058817.000;	    err32
20250128;	110702;	1738058822.000;	    err32
20250128;	110707;	1738058827.000;	    err32
20250128;	110712;	1738058832.000;	    err32
20250128;	110717;	1738058837.000;	    err32
20250128;	110722;	1738058842.000;	    err32
20250128;	110727;	1738058847.000;	    err32
20250128;	110732;	1738058852.000;	    err32
20250128;	110737;	1738058857.000;	    err32
20250128;	110742;	1738058862.000;	    err32
20250128;	110747;	1738058867.000;	    err32
20250128;	110752;	1738058872.000;	    err32
20250128;	110757;	1738058877.000;	    err32
20250128;	110802;	1738058882.000;	    err32
20250128;	110807;	1738058887.000;	    err32
20250128;	110812;	1738058892.000;	    err32
20250128;	110817;	1738058897.000;	    err32
20250128;	110822;	1738058902.000;	    err32
20250128;	110827;	1738058907.000;	    err32
20250128;	110832;	1738058912.000;	    err32
20250128;	110837;	1738058917.000;	    err32
20250128;	110842;	1738058922.000;	    err32
20250128;	110847;	1738058927.000;	    err32
20250128;	110852;	1738058932.000;	    err32
20250128;	110857;	1738058937.000;	    err32
20250128;	110902;	1738058942.000;	    err32
20250128;	110907;	1738058947.000;	    err32
20250128;	110912;	1738058952.000;	    err32
20250128;	110917;	1738058957.000;	    err32
20250128;	110922;	1738058962.000;	    err32
20250128;	110927;	1738058967.000;	    err32
20250128;	110932;	1738058972.000;	    err32
20250128;	110937;	1738058977.000;	    err32
20250128;	110942;	1738058982.000;	    err32
20250128;	110947;	1738058987.000;	    err32
20250128;	110952;	1738058992.000;	    err32
20250128;	110957;	1738058997.000;	    err32
20250128;	111002;	1738059002.000;	    err32
20250128;	111007;	1738059007.000;	    err32
20250128;	111012;	1738059012.000;	    err32
20250128;	111017;	1738059017.000;	    err32
20250128;	111022;	1738059022.000;	    err32
20250128;	111027;	1738059027.000;	    err32
20250128;	111032;	1738059032.000;	    err32
20250128;	111037;	1738059037.000;	    err32
20250128;	111042;	1738059042.000;	    err32
20250128;	111047;	1738059047.000;	    err32
20250128;	111052;	1738059052.000;	    err32
20250128;	111057;	1738059057.000;	    err32
20250128;	111102;	1738059062.000;	    err32
20250128;	111107;	1738059067.000;	    err32
20250128;	111112;	1738059072.000;	    err32
20250128;	111117;	1738059077.000;	    err32
20250128;	111122;	1738059082.000;	    err32
20250128;	111127;	1738059087.000;	    err32
20250128;	111132;	1738059092.000;	    err32
20250128;	111137;	1738059097.000;	    err32
20250128;	111142;	1738059102.000;	    err32
20250128;	111147;	1738059107.000;	    err32
20250128;	111152;	1738059112.000;	    err32
20250128;	111157;	1738059117.000;	    err32
20250128;	111202;	1738059122.000;	    err32
20250128;	111207;	1738059127.000;	    err32
20250128;	111212;	1738059132.000;	    err32
20250128;	111217;	1738059137.000;	    err32
20250128;	111222;	1738059142.000;	    err32
20250128;	111227;	1738059147.000;	    err32
20250128;	111232;	1738059152.000;	    err32
20250128;	111237;	1738059157.000;	    err32
20250128;	111242;	1738059162.000;	    err32
20250128;	111247;	1738059167.000;	    err32
20250128;	111252;	1738059172.000;	    err32
20250128;	111257;	1738059177.000;	    err32
20250128;	111302;	1738059182.000;	    err32
20250128;	111307;	1738059187.000;	    err32
20250128;	111312;	1738059192.000;	    err32
20250128;	111317;	1738059197.000;	    err32
20250128;	111322;	1738059202.000;	    err32
20250128;	111327;	1738059207.000;	    err32
20250128;	111332;	1738059212.000;	    err32
20250128;	111337;	1738059217.000;	    err32
20250128;	111342;	1738059222.000;	    err32
20250128;	111347;	1738059227.000;	    err32
20250128;	111352;	1738059232.000;	    err32
20250128;	111357;	1738059237.000;	    err32
20250128;	111402;	1738059242.000;	    err32
20250128;	111407;	1738059247.000;	    err32
20250128;	111412;	1738059252.000;	    err32
20250128;	111417;	1738059257.000;	    err32
20250128;	111422;	1738059262.000;	    err32
20250128;	111427;	1738059267.000;	    err32
20250128;	111432;	1738059272.000;	    err32
20250128;	111437;	1738059277.000;	    err32
20250128;	111442;	1738059282.000;	    err32
20250128;	111447;	1738059287.000;	    err32
20250128;	111452;	1738059292.000;	    err32
20250128;	111457;	1738059297.000;	    err32
20250128;	111502;	1738059302.000;	    err32
20250128;	111507;	1738059307.000;	    err32
20250128;	111512;	1738059312.000;	    err32
20250128;	111517;	1738059317.000;	    err32
20250128;	111522;	1738059322.000;	    err32
20250128;	111527;	1738059327.000;	    err32
20250128;	111532;	1738059332.000;	    err32
20250128;	111537;	1738059337.000;	    err32
20250128;	111542;	1738059342.000;	    err32
20250128;	111547;	1738059347.000;	    err32
20250128;	111552;	1738059352.000;	    err32
20250128;	111557;	1738059357.000;	    err32
20250128;	111602;	1738059362.000;	    err32
20250128;	111607;	1738059367.000;	    err32
20250128;	111612;	1738059372.000;	    err32
20250128;	111617;	1738059377.000;	    err32
20250128;	111622;	1738059382.000;	    err32
20250128;	111627;	1738059387.000;	    err32
20250128;	111632;	1738059392.000;	    err32
20250128;	111637;	1738059397.000;	    err32
20250128;	111642;	1738059402.000;	    err32
20250128;	111647;	1738059407.000;	    err32
20250128;	111652;	1738059412.000;	    err32
20250128;	111657;	1738059417.000;	    err32
20250128;	111702;	1738059422.000;	    err32
20250128;	111707;	1738059427.000;	    err32
20250128;	111712;	1738059432.000;	    err32
20250128;	111717;	1738059437.000;	    err32
20250128;	111722;	1738059442.000;	    err32
20250128;	111727;	1738059447.000;	    err32
20250128;	111732;	1738059452.000;	    err32
20250128;	111737;	1738059457.000;	    err32
20250128;	111742;	1738059462.000;	    err32
20250128;	111747;	1738059467.000;	    err32
20250128;	111752;	1738059472.000;	    err32
20250128;	111757;	1738059477.000;	    err32
20250128;	111802;	1738059482.000;	    err32
20250128;	111807;	1738059487.000;	    err32
20250128;	111812;	1738059492.000;	    err32
20250128;	111817;	1738059497.000;	    err32
20250128;	111822;	1738059502.000;	    err32
20250128;	111827;	1738059507.000;	    err32
20250128;	111832;	1738059512.000;	    err32
20250128;	111837;	1738059517.000;	    err32
20250128;	111842;	1738059522.000;	    err32
20250128;	111847;	1738059527.000;	    err32
20250128;	111852;	1738059532.000;	    err32
20250128;	111857;	1738059537.000;	    err32
20250128;	111902;	1738059542.000;	    err32
20250128;	111907;	1738059547.000;	    err32
20250128;	111912;	1738059552.000;	    err32
20250128;	111917;	1738059557.000;	    err32
20250128;	111922;	1738059562.000;	    err32
20250128;	111927;	1738059567.000;	    err32
20250128;	111932;	1738059572.000;	    err32
20250128;	111937;	1738059577.000;	    err32
20250128;	111942;	1738059582.000;	    err32
20250128;	111947;	1738059587.000;	    err32
20250128;	111952;	1738059592.000;	    err32
20250128;	111957;	1738059597.000;	    err32
20250128;	112002;	1738059602.000;	    err32
20250128;	112007;	1738059607.000;	    err32
20250128;	112012;	1738059612.000;	    err32
20250128;	112017;	1738059617.000;	    err32
20250128;	112022;	1738059622.000;	    err32
20250128;	112027;	1738059627.000;	    err32
20250128;	112032;	1738059632.000;	    err32
20250128;	112037;	1738059637.000;	    err32
20250128;	112042;	1738059642.000;	    err32
20250128;	112047;	1738059647.000;	    err32
20250128;	112052;	1738059652.000;	    err32
20250128;	112057;	1738059657.000;	    err32
20250128;	112102;	1738059662.000;	    err32
20250128;	112107;	1738059667.000;	    err32
20250128;	112112;	1738059672.000;	    err32
20250128;	112117;	1738059677.000;	    err32
20250128;	112122;	1738059682.000;	    err32
20250128;	112127;	1738059687.000;	    err32
20250128;	112132;	1738059692.000;	    err32
20250128;	112137;	1738059697.000;	    err32
20250128;	112142;	1738059702.000;	    err32
20250128;	112147;	1738059707.000;	    err32
20250128;	112152;	1738059712.000;	    err32
20250128;	112157;	1738059717.000;	    err32
20250128;	112202;	1738059722.000;	    err32
20250128;	112207;	1738059727.000;	    err32
20250128;	112212;	1738059732.000;	    err32
20250128;	112217;	1738059737.000;	    err32
20250128;	112222;	1738059742.000;	    err32
20250128;	112227;	1738059747.000;	    err32
20250128;	112232;	1738059752.000;	    err32
20250128;	112237;	1738059757.000;	    err32
20250128;	112242;	1738059762.000;	    err32
20250128;	112247;	1738059767.000;	    err32
20250128;	112252;	1738059772.000;	    err32
20250128;	112257;	1738059777.000;	    err32
20250128;	112302;	1738059782.000;	    err32
20250128;	112307;	1738059787.000;	    err32
20250128;	112312;	1738059792.000;	    err32
20250128;	112317;	1738059797.000;	    err32
20250128;	112322;	1738059802.000;	    err32
20250128;	112327;	1738059807.000;	    err32
20250128;	112332;	1738059812.000;	    err32
20250128;	112337;	1738059817.000;	    err32
20250128;	112342;	1738059822.000;	    err32
20250128;	112347;	1738059827.000;	    err32
20250128;	112352;	1738059832.000;	    err32
20250128;	112357;	1738059837.000;	    err32
20250128;	112402;	1738059842.000;	    err32
20250128;	112407;	1738059847.000;	    err32
20250128;	112412;	1738059852.000;	    err32
20250128;	112417;	1738059857.000;	    err32
20250128;	112422;	1738059862.000;	    err32
20250128;	112427;	1738059867.000;	    err32
20250128;	112432;	1738059872.000;	    err32
20250128;	112437;	1738059877.000;	    err32
20250128;	112442;	1738059882.000;	    err32
20250128;	112447;	1738059887.000;	    err32
20250128;	112452;	1738059892.000;	    err32
20250128;	112457;	1738059897.000;	    err32
20250128;	112502;	1738059902.000;	    err32
20250128;	112507;	1738059907.000;	    err32
20250128;	112512;	1738059912.000;	    err32
20250128;	112517;	1738059917.000;	    err32
20250128;	112522;	1738059922.000;	    err32
20250128;	112527;	1738059927.000;	    err32
20250128;	112532;	1738059932.000;	    err32
20250128;	112537;	1738059937.000;	    err32
20250128;	112542;	1738059942.000;	    err32
20250128;	112547;	1738059947.000;	    err32
20250128;	112552;	1738059952.000;	    err32
20250128;	112557;	1738059957.000;	    err32
20250128;	112602;	1738059962.000;	    err32
20250128;	112607;	1738059967.000;	    err32
20250128;	112612;	1738059972.000;	    err32
20250128;	112617;	1738059977.000;	    err32
20250128;	112622;	1738059982.000;	    err32
20250128;	112627;	1738059987.000;	    err32
20250128;	112632;	1738059992.000;	    err32
20250128;	112637;	1738059997.000;	    err32
20250128;	112642;	1738060002.000;	    err32
20250128;	112647;	1738060007.000;	    err32
20250128;	112652;	1738060012.000;	    err32
20250128;	112657;	1738060017.000;	    err32
20250128;	112702;	1738060022.000;	    err32
20250128;	112707;	1738060027.000;	    err32
20250128;	112712;	1738060032.000;	    err32
20250128;	112717;	1738060037.000;	    err32
20250128;	112722;	1738060042.000;	    err32
20250128;	112727;	1738060047.000;	    err32
20250128;	112732;	1738060052.000;	    err32
20250128;	112737;	1738060057.000;	    err32
20250128;	112742;	1738060062.000;	    err32
20250128;	112747;	1738060067.000;	    err32
20250128;	112752;	1738060072.000;	    err32
20250128;	112757;	1738060077.000;	    err32
20250128;	112802;	1738060082.000;	    err32
20250128;	112807;	1738060087.000;	    err32
20250128;	112812;	1738060092.000;	    err32
20250128;	112817;	1738060097.000;	    err32
20250128;	112822;	1738060102.000;	    err32
20250128;	112827;	1738060107.000;	    err32
20250128;	112832;	1738060112.000;	    err32
20250128;	112837;	1738060117.000;	    err32
20250128;	112842;	1738060122.000;	    err32
20250128;	112847;	1738060127.000;	    err32
20250128;	112852;	1738060132.000;	    err32
20250128;	112857;	1738060137.000;	    err32
20250128;	112902;	1738060142.000;	    err32
20250128;	112907;	1738060147.000;	    err32
20250128;	112912;	1738060152.000;	    err32
20250128;	112917;	1738060157.000;	    err32
20250128;	112922;	1738060162.000;	    err32
20250128;	112927;	1738060167.000;	    err32
20250128;	112932;	1738060172.000;	    err32
20250128;	112937;	1738060177.000;	    err32
20250128;	112942;	1738060182.000;	    err32
20250128;	112947;	1738060187.000;	    err32
20250128;	112952;	1738060192.000;	    err32
20250128;	112957;	1738060197.000;	    err32
20250128;	113002;	1738060202.000;	    err32
20250128;	113007;	1738060207.000;	    err32
20250128;	113012;	1738060212.000;	    err32
20250128;	113017;	1738060217.000;	    err32
20250128;	113022;	1738060222.000;	    err32
20250128;	113027;	1738060227.000;	    err32
20250128;	113032;	1738060232.000;	    err32
20250128;	113037;	1738060237.000;	    err32
20250128;	113042;	1738060242.000;	    err32
20250128;	113047;	1738060247.000;	    err32
20250128;	113052;	1738060252.000;	    err32
20250128;	113057;	1738060257.000;	    err32
20250128;	113102;	1738060262.000;	    err32
20250128;	113107;	1738060267.000;	    err32
20250128;	113112;	1738060272.000;	    err32
20250128;	113117;	1738060277.000;	    err32
20250128;	113122;	1738060282.000;	    err32
20250128;	113127;	1738060287.000;	    err32
20250128;	113132;	1738060292.000;	    err32
20250128;	113137;	1738060297.000;	    err32
20250128;	113142;	1738060302.000;	    err32
20250128;	113147;	1738060307.000;	    err32
20250128;	113152;	1738060312.000;	    err32
20250128;	113157;	1738060317.000;	    err32
20250128;	113202;	1738060322.000;	    err32
20250128;	113207;	1738060327.000;	    err32
20250128;	113212;	1738060332.000;	    err32
20250128;	113217;	1738060337.000;	    err32
20250128;	113222;	1738060342.000;	    err32
20250128;	113227;	1738060347.000;	    err32
20250128;	113232;	1738060352.000;	    err32
20250128;	113237;	1738060357.000;	    err32
20250128;	113242;	1738060362.000;	    err32
20250128;	113247;	1738060367.000;	    err32
20250128;	113252;	1738060372.000;	    err32
20250128;	113257;	1738060377.000;	    err32
20250128;	113302;	1738060382.000;	    err32
20250128;	113307;	1738060387.000;	    err32
20250128;	113312;	1738060392.000;	    err32
20250128;	113317;	1738060397.000;	    err32
20250128;	113322;	1738060402.000;	    err32
20250128;	113327;	1738060407.000;	    err32
20250128;	113332;	1738060412.000;	    err32
20250128;	113337;	1738060417.000;	    err32
20250128;	113342;	1738060422.000;	    err32
20250128;	113347;	1738060427.000;	    err32
20250128;	113352;	1738060432.000;	    err32
20250128;	113357;	1738060437.000;	    err32
20250128;	113402;	1738060442.000;	    err32
20250128;	113407;	1738060447.000;	    err32
20250128;	113412;	1738060452.000;	    err32
20250128;	113417;	1738060457.000;	    err32
20250128;	113422;	1738060462.000;	    err32
20250128;	113427;	1738060467.000;	    err32
20250128;	113432;	1738060472.000;	    err32
20250128;	113437;	1738060477.000;	    err32
20250128;	113442;	1738060482.000;	    err32
20250128;	113447;	1738060487.000;	    err32
20250128;	113452;	1738060492.000;	   +0.132
20250128;	113457;	1738060497.000;	   +0.723
20250128;	113502;	1738060502.000;	   +0.120
20250128;	113507;	1738060507.000;	   +0.048
20250128;	113512;	1738060512.000;	   +0.000
20250128;	113517;	1738060517.000;	   +0.000
20250128;	113522;	1738060522.000;	   +0.000
20250128;	113527;	1738060527.000;	   +0.000
20250128;	113532;	1738060532.000;	   +0.049
20250128;	113537;	1738060537.000;	   +0.000
20250128;	113542;	1738060542.000;	   +0.094
20250128;	113547;	1738060547.000;	   +0.000
20250128;	113552;	1738060552.000;	   +0.000
20250128;	113557;	1738060557.000;	   +0.505
20250128;	113602;	1738060562.000;	    err32
20250128;	113607;	1738060567.000;	    err32
20250128;	113612;	1738060572.000;	    err32
20250128;	113617;	1738060577.000;	    err32
20250128;	113622;	1738060582.000;	    err32
20250128;	113627;	1738060587.000;	    err32
20250128;	113632;	1738060592.000;	    err32
20250128;	113637;	1738060597.000;	    err32
20250128;	113642;	1738060602.000;	    err32
20250128;	113647;	1738060607.000;	    err32
20250128;	113652;	1738060612.000;	    err32
20250128;	113657;	1738060617.000;	    err32
20250128;	113702;	1738060622.000;	    err32
20250128;	113707;	1738060627.000;	    err32
