#ies_format_version: 1.0
#file: 20250123_5000_2000.dat
#file_info: generated by AsciiLoger of OpenMUC
#timezone: + 1
#timestep_sec: 5.0
#col_no;	col_name;	confidential;	measured;	unit;	category;	comment
#001;	YYYYMMDD;	FALSE;	FALSE;	0;	time;	INTEGER,8. Date [human readable]
#002;	hhmmss;	FALSE;	FALSE;	0;	time;	SHORT,6. Time [human readable]
#003;	unixtimestamp;	FALSE;	FALSE;	s;	time;	DOUBLE,14. lapsed seconds from 01-01-1970
#004;	power_self_consumption;	FALSE;	TRUE;	kW;	other;	DOUBLE,9. test
YYYYMMDD;	hhmmss;	unixtimestamp;	power_self_consumption
20250123;	091332;	1737620012.000;	    err32
20250123;	091337;	1737620017.000;	    err32
20250123;	091342;	1737620022.000;	    err32
20250123;	091347;	1737620027.000;	    err32
20250123;	091352;	1737620032.000;	    err32
20250123;	091357;	1737620037.000;	    err32
20250123;	091402;	1737620042.000;	    err32
20250123;	091407;	1737620047.000;	    err32
20250123;	091412;	1737620052.000;	    err32
20250123;	091417;	1737620057.000;	    err32
20250123;	091422;	1737620062.000;	    err32
20250123;	091427;	1737620067.000;	    err32
20250123;	091432;	1737620072.000;	    err32
20250123;	091437;	1737620077.000;	    err32
20250123;	091442;	1737620082.000;	    err32
20250123;	091447;	1737620087.000;	    err32
20250123;	091452;	1737620092.000;	    err32
20250123;	091457;	1737620097.000;	    err32
20250123;	091502;	1737620102.000;	    err32
20250123;	091507;	1737620107.000;	    err32
20250123;	091512;	1737620112.000;	    err32
20250123;	091517;	1737620117.000;	    err32
20250123;	091522;	1737620122.000;	    err32
20250123;	091527;	1737620127.000;	    err32
20250123;	091532;	1737620132.000;	    err32
20250123;	091537;	1737620137.000;	    err32
20250123;	091542;	1737620142.000;	    err32
20250123;	091547;	1737620147.000;	    err32
20250123;	091552;	1737620152.000;	    err32
20250123;	091557;	1737620157.000;	    err32
20250123;	091602;	1737620162.000;	    err32
20250123;	091607;	1737620167.000;	    err32
20250123;	091612;	1737620172.000;	    err32
20250123;	091617;	1737620177.000;	    err32
20250123;	091622;	1737620182.000;	    err32
20250123;	091627;	1737620187.000;	    err32
20250123;	091632;	1737620192.000;	    err32
20250123;	091637;	1737620197.000;	    err32
20250123;	091642;	1737620202.000;	    err32
20250123;	091647;	1737620207.000;	    err32
20250123;	091652;	1737620212.000;	    err32
20250123;	091657;	1737620217.000;	    err32
20250123;	091702;	1737620222.000;	    err32
20250123;	091707;	1737620227.000;	    err32
20250123;	091712;	1737620232.000;	    err32
20250123;	091717;	1737620237.000;	    err32
20250123;	091722;	1737620242.000;	    err32
20250123;	091727;	1737620247.000;	    err32
20250123;	091732;	1737620252.000;	    err32
20250123;	091737;	1737620257.000;	    err32
20250123;	091742;	1737620262.000;	    err32
20250123;	091747;	1737620267.000;	    err32
20250123;	091752;	1737620272.000;	    err32
20250123;	091757;	1737620277.000;	    err32
20250123;	091802;	1737620282.000;	    err32
20250123;	091807;	1737620287.000;	    err32
20250123;	091812;	1737620292.000;	    err32
20250123;	091817;	1737620297.000;	    err32
20250123;	091822;	1737620302.000;	    err32
20250123;	091827;	1737620307.000;	    err32
20250123;	091832;	1737620312.000;	    err32
20250123;	091837;	1737620317.000;	    err32
20250123;	091842;	1737620322.000;	    err32
20250123;	091847;	1737620327.000;	    err32
20250123;	091852;	1737620332.000;	    err32
20250123;	091857;	1737620337.000;	    err32
20250123;	091902;	1737620342.000;	    err32
20250123;	091907;	1737620347.000;	    err32
20250123;	091912;	1737620352.000;	    err32
20250123;	091917;	1737620357.000;	    err32
20250123;	091922;	1737620362.000;	    err32
20250123;	091927;	1737620367.000;	    err32
20250123;	091932;	1737620372.000;	    err32
20250123;	091937;	1737620377.000;	    err32
20250123;	091942;	1737620382.000;	    err32
20250123;	091947;	1737620387.000;	    err32
20250123;	091952;	1737620392.000;	    err32
20250123;	091957;	1737620397.000;	    err32
20250123;	092002;	1737620402.000;	    err32
20250123;	092007;	1737620407.000;	    err32
20250123;	092012;	1737620412.000;	    err32
20250123;	092017;	1737620417.000;	    err32
20250123;	092022;	1737620422.000;	    err32
20250123;	092027;	1737620427.000;	    err32
20250123;	092032;	1737620432.000;	    err32
20250123;	092037;	1737620437.000;	    err32
20250123;	092042;	1737620442.000;	    err32
20250123;	092047;	1737620447.000;	    err32
20250123;	092052;	1737620452.000;	    err32
20250123;	092057;	1737620457.000;	    err32
20250123;	092102;	1737620462.000;	    err32
20250123;	092107;	1737620467.000;	    err32
20250123;	092112;	1737620472.000;	    err32
20250123;	092117;	1737620477.000;	    err32
20250123;	092122;	1737620482.000;	    err32
20250123;	092127;	1737620487.000;	    err32
20250123;	092132;	1737620492.000;	    err32
20250123;	092137;	1737620497.000;	    err32
20250123;	092142;	1737620502.000;	    err32
20250123;	092147;	1737620507.000;	    err32
20250123;	092152;	1737620512.000;	    err32
20250123;	092157;	1737620517.000;	    err32
20250123;	092202;	1737620522.000;	    err32
20250123;	092207;	1737620527.000;	    err32
20250123;	092212;	1737620532.000;	    err32
20250123;	092217;	1737620537.000;	    err32
20250123;	092222;	1737620542.000;	    err32
20250123;	092227;	1737620547.000;	    err32
20250123;	092232;	1737620552.000;	    err32
20250123;	092237;	1737620557.000;	    err32
20250123;	092242;	1737620562.000;	    err32
20250123;	092247;	1737620567.000;	    err32
20250123;	092252;	1737620572.000;	    err32
20250123;	092257;	1737620577.000;	    err32
20250123;	092302;	1737620582.000;	    err32
20250123;	092307;	1737620587.000;	    err32
20250123;	092312;	1737620592.000;	    err32
20250123;	092317;	1737620597.000;	    err32
20250123;	092322;	1737620602.000;	    err32
20250123;	092327;	1737620607.000;	    err32
20250123;	092332;	1737620612.000;	    err32
20250123;	092337;	1737620617.000;	    err32
20250123;	092342;	1737620622.000;	    err32
20250123;	092347;	1737620627.000;	    err32
20250123;	092352;	1737620632.000;	    err32
20250123;	092357;	1737620637.000;	    err32
20250123;	092402;	1737620642.000;	    err32
20250123;	092407;	1737620647.000;	    err32
20250123;	092412;	1737620652.000;	    err32
20250123;	092417;	1737620657.000;	    err32
20250123;	092422;	1737620662.000;	    err32
20250123;	092427;	1737620667.000;	    err32
20250123;	092432;	1737620672.000;	    err32
20250123;	092437;	1737620677.000;	    err32
20250123;	092442;	1737620682.000;	    err32
20250123;	092447;	1737620687.000;	    err32
20250123;	092452;	1737620692.000;	    err32
20250123;	092457;	1737620697.000;	    err32
20250123;	092502;	1737620702.000;	    err32
20250123;	092507;	1737620707.000;	    err32
20250123;	092512;	1737620712.000;	    err32
20250123;	092517;	1737620717.000;	    err32
20250123;	092522;	1737620722.000;	    err32
20250123;	092527;	1737620727.000;	    err32
20250123;	092532;	1737620732.000;	    err32
20250123;	092537;	1737620737.000;	    err32
20250123;	092542;	1737620742.000;	    err32
20250123;	092547;	1737620747.000;	    err32
20250123;	092552;	1737620752.000;	    err32
20250123;	092557;	1737620757.000;	    err32
20250123;	092602;	1737620762.000;	    err32
20250123;	092607;	1737620767.000;	    err32
20250123;	092612;	1737620772.000;	    err32
20250123;	092617;	1737620777.000;	    err32
20250123;	092622;	1737620782.000;	    err32
20250123;	092627;	1737620787.000;	    err32
20250123;	092632;	1737620792.000;	    err32
20250123;	092637;	1737620797.000;	    err32
20250123;	092642;	1737620802.000;	    err32
20250123;	092647;	1737620807.000;	    err32
20250123;	092652;	1737620812.000;	    err32
20250123;	092657;	1737620817.000;	    err32
20250123;	092702;	1737620822.000;	    err32
20250123;	092707;	1737620827.000;	    err32
20250123;	092712;	1737620832.000;	    err32
20250123;	092717;	1737620837.000;	    err32
20250123;	092722;	1737620842.000;	    err32
20250123;	092727;	1737620847.000;	    err32
20250123;	092732;	1737620852.000;	    err32
20250123;	092737;	1737620857.000;	    err32
20250123;	092742;	1737620862.000;	    err32
20250123;	092747;	1737620867.000;	    err32
20250123;	092752;	1737620872.000;	    err32
20250123;	092757;	1737620877.000;	    err32
20250123;	092802;	1737620882.000;	    err32
20250123;	092807;	1737620887.000;	    err32
20250123;	092812;	1737620892.000;	    err32
20250123;	092817;	1737620897.000;	    err32
20250123;	092822;	1737620902.000;	    err32
20250123;	092827;	1737620907.000;	    err32
20250123;	092832;	1737620912.000;	    err32
20250123;	092837;	1737620917.000;	    err32
20250123;	092842;	1737620922.000;	    err32
20250123;	092847;	1737620927.000;	    err32
20250123;	092852;	1737620932.000;	    err32
20250123;	092857;	1737620937.000;	    err32
20250123;	092902;	1737620942.000;	    err32
20250123;	092907;	1737620947.000;	    err32
20250123;	092912;	1737620952.000;	    err32
20250123;	092917;	1737620957.000;	    err32
20250123;	092922;	1737620962.000;	    err32
20250123;	092927;	1737620967.000;	    err32
20250123;	092932;	1737620972.000;	    err32
20250123;	092937;	1737620977.000;	    err32
20250123;	092942;	1737620982.000;	    err32
20250123;	092947;	1737620987.000;	    err32
20250123;	092952;	1737620992.000;	    err32
20250123;	092957;	1737620997.000;	    err32
20250123;	093002;	1737621002.000;	    err32
20250123;	093007;	1737621007.000;	    err32
20250123;	093012;	1737621012.000;	    err32
20250123;	093017;	1737621017.000;	    err32
20250123;	093022;	1737621022.000;	    err32
20250123;	093027;	1737621027.000;	    err32
20250123;	093032;	1737621032.000;	    err32
20250123;	093037;	1737621037.000;	    err32
20250123;	093042;	1737621042.000;	    err32
20250123;	093047;	1737621047.000;	    err32
20250123;	093052;	1737621052.000;	    err32
20250123;	093057;	1737621057.000;	    err32
20250123;	093102;	1737621062.000;	    err32
20250123;	093107;	1737621067.000;	    err32
20250123;	093112;	1737621072.000;	    err32
20250123;	093117;	1737621077.000;	    err32
20250123;	093122;	1737621082.000;	    err32
20250123;	093127;	1737621087.000;	    err32
20250123;	093132;	1737621092.000;	    err32
20250123;	093137;	1737621097.000;	    err32
20250123;	093142;	1737621102.000;	    err32
20250123;	093147;	1737621107.000;	    err32
20250123;	093152;	1737621112.000;	    err32
20250123;	093157;	1737621117.000;	    err32
20250123;	093202;	1737621122.000;	    err32
20250123;	093207;	1737621127.000;	    err32
20250123;	093212;	1737621132.000;	    err32
20250123;	093217;	1737621137.000;	    err32
20250123;	093222;	1737621142.000;	    err32
20250123;	093227;	1737621147.000;	    err32
20250123;	093232;	1737621152.000;	    err32
20250123;	093237;	1737621157.000;	    err32
20250123;	093242;	1737621162.000;	    err32
20250123;	093247;	1737621167.000;	    err32
20250123;	093252;	1737621172.000;	    err32
20250123;	093257;	1737621177.000;	    err32
20250123;	093302;	1737621182.000;	    err32
20250123;	093307;	1737621187.000;	    err32
20250123;	093312;	1737621192.000;	    err32
20250123;	093317;	1737621197.000;	    err32
20250123;	093322;	1737621202.000;	    err32
20250123;	093327;	1737621207.000;	    err32
20250123;	093332;	1737621212.000;	    err32
20250123;	093337;	1737621217.000;	    err32
20250123;	093342;	1737621222.000;	    err32
20250123;	093347;	1737621227.000;	    err32
20250123;	093352;	1737621232.000;	    err32
20250123;	093357;	1737621237.000;	    err32
20250123;	093402;	1737621242.000;	    err32
20250123;	093407;	1737621247.000;	    err32
20250123;	093412;	1737621252.000;	    err32
20250123;	093417;	1737621257.000;	    err32
20250123;	093422;	1737621262.000;	    err32
20250123;	093427;	1737621267.000;	    err32
20250123;	093432;	1737621272.000;	    err32
20250123;	093437;	1737621277.000;	    err32
20250123;	093442;	1737621282.000;	    err32
20250123;	093447;	1737621287.000;	    err32
20250123;	093452;	1737621292.000;	    err32
20250123;	093457;	1737621297.000;	    err32
20250123;	093502;	1737621302.000;	    err32
20250123;	093507;	1737621307.000;	    err32
20250123;	093512;	1737621312.000;	    err32
20250123;	093517;	1737621317.000;	    err32
20250123;	093522;	1737621322.000;	    err32
20250123;	093527;	1737621327.000;	    err32
20250123;	093532;	1737621332.000;	    err32
20250123;	093537;	1737621337.000;	    err32
20250123;	093542;	1737621342.000;	    err32
20250123;	093547;	1737621347.000;	    err32
20250123;	093552;	1737621352.000;	    err32
20250123;	093557;	1737621357.000;	    err32
20250123;	093602;	1737621362.000;	    err32
20250123;	093607;	1737621367.000;	    err32
20250123;	093612;	1737621372.000;	    err32
20250123;	093617;	1737621377.000;	    err32
20250123;	093622;	1737621382.000;	    err32
20250123;	093627;	1737621387.000;	    err32
20250123;	093632;	1737621392.000;	    err32
20250123;	093637;	1737621397.000;	    err32
20250123;	093642;	1737621402.000;	    err32
20250123;	093647;	1737621407.000;	    err32
20250123;	093652;	1737621412.000;	    err32
20250123;	093657;	1737621417.000;	    err32
20250123;	093702;	1737621422.000;	    err32
20250123;	093707;	1737621427.000;	    err32
20250123;	093712;	1737621432.000;	    err32
20250123;	093717;	1737621437.000;	    err32
20250123;	093722;	1737621442.000;	    err32
20250123;	093727;	1737621447.000;	    err32
20250123;	093732;	1737621452.000;	    err32
20250123;	093737;	1737621457.000;	    err32
20250123;	093742;	1737621462.000;	    err32
20250123;	093747;	1737621467.000;	    err32
20250123;	093752;	1737621472.000;	    err32
20250123;	093757;	1737621477.000;	    err32
20250123;	093802;	1737621482.000;	    err32
20250123;	093807;	1737621487.000;	    err32
20250123;	093812;	1737621492.000;	    err32
20250123;	093817;	1737621497.000;	    err32
20250123;	093822;	1737621502.000;	    err32
20250123;	093827;	1737621507.000;	    err32
20250123;	093832;	1737621512.000;	    err32
20250123;	093837;	1737621517.000;	    err32
20250123;	093842;	1737621522.000;	    err32
20250123;	093847;	1737621527.000;	    err32
20250123;	093852;	1737621532.000;	    err32
20250123;	093857;	1737621537.000;	    err32
20250123;	093902;	1737621542.000;	    err32
20250123;	093907;	1737621547.000;	    err32
20250123;	093912;	1737621552.000;	    err32
20250123;	093917;	1737621557.000;	    err32
20250123;	093922;	1737621562.000;	    err32
20250123;	093927;	1737621567.000;	    err32
20250123;	093932;	1737621572.000;	    err32
20250123;	093937;	1737621577.000;	    err32
20250123;	093942;	1737621582.000;	    err32
20250123;	093947;	1737621587.000;	    err32
20250123;	093952;	1737621592.000;	    err32
20250123;	093957;	1737621597.000;	    err32
20250123;	094002;	1737621602.000;	    err32
20250123;	094007;	1737621607.000;	    err32
20250123;	094012;	1737621612.000;	    err32
20250123;	094017;	1737621617.000;	    err32
20250123;	094022;	1737621622.000;	    err32
20250123;	094027;	1737621627.000;	    err32
20250123;	094032;	1737621632.000;	    err32
20250123;	094037;	1737621637.000;	    err32
20250123;	094042;	1737621642.000;	    err32
20250123;	094047;	1737621647.000;	    err32
20250123;	094052;	1737621652.000;	    err32
20250123;	094057;	1737621657.000;	    err32
20250123;	094102;	1737621662.000;	    err32
20250123;	094107;	1737621667.000;	    err32
20250123;	094112;	1737621672.000;	    err32
20250123;	094117;	1737621677.000;	    err32
20250123;	094122;	1737621682.000;	    err32
20250123;	094127;	1737621687.000;	    err32
20250123;	094132;	1737621692.000;	    err32
20250123;	094137;	1737621697.000;	    err32
20250123;	094142;	1737621702.000;	    err32
20250123;	094147;	1737621707.000;	    err32
20250123;	094152;	1737621712.000;	    err32
20250123;	094157;	1737621717.000;	    err32
20250123;	094202;	1737621722.000;	    err32
20250123;	094207;	1737621727.000;	    err32
20250123;	094212;	1737621732.000;	    err32
20250123;	094217;	1737621737.000;	    err32
20250123;	094222;	1737621742.000;	    err32
20250123;	094227;	1737621747.000;	    err32
20250123;	094232;	1737621752.000;	    err32
20250123;	094237;	1737621757.000;	    err20
20250123;	094242;	1737621762.000;	   +0.231
20250123;	094247;	1737621767.000;	   +0.209
20250123;	094252;	1737621772.000;	   +0.174
20250123;	094257;	1737621777.000;	   +0.155
20250123;	094302;	1737621782.000;	   +0.163
20250123;	094307;	1737621787.000;	   +0.165
20250123;	094312;	1737621792.000;	   +0.172
20250123;	094317;	1737621797.000;	   +0.173
20250123;	094322;	1737621802.000;	   +0.172
20250123;	094327;	1737621807.000;	   +0.159
20250123;	094332;	1737621812.000;	   +0.152
20250123;	094337;	1737621817.000;	   +0.157
20250123;	094342;	1737621822.000;	   +0.163
20250123;	094347;	1737621827.000;	   +0.182
20250123;	094352;	1737621832.000;	   +0.162
20250123;	094357;	1737621837.000;	   +0.140
20250123;	094402;	1737621842.000;	   +0.162
20250123;	094407;	1737621847.000;	    err32
20250123;	094412;	1737621852.000;	    err32
20250123;	094417;	1737621857.000;	    err32
20250123;	094422;	1737621862.000;	    err32
20250123;	094427;	1737621867.000;	    err32
20250123;	094432;	1737621872.000;	    err32
20250123;	094437;	1737621877.000;	    err32
20250123;	094442;	1737621882.000;	    err32
20250123;	094447;	1737621887.000;	    err32
20250123;	094452;	1737621892.000;	    err32
20250123;	094457;	1737621897.000;	    err32
20250123;	094502;	1737621902.000;	    err32
20250123;	094507;	1737621907.000;	    err32
20250123;	094512;	1737621912.000;	    err32
20250123;	094517;	1737621917.000;	    err32
20250123;	094522;	1737621922.000;	    err32
20250123;	094527;	1737621927.000;	    err32
20250123;	094532;	1737621932.000;	    err32
20250123;	094537;	1737621937.000;	    err32
20250123;	094542;	1737621942.000;	    err32
20250123;	094547;	1737621947.000;	    err32
20250123;	094552;	1737621952.000;	    err32
20250123;	094557;	1737621957.000;	   +0.175
20250123;	094602;	1737621962.000;	   +0.188
20250123;	094607;	1737621967.000;	   +0.172
20250123;	094612;	1737621972.000;	   +0.153
20250123;	094617;	1737621977.000;	   +0.196
20250123;	094622;	1737621982.000;	   +0.152
20250123;	094627;	1737621987.000;	   +0.162
20250123;	094632;	1737621992.000;	   +0.214
20250123;	094637;	1737621997.000;	   +0.201
20250123;	094642;	1737622002.000;	   +0.280
20250123;	094647;	1737622007.000;	   +0.033
20250123;	094652;	1737622012.000;	   +0.199
20250123;	094657;	1737622017.000;	    err32
20250123;	094702;	1737622022.000;	    err32
20250123;	094707;	1737622027.000;	    err32
20250123;	094712;	1737622032.000;	    err32
20250123;	094717;	1737622037.000;	    err32
20250123;	094722;	1737622042.000;	    err32
20250123;	094727;	1737622047.000;	    err32
20250123;	094732;	1737622052.000;	    err32
20250123;	094737;	1737622057.000;	    err32
20250123;	094742;	1737622062.000;	    err32
20250123;	094747;	1737622067.000;	    err32
20250123;	094752;	1737622072.000;	    err32
20250123;	094757;	1737622077.000;	    err32
20250123;	094802;	1737622082.000;	    err32
20250123;	094807;	1737622087.000;	    err32
20250123;	094812;	1737622092.000;	    err32
20250123;	094817;	1737622097.000;	    err32
20250123;	094822;	1737622102.000;	    err32
20250123;	094827;	1737622107.000;	    err32
20250123;	094832;	1737622112.000;	    err32
20250123;	094837;	1737622117.000;	    err32
20250123;	094842;	1737622122.000;	    err32
20250123;	094847;	1737622127.000;	    err32
20250123;	094852;	1737622132.000;	    err32
20250123;	094857;	1737622137.000;	    err32
20250123;	094902;	1737622142.000;	    err32
20250123;	094907;	1737622147.000;	    err32
20250123;	094912;	1737622152.000;	    err32
20250123;	094917;	1737622157.000;	    err32
20250123;	094922;	1737622162.000;	    err32
20250123;	094927;	1737622167.000;	    err32
20250123;	094932;	1737622172.000;	    err32
20250123;	094937;	1737622177.000;	    err32
20250123;	094942;	1737622182.000;	    err32
20250123;	094947;	1737622187.000;	    err32
20250123;	094952;	1737622192.000;	    err32
20250123;	094957;	1737622197.000;	    err32
20250123;	095002;	1737622202.000;	    err32
20250123;	095007;	1737622207.000;	    err32
20250123;	095012;	1737622212.000;	    err32
20250123;	095017;	1737622217.000;	    err32
20250123;	095022;	1737622222.000;	    err32
20250123;	095027;	1737622227.000;	    err32
20250123;	095032;	1737622232.000;	    err32
20250123;	095037;	1737622237.000;	    err32
20250123;	095042;	1737622242.000;	    err32
20250123;	095047;	1737622247.000;	    err32
20250123;	095052;	1737622252.000;	    err32
20250123;	095057;	1737622257.000;	    err32
20250123;	095102;	1737622262.000;	    err32
20250123;	095107;	1737622267.000;	    err32
20250123;	095112;	1737622272.000;	    err32
20250123;	095117;	1737622277.000;	    err32
20250123;	095122;	1737622282.000;	    err32
20250123;	095127;	1737622287.000;	    err32
20250123;	095132;	1737622292.000;	    err32
20250123;	095137;	1737622297.000;	    err32
20250123;	095142;	1737622302.000;	    err32
20250123;	095147;	1737622307.000;	    err32
20250123;	095152;	1737622312.000;	    err32
20250123;	095157;	1737622317.000;	    err32
20250123;	095202;	1737622322.000;	    err32
20250123;	095207;	1737622327.000;	    err32
20250123;	095212;	1737622332.000;	    err32
20250123;	095217;	1737622337.000;	    err32
20250123;	095222;	1737622342.000;	    err32
20250123;	095227;	1737622347.000;	    err32
20250123;	095232;	1737622352.000;	    err32
20250123;	095237;	1737622357.000;	    err32
20250123;	095242;	1737622362.000;	    err32
20250123;	095247;	1737622367.000;	    err32
20250123;	095252;	1737622372.000;	    err32
20250123;	095257;	1737622377.000;	    err32
20250123;	095302;	1737622382.000;	    err32
20250123;	095307;	1737622387.000;	    err32
20250123;	095312;	1737622392.000;	    err32
20250123;	095317;	1737622397.000;	    err32
20250123;	095322;	1737622402.000;	    err32
20250123;	095327;	1737622407.000;	    err32
20250123;	095332;	1737622412.000;	    err32
20250123;	095337;	1737622417.000;	    err32
20250123;	095342;	1737622422.000;	    err32
20250123;	095347;	1737622427.000;	    err32
20250123;	095352;	1737622432.000;	    err32
20250123;	095357;	1737622437.000;	    err32
20250123;	095402;	1737622442.000;	    err32
20250123;	095407;	1737622447.000;	    err32
20250123;	095412;	1737622452.000;	    err32
20250123;	095417;	1737622457.000;	    err32
20250123;	095422;	1737622462.000;	    err32
20250123;	095427;	1737622467.000;	    err32
20250123;	095432;	1737622472.000;	    err32
20250123;	095437;	1737622477.000;	    err32
20250123;	095442;	1737622482.000;	    err32
20250123;	095447;	1737622487.000;	    err32
20250123;	095452;	1737622492.000;	    err32
20250123;	095457;	1737622497.000;	    err32
20250123;	095502;	1737622502.000;	    err32
20250123;	095507;	1737622507.000;	    err32
20250123;	095512;	1737622512.000;	    err32
20250123;	095517;	1737622517.000;	    err32
20250123;	095522;	1737622522.000;	    err32
20250123;	095527;	1737622527.000;	    err32
20250123;	095532;	1737622532.000;	    err32
20250123;	095537;	1737622537.000;	    err32
20250123;	095542;	1737622542.000;	    err32
20250123;	095547;	1737622547.000;	    err32
20250123;	095552;	1737622552.000;	    err32
20250123;	095557;	1737622557.000;	    err32
20250123;	095602;	1737622562.000;	    err32
20250123;	095607;	1737622567.000;	    err32
20250123;	095612;	1737622572.000;	    err32
20250123;	095617;	1737622577.000;	    err32
20250123;	095622;	1737622582.000;	    err32
20250123;	095627;	1737622587.000;	    err32
20250123;	095632;	1737622592.000;	    err32
20250123;	095637;	1737622597.000;	    err32
20250123;	095642;	1737622602.000;	    err32
20250123;	095647;	1737622607.000;	    err32
20250123;	095652;	1737622612.000;	    err32
20250123;	095657;	1737622617.000;	    err32
20250123;	095702;	1737622622.000;	    err32
20250123;	095707;	1737622627.000;	    err32
20250123;	095712;	1737622632.000;	    err32
20250123;	095717;	1737622637.000;	    err32
20250123;	095722;	1737622642.000;	    err32
20250123;	095727;	1737622647.000;	    err32
20250123;	095732;	1737622652.000;	    err32
20250123;	095737;	1737622657.000;	    err32
20250123;	095742;	1737622662.000;	    err32
20250123;	095747;	1737622667.000;	    err32
20250123;	095752;	1737622672.000;	    err32
20250123;	095757;	1737622677.000;	    err32
20250123;	095802;	1737622682.000;	    err32
20250123;	095807;	1737622687.000;	    err32
20250123;	095812;	1737622692.000;	    err32
20250123;	095817;	1737622697.000;	    err32
20250123;	095822;	1737622702.000;	    err32
20250123;	095827;	1737622707.000;	    err32
20250123;	095832;	1737622712.000;	    err32
20250123;	095837;	1737622717.000;	    err32
20250123;	095842;	1737622722.000;	    err32
20250123;	095847;	1737622727.000;	    err32
20250123;	095852;	1737622732.000;	    err32
20250123;	095857;	1737622737.000;	    err32
20250123;	095902;	1737622742.000;	    err32
20250123;	095907;	1737622747.000;	    err32
20250123;	095912;	1737622752.000;	    err32
20250123;	095917;	1737622757.000;	    err32
20250123;	095922;	1737622762.000;	    err32
20250123;	095927;	1737622767.000;	    err32
20250123;	095932;	1737622772.000;	    err32
20250123;	095937;	1737622777.000;	    err32
20250123;	095942;	1737622782.000;	    err32
20250123;	095947;	1737622787.000;	    err32
20250123;	095952;	1737622792.000;	    err32
20250123;	095957;	1737622797.000;	    err32
20250123;	100002;	1737622802.000;	    err32
20250123;	100007;	1737622807.000;	    err32
20250123;	100012;	1737622812.000;	    err32
20250123;	100017;	1737622817.000;	    err32
20250123;	100022;	1737622822.000;	    err32
20250123;	100027;	1737622827.000;	    err32
20250123;	100032;	1737622832.000;	    err32
20250123;	100037;	1737622837.000;	    err32
20250123;	100042;	1737622842.000;	    err32
20250123;	100047;	1737622847.000;	    err32
20250123;	100052;	1737622852.000;	    err32
20250123;	100057;	1737622857.000;	    err32
20250123;	100102;	1737622862.000;	    err32
20250123;	100107;	1737622867.000;	    err32
20250123;	100112;	1737622872.000;	    err32
20250123;	100117;	1737622877.000;	    err32
20250123;	100122;	1737622882.000;	    err32
20250123;	100127;	1737622887.000;	    err32
20250123;	100132;	1737622892.000;	    err32
20250123;	100137;	1737622897.000;	    err32
20250123;	100142;	1737622902.000;	    err32
20250123;	100147;	1737622907.000;	    err32
20250123;	100152;	1737622912.000;	    err32
20250123;	100157;	1737622917.000;	    err32
20250123;	100202;	1737622922.000;	    err32
