#ies_format_version: 1.0
#file: 20250127_5000.dat
#file_info: generated by AsciiLoger of OpenMUC
#timezone: + 1
#timestep_sec: 5.0
#col_no;	col_name;	confidential;	measured;	unit;	category;	comment
#001;	YYYYMMDD;	FALSE;	FALSE;	0;	time;	INTEGER,8. Date [human readable]
#002;	hhmmss;	FALSE;	FALSE;	0;	time;	SHORT,6. Time [human readable]
#003;	unixtimestamp;	FALSE;	FALSE;	s;	time;	DOUBLE,14. lapsed seconds from 01-01-1970
#004;	power_photovoltaics;	FALSE;	TRUE;	kW;	other;	DOUBLE,9. PV Power Production
#005;	power_heatpump;	FALSE;	TRUE;	kW;	other;	DOUBLE,9. Heat Pump Power Consumption
#006;	power_grid;	FALSE;	TRUE;	kW;	other;	DOUBLE,9. Grid Power
#007;	power_electric_vehicle;	FALSE;	TRUE;	kW;	other;	DOUBLE,9. EV Power Consumption
#008;	ev_power_aggr;	FALSE;	TRUE;	0;	other;	DOUBLE,9. -
#009;	power_photovoltaics_aggr;	FALSE;	TRUE;	0;	other;	DOUBLE,9. -
#010;	status_electric_vehicle;	FALSE;	TRUE;	0;	other;	STRING,20. (calculated by demo app)
#011;	energy_exported;	FALSE;	TRUE;	kWh;	other;	DOUBLE,9. (calculated by demo app)
#012;	energy_imported;	FALSE;	TRUE;	kWh;	other;	DOUBLE,9. (calculated by demo app)
YYYYMMDD;	hhmmss;	unixtimestamp;	power_photovoltaics;	power_heatpump;	power_grid;	power_electric_vehicle;	ev_power_aggr;	power_photovoltaics_aggr;	status_electric_vehicle;	energy_exported;	energy_imported
20250127;	154035;	1737988835.000;	   +2.204;	   +0.009;	   -1.863;	   +0.016;	   +0.017;	   +2.269;	idle                ;	   +0.019;	   +0.001
20250127;	154040;	1737988840.000;	   +2.186;	   +0.009;	   -1.844;	   +0.016;	   +0.017;	   +2.230;	idle                ;	   +0.021;	   +0.001
20250127;	154045;	1737988845.000;	   +2.171;	   +0.009;	   -1.826;	   +0.017;	   +0.016;	   +2.204;	idle                ;	   +0.024;	   +0.001
20250127;	154050;	1737988850.000;	   +2.157;	   +0.009;	   -1.807;	   +0.017;	   +0.016;	   +2.186;	idle                ;	   +0.026;	   +0.001
20250127;	154055;	1737988855.000;	   +2.144;	   +0.009;	   -1.800;	   +0.017;	   +0.017;	   +2.171;	idle                ;	   +0.029;	   +0.001
20250127;	154100;	1737988860.000;	   +2.132;	   +0.009;	   -1.793;	   +0.017;	   +0.017;	   +2.157;	idle                ;	   +0.031;	   +0.001
20250127;	154105;	1737988865.000;	   +2.132;	   +0.009;	   -1.788;	   +0.017;	   +0.017;	   +2.144;	idle                ;	   +0.034;	   +0.001
20250127;	154110;	1737988870.000;	   +2.132;	   +0.009;	   -1.784;	   +0.017;	   +0.017;	   +2.132;	idle                ;	   +0.036;	   +0.001
20250127;	154115;	1737988875.000;	   +2.138;	   +0.009;	   -1.785;	   +0.016;	   +0.017;	   +2.132;	idle                ;	   +0.039;	   +0.001
20250127;	154120;	1737988880.000;	   +2.152;	   +0.009;	   -1.802;	   +0.016;	   +0.017;	   +2.132;	idle                ;	   +0.041;	   +0.001
20250127;	154125;	1737988885.000;	   +2.181;	   +0.009;	   -1.833;	   +0.017;	   +0.016;	   +2.138;	idle                ;	   +0.044;	   +0.001
20250127;	154130;	1737988890.000;	   +2.298;	   +0.009;	   -1.898;	   +0.016;	   +0.016;	   +2.152;	idle                ;	   +0.046;	   +0.001
20250127;	154135;	1737988895.000;	   +2.241;	   +0.009;	   -1.896;	   +0.017;	   +0.017;	   +2.181;	idle                ;	   +0.049;	   +0.001
20250127;	154140;	1737988900.000;	   +2.248;	   +0.009;	   -1.903;	   +0.016;	   +0.016;	   +2.298;	idle                ;	   +0.052;	   +0.001
20250127;	154145;	1737988905.000;	   +2.264;	   +0.009;	   -1.906;	   +0.018;	   +0.017;	   +2.241;	idle                ;	   +0.054;	   +0.001
20250127;	154150;	1737988910.000;	   +2.276;	   +0.009;	   -1.944;	   +0.016;	   +0.016;	   +2.248;	idle                ;	   +0.057;	   +0.001
20250127;	154155;	1737988915.000;	   +2.300;	   +0.009;	   -1.969;	   +0.017;	   +0.018;	   +2.264;	idle                ;	   +0.060;	   +0.001
20250127;	154200;	1737988920.000;	   +2.315;	   +0.009;	   -1.981;	   +0.018;	   +0.016;	   +2.276;	idle                ;	   +0.062;	   +0.001
20250127;	154205;	1737988925.000;	   +2.329;	   +0.009;	   -1.995;	   +0.016;	   +0.017;	   +2.300;	idle                ;	   +0.065;	   +0.001
20250127;	154210;	1737988930.000;	   +2.344;	   +0.009;	   -2.005;	   +0.017;	   +0.018;	   +2.315;	idle                ;	   +0.068;	   +0.001
20250127;	154215;	1737988935.000;	   +2.364;	   +0.009;	   -2.020;	   +0.017;	   +0.016;	   +2.329;	idle                ;	   +0.071;	   +0.001
20250127;	154220;	1737988940.000;	   +2.388;	   +0.009;	   -2.051;	   +0.017;	   +0.017;	   +2.344;	idle                ;	   +0.074;	   +0.001
20250127;	154225;	1737988945.000;	   +2.410;	   +0.009;	   -2.078;	   +0.017;	   +0.017;	   +2.364;	idle                ;	   +0.077;	   +0.001
20250127;	154230;	1737988950.000;	   +2.433;	   +0.009;	   -2.081;	   +0.016;	   +0.017;	   +2.388;	idle                ;	   +0.079;	   +0.001
20250127;	154235;	1737988955.000;	   +2.454;	   +0.009;	   -2.110;	   +0.017;	   +0.017;	   +2.410;	idle                ;	   +0.082;	   +0.001
20250127;	154240;	1737988960.000;	   +2.468;	   +0.009;	   -1.907;	   +0.017;	   +0.016;	   +2.433;	idle                ;	   +0.085;	   +0.001
20250127;	154245;	1737988965.000;	   +2.488;	   +0.009;	   +0.131;	   +0.017;	   +0.017;	   +2.454;	idle                ;	   +0.085;	   +0.002
20250127;	154250;	1737988970.000;	   +2.499;	   +0.010;	   +0.105;	   +0.017;	   +0.017;	   +2.468;	idle                ;	   +0.085;	   +0.002
20250127;	154255;	1737988975.000;	   +2.519;	   +0.010;	   +0.075;	   +0.017;	   +0.017;	   +2.488;	idle                ;	   +0.085;	   +0.002
20250127;	154300;	1737988980.000;	   +2.533;	   +0.010;	   +0.057;	   +0.017;	   +0.017;	   +2.499;	idle                ;	   +0.085;	   +0.002
20250127;	154305;	1737988985.000;	   +2.544;	   +0.010;	   +0.044;	   +0.016;	   +0.017;	   +2.519;	idle                ;	   +0.085;	   +0.002
20250127;	154310;	1737988990.000;	   +2.554;	   +0.009;	   +0.040;	   +0.016;	   +0.017;	   +2.533;	idle                ;	   +0.085;	   +0.002
20250127;	154315;	1737988995.000;	   +2.563;	   +0.010;	   +0.030;	   +0.017;	   +0.016;	   +2.544;	idle                ;	   +0.085;	   +0.002
20250127;	154320;	1737989000.000;	   +2.582;	   +0.010;	   +0.012;	   +0.016;	   +0.016;	   +2.554;	idle                ;	   +0.085;	   +0.002
20250127;	154325;	1737989005.000;	   +2.598;	   +0.010;	   -0.010;	   +0.017;	   +0.017;	   +2.563;	idle                ;	   +0.085;	   +0.002
20250127;	154330;	1737989010.000;	   +2.607;	   +0.009;	   -2.264;	   +0.016;	   +0.016;	   +2.582;	idle                ;	   +0.088;	   +0.002
20250127;	154335;	1737989015.000;	   +2.621;	   +0.009;	   -2.272;	   +0.017;	   +0.017;	   +2.598;	idle                ;	   +0.091;	   +0.002
20250127;	154340;	1737989020.000;	   +2.634;	   +0.009;	   -2.285;	   +0.017;	   +0.016;	   +2.607;	idle                ;	   +0.095;	   +0.002
20250127;	154345;	1737989025.000;	   +2.648;	   +0.009;	   -2.306;	   +0.016;	   +0.017;	   +2.621;	idle                ;	   +0.098;	   +0.002
20250127;	154350;	1737989030.000;	   +2.674;	   +0.009;	   -2.326;	   +0.017;	   +0.017;	   +2.634;	idle                ;	   +0.101;	   +0.002
20250127;	154355;	1737989035.000;	   +2.696;	   +0.009;	   -2.348;	   +0.017;	   +0.016;	   +2.648;	idle                ;	   +0.104;	   +0.002
20250127;	154400;	1737989040.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250127;	154405;	1737989045.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250127;	154410;	1737989050.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250127;	154415;	1737989055.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250127;	154420;	1737989060.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250127;	154425;	1737989065.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250127;	154430;	1737989070.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250127;	154435;	1737989075.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250127;	154440;	1737989080.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250127;	154445;	1737989085.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250127;	154450;	1737989090.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250127;	154455;	1737989095.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250127;	154500;	1737989100.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250127;	154505;	1737989105.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250127;	154510;	1737989110.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250127;	154515;	1737989115.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250127;	154520;	1737989120.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250127;	154525;	1737989125.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250127;	154530;	1737989130.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250127;	154535;	1737989135.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250127;	154540;	1737989140.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250127;	154545;	1737989145.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250127;	154550;	1737989150.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250127;	154555;	1737989155.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250127;	154600;	1737989160.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250127;	154605;	1737989165.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250127;	154610;	1737989170.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250127;	154615;	1737989175.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250127;	154620;	1737989180.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250127;	154625;	1737989185.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250127;	154630;	1737989190.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250127;	154635;	1737989195.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250127;	154640;	1737989200.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250127;	154645;	1737989205.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250127;	154650;	1737989210.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250127;	154655;	1737989215.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250127;	154700;	1737989220.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250127;	154705;	1737989225.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250127;	154710;	1737989230.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250127;	154715;	1737989235.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250127;	154720;	1737989240.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250127;	154725;	1737989245.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250127;	154730;	1737989250.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250127;	154735;	1737989255.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250127;	154740;	1737989260.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250127;	154745;	1737989265.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250127;	154750;	1737989270.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250127;	154755;	1737989275.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250127;	154800;	1737989280.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250127;	154805;	1737989285.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250127;	154810;	1737989290.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250127;	154815;	1737989295.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250127;	154820;	1737989300.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250127;	154825;	1737989305.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250127;	154830;	1737989310.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250127;	154835;	1737989315.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250127;	154840;	1737989320.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250127;	154845;	1737989325.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250127;	154850;	1737989330.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250127;	154855;	1737989335.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250127;	154900;	1737989340.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250127;	154905;	1737989345.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250127;	154910;	1737989350.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250127;	154915;	1737989355.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250127;	154920;	1737989360.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250127;	154925;	1737989365.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250127;	154930;	1737989370.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250127;	154935;	1737989375.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250127;	154940;	1737989380.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250127;	154945;	1737989385.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250127;	154950;	1737989390.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250127;	154955;	1737989395.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250127;	155000;	1737989400.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250127;	155005;	1737989405.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250127;	155010;	1737989410.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250127;	155015;	1737989415.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250127;	155020;	1737989420.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250127;	155025;	1737989425.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250127;	155030;	1737989430.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250127;	155035;	1737989435.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250127;	155040;	1737989440.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250127;	155045;	1737989445.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250127;	155050;	1737989450.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250127;	155055;	1737989455.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250127;	155100;	1737989460.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250127;	155105;	1737989465.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250127;	155110;	1737989470.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250127;	155115;	1737989475.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250127;	155120;	1737989480.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250127;	155125;	1737989485.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250127;	155130;	1737989490.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250127;	155135;	1737989495.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250127;	155140;	1737989500.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250127;	155145;	1737989505.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250127;	155150;	1737989510.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250127;	155155;	1737989515.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250127;	155200;	1737989520.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250127;	155205;	1737989525.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250127;	155210;	1737989530.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250127;	155215;	1737989535.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250127;	155220;	1737989540.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250127;	155225;	1737989545.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250127;	155230;	1737989550.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250127;	155235;	1737989555.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250127;	155240;	1737989560.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250127;	155245;	1737989565.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250127;	155250;	1737989570.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250127;	155255;	1737989575.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250127;	155300;	1737989580.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250127;	155305;	1737989585.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250127;	155310;	1737989590.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250127;	155315;	1737989595.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250127;	155320;	1737989600.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250127;	155325;	1737989605.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250127;	155330;	1737989610.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250127;	155335;	1737989615.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250127;	155340;	1737989620.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250127;	155345;	1737989625.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250127;	155350;	1737989630.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250127;	155355;	1737989635.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250127;	155400;	1737989640.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250127;	155405;	1737989645.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250127;	155410;	1737989650.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250127;	155415;	1737989655.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250127;	155420;	1737989660.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250127;	155425;	1737989665.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250127;	155430;	1737989670.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250127;	155435;	1737989675.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250127;	155440;	1737989680.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250127;	155445;	1737989685.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250127;	155450;	1737989690.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250127;	155455;	1737989695.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250127;	155500;	1737989700.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250127;	155505;	1737989705.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250127;	155510;	1737989710.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250127;	155515;	1737989715.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250127;	155520;	1737989720.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250127;	155525;	1737989725.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
