#ies_format_version: 1.0
#file: 20250114_5000_2000.dat
#file_info: generated by AsciiLoger of OpenMUC
#timezone: + 1
#timestep_sec: 5.0
#col_no;	col_name;	confidential;	measured;	unit;	category;	comment
#001;	YYYYMMDD;	FALSE;	FALSE;	0;	time;	INTEGER,8. Date [human readable]
#002;	hhmmss;	FALSE;	FALSE;	0;	time;	SHORT,6. Time [human readable]
#003;	unixtimestamp;	FALSE;	FALSE;	s;	time;	DOUBLE,14. lapsed seconds from 01-01-1970
#004;	power_self_consumption;	FALSE;	TRUE;	kW;	other;	DOUBLE,9. test
YYYYMMDD;	hhmmss;	unixtimestamp;	power_self_consumption
20250114;	115517;	1736852117.000;	    err32
20250114;	115522;	1736852122.000;	    err32
20250114;	115527;	1736852127.000;	    err32
20250114;	115532;	1736852132.000;	    err32
20250114;	115537;	1736852137.000;	    err32
20250114;	115542;	1736852142.000;	    err32
20250114;	115547;	1736852147.000;	    err32
20250114;	115552;	1736852152.000;	    err32
20250114;	115557;	1736852157.000;	    err32
20250114;	115602;	1736852162.000;	    err32
20250114;	115607;	1736852167.000;	    err32
20250114;	115612;	1736852172.000;	    err32
20250114;	115617;	1736852177.000;	    err32
20250114;	115622;	1736852182.000;	    err32
20250114;	115627;	1736852187.000;	    err32
20250114;	115632;	1736852192.000;	    err32
20250114;	115637;	1736852197.000;	    err32
20250114;	115642;	1736852202.000;	    err32
20250114;	115647;	1736852207.000;	    err32
20250114;	115652;	1736852212.000;	    err32
20250114;	115657;	1736852217.000;	    err32
20250114;	115702;	1736852222.000;	    err32
20250114;	115707;	1736852227.000;	    err32
20250114;	115712;	1736852232.000;	    err32
20250114;	115717;	1736852237.000;	    err32
20250114;	115722;	1736852242.000;	    err32
20250114;	115727;	1736852247.000;	    err32
20250114;	115732;	1736852252.000;	    err32
20250114;	115737;	1736852257.000;	    err32
20250114;	115742;	1736852262.000;	    err32
20250114;	115747;	1736852267.000;	    err32
20250114;	115752;	1736852272.000;	    err32
20250114;	115757;	1736852277.000;	    err32
20250114;	115802;	1736852282.000;	    err32
20250114;	115807;	1736852287.000;	    err32
20250114;	115812;	1736852292.000;	    err32
20250114;	115817;	1736852297.000;	    err32
20250114;	115822;	1736852302.000;	    err32
20250114;	115827;	1736852307.000;	    err32
20250114;	115832;	1736852312.000;	    err32
20250114;	115837;	1736852317.000;	    err32
20250114;	115842;	1736852322.000;	    err32
20250114;	115847;	1736852327.000;	    err32
20250114;	115852;	1736852332.000;	    err32
20250114;	115857;	1736852337.000;	    err32
20250114;	115902;	1736852342.000;	    err32
20250114;	115907;	1736852347.000;	    err32
20250114;	115912;	1736852352.000;	    err32
20250114;	115917;	1736852357.000;	    err32
20250114;	115922;	1736852362.000;	    err32
20250114;	115927;	1736852367.000;	    err32
20250114;	115932;	1736852372.000;	    err32
20250114;	115937;	1736852377.000;	    err32
20250114;	115942;	1736852382.000;	    err32
20250114;	115947;	1736852387.000;	    err32
20250114;	115952;	1736852392.000;	    err32
20250114;	115957;	1736852397.000;	    err32
20250114;	120002;	1736852402.000;	    err32
20250114;	120007;	1736852407.000;	    err32
20250114;	120012;	1736852412.000;	    err32
20250114;	120017;	1736852417.000;	    err32
20250114;	120022;	1736852422.000;	    err32
20250114;	120027;	1736852427.000;	    err32
20250114;	120032;	1736852432.000;	    err32
20250114;	120037;	1736852437.000;	    err32
20250114;	120042;	1736852442.000;	    err32
20250114;	120047;	1736852447.000;	    err32
20250114;	120052;	1736852452.000;	    err32
20250114;	120057;	1736852457.000;	    err32
20250114;	120102;	1736852462.000;	    err32
20250114;	120107;	1736852467.000;	    err32
20250114;	120112;	1736852472.000;	    err32
20250114;	120117;	1736852477.000;	    err32
20250114;	120122;	1736852482.000;	    err32
20250114;	120127;	1736852487.000;	    err32
20250114;	120132;	1736852492.000;	    err32
20250114;	120137;	1736852497.000;	    err32
20250114;	120142;	1736852502.000;	    err32
20250114;	120147;	1736852507.000;	    err32
20250114;	120152;	1736852512.000;	    err32
20250114;	120157;	1736852517.000;	    err32
20250114;	120202;	1736852522.000;	    err32
20250114;	120207;	1736852527.000;	    err32
20250114;	120212;	1736852532.000;	    err32
20250114;	120217;	1736852537.000;	    err32
20250114;	120222;	1736852542.000;	    err32
20250114;	120227;	1736852547.000;	    err32
20250114;	120232;	1736852552.000;	    err32
20250114;	120237;	1736852557.000;	    err32
20250114;	120242;	1736852562.000;	    err32
20250114;	120247;	1736852567.000;	    err32
20250114;	120252;	1736852572.000;	    err32
20250114;	120257;	1736852577.000;	    err32
20250114;	120302;	1736852582.000;	    err32
20250114;	120307;	1736852587.000;	    err32
20250114;	120312;	1736852592.000;	    err32
20250114;	120317;	1736852597.000;	    err32
20250114;	120322;	1736852602.000;	    err32
20250114;	120327;	1736852607.000;	    err32
20250114;	120332;	1736852612.000;	    err32
20250114;	120337;	1736852617.000;	    err32
20250114;	120342;	1736852622.000;	    err32
20250114;	120347;	1736852627.000;	    err32
20250114;	120352;	1736852632.000;	    err32
20250114;	120357;	1736852637.000;	    err32
20250114;	120402;	1736852642.000;	    err32
20250114;	120407;	1736852647.000;	    err32
20250114;	120412;	1736852652.000;	    err32
20250114;	120417;	1736852657.000;	    err32
20250114;	120422;	1736852662.000;	    err32
20250114;	120427;	1736852667.000;	    err32
20250114;	120432;	1736852672.000;	    err32
20250114;	120437;	1736852677.000;	    err32
20250114;	120442;	1736852682.000;	    err32
20250114;	120447;	1736852687.000;	    err32
20250114;	120452;	1736852692.000;	    err32
20250114;	120457;	1736852697.000;	    err32
20250114;	120502;	1736852702.000;	    err32
20250114;	120507;	1736852707.000;	    err32
20250114;	120512;	1736852712.000;	    err32
20250114;	120517;	1736852717.000;	    err32
20250114;	120522;	1736852722.000;	    err32
20250114;	120527;	1736852727.000;	    err32
20250114;	120532;	1736852732.000;	    err32
20250114;	120537;	1736852737.000;	    err32
20250114;	120542;	1736852742.000;	    err32
20250114;	120547;	1736852747.000;	    err32
20250114;	120552;	1736852752.000;	    err32
20250114;	120557;	1736852757.000;	    err32
20250114;	120602;	1736852762.000;	    err32
20250114;	120607;	1736852767.000;	    err32
20250114;	120612;	1736852772.000;	    err32
20250114;	120617;	1736852777.000;	    err32
20250114;	120622;	1736852782.000;	    err32
20250114;	120627;	1736852787.000;	    err32
20250114;	120632;	1736852792.000;	    err32
20250114;	120637;	1736852797.000;	    err32
20250114;	120642;	1736852802.000;	    err32
20250114;	120647;	1736852807.000;	    err32
20250114;	120652;	1736852812.000;	    err32
20250114;	120657;	1736852817.000;	    err32
20250114;	120702;	1736852822.000;	    err32
20250114;	120707;	1736852827.000;	    err32
20250114;	120712;	1736852832.000;	    err32
20250114;	120717;	1736852837.000;	    err32
20250114;	120722;	1736852842.000;	    err32
20250114;	120727;	1736852847.000;	    err32
20250114;	120732;	1736852852.000;	    err32
20250114;	120737;	1736852857.000;	    err32
20250114;	120742;	1736852862.000;	    err32
20250114;	120747;	1736852867.000;	    err32
20250114;	120752;	1736852872.000;	    err32
20250114;	120757;	1736852877.000;	    err32
20250114;	120802;	1736852882.000;	    err32
20250114;	120807;	1736852887.000;	    err32
20250114;	120812;	1736852892.000;	    err32
20250114;	120817;	1736852897.000;	    err32
20250114;	120822;	1736852902.000;	    err32
20250114;	120827;	1736852907.000;	    err32
20250114;	120832;	1736852912.000;	    err32
20250114;	120837;	1736852917.000;	    err32
20250114;	120842;	1736852922.000;	    err32
20250114;	120847;	1736852927.000;	    err32
20250114;	120852;	1736852932.000;	    err32
20250114;	120857;	1736852937.000;	    err32
20250114;	120902;	1736852942.000;	    err32
20250114;	120907;	1736852947.000;	    err32
20250114;	120912;	1736852952.000;	    err32
20250114;	120917;	1736852957.000;	    err32
20250114;	120922;	1736852962.000;	    err32
20250114;	120927;	1736852967.000;	    err32
20250114;	120932;	1736852972.000;	    err32
20250114;	120937;	1736852977.000;	    err32
20250114;	120942;	1736852982.000;	    err32
20250114;	120947;	1736852987.000;	    err32
20250114;	120952;	1736852992.000;	    err32
20250114;	120957;	1736852997.000;	    err32
20250114;	121002;	1736853002.000;	    err32
20250114;	121007;	1736853007.000;	    err32
20250114;	121012;	1736853012.000;	    err32
20250114;	121017;	1736853017.000;	    err32
20250114;	121022;	1736853022.000;	    err32
20250114;	121027;	1736853027.000;	    err32
20250114;	121032;	1736853032.000;	    err32
20250114;	121037;	1736853037.000;	    err32
20250114;	121042;	1736853042.000;	    err32
20250114;	121047;	1736853047.000;	    err32
20250114;	121052;	1736853052.000;	   +0.182
20250114;	121057;	1736853057.000;	   +0.874
20250114;	121102;	1736853062.000;	   +0.337
20250114;	121107;	1736853067.000;	   +0.138
20250114;	121112;	1736853072.000;	   +0.493
20250114;	121117;	1736853077.000;	    err32
20250114;	121122;	1736853082.000;	    err32
20250114;	121127;	1736853087.000;	    err32
20250114;	121132;	1736853092.000;	    err32
20250114;	121137;	1736853097.000;	    err32
20250114;	121142;	1736853102.000;	    err32
20250114;	121147;	1736853107.000;	    err32
20250114;	121152;	1736853112.000;	    err32
20250114;	121157;	1736853117.000;	    err32
20250114;	121202;	1736853122.000;	    err32
20250114;	121207;	1736853127.000;	    err32
20250114;	121212;	1736853132.000;	    err32
20250114;	121217;	1736853137.000;	    err32
20250114;	121222;	1736853142.000;	    err32
20250114;	121227;	1736853147.000;	    err32
20250114;	121232;	1736853152.000;	    err32
20250114;	121237;	1736853157.000;	    err32
20250114;	121242;	1736853162.000;	    err32
20250114;	121247;	1736853167.000;	    err32
20250114;	121252;	1736853172.000;	    err32
20250114;	121257;	1736853177.000;	    err32
20250114;	121302;	1736853182.000;	    err32
20250114;	121307;	1736853187.000;	    err32
20250114;	121312;	1736853192.000;	    err32
20250114;	121317;	1736853197.000;	    err32
20250114;	121322;	1736853202.000;	    err32
20250114;	121327;	1736853207.000;	    err32
20250114;	121332;	1736853212.000;	    err32
20250114;	121337;	1736853217.000;	    err32
20250114;	121342;	1736853222.000;	    err32
20250114;	121347;	1736853227.000;	    err32
20250114;	121352;	1736853232.000;	    err32
20250114;	121357;	1736853237.000;	    err32
20250114;	121402;	1736853242.000;	    err32
20250114;	121407;	1736853247.000;	    err32
20250114;	121412;	1736853252.000;	    err32
20250114;	121417;	1736853257.000;	    err32
20250114;	121422;	1736853262.000;	    err32
20250114;	121427;	1736853267.000;	    err32
20250114;	121432;	1736853272.000;	    err32
20250114;	121437;	1736853277.000;	    err32
20250114;	121442;	1736853282.000;	    err32
20250114;	121447;	1736853287.000;	    err32
20250114;	121452;	1736853292.000;	    err32
20250114;	121457;	1736853297.000;	    err32
20250114;	121502;	1736853302.000;	    err32
20250114;	121507;	1736853307.000;	    err32
20250114;	121512;	1736853312.000;	    err32
20250114;	121517;	1736853317.000;	    err32
20250114;	121522;	1736853322.000;	    err32
20250114;	121527;	1736853327.000;	    err32
20250114;	121532;	1736853332.000;	    err32
20250114;	121537;	1736853337.000;	    err32
20250114;	121542;	1736853342.000;	    err32
20250114;	121547;	1736853347.000;	    err32
20250114;	121552;	1736853352.000;	    err32
20250114;	121557;	1736853357.000;	    err32
20250114;	121602;	1736853362.000;	    err32
20250114;	121607;	1736853367.000;	    err32
20250114;	121612;	1736853372.000;	    err32
20250114;	121617;	1736853377.000;	    err32
20250114;	121622;	1736853382.000;	    err32
20250114;	121627;	1736853387.000;	    err32
20250114;	121632;	1736853392.000;	    err32
20250114;	121637;	1736853397.000;	    err32
20250114;	121642;	1736853402.000;	    err32
20250114;	121647;	1736853407.000;	    err32
20250114;	121652;	1736853412.000;	    err32
20250114;	121657;	1736853417.000;	    err32
20250114;	121702;	1736853422.000;	    err32
20250114;	121707;	1736853427.000;	    err32
20250114;	121712;	1736853432.000;	    err32
20250114;	121717;	1736853437.000;	    err32
20250114;	121722;	1736853442.000;	    err32
20250114;	121727;	1736853447.000;	    err32
20250114;	121732;	1736853452.000;	    err32
20250114;	121737;	1736853457.000;	    err32
20250114;	121742;	1736853462.000;	    err32
20250114;	121747;	1736853467.000;	    err32
20250114;	121752;	1736853472.000;	    err32
20250114;	121757;	1736853477.000;	    err32
20250114;	121802;	1736853482.000;	    err32
20250114;	121807;	1736853487.000;	    err32
20250114;	121812;	1736853492.000;	    err32
20250114;	121817;	1736853497.000;	    err32
20250114;	121822;	1736853502.000;	    err32
20250114;	121827;	1736853507.000;	    err32
20250114;	121832;	1736853512.000;	    err32
20250114;	121837;	1736853517.000;	    err32
20250114;	121842;	1736853522.000;	    err32
20250114;	121847;	1736853527.000;	    err32
20250114;	121852;	1736853532.000;	    err32
20250114;	121857;	1736853537.000;	    err32
20250114;	121902;	1736853542.000;	    err32
20250114;	121907;	1736853547.000;	    err32
20250114;	121912;	1736853552.000;	    err32
20250114;	121917;	1736853557.000;	    err32
20250114;	121922;	1736853562.000;	    err32
20250114;	121927;	1736853567.000;	    err32
20250114;	121932;	1736853572.000;	    err32
20250114;	121937;	1736853577.000;	    err32
20250114;	121942;	1736853582.000;	    err32
20250114;	121947;	1736853587.000;	    err20
20250114;	121952;	1736853592.000;	   +0.153
20250114;	121957;	1736853597.000;	   +0.161
20250114;	122002;	1736853602.000;	   +0.167
20250114;	122007;	1736853607.000;	    err32
20250114;	122012;	1736853612.000;	    err32
20250114;	122017;	1736853617.000;	    err32
20250114;	122022;	1736853622.000;	    err32
20250114;	122027;	1736853627.000;	    err32
20250114;	122032;	1736853632.000;	    err32
20250114;	122037;	1736853637.000;	    err32
20250114;	122042;	1736853642.000;	    err32
20250114;	122047;	1736853647.000;	    err32
20250114;	122052;	1736853652.000;	    err32
20250114;	122057;	1736853657.000;	    err32
20250114;	122102;	1736853662.000;	    err32
20250114;	122107;	1736853667.000;	    err32
20250114;	122112;	1736853672.000;	    err32
20250114;	122117;	1736853677.000;	    err32
20250114;	122122;	1736853682.000;	    err32
20250114;	122127;	1736853687.000;	    err32
20250114;	122132;	1736853692.000;	    err32
20250114;	122137;	1736853697.000;	    err32
20250114;	122142;	1736853702.000;	    err32
20250114;	122147;	1736853707.000;	    err32
20250114;	122152;	1736853712.000;	    err32
20250114;	122157;	1736853717.000;	    err32
20250114;	122202;	1736853722.000;	    err32
20250114;	122207;	1736853727.000;	    err32
20250114;	122212;	1736853732.000;	    err32
20250114;	122217;	1736853737.000;	    err32
20250114;	122222;	1736853742.000;	    err32
20250114;	122227;	1736853747.000;	    err32
20250114;	122232;	1736853752.000;	    err32
20250114;	122237;	1736853757.000;	    err32
20250114;	122242;	1736853762.000;	    err32
20250114;	122247;	1736853767.000;	    err32
20250114;	122252;	1736853772.000;	    err32
20250114;	122257;	1736853777.000;	    err32
20250114;	122302;	1736853782.000;	    err32
20250114;	122307;	1736853787.000;	    err32
20250114;	122312;	1736853792.000;	    err32
20250114;	122317;	1736853797.000;	    err32
20250114;	122322;	1736853802.000;	    err32
20250114;	122327;	1736853807.000;	    err32
20250114;	122332;	1736853812.000;	    err32
20250114;	122337;	1736853817.000;	    err32
20250114;	122342;	1736853822.000;	    err32
20250114;	122347;	1736853827.000;	    err32
20250114;	122352;	1736853832.000;	    err32
20250114;	122357;	1736853837.000;	    err32
20250114;	122402;	1736853842.000;	    err32
20250114;	122407;	1736853847.000;	    err32
20250114;	122412;	1736853852.000;	    err32
20250114;	122417;	1736853857.000;	    err32
20250114;	122422;	1736853862.000;	    err32
20250114;	122427;	1736853867.000;	    err32
20250114;	122432;	1736853872.000;	    err32
20250114;	122437;	1736853877.000;	    err32
20250114;	122442;	1736853882.000;	    err32
20250114;	122447;	1736853887.000;	    err32
20250114;	122452;	1736853892.000;	    err32
20250114;	122457;	1736853897.000;	    err32
20250114;	122502;	1736853902.000;	    err32
20250114;	122507;	1736853907.000;	    err32
20250114;	122512;	1736853912.000;	    err32
20250114;	122517;	1736853917.000;	    err32
20250114;	122522;	1736853922.000;	    err32
20250114;	122527;	1736853927.000;	    err32
20250114;	122532;	1736853932.000;	    err32
20250114;	122537;	1736853937.000;	    err32
20250114;	122542;	1736853942.000;	    err32
20250114;	122547;	1736853947.000;	    err32
20250114;	122552;	1736853952.000;	    err32
20250114;	122557;	1736853957.000;	    err32
20250114;	122602;	1736853962.000;	    err32
20250114;	122607;	1736853967.000;	    err32
20250114;	122612;	1736853972.000;	    err32
20250114;	122617;	1736853977.000;	    err32
20250114;	122622;	1736853982.000;	    err32
20250114;	122627;	1736853987.000;	    err32
20250114;	122632;	1736853992.000;	    err32
20250114;	122637;	1736853997.000;	    err32
20250114;	122642;	1736854002.000;	    err32
20250114;	122647;	1736854007.000;	    err32
20250114;	122652;	1736854012.000;	    err32
20250114;	122657;	1736854017.000;	    err32
20250114;	122702;	1736854022.000;	    err32
20250114;	122707;	1736854027.000;	    err32
20250114;	122712;	1736854032.000;	    err32
20250114;	122717;	1736854037.000;	    err32
20250114;	122722;	1736854042.000;	    err32
20250114;	122727;	1736854047.000;	    err32
20250114;	122732;	1736854052.000;	    err32
20250114;	122737;	1736854057.000;	    err32
20250114;	122742;	1736854062.000;	    err32
20250114;	122747;	1736854067.000;	    err32
20250114;	122752;	1736854072.000;	    err32
20250114;	122757;	1736854077.000;	    err32
20250114;	122802;	1736854082.000;	    err32
20250114;	122807;	1736854087.000;	    err32
20250114;	122812;	1736854092.000;	    err32
20250114;	122817;	1736854097.000;	    err32
20250114;	122822;	1736854102.000;	    err32
20250114;	122827;	1736854107.000;	    err32
20250114;	122832;	1736854112.000;	    err32
20250114;	122837;	1736854117.000;	    err32
20250114;	122842;	1736854122.000;	    err32
20250114;	122847;	1736854127.000;	    err32
20250114;	122852;	1736854132.000;	    err32
20250114;	122857;	1736854137.000;	    err32
20250114;	122902;	1736854142.000;	    err32
20250114;	122907;	1736854147.000;	    err32
20250114;	122912;	1736854152.000;	    err32
20250114;	122917;	1736854157.000;	    err32
20250114;	122922;	1736854162.000;	    err32
20250114;	122927;	1736854167.000;	    err32
20250114;	122932;	1736854172.000;	    err32
20250114;	122937;	1736854177.000;	    err32
20250114;	122942;	1736854182.000;	    err32
20250114;	122947;	1736854187.000;	    err32
20250114;	122952;	1736854192.000;	    err32
20250114;	122957;	1736854197.000;	    err32
20250114;	123002;	1736854202.000;	    err32
20250114;	123007;	1736854207.000;	    err32
20250114;	123012;	1736854212.000;	    err32
20250114;	123017;	1736854217.000;	    err32
20250114;	123022;	1736854222.000;	    err32
20250114;	123027;	1736854227.000;	    err32
20250114;	123032;	1736854232.000;	    err32
20250114;	123037;	1736854237.000;	    err32
20250114;	123042;	1736854242.000;	    err32
20250114;	123047;	1736854247.000;	    err32
20250114;	123052;	1736854252.000;	    err32
20250114;	123057;	1736854257.000;	    err32
20250114;	123102;	1736854262.000;	    err32
20250114;	123107;	1736854267.000;	    err32
20250114;	123112;	1736854272.000;	    err32
20250114;	123117;	1736854277.000;	    err32
20250114;	123122;	1736854282.000;	    err32
20250114;	123127;	1736854287.000;	    err32
20250114;	123132;	1736854292.000;	    err32
20250114;	123137;	1736854297.000;	    err32
20250114;	123142;	1736854302.000;	    err32
20250114;	123147;	1736854307.000;	    err32
20250114;	123152;	1736854312.000;	    err32
20250114;	123157;	1736854317.000;	    err32
20250114;	123202;	1736854322.000;	    err32
20250114;	123207;	1736854327.000;	    err32
20250114;	123212;	1736854332.000;	    err32
20250114;	123217;	1736854337.000;	    err32
20250114;	123222;	1736854342.000;	    err32
20250114;	123227;	1736854347.000;	    err32
20250114;	123232;	1736854352.000;	    err32
20250114;	123237;	1736854357.000;	    err32
20250114;	123242;	1736854362.000;	    err32
20250114;	123247;	1736854367.000;	    err32
20250114;	123252;	1736854372.000;	    err32
20250114;	123257;	1736854377.000;	    err32
20250114;	123302;	1736854382.000;	    err32
20250114;	123307;	1736854387.000;	    err32
20250114;	123312;	1736854392.000;	    err32
20250114;	123317;	1736854397.000;	    err32
20250114;	123322;	1736854402.000;	    err32
20250114;	123327;	1736854407.000;	    err32
20250114;	123332;	1736854412.000;	    err32
20250114;	123337;	1736854417.000;	    err32
20250114;	123342;	1736854422.000;	    err32
20250114;	123347;	1736854427.000;	    err32
20250114;	123352;	1736854432.000;	    err32
20250114;	123357;	1736854437.000;	    err32
20250114;	123402;	1736854442.000;	    err32
20250114;	123407;	1736854447.000;	    err32
20250114;	123412;	1736854452.000;	    err32
20250114;	123417;	1736854457.000;	    err32
20250114;	123422;	1736854462.000;	    err32
20250114;	123427;	1736854467.000;	    err32
20250114;	123432;	1736854472.000;	    err32
20250114;	123437;	1736854477.000;	    err32
20250114;	123442;	1736854482.000;	    err32
20250114;	123447;	1736854487.000;	    err32
20250114;	123452;	1736854492.000;	    err32
20250114;	123457;	1736854497.000;	    err32
20250114;	123502;	1736854502.000;	    err32
20250114;	123507;	1736854507.000;	    err32
20250114;	123512;	1736854512.000;	    err32
20250114;	123517;	1736854517.000;	    err32
20250114;	123522;	1736854522.000;	    err32
20250114;	123527;	1736854527.000;	    err32
20250114;	123532;	1736854532.000;	    err32
20250114;	123537;	1736854537.000;	    err32
20250114;	123542;	1736854542.000;	    err32
20250114;	123547;	1736854547.000;	    err32
20250114;	123552;	1736854552.000;	    err32
20250114;	123557;	1736854557.000;	    err32
20250114;	123602;	1736854562.000;	    err32
20250114;	123607;	1736854567.000;	    err32
20250114;	123612;	1736854572.000;	    err32
20250114;	123617;	1736854577.000;	    err32
20250114;	123622;	1736854582.000;	    err32
20250114;	123627;	1736854587.000;	    err32
20250114;	123632;	1736854592.000;	    err32
20250114;	123637;	1736854597.000;	    err32
20250114;	123642;	1736854602.000;	    err32
20250114;	123647;	1736854607.000;	    err32
20250114;	123652;	1736854612.000;	    err32
20250114;	123657;	1736854617.000;	    err32
20250114;	123702;	1736854622.000;	    err32
20250114;	123707;	1736854627.000;	    err32
20250114;	123712;	1736854632.000;	    err32
20250114;	123717;	1736854637.000;	    err32
20250114;	123722;	1736854642.000;	    err32
20250114;	123727;	1736854647.000;	    err32
20250114;	123732;	1736854652.000;	    err32
20250114;	123737;	1736854657.000;	    err32
20250114;	123742;	1736854662.000;	    err32
20250114;	123747;	1736854667.000;	    err32
20250114;	123752;	1736854672.000;	    err32
20250114;	123757;	1736854677.000;	    err32
20250114;	123802;	1736854682.000;	    err32
20250114;	123807;	1736854687.000;	    err32
20250114;	123812;	1736854692.000;	    err32
20250114;	123817;	1736854697.000;	    err32
20250114;	123822;	1736854702.000;	    err32
20250114;	123827;	1736854707.000;	    err32
20250114;	123832;	1736854712.000;	    err32
20250114;	123837;	1736854717.000;	    err32
20250114;	123842;	1736854722.000;	    err32
20250114;	123847;	1736854727.000;	    err32
20250114;	123852;	1736854732.000;	    err32
20250114;	123857;	1736854737.000;	    err32
20250114;	123902;	1736854742.000;	    err32
20250114;	123907;	1736854747.000;	    err32
20250114;	123912;	1736854752.000;	    err32
20250114;	123917;	1736854757.000;	    err32
