#ies_format_version: 1.0
#file: 20241213_5000.dat
#file_info: generated by AsciiLoger of OpenMUC
#timezone: + 1
#timestep_sec: 5.0
#col_no;	col_name;	confidential;	measured;	unit;	category;	comment
#001;	YYYYMMDD;	FALSE;	FALSE;	0;	time;	INTEGER,8. Date [human readable]
#002;	hhmmss;	FALSE;	FALSE;	0;	time;	SHORT,6. Time [human readable]
#003;	unixtimestamp;	FALSE;	FALSE;	s;	time;	DOUBLE,14. lapsed seconds from 01-01-1970
#004;	power_photovoltaics;	FALSE;	TRUE;	kW;	other;	DOUBLE,9. PV Power Production
#005;	power_heatpump;	FALSE;	TRUE;	kW;	other;	DOUBLE,9. Heat Pump Power Consumption
#006;	power_grid;	FALSE;	TRUE;	kW;	other;	DOUBLE,9. Grid Power
#007;	power_electric_vehicle;	FALSE;	TRUE;	kW;	other;	DOUBLE,9. EV Power Consumption
#008;	ev_power_aggr;	FALSE;	TRUE;	0;	other;	DOUBLE,9. -
#009;	power_photovoltaics_aggr;	FALSE;	TRUE;	0;	other;	DOUBLE,9. -
#010;	status_electric_vehicle;	FALSE;	TRUE;	0;	other;	STRING,20. (calculated by demo app)
#011;	energy_exported;	FALSE;	TRUE;	kWh;	other;	DOUBLE,9. (calculated by demo app)
#012;	energy_imported;	FALSE;	TRUE;	kWh;	other;	DOUBLE,9. (calculated by demo app)
YYYYMMDD;	hhmmss;	unixtimestamp;	power_photovoltaics;	power_heatpump;	power_grid;	power_electric_vehicle;	ev_power_aggr;	power_photovoltaics_aggr;	status_electric_vehicle;	energy_exported;	energy_imported
20241213;	120050;	1734087650.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20241213;	120055;	1734087655.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20241213;	120100;	1734087660.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20241213;	120105;	1734087665.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20241213;	120110;	1734087670.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20241213;	120115;	1734087675.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20241213;	120120;	1734087680.000;	     err7;	     err7;	     err7;	     err7;	     err7;	     err7;	               err12;	    err12;	    err12
20241213;	120125;	1734087685.000;	   +2.544;	   +0.009;	     err6;	   +0.017;	    err28;	    err28;	idle                ;	   +0.003;	   +0.000
20241213;	120130;	1734087690.000;	   +2.714;	   +0.009;	   -2.492;	   +0.017;	    err28;	    err28;	idle                ;	   +0.007;	   +0.000
20241213;	120135;	1734087695.000;	   +3.351;	   +0.009;	   -2.785;	   +0.017;	   +0.017;	   +2.544;	idle                ;	   +0.011;	   +0.000
20241213;	120140;	1734087700.000;	   +8.292;	   +0.010;	   -6.634;	   +0.017;	   +0.017;	   +2.714;	idle                ;	   +0.020;	   +0.000
20241213;	120145;	1734087705.000;	   +8.287;	   +0.009;	   -8.173;	   +0.017;	   +0.017;	   +3.351;	idle                ;	   +0.031;	   +0.000
20241213;	120150;	1734087710.000;	   +8.341;	   +0.010;	   -8.210;	   +0.018;	   +0.017;	   +8.292;	idle                ;	   +0.043;	   +0.000
20241213;	120155;	1734087715.000;	   +8.400;	   +0.009;	   -8.256;	   +0.017;	   +0.017;	   +8.287;	idle                ;	   +0.054;	   +0.000
20241213;	120200;	1734087720.000;	   +8.366;	   +0.009;	   -8.264;	   +0.017;	   +0.018;	   +8.341;	idle                ;	   +0.066;	   +0.000
20241213;	120205;	1734087725.000;	   +8.449;	   +0.009;	   -8.312;	   +0.017;	   +0.017;	   +8.400;	idle                ;	   +0.077;	   +0.000
20241213;	120210;	1734087730.000;	   +8.438;	   +0.009;	   -8.306;	   +0.017;	   +0.017;	   +8.366;	idle                ;	   +0.089;	   +0.000
20241213;	120215;	1734087735.000;	   +8.441;	   +0.010;	   -8.298;	   +0.017;	   +0.017;	   +8.449;	idle                ;	   +0.100;	   +0.000
20241213;	120220;	1734087740.000;	   +8.495;	   +0.009;	   -8.360;	   +0.017;	   +0.017;	   +8.438;	idle                ;	   +0.112;	   +0.000
20241213;	120225;	1734087745.000;	   +8.543;	   +0.010;	   -8.396;	   +0.017;	   +0.017;	   +8.441;	idle                ;	   +0.123;	   +0.000
20241213;	120230;	1734087750.000;	   +8.555;	   +0.009;	   -8.422;	   +0.017;	   +0.017;	   +8.495;	idle                ;	   +0.135;	   +0.000
20241213;	120235;	1734087755.000;	   +8.560;	   +0.010;	   -8.422;	   +0.017;	   +0.017;	   +8.543;	idle                ;	   +0.147;	   +0.000
20241213;	120240;	1734087760.000;	   +8.650;	   +0.010;	   -8.434;	   +0.017;	   +0.017;	   +8.555;	idle                ;	   +0.159;	   +0.000
20241213;	120245;	1734087765.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20241213;	120250;	1734087770.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20241213;	120255;	1734087775.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20241213;	120300;	1734087780.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20241213;	120305;	1734087785.000;	     err7;	     err7;	     err7;	     err7;	     err7;	     err7;	               err12;	    err12;	    err12
20241213;	120310;	1734087790.000;	   +8.460;	   +0.010;	     err6;	   +0.017;	    err28;	    err28;	idle                ;	   +0.012;	   +0.000
20241213;	120315;	1734087795.000;	   +3.628;	   +0.009;	   -5.561;	   +0.018;	    err28;	    err28;	idle                ;	   +0.019;	   +0.000
20241213;	120320;	1734087800.000;	   +2.962;	   +0.009;	   -2.968;	   +0.017;	   +0.017;	   +8.460;	idle                ;	   +0.023;	   +0.000
20241213;	120325;	1734087805.000;	   +2.696;	   +0.009;	   -2.621;	   +0.017;	   +0.018;	   +3.628;	idle                ;	   +0.027;	   +0.000
20241213;	120330;	1734087810.000;	   +2.578;	   +0.009;	   -2.445;	   +0.017;	   +0.017;	   +2.962;	idle                ;	   +0.030;	   +0.000
20241213;	120335;	1734087815.000;	   +2.486;	   +0.009;	   -2.380;	   +0.017;	   +0.017;	   +2.696;	idle                ;	   +0.034;	   +0.000
20241213;	120340;	1734087820.000;	   +2.480;	   +0.009;	   -2.368;	   +0.016;	   +0.017;	   +2.578;	idle                ;	   +0.037;	   +0.000
20241213;	120345;	1734087825.000;	   +2.476;	   +0.009;	   -2.348;	   +0.017;	   +0.017;	   +2.486;	idle                ;	   +0.040;	   +0.000
20241213;	120350;	1734087830.000;	   +2.470;	   +0.009;	   -2.347;	   +0.017;	   +0.016;	   +2.480;	idle                ;	   +0.044;	   +0.000
20241213;	120355;	1734087835.000;	   +2.481;	   +0.009;	   -2.352;	   +0.017;	   +0.017;	   +2.476;	idle                ;	   +0.047;	   +0.000
20241213;	120400;	1734087840.000;	   +2.494;	   +0.009;	   -2.362;	   +0.017;	   +0.017;	   +2.470;	idle                ;	   +0.050;	   +0.000
20241213;	120405;	1734087845.000;	   +2.523;	   +0.009;	   -2.384;	   +0.017;	   +0.017;	   +2.481;	idle                ;	   +0.053;	   +0.000
20241213;	120410;	1734087850.000;	   +2.567;	   +0.009;	   -2.430;	   +0.016;	   +0.017;	   +2.494;	idle                ;	   +0.057;	   +0.000
20241213;	120415;	1734087855.000;	   +2.627;	   +0.009;	   -2.484;	   +0.017;	   +0.017;	   +2.523;	idle                ;	   +0.060;	   +0.000
20241213;	120420;	1734087860.000;	   +2.740;	   +0.009;	   -2.583;	   +0.017;	   +0.016;	   +2.567;	idle                ;	   +0.064;	   +0.000
20241213;	120425;	1734087865.000;	   +5.288;	   +0.009;	   -2.804;	   +0.017;	   +0.017;	   +2.627;	idle                ;	   +0.068;	   +0.000
20241213;	120430;	1734087870.000;	   +7.994;	   +0.009;	   -8.013;	   +0.018;	   +0.017;	   +2.740;	idle                ;	   +0.079;	   +0.000
20241213;	120435;	1734087875.000;	   +4.069;	   +0.009;	   -3.813;	   +0.017;	   +0.017;	   +5.288;	idle                ;	   +0.084;	   +0.000
20241213;	120440;	1734087880.000;	   +3.958;	   +0.009;	   -4.227;	   +0.016;	   +0.018;	   +7.994;	idle                ;	   +0.090;	   +0.000
20241213;	120445;	1734087885.000;	   +3.245;	   +0.009;	   -3.348;	   +0.017;	   +0.017;	   +4.069;	idle                ;	   +0.095;	   +0.000
20241213;	120450;	1734087890.000;	   +3.013;	   +0.009;	   -3.035;	   +0.016;	   +0.016;	   +3.958;	idle                ;	   +0.099;	   +0.000
20241213;	120455;	1734087895.000;	   +2.781;	   +0.009;	   -2.761;	   +0.017;	   +0.017;	   +3.245;	idle                ;	   +0.103;	   +0.000
20241213;	120500;	1734087900.000;	   +2.569;	   +0.009;	   -2.479;	   +0.017;	   +0.016;	   +3.013;	idle                ;	   +0.106;	   +0.000
20241213;	120505;	1734087905.000;	   +2.478;	   +0.009;	   -2.362;	   +0.017;	   +0.017;	   +2.781;	idle                ;	   +0.109;	   +0.000
20241213;	120510;	1734087910.000;	   +2.462;	   +0.009;	   -2.339;	   +0.017;	   +0.017;	   +2.569;	idle                ;	   +0.113;	   +0.000
20241213;	120515;	1734087915.000;	   +2.465;	   +0.009;	   -2.340;	   +0.017;	   +0.017;	   +2.478;	idle                ;	   +0.116;	   +0.000
20241213;	120520;	1734087920.000;	   +2.474;	   +0.009;	   -2.345;	   +0.017;	   +0.017;	   +2.462;	idle                ;	   +0.119;	   +0.000
20241213;	120525;	1734087925.000;	   +2.495;	   +0.009;	   -2.363;	   +0.017;	   +0.017;	   +2.465;	idle                ;	   +0.122;	   +0.000
20241213;	120530;	1734087930.000;	   +2.531;	   +0.009;	   -2.394;	   +0.018;	   +0.017;	   +2.474;	idle                ;	   +0.126;	   +0.000
20241213;	120535;	1734087935.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20241213;	120540;	1734087940.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20241213;	120545;	1734087945.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20241213;	120550;	1734087950.000;	     err7;	     err7;	     err7;	     err7;	     err7;	     err7;	               err12;	    err12;	    err12
20241213;	120555;	1734087955.000;	   +2.686;	   +0.009;	     err6;	   +0.017;	    err28;	    err28;	idle                ;	   +0.004;	   +0.000
20241213;	120600;	1734087960.000;	   +2.718;	   +0.009;	   -2.582;	   +0.017;	    err28;	    err28;	idle                ;	   +0.007;	   +0.000
20241213;	120605;	1734087965.000;	   +2.753;	   +0.009;	   -2.620;	   +0.017;	   +0.017;	   +2.686;	idle                ;	   +0.011;	   +0.000
20241213;	120610;	1734087970.000;	   +2.808;	   +0.009;	   -2.670;	   +0.017;	   +0.017;	   +2.718;	idle                ;	   +0.014;	   +0.000
20241213;	120615;	1734087975.000;	   +2.895;	   +0.009;	   -2.744;	   +0.017;	   +0.017;	   +2.753;	idle                ;	   +0.018;	   +0.000
20241213;	120620;	1734087980.000;	   +4.298;	   +0.010;	   -5.263;	   +0.017;	   +0.017;	   +2.808;	idle                ;	   +0.026;	   +0.000
20241213;	120625;	1734087985.000;	   +3.014;	   +0.009;	   -2.865;	   +0.017;	   +0.017;	   +2.895;	idle                ;	   +0.030;	   +0.000
20241213;	120630;	1734087990.000;	   +3.125;	   +0.009;	   -2.963;	   +0.017;	   +0.017;	   +4.298;	idle                ;	   +0.034;	   +0.000
20241213;	120635;	1734087995.000;	   +3.161;	   +0.009;	   -3.019;	   +0.017;	   +0.017;	   +3.014;	idle                ;	   +0.038;	   +0.000
20241213;	120640;	1734088000.000;	   +3.697;	   +0.009;	   -3.308;	   +0.017;	   +0.017;	   +3.125;	idle                ;	   +0.042;	   +0.000
20241213;	120645;	1734088005.000;	   +4.316;	   +0.009;	   -4.859;	   +0.016;	   +0.017;	   +3.161;	idle                ;	   +0.049;	   +0.000
20241213;	120650;	1734088010.000;	   +5.780;	   +0.010;	   -5.798;	   +0.017;	   +0.017;	   +3.697;	idle                ;	   +0.057;	   +0.000
20241213;	120655;	1734088015.000;	   +8.812;	   +0.009;	   -8.420;	   +0.017;	   +0.016;	   +4.316;	idle                ;	   +0.069;	   +0.000
20241213;	120700;	1734088020.000;	   +8.696;	   +0.009;	   -8.633;	   +0.017;	   +0.017;	   +5.780;	idle                ;	   +0.081;	   +0.000
20241213;	120705;	1734088025.000;	   +7.566;	   +0.009;	   -6.828;	   +0.017;	   +0.017;	   +8.812;	idle                ;	   +0.090;	   +0.000
20241213;	120710;	1734088030.000;	   +5.538;	   +0.009;	   -6.744;	   +0.017;	   +0.017;	   +8.696;	idle                ;	   +0.100;	   +0.000
20241213;	120715;	1734088035.000;	   +4.560;	   +0.009;	   -4.232;	   +0.017;	   +0.017;	   +7.566;	idle                ;	   +0.106;	   +0.000
20241213;	120720;	1734088040.000;	   +4.599;	   +0.009;	   -4.299;	   +0.017;	   +0.017;	   +5.538;	idle                ;	   +0.112;	   +0.000
20241213;	120725;	1734088045.000;	   +3.762;	   +0.009;	   -3.264;	   +0.016;	   +0.017;	   +4.560;	idle                ;	   +0.116;	   +0.000
20241213;	120730;	1734088050.000;	   +3.275;	   +0.009;	   -1.975;	   +0.017;	   +0.017;	   +4.599;	idle                ;	   +0.119;	   +0.000
20241213;	120735;	1734088055.000;	   +3.024;	   +0.009;	   -1.606;	   +0.017;	   +0.016;	   +3.762;	idle                ;	   +0.121;	   +0.000
20241213;	120740;	1734088060.000;	   +2.747;	   +0.009;	   -1.288;	   +0.017;	   +0.017;	   +3.275;	idle                ;	   +0.123;	   +0.000
20241213;	120745;	1734088065.000;	   +2.636;	   +0.009;	   -1.627;	   +0.017;	   +0.017;	   +3.024;	idle                ;	   +0.125;	   +0.000
20241213;	120750;	1734088070.000;	   +2.601;	   +0.009;	   -2.360;	   +0.017;	   +0.017;	   +2.747;	idle                ;	   +0.128;	   +0.000
20241213;	120755;	1734088075.000;	   +2.585;	   +0.009;	   -2.102;	   +0.017;	   +0.017;	   +2.636;	idle                ;	   +0.131;	   +0.000
20241213;	120800;	1734088080.000;	   +2.580;	   +0.009;	   -2.234;	   +0.016;	   +0.017;	   +2.601;	idle                ;	   +0.135;	   +0.000
20241213;	120805;	1734088085.000;	   +2.578;	   +0.009;	   -2.199;	   +0.017;	   +0.017;	   +2.585;	idle                ;	   +0.138;	   +0.000
20241213;	120810;	1734088090.000;	   +2.576;	   +0.009;	   -2.124;	   +0.017;	   +0.016;	   +2.580;	idle                ;	   +0.141;	   +0.000
20241213;	120815;	1734088095.000;	   +2.585;	   +0.010;	   -2.318;	   +0.017;	   +0.017;	   +2.578;	idle                ;	   +0.144;	   +0.000
20241213;	120820;	1734088100.000;	   +2.597;	   +0.009;	   -2.027;	   +0.017;	   +0.017;	   +2.576;	idle                ;	   +0.147;	   +0.000
20241213;	120825;	1734088105.000;	   +2.643;	   +0.009;	   -2.403;	   +0.017;	   +0.017;	   +2.585;	idle                ;	   +0.150;	   +0.000
20241213;	120830;	1734088110.000;	   +2.728;	   +0.009;	   -2.215;	   +0.017;	   +0.017;	   +2.597;	idle                ;	   +0.153;	   +0.000
20241213;	120835;	1734088115.000;	   +2.880;	   +0.009;	   -2.505;	   +0.017;	   +0.017;	   +2.643;	idle                ;	   +0.156;	   +0.000
20241213;	120840;	1734088120.000;	   +3.044;	   +0.009;	   -2.630;	   +0.017;	   +0.017;	   +2.728;	idle                ;	   +0.160;	   +0.000
20241213;	120845;	1734088125.000;	   +4.798;	   +0.010;	   -3.001;	   +0.017;	   +0.017;	   +2.880;	idle                ;	   +0.164;	   +0.000
20241213;	120850;	1734088130.000;	   +3.171;	   +0.009;	   -3.200;	   +0.017;	   +0.017;	   +3.044;	idle                ;	   +0.169;	   +0.000
20241213;	120855;	1734088135.000;	   +2.967;	   +0.009;	   -2.560;	   +0.017;	   +0.017;	   +4.798;	idle                ;	   +0.172;	   +0.000
20241213;	120900;	1734088140.000;	   +2.734;	   +0.009;	   -2.548;	   +0.017;	   +0.017;	   +3.171;	idle                ;	   +0.176;	   +0.000
20241213;	120905;	1734088145.000;	   +2.618;	   +0.009;	   -2.148;	   +0.017;	   +0.017;	   +2.967;	idle                ;	   +0.179;	   +0.000
20241213;	120910;	1734088150.000;	   +2.553;	   +0.009;	   -2.229;	   +0.017;	   +0.017;	   +2.734;	idle                ;	   +0.182;	   +0.000
20241213;	120915;	1734088155.000;	   +2.471;	   +0.009;	   -2.120;	   +0.018;	   +0.017;	   +2.618;	idle                ;	   +0.185;	   +0.000
20241213;	120920;	1734088160.000;	   +2.410;	   +0.009;	   -1.971;	   +0.017;	   +0.017;	   +2.553;	idle                ;	   +0.188;	   +0.000
20241213;	120925;	1734088165.000;	   +2.388;	   +0.009;	   -2.184;	   +0.017;	   +0.018;	   +2.471;	idle                ;	   +0.191;	   +0.000
20241213;	120930;	1734088170.000;	   +2.379;	   +0.009;	   -1.867;	   +0.017;	   +0.017;	   +2.410;	idle                ;	   +0.193;	   +0.000
20241213;	120935;	1734088175.000;	   +2.383;	   +0.009;	   -2.201;	   +0.016;	   +0.017;	   +2.388;	idle                ;	   +0.196;	   +0.000
20241213;	120940;	1734088180.000;	   +2.406;	   +0.009;	   -1.965;	   +0.017;	   +0.017;	   +2.379;	idle                ;	   +0.199;	   +0.000
20241213;	120945;	1734088185.000;	   +2.452;	   +0.010;	   -2.150;	   +0.017;	   +0.016;	   +2.383;	idle                ;	   +0.202;	   +0.000
20241213;	120950;	1734088190.000;	   +2.591;	   +0.009;	   -2.235;	   +0.017;	   +0.017;	   +2.406;	idle                ;	   +0.205;	   +0.000
20241213;	120955;	1734088195.000;	   +4.521;	   +0.009;	   -6.068;	   +0.017;	   +0.017;	   +2.452;	idle                ;	   +0.214;	   +0.000
20241213;	121000;	1734088200.000;	   +3.855;	   +0.009;	   -5.064;	   +0.017;	   +0.017;	   +2.591;	idle                ;	   +0.221;	   +0.000
20241213;	121005;	1734088205.000;	   +2.632;	   +0.009;	   -2.130;	   +0.017;	   +0.017;	   +4.521;	idle                ;	   +0.223;	   +0.000
20241213;	121010;	1734088210.000;	   +3.052;	   +0.009;	   -2.541;	   +0.017;	   +0.017;	   +3.855;	idle                ;	   +0.227;	   +0.000
20241213;	121015;	1734088215.000;	   +3.799;	   +0.009;	   -2.712;	   +0.017;	   +0.017;	   +2.632;	idle                ;	   +0.231;	   +0.000
20241213;	121020;	1734088220.000;	   +3.588;	   +0.009;	   -2.528;	   +0.017;	   +0.017;	   +3.052;	idle                ;	   +0.234;	   +0.000
20241213;	121025;	1734088225.000;	   +5.058;	   +0.009;	   -3.612;	   +0.017;	   +0.017;	   +3.799;	idle                ;	   +0.239;	   +0.000
20241213;	121030;	1734088230.000;	   +7.510;	   +0.009;	   -7.944;	   +0.017;	   +0.017;	   +3.588;	idle                ;	   +0.250;	   +0.000
20241213;	121035;	1734088235.000;	   +8.497;	   +0.010;	   -8.279;	   +0.017;	   +0.017;	   +5.058;	idle                ;	   +0.262;	   +0.000
20241213;	121040;	1734088240.000;	   +8.408;	   +0.009;	   -7.900;	   +0.017;	   +0.017;	   +7.510;	idle                ;	   +0.273;	   +0.000
20241213;	121045;	1734088245.000;	   +8.394;	   +0.009;	   -8.244;	   +0.017;	   +0.017;	   +8.497;	idle                ;	   +0.284;	   +0.000
20241213;	121050;	1734088250.000;	   +8.416;	   +0.009;	   -7.962;	   +0.017;	   +0.017;	   +8.408;	idle                ;	   +0.295;	   +0.000
20241213;	121055;	1734088255.000;	   +6.822;	   +0.009;	   -6.640;	   +0.017;	   +0.017;	   +8.394;	idle                ;	   +0.305;	   +0.000
20241213;	121100;	1734088260.000;	   +7.950;	   +0.010;	   -7.076;	   +0.017;	   +0.017;	   +8.416;	idle                ;	   +0.314;	   +0.000
20241213;	121105;	1734088265.000;	   +8.229;	   +0.009;	   -7.892;	   +0.017;	   +0.017;	   +6.822;	idle                ;	   +0.325;	   +0.000
20241213;	121110;	1734088270.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20241213;	121115;	1734088275.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20241213;	121120;	1734088280.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20241213;	121125;	1734088285.000;	     err7;	     err7;	     err7;	     err7;	     err7;	     err7;	               err12;	    err12;	    err12
20241213;	121130;	1734088290.000;	   +8.389;	   +0.010;	     err6;	   +0.017;	    err28;	    err28;	idle                ;	   +0.011;	   +0.000
20241213;	121135;	1734088295.000;	   +8.377;	   +0.009;	   -8.064;	   +0.017;	    err28;	    err28;	idle                ;	   +0.022;	   +0.000
20241213;	121140;	1734088300.000;	   +8.309;	   +0.009;	   -7.920;	   +0.017;	   +0.017;	   +8.389;	idle                ;	   +0.033;	   +0.000
20241213;	121145;	1734088305.000;	   +8.332;	   +0.009;	   -8.122;	   +0.017;	   +0.017;	   +8.377;	idle                ;	   +0.045;	   +0.000
20241213;	121150;	1734088310.000;	   +8.340;	   +0.009;	   -7.810;	   +0.017;	   +0.017;	   +8.309;	idle                ;	   +0.056;	   +0.000
20241213;	121155;	1734088315.000;	   +8.345;	   +0.010;	   -8.162;	   +0.017;	   +0.017;	   +8.332;	idle                ;	   +0.067;	   +0.000
20241213;	121200;	1734088320.000;	   +8.360;	   +0.009;	   -7.897;	   +0.017;	   +0.017;	   +8.340;	idle                ;	   +0.078;	   +0.000
20241213;	121205;	1734088325.000;	   +8.355;	   +0.009;	   -8.101;	   +0.017;	   +0.017;	   +8.345;	idle                ;	   +0.089;	   +0.000
20241213;	121210;	1734088330.000;	   +8.421;	   +0.009;	   -8.057;	   +0.017;	   +0.017;	   +8.360;	idle                ;	   +0.100;	   +0.000
20241213;	121215;	1734088335.000;	   +8.262;	   +0.009;	   -8.099;	   +0.017;	   +0.017;	   +8.355;	idle                ;	   +0.112;	   +0.000
20241213;	121220;	1734088340.000;	   +4.310;	   +0.009;	   -5.050;	   +0.017;	   +0.017;	   +8.421;	idle                ;	   +0.119;	   +0.000
20241213;	121225;	1734088345.000;	   +2.428;	   +0.009;	   -1.984;	   +0.017;	   +0.017;	   +8.262;	idle                ;	   +0.121;	   +0.000
20241213;	121230;	1734088350.000;	   +2.211;	   +0.008;	   -2.053;	   +0.016;	   +0.017;	   +4.310;	idle                ;	   +0.124;	   +0.000
20241213;	121235;	1734088355.000;	   +2.166;	   +0.009;	   -1.745;	   +0.016;	   +0.017;	   +2.428;	idle                ;	   +0.127;	   +0.000
20241213;	121240;	1734088360.000;	   +2.239;	   +0.009;	   -1.916;	   +0.017;	   +0.016;	   +2.211;	idle                ;	   +0.129;	   +0.000
20241213;	121245;	1734088365.000;	   +2.769;	   +0.009;	   -2.178;	   +0.017;	   +0.016;	   +2.166;	idle                ;	   +0.132;	   +0.000
20241213;	121250;	1734088370.000;	   +2.734;	   +0.009;	   -2.660;	   +0.017;	   +0.017;	   +2.239;	idle                ;	   +0.136;	   +0.000
20241213;	121255;	1734088375.000;	   +4.326;	   +0.009;	   -4.449;	   +0.016;	   +0.017;	   +2.769;	idle                ;	   +0.142;	   +0.000
20241213;	121300;	1734088380.000;	   +2.405;	   +0.008;	   -1.945;	   +0.017;	   +0.017;	   +2.734;	idle                ;	   +0.145;	   +0.000
20241213;	121305;	1734088385.000;	   +2.420;	   +0.008;	   -2.236;	   +0.016;	   +0.016;	   +4.326;	idle                ;	   +0.148;	   +0.000
20241213;	121310;	1734088390.000;	   +3.305;	   +0.009;	   -4.352;	   +0.017;	   +0.017;	   +2.405;	idle                ;	   +0.154;	   +0.000
20241213;	121315;	1734088395.000;	   +2.454;	   +0.008;	   -2.225;	   +0.017;	   +0.016;	   +2.420;	idle                ;	   +0.157;	   +0.000
20241213;	121320;	1734088400.000;	   +2.399;	   +0.009;	   -2.051;	   +0.017;	   +0.017;	   +3.305;	idle                ;	   +0.160;	   +0.000
20241213;	121325;	1734088405.000;	   +7.669;	   +0.010;	   -4.489;	   +0.017;	   +0.017;	   +2.454;	idle                ;	   +0.166;	   +0.000
20241213;	121330;	1734088410.000;	   +6.748;	   +0.009;	   -7.008;	   +0.017;	   +0.017;	   +2.399;	idle                ;	   +0.176;	   +0.000
20241213;	121335;	1734088415.000;	   +5.438;	   +0.009;	   -2.298;	   +0.017;	   +0.017;	   +7.669;	idle                ;	   +0.179;	   +0.000
20241213;	121340;	1734088420.000;	   +6.184;	   +0.010;	   -4.966;	   +0.017;	   +0.017;	   +6.748;	idle                ;	   +0.186;	   +0.000
20241213;	121345;	1734088425.000;	   +8.239;	   +0.009;	   -7.763;	   +0.017;	   +0.017;	   +5.438;	idle                ;	   +0.197;	   +0.000
20241213;	121350;	1734088430.000;	   +8.291;	   +0.010;	   -8.060;	   +0.017;	   +0.017;	   +6.184;	idle                ;	   +0.208;	   +0.000
20241213;	121355;	1734088435.000;	   +8.310;	   +0.009;	   -7.977;	   +0.017;	   +0.017;	   +8.239;	idle                ;	   +0.219;	   +0.000
20241213;	121400;	1734088440.000;	   +8.326;	   +0.009;	   -7.933;	   +0.017;	   +0.017;	   +8.291;	idle                ;	   +0.230;	   +0.000
20241213;	121405;	1734088445.000;	   +8.199;	   +0.009;	   -8.000;	   +0.017;	   +0.017;	   +8.310;	idle                ;	   +0.241;	   +0.000
20241213;	121410;	1734088450.000;	   +6.235;	   +0.009;	   -6.002;	   +0.017;	   +0.017;	   +8.326;	idle                ;	   +0.250;	   +0.000
20241213;	121415;	1734088455.000;	   +3.856;	   +0.009;	   -4.143;	   +0.016;	   +0.017;	   +8.199;	idle                ;	   +0.255;	   +0.000
20241213;	121420;	1734088460.000;	   +2.822;	   +0.009;	   -2.434;	   +0.017;	   +0.017;	   +6.235;	idle                ;	   +0.259;	   +0.000
20241213;	121425;	1734088465.000;	   +2.797;	   +0.009;	   -2.478;	   +0.016;	   +0.016;	   +3.856;	idle                ;	   +0.262;	   +0.000
20241213;	121430;	1734088470.000;	   +2.710;	   +0.009;	   -2.422;	   +0.017;	   +0.017;	   +2.822;	idle                ;	   +0.265;	   +0.000
20241213;	121435;	1734088475.000;	   +2.728;	   +0.009;	   -2.332;	   +0.017;	   +0.016;	   +2.797;	idle                ;	   +0.269;	   +0.000
20241213;	121440;	1734088480.000;	   +2.772;	   +0.008;	   -2.708;	   +0.017;	   +0.017;	   +2.710;	idle                ;	   +0.272;	   +0.000
20241213;	121445;	1734088485.000;	   +2.706;	   +0.009;	   -2.186;	   +0.017;	   +0.017;	   +2.728;	idle                ;	   +0.275;	   +0.000
20241213;	121450;	1734088490.000;	   +2.918;	   +0.009;	   -2.657;	   +0.016;	   +0.017;	   +2.772;	idle                ;	   +0.279;	   +0.000
20241213;	121455;	1734088495.000;	   +3.259;	   +0.009;	   -2.736;	   +0.017;	   +0.017;	   +2.706;	idle                ;	   +0.283;	   +0.000
20241213;	121500;	1734088500.000;	   +3.057;	   +0.008;	   -2.766;	   +0.017;	   +0.016;	   +2.918;	idle                ;	   +0.287;	   +0.000
20241213;	121505;	1734088505.000;	   +3.957;	   +0.009;	   -3.704;	   +0.017;	   +0.017;	   +3.259;	idle                ;	   +0.292;	   +0.000
20241213;	121510;	1734088510.000;	   +4.712;	   +0.008;	   -4.060;	   +0.017;	   +0.017;	   +3.057;	idle                ;	   +0.298;	   +0.000
20241213;	121515;	1734088515.000;	   +4.078;	   +0.009;	   -3.901;	   +0.017;	   +0.017;	   +3.957;	idle                ;	   +0.303;	   +0.000
