#ies_format_version: 1.0
#file: 20241213_5000_2000.dat
#file_info: generated by AsciiLoger of OpenMUC
#timezone: + 1
#timestep_sec: 5.0
#col_no;	col_name;	confidential;	measured;	unit;	category;	comment
#001;	YYYYMMDD;	FALSE;	FALSE;	0;	time;	INTEGER,8. Date [human readable]
#002;	hhmmss;	FALSE;	FALSE;	0;	time;	SHORT,6. Time [human readable]
#003;	unixtimestamp;	FALSE;	FALSE;	s;	time;	DOUBLE,14. lapsed seconds from 01-01-1970
#004;	power_self_consumption;	FALSE;	TRUE;	kW;	other;	DOUBLE,9. test
YYYYMMDD;	hhmmss;	unixtimestamp;	power_self_consumption
20241213;	095737;	1734080257.000;	    err32
20241213;	095742;	1734080262.000;	    err32
20241213;	095747;	1734080267.000;	    err32
20241213;	095752;	1734080272.000;	    err32
20241213;	095757;	1734080277.000;	    err32
20241213;	095802;	1734080282.000;	    err32
20241213;	095807;	1734080287.000;	    err32
20241213;	095812;	1734080292.000;	    err32
20241213;	095817;	1734080297.000;	    err32
20241213;	095822;	1734080302.000;	    err32
20241213;	095827;	1734080307.000;	    err32
20241213;	095832;	1734080312.000;	    err32
20241213;	095837;	1734080317.000;	    err32
20241213;	095842;	1734080322.000;	    err32
20241213;	095847;	1734080327.000;	    err32
20241213;	095852;	1734080332.000;	    err32
20241213;	095857;	1734080337.000;	    err32
20241213;	095902;	1734080342.000;	    err32
20241213;	095907;	1734080347.000;	    err32
20241213;	095912;	1734080352.000;	    err32
20241213;	095917;	1734080357.000;	    err32
20241213;	095922;	1734080362.000;	    err32
20241213;	095927;	1734080367.000;	    err32
20241213;	095932;	1734080372.000;	    err32
20241213;	095937;	1734080377.000;	    err32
20241213;	095942;	1734080382.000;	    err32
20241213;	095947;	1734080387.000;	    err32
20241213;	095952;	1734080392.000;	    err32
20241213;	095957;	1734080397.000;	    err32
20241213;	100002;	1734080402.000;	    err32
20241213;	100007;	1734080407.000;	    err32
20241213;	100012;	1734080412.000;	     err7
20241213;	100017;	1734080417.000;	   +0.054
20241213;	100022;	1734080422.000;	   +0.076
20241213;	100027;	1734080427.000;	   +0.000
20241213;	100032;	1734080432.000;	   +0.000
20241213;	100037;	1734080437.000;	   +0.088
20241213;	100042;	1734080442.000;	   +0.074
20241213;	100047;	1734080447.000;	   +0.134
20241213;	100052;	1734080452.000;	   +0.184
20241213;	100057;	1734080457.000;	   +0.115
20241213;	100102;	1734080462.000;	   +0.121
20241213;	100107;	1734080467.000;	   +0.089
20241213;	100112;	1734080472.000;	   +0.000
20241213;	100117;	1734080477.000;	   +0.056
20241213;	100122;	1734080482.000;	   +0.094
20241213;	100127;	1734080487.000;	   +0.000
20241213;	100132;	1734080492.000;	   +0.236
20241213;	100137;	1734080497.000;	   +0.111
20241213;	100142;	1734080502.000;	   +0.283
20241213;	100147;	1734080507.000;	   +0.032
20241213;	100152;	1734080512.000;	   +0.093
20241213;	100157;	1734080517.000;	   +0.354
20241213;	100202;	1734080522.000;	   +0.121
20241213;	100207;	1734080527.000;	   +0.181
20241213;	100212;	1734080532.000;	   +0.143
20241213;	100217;	1734080537.000;	   +0.149
20241213;	100222;	1734080542.000;	   +0.137
20241213;	100227;	1734080547.000;	   +0.172
20241213;	100232;	1734080552.000;	   +0.143
20241213;	100237;	1734080557.000;	   +0.224
20241213;	100242;	1734080562.000;	   +0.132
20241213;	100247;	1734080567.000;	   +0.141
20241213;	100252;	1734080572.000;	   +0.299
20241213;	100257;	1734080577.000;	   +0.293
20241213;	100302;	1734080582.000;	   +0.000
20241213;	100307;	1734080587.000;	   +0.000
20241213;	100312;	1734080592.000;	   +0.514
20241213;	100317;	1734080597.000;	   +0.153
20241213;	100322;	1734080602.000;	   +0.009
20241213;	100327;	1734080607.000;	   +0.026
20241213;	100332;	1734080612.000;	   +0.219
20241213;	100337;	1734080617.000;	   +0.141
20241213;	100342;	1734080622.000;	   +0.156
20241213;	100347;	1734080627.000;	   +0.128
20241213;	100352;	1734080632.000;	   +0.110
20241213;	100357;	1734080637.000;	   +0.159
20241213;	100402;	1734080642.000;	   +0.147
20241213;	100407;	1734080647.000;	   +0.137
20241213;	100412;	1734080652.000;	   +0.143
20241213;	100417;	1734080657.000;	   +0.149
20241213;	100422;	1734080662.000;	   +0.141
20241213;	100427;	1734080667.000;	   +0.139
20241213;	100432;	1734080672.000;	   +0.137
20241213;	100437;	1734080677.000;	   +0.170
20241213;	100442;	1734080682.000;	   +0.240
20241213;	100447;	1734080687.000;	   +0.034
20241213;	100452;	1734080692.000;	   +0.001
20241213;	100457;	1734080697.000;	   +0.167
20241213;	100502;	1734080702.000;	   +0.096
20241213;	100507;	1734080707.000;	   +0.194
20241213;	100512;	1734080712.000;	   +0.170
20241213;	100517;	1734080717.000;	   +0.143
20241213;	100522;	1734080722.000;	   +0.280
20241213;	100527;	1734080727.000;	   +0.088
20241213;	100532;	1734080732.000;	   +0.192
20241213;	100537;	1734080737.000;	   +0.153
20241213;	100542;	1734080742.000;	   +0.107
20241213;	100547;	1734080747.000;	   +0.012
20241213;	100552;	1734080752.000;	   +0.043
20241213;	100557;	1734080757.000;	   +0.136
20241213;	100602;	1734080762.000;	   +0.125
20241213;	100607;	1734080767.000;	   +0.145
20241213;	100612;	1734080772.000;	   +0.150
20241213;	100617;	1734080777.000;	   +0.131
20241213;	100622;	1734080782.000;	   +0.000
20241213;	100627;	1734080787.000;	   +0.108
20241213;	100632;	1734080792.000;	   +0.129
20241213;	100637;	1734080797.000;	   +0.399
20241213;	100642;	1734080802.000;	   +0.140
20241213;	100647;	1734080807.000;	   +0.000
20241213;	100652;	1734080812.000;	   +0.134
20241213;	100657;	1734080817.000;	   +0.000
20241213;	100702;	1734080822.000;	   +0.080
20241213;	100707;	1734080827.000;	   +0.381
20241213;	100712;	1734080832.000;	   +0.000
20241213;	100717;	1734080837.000;	   +0.000
20241213;	100722;	1734080842.000;	   +0.113
20241213;	100727;	1734080847.000;	   +0.120
20241213;	100732;	1734080852.000;	   +0.130
20241213;	100737;	1734080857.000;	   +0.130
20241213;	100742;	1734080862.000;	   +0.127
20241213;	100747;	1734080867.000;	   +0.134
20241213;	100752;	1734080872.000;	   +0.135
20241213;	100757;	1734080877.000;	   +0.132
20241213;	100802;	1734080882.000;	   +0.131
20241213;	100807;	1734080887.000;	   +0.134
20241213;	100812;	1734080892.000;	   +0.137
20241213;	100817;	1734080897.000;	   +0.119
20241213;	100822;	1734080902.000;	   +0.121
20241213;	100827;	1734080907.000;	   +0.120
20241213;	100832;	1734080912.000;	   +0.122
20241213;	100837;	1734080917.000;	   +0.124
20241213;	100842;	1734080922.000;	   +0.123
20241213;	100847;	1734080927.000;	   +0.123
20241213;	100852;	1734080932.000;	   +0.120
20241213;	100857;	1734080937.000;	   +0.119
20241213;	100902;	1734080942.000;	   +0.123
20241213;	100907;	1734080947.000;	   +0.133
20241213;	100912;	1734080952.000;	   +0.128
20241213;	100917;	1734080957.000;	   +0.130
20241213;	100922;	1734080962.000;	   +0.131
20241213;	100927;	1734080967.000;	   +0.173
20241213;	100932;	1734080972.000;	   +0.000
20241213;	100937;	1734080977.000;	   +0.068
20241213;	100942;	1734080982.000;	   +0.143
20241213;	100947;	1734080987.000;	   +0.118
20241213;	100952;	1734080992.000;	   +0.124
20241213;	100957;	1734080997.000;	   +0.123
20241213;	101002;	1734081002.000;	   +0.134
20241213;	101007;	1734081007.000;	   +0.119
20241213;	101012;	1734081012.000;	   +0.125
20241213;	101017;	1734081017.000;	   +0.129
20241213;	101022;	1734081022.000;	   +0.123
20241213;	101027;	1734081027.000;	   +0.117
20241213;	101032;	1734081032.000;	   +0.063
20241213;	101037;	1734081037.000;	   +0.127
20241213;	101042;	1734081042.000;	   +0.122
20241213;	101047;	1734081047.000;	   +0.123
20241213;	101052;	1734081052.000;	   +0.120
20241213;	101057;	1734081057.000;	   +0.122
20241213;	101102;	1734081062.000;	   +0.130
20241213;	101107;	1734081067.000;	   +0.133
20241213;	101112;	1734081072.000;	   +0.137
20241213;	101117;	1734081077.000;	   +0.109
20241213;	101122;	1734081082.000;	    err32
20241213;	101127;	1734081087.000;	    err32
20241213;	101132;	1734081092.000;	   +0.352
20241213;	101137;	1734081097.000;	   +0.121
20241213;	101142;	1734081102.000;	   +0.226
20241213;	101147;	1734081107.000;	    err32
20241213;	101152;	1734081112.000;	    err32
20241213;	101157;	1734081117.000;	    err32
20241213;	101202;	1734081122.000;	    err32
20241213;	101207;	1734081127.000;	    err32
20241213;	101212;	1734081132.000;	    err32
20241213;	101217;	1734081137.000;	    err32
20241213;	101222;	1734081142.000;	    err32
20241213;	101227;	1734081147.000;	    err32
20241213;	101232;	1734081152.000;	    err32
20241213;	101237;	1734081157.000;	    err32
20241213;	101242;	1734081162.000;	    err32
20241213;	101247;	1734081167.000;	    err32
20241213;	101252;	1734081172.000;	    err32
20241213;	101257;	1734081177.000;	    err32
20241213;	101302;	1734081182.000;	    err32
20241213;	101307;	1734081187.000;	    err32
20241213;	101312;	1734081192.000;	    err32
20241213;	101317;	1734081197.000;	    err32
20241213;	101322;	1734081202.000;	    err32
20241213;	101327;	1734081207.000;	    err32
20241213;	101332;	1734081212.000;	    err32
20241213;	101337;	1734081217.000;	    err32
20241213;	101342;	1734081222.000;	    err32
20241213;	101347;	1734081227.000;	    err32
20241213;	101352;	1734081232.000;	    err32
20241213;	101357;	1734081237.000;	    err32
20241213;	101402;	1734081242.000;	    err32
20241213;	101407;	1734081247.000;	    err32
20241213;	101412;	1734081252.000;	    err32
20241213;	101417;	1734081257.000;	    err32
20241213;	101422;	1734081262.000;	    err32
20241213;	101427;	1734081267.000;	    err32
20241213;	101432;	1734081272.000;	    err32
20241213;	101437;	1734081277.000;	    err32
20241213;	101442;	1734081282.000;	    err32
20241213;	101447;	1734081287.000;	    err32
20241213;	101452;	1734081292.000;	    err32
20241213;	101457;	1734081297.000;	    err32
20241213;	101502;	1734081302.000;	    err32
20241213;	101507;	1734081307.000;	    err32
20241213;	101512;	1734081312.000;	    err32
20241213;	101517;	1734081317.000;	    err32
20241213;	101522;	1734081322.000;	    err32
20241213;	101527;	1734081327.000;	    err32
20241213;	101532;	1734081332.000;	    err32
20241213;	101537;	1734081337.000;	    err32
20241213;	101542;	1734081342.000;	    err32
20241213;	101547;	1734081347.000;	    err32
20241213;	101552;	1734081352.000;	    err32
20241213;	101557;	1734081357.000;	    err32
20241213;	101602;	1734081362.000;	    err32
20241213;	101607;	1734081367.000;	    err32
20241213;	101612;	1734081372.000;	    err32
20241213;	101617;	1734081377.000;	    err32
20241213;	101622;	1734081382.000;	    err32
20241213;	101627;	1734081387.000;	    err32
20241213;	101632;	1734081392.000;	    err32
20241213;	101637;	1734081397.000;	    err32
20241213;	101642;	1734081402.000;	    err32
20241213;	101647;	1734081407.000;	    err32
20241213;	101652;	1734081412.000;	    err32
20241213;	101657;	1734081417.000;	    err32
20241213;	101702;	1734081422.000;	    err32
20241213;	101707;	1734081427.000;	    err32
20241213;	101712;	1734081432.000;	    err32
20241213;	101717;	1734081437.000;	    err32
20241213;	101722;	1734081442.000;	    err32
20241213;	101727;	1734081447.000;	    err32
20241213;	101732;	1734081452.000;	    err32
20241213;	101737;	1734081457.000;	    err32
20241213;	101742;	1734081462.000;	    err32
20241213;	101747;	1734081467.000;	    err32
20241213;	101752;	1734081472.000;	    err32
20241213;	101757;	1734081477.000;	    err32
20241213;	101802;	1734081482.000;	    err32
20241213;	101807;	1734081487.000;	    err32
20241213;	101812;	1734081492.000;	    err32
20241213;	101817;	1734081497.000;	    err32
20241213;	101822;	1734081502.000;	    err32
20241213;	101827;	1734081507.000;	    err32
20241213;	101832;	1734081512.000;	    err32
20241213;	101837;	1734081517.000;	    err32
20241213;	101842;	1734081522.000;	    err32
20241213;	101847;	1734081527.000;	    err32
20241213;	101852;	1734081532.000;	    err32
20241213;	101857;	1734081537.000;	    err32
20241213;	101902;	1734081542.000;	    err32
20241213;	101907;	1734081547.000;	    err32
20241213;	101912;	1734081552.000;	    err32
20241213;	101917;	1734081557.000;	    err32
20241213;	101922;	1734081562.000;	    err32
20241213;	101927;	1734081567.000;	    err32
20241213;	101932;	1734081572.000;	    err32
20241213;	101937;	1734081577.000;	    err32
20241213;	101942;	1734081582.000;	    err32
20241213;	101947;	1734081587.000;	    err32
20241213;	101952;	1734081592.000;	    err32
20241213;	101957;	1734081597.000;	    err32
20241213;	102002;	1734081602.000;	    err32
20241213;	102007;	1734081607.000;	    err32
20241213;	102012;	1734081612.000;	    err32
20241213;	102017;	1734081617.000;	    err32
20241213;	102022;	1734081622.000;	    err32
20241213;	102027;	1734081627.000;	    err32
20241213;	102032;	1734081632.000;	    err32
20241213;	102037;	1734081637.000;	    err32
20241213;	102042;	1734081642.000;	    err32
20241213;	102047;	1734081647.000;	    err32
20241213;	102052;	1734081652.000;	    err32
20241213;	102057;	1734081657.000;	    err32
20241213;	102102;	1734081662.000;	    err32
20241213;	102107;	1734081667.000;	    err32
20241213;	102112;	1734081672.000;	    err32
20241213;	102117;	1734081677.000;	    err32
20241213;	102122;	1734081682.000;	    err32
20241213;	102127;	1734081687.000;	    err32
20241213;	102132;	1734081692.000;	    err32
20241213;	102137;	1734081697.000;	    err32
20241213;	102142;	1734081702.000;	    err32
20241213;	102147;	1734081707.000;	    err32
20241213;	102152;	1734081712.000;	    err32
20241213;	102157;	1734081717.000;	    err32
20241213;	102202;	1734081722.000;	    err32
20241213;	102207;	1734081727.000;	    err32
20241213;	102212;	1734081732.000;	    err32
20241213;	102217;	1734081737.000;	    err32
20241213;	102222;	1734081742.000;	    err32
20241213;	102227;	1734081747.000;	    err32
20241213;	102232;	1734081752.000;	    err32
20241213;	102237;	1734081757.000;	    err32
20241213;	102242;	1734081762.000;	    err32
20241213;	102247;	1734081767.000;	    err32
20241213;	102252;	1734081772.000;	    err32
20241213;	102257;	1734081777.000;	    err32
20241213;	102302;	1734081782.000;	    err32
20241213;	102307;	1734081787.000;	    err32
20241213;	102312;	1734081792.000;	    err32
20241213;	102317;	1734081797.000;	    err32
20241213;	102322;	1734081802.000;	    err32
20241213;	102327;	1734081807.000;	    err32
20241213;	102332;	1734081812.000;	    err32
20241213;	102337;	1734081817.000;	    err32
20241213;	102342;	1734081822.000;	    err32
20241213;	102347;	1734081827.000;	    err32
20241213;	102352;	1734081832.000;	    err32
20241213;	102357;	1734081837.000;	    err32
20241213;	102402;	1734081842.000;	    err32
20241213;	102407;	1734081847.000;	    err32
20241213;	102412;	1734081852.000;	    err32
20241213;	102417;	1734081857.000;	    err32
20241213;	102422;	1734081862.000;	    err32
20241213;	102427;	1734081867.000;	    err32
20241213;	102432;	1734081872.000;	    err32
20241213;	102437;	1734081877.000;	    err32
20241213;	102442;	1734081882.000;	    err32
20241213;	102447;	1734081887.000;	    err32
20241213;	102452;	1734081892.000;	    err32
20241213;	102457;	1734081897.000;	    err32
20241213;	102502;	1734081902.000;	    err32
20241213;	102507;	1734081907.000;	    err32
20241213;	102512;	1734081912.000;	    err32
20241213;	102517;	1734081917.000;	    err32
20241213;	102522;	1734081922.000;	    err32
20241213;	102527;	1734081927.000;	    err32
20241213;	102532;	1734081932.000;	    err32
20241213;	102537;	1734081937.000;	    err32
20241213;	102542;	1734081942.000;	   +0.178
20241213;	102547;	1734081947.000;	   +0.178
20241213;	102552;	1734081952.000;	   +0.178
20241213;	102557;	1734081957.000;	   +0.185
20241213;	102602;	1734081962.000;	   +0.179
20241213;	102607;	1734081967.000;	   +0.170
20241213;	102612;	1734081972.000;	   +0.168
20241213;	102617;	1734081977.000;	   +0.156
20241213;	102622;	1734081982.000;	   +0.168
20241213;	102627;	1734081987.000;	   +0.166
20241213;	102632;	1734081992.000;	   +0.166
20241213;	102637;	1734081997.000;	   +0.174
20241213;	102642;	1734082002.000;	   +0.176
20241213;	102647;	1734082007.000;	   +0.175
20241213;	102652;	1734082012.000;	   +0.174
20241213;	102657;	1734082017.000;	   +0.171
20241213;	102702;	1734082022.000;	   +0.168
20241213;	102707;	1734082027.000;	   +0.169
20241213;	102712;	1734082032.000;	   +0.166
20241213;	102717;	1734082037.000;	   +0.170
20241213;	102722;	1734082042.000;	   +0.167
20241213;	102727;	1734082047.000;	   +0.170
20241213;	102732;	1734082052.000;	   +0.172
20241213;	102737;	1734082057.000;	   +0.175
20241213;	102742;	1734082062.000;	   +0.175
20241213;	102747;	1734082067.000;	   +0.172
20241213;	102752;	1734082072.000;	   +0.177
20241213;	102757;	1734082077.000;	   +0.181
20241213;	102802;	1734082082.000;	   +0.180
20241213;	102807;	1734082087.000;	   +0.177
20241213;	102812;	1734082092.000;	   +0.179
20241213;	102817;	1734082097.000;	   +0.188
20241213;	102822;	1734082102.000;	   +0.181
20241213;	102827;	1734082107.000;	   +0.174
20241213;	102832;	1734082112.000;	   +0.184
20241213;	102837;	1734082117.000;	   +0.192
20241213;	102842;	1734082122.000;	   +0.196
20241213;	102847;	1734082127.000;	   +0.197
20241213;	102852;	1734082132.000;	   +0.197
20241213;	102857;	1734082137.000;	   +0.199
20241213;	102902;	1734082142.000;	   +0.199
20241213;	102907;	1734082147.000;	   +0.198
20241213;	102912;	1734082152.000;	   +0.204
20241213;	102917;	1734082157.000;	   +0.196
20241213;	102922;	1734082162.000;	   +0.191
20241213;	102927;	1734082167.000;	   +0.199
20241213;	102932;	1734082172.000;	   +0.194
20241213;	102937;	1734082177.000;	   +0.200
20241213;	102942;	1734082182.000;	   +0.201
20241213;	102947;	1734082187.000;	   +0.190
20241213;	102952;	1734082192.000;	   +0.196
20241213;	102957;	1734082197.000;	   +0.198
20241213;	103002;	1734082202.000;	   +0.192
20241213;	103007;	1734082207.000;	   +0.198
20241213;	103012;	1734082212.000;	   +0.198
20241213;	103017;	1734082217.000;	   +0.194
20241213;	103022;	1734082222.000;	   +0.193
20241213;	103027;	1734082227.000;	   +0.191
20241213;	103032;	1734082232.000;	   +0.195
20241213;	103037;	1734082237.000;	   +0.198
20241213;	103042;	1734082242.000;	   +0.199
20241213;	103047;	1734082247.000;	   +0.189
20241213;	103052;	1734082252.000;	   +0.195
20241213;	103057;	1734082257.000;	   +0.190
20241213;	103102;	1734082262.000;	   +0.197
20241213;	103107;	1734082267.000;	   +0.193
20241213;	103112;	1734082272.000;	   +0.187
20241213;	103117;	1734082277.000;	   +0.192
20241213;	103122;	1734082282.000;	   +0.191
20241213;	103127;	1734082287.000;	   +0.190
20241213;	103132;	1734082292.000;	   +0.197
20241213;	103137;	1734082297.000;	   +0.186
20241213;	103142;	1734082302.000;	   +0.190
20241213;	103147;	1734082307.000;	   +0.190
20241213;	103152;	1734082312.000;	   +0.189
20241213;	103157;	1734082317.000;	   +0.190
20241213;	103202;	1734082322.000;	   +0.193
20241213;	103207;	1734082327.000;	   +0.190
20241213;	103212;	1734082332.000;	   +0.191
20241213;	103217;	1734082337.000;	   +0.192
20241213;	103222;	1734082342.000;	   +0.191
20241213;	103227;	1734082347.000;	   +0.197
20241213;	103232;	1734082352.000;	   +0.191
20241213;	103237;	1734082357.000;	   +0.183
20241213;	103242;	1734082362.000;	   +0.194
20241213;	103247;	1734082367.000;	   +0.193
20241213;	103252;	1734082372.000;	   +0.196
20241213;	103257;	1734082377.000;	   +0.195
20241213;	103302;	1734082382.000;	   +0.187
20241213;	103307;	1734082387.000;	   +0.195
20241213;	103312;	1734082392.000;	   +0.190
20241213;	103317;	1734082397.000;	   +0.193
20241213;	103322;	1734082402.000;	   +0.194
20241213;	103327;	1734082407.000;	   +0.194
20241213;	103332;	1734082412.000;	   +0.191
20241213;	103337;	1734082417.000;	   +0.189
20241213;	103342;	1734082422.000;	   +0.192
20241213;	103347;	1734082427.000;	   +0.192
20241213;	103352;	1734082432.000;	   +0.200
20241213;	103357;	1734082437.000;	   +0.195
20241213;	103402;	1734082442.000;	   +0.195
20241213;	103407;	1734082447.000;	   +0.196
20241213;	103412;	1734082452.000;	   +0.195
20241213;	103417;	1734082457.000;	   +0.206
20241213;	103422;	1734082462.000;	   +0.198
20241213;	103427;	1734082467.000;	   +0.182
20241213;	103432;	1734082472.000;	   +0.196
20241213;	103437;	1734082477.000;	   +0.195
20241213;	103442;	1734082482.000;	   +0.196
20241213;	103447;	1734082487.000;	   +0.192
20241213;	103452;	1734082492.000;	   +0.195
20241213;	103457;	1734082497.000;	   +0.197
20241213;	103502;	1734082502.000;	   +0.197
20241213;	103507;	1734082507.000;	   +0.199
20241213;	103512;	1734082512.000;	   +0.194
20241213;	103517;	1734082517.000;	   +0.190
20241213;	103522;	1734082522.000;	   +0.175
20241213;	103527;	1734082527.000;	   +0.174
20241213;	103532;	1734082532.000;	   +0.173
20241213;	103537;	1734082537.000;	   +0.169
20241213;	103542;	1734082542.000;	   +0.176
20241213;	103547;	1734082547.000;	   +0.170
20241213;	103552;	1734082552.000;	   +0.170
20241213;	103557;	1734082557.000;	   +0.171
20241213;	103602;	1734082562.000;	   +0.164
20241213;	103607;	1734082567.000;	   +0.167
20241213;	103612;	1734082572.000;	   +0.165
20241213;	103617;	1734082577.000;	   +0.169
20241213;	103622;	1734082582.000;	   +0.169
20241213;	103627;	1734082587.000;	   +0.170
20241213;	103632;	1734082592.000;	   +0.166
20241213;	103637;	1734082597.000;	   +0.171
20241213;	103642;	1734082602.000;	   +0.171
20241213;	103647;	1734082607.000;	   +0.171
20241213;	103652;	1734082612.000;	   +0.167
20241213;	103657;	1734082617.000;	   +0.171
20241213;	103702;	1734082622.000;	   +0.176
20241213;	103707;	1734082627.000;	   +0.176
20241213;	103712;	1734082632.000;	   +0.163
20241213;	103717;	1734082637.000;	   +0.171
20241213;	103722;	1734082642.000;	   +0.176
20241213;	103727;	1734082647.000;	   +0.173
20241213;	103732;	1734082652.000;	   +0.176
20241213;	103737;	1734082657.000;	   +0.175
20241213;	103742;	1734082662.000;	   +0.164
20241213;	103747;	1734082667.000;	   +0.174
20241213;	103752;	1734082672.000;	   +0.171
20241213;	103757;	1734082677.000;	   +0.172
20241213;	103802;	1734082682.000;	   +0.175
20241213;	103807;	1734082687.000;	   +0.165
20241213;	103812;	1734082692.000;	   +0.173
20241213;	103817;	1734082697.000;	   +0.176
20241213;	103822;	1734082702.000;	   +0.125
20241213;	103827;	1734082707.000;	   +0.129
20241213;	103832;	1734082712.000;	   +0.127
20241213;	103837;	1734082717.000;	   +0.124
20241213;	103842;	1734082722.000;	   +0.128
20241213;	103847;	1734082727.000;	   +0.129
20241213;	103852;	1734082732.000;	   +0.128
20241213;	103857;	1734082737.000;	   +0.128
20241213;	103902;	1734082742.000;	   +0.125
20241213;	103907;	1734082747.000;	   +0.123
20241213;	103912;	1734082752.000;	   +0.129
20241213;	103917;	1734082757.000;	   +0.129
20241213;	103922;	1734082762.000;	   +0.131
20241213;	103927;	1734082767.000;	   +0.124
20241213;	103932;	1734082772.000;	   +0.124
20241213;	103937;	1734082777.000;	   +0.126
20241213;	103942;	1734082782.000;	   +0.126
20241213;	103947;	1734082787.000;	   +0.127
20241213;	103952;	1734082792.000;	   +0.136
20241213;	103957;	1734082797.000;	   +0.131
20241213;	104002;	1734082802.000;	   +0.132
20241213;	104007;	1734082807.000;	   +0.146
20241213;	104012;	1734082812.000;	   +0.025
20241213;	104017;	1734082817.000;	   +0.122
20241213;	104022;	1734082822.000;	   +0.118
20241213;	104027;	1734082827.000;	   +0.123
20241213;	104032;	1734082832.000;	   +0.120
20241213;	104037;	1734082837.000;	   +0.119
20241213;	104042;	1734082842.000;	   +0.123
20241213;	104047;	1734082847.000;	   +0.117
