#ies_format_version: 1.0
#file: 20250210_5000_2000.dat
#file_info: generated by AsciiLoger of OpenMUC
#timezone: + 1
#timestep_sec: 5.0
#col_no;	col_name;	confidential;	measured;	unit;	category;	comment
#001;	YYYYMMDD;	FALSE;	FALSE;	0;	time;	INTEGER,8. Date [human readable]
#002;	hhmmss;	FALSE;	FALSE;	0;	time;	SHORT,6. Time [human readable]
#003;	unixtimestamp;	FALSE;	FALSE;	s;	time;	DOUBLE,14. lapsed seconds from 01-01-1970
#004;	power_self_consumption;	FALSE;	TRUE;	kW;	other;	DOUBLE,9. test
YYYYMMDD;	hhmmss;	unixtimestamp;	power_self_consumption
20250210;	113807;	1739183887.000;	    err32
20250210;	113812;	1739183892.000;	    err32
20250210;	113817;	1739183897.000;	    err32
20250210;	113822;	1739183902.000;	    err32
20250210;	113827;	1739183907.000;	    err32
20250210;	113832;	1739183912.000;	    err32
20250210;	113837;	1739183917.000;	    err32
20250210;	113842;	1739183922.000;	    err32
20250210;	113847;	1739183927.000;	    err32
20250210;	113852;	1739183932.000;	    err32
20250210;	113857;	1739183937.000;	    err32
20250210;	113902;	1739183942.000;	    err32
20250210;	113907;	1739183947.000;	    err32
20250210;	113912;	1739183952.000;	    err32
20250210;	113917;	1739183957.000;	    err32
20250210;	113922;	1739183962.000;	    err32
20250210;	113927;	1739183967.000;	    err32
20250210;	113932;	1739183972.000;	    err32
20250210;	113937;	1739183977.000;	    err32
20250210;	113942;	1739183982.000;	    err32
20250210;	113947;	1739183987.000;	    err32
20250210;	113952;	1739183992.000;	    err32
20250210;	113957;	1739183997.000;	    err32
20250210;	114002;	1739184002.000;	    err32
20250210;	114007;	1739184007.000;	    err32
20250210;	114012;	1739184012.000;	    err32
20250210;	114017;	1739184017.000;	    err32
20250210;	114022;	1739184022.000;	    err32
20250210;	114027;	1739184027.000;	    err32
20250210;	114032;	1739184032.000;	    err32
20250210;	114037;	1739184037.000;	    err32
20250210;	114042;	1739184042.000;	    err32
20250210;	114047;	1739184047.000;	    err32
20250210;	114052;	1739184052.000;	    err32
20250210;	114057;	1739184057.000;	    err32
20250210;	114102;	1739184062.000;	    err32
20250210;	114107;	1739184067.000;	    err32
20250210;	114112;	1739184072.000;	    err32
20250210;	114117;	1739184077.000;	    err32
20250210;	114122;	1739184082.000;	    err32
20250210;	114127;	1739184087.000;	    err32
20250210;	114132;	1739184092.000;	    err32
20250210;	114137;	1739184097.000;	    err32
20250210;	114142;	1739184102.000;	    err32
20250210;	114147;	1739184107.000;	    err32
20250210;	114152;	1739184112.000;	    err32
20250210;	114157;	1739184117.000;	    err32
20250210;	114202;	1739184122.000;	    err32
20250210;	114207;	1739184127.000;	    err32
20250210;	114212;	1739184132.000;	    err32
20250210;	114217;	1739184137.000;	    err32
20250210;	114222;	1739184142.000;	    err32
20250210;	114227;	1739184147.000;	    err32
20250210;	114232;	1739184152.000;	    err32
20250210;	114237;	1739184157.000;	    err32
20250210;	114242;	1739184162.000;	    err32
20250210;	114247;	1739184167.000;	    err32
20250210;	114252;	1739184172.000;	    err32
20250210;	114257;	1739184177.000;	    err32
20250210;	114302;	1739184182.000;	    err32
20250210;	114307;	1739184187.000;	    err32
20250210;	114312;	1739184192.000;	    err32
20250210;	114317;	1739184197.000;	    err32
20250210;	114322;	1739184202.000;	    err32
20250210;	114327;	1739184207.000;	    err32
20250210;	114332;	1739184212.000;	    err32
20250210;	114337;	1739184217.000;	    err32
20250210;	114342;	1739184222.000;	    err32
20250210;	114347;	1739184227.000;	    err32
20250210;	114352;	1739184232.000;	    err32
20250210;	114357;	1739184237.000;	    err32
20250210;	114402;	1739184242.000;	    err32
20250210;	114407;	1739184247.000;	    err32
20250210;	114412;	1739184252.000;	    err32
20250210;	114417;	1739184257.000;	    err32
20250210;	114422;	1739184262.000;	    err32
20250210;	114427;	1739184267.000;	    err32
20250210;	114432;	1739184272.000;	    err32
20250210;	114437;	1739184277.000;	    err32
20250210;	114442;	1739184282.000;	    err32
20250210;	114447;	1739184287.000;	    err32
20250210;	114452;	1739184292.000;	    err32
20250210;	114457;	1739184297.000;	    err32
20250210;	114502;	1739184302.000;	    err32
20250210;	114507;	1739184307.000;	    err32
20250210;	114512;	1739184312.000;	    err32
20250210;	114517;	1739184317.000;	    err32
20250210;	114522;	1739184322.000;	    err32
20250210;	114527;	1739184327.000;	    err32
20250210;	114532;	1739184332.000;	    err32
20250210;	114537;	1739184337.000;	    err32
20250210;	114542;	1739184342.000;	    err32
20250210;	114547;	1739184347.000;	    err32
20250210;	114552;	1739184352.000;	    err32
20250210;	114557;	1739184357.000;	    err32
20250210;	114602;	1739184362.000;	    err32
20250210;	114607;	1739184367.000;	    err32
20250210;	114612;	1739184372.000;	    err32
20250210;	114617;	1739184377.000;	    err32
20250210;	114622;	1739184382.000;	    err32
20250210;	114627;	1739184387.000;	    err32
20250210;	114632;	1739184392.000;	    err32
20250210;	114637;	1739184397.000;	    err32
20250210;	114642;	1739184402.000;	    err32
20250210;	114647;	1739184407.000;	    err32
20250210;	114652;	1739184412.000;	    err32
20250210;	114657;	1739184417.000;	    err32
20250210;	114702;	1739184422.000;	    err32
20250210;	114707;	1739184427.000;	    err32
20250210;	114712;	1739184432.000;	    err32
20250210;	114717;	1739184437.000;	    err32
20250210;	114722;	1739184442.000;	    err32
20250210;	114727;	1739184447.000;	    err32
20250210;	114732;	1739184452.000;	    err32
20250210;	114737;	1739184457.000;	    err32
20250210;	114742;	1739184462.000;	    err32
20250210;	114747;	1739184467.000;	    err32
20250210;	114752;	1739184472.000;	    err32
20250210;	114757;	1739184477.000;	    err32
20250210;	114802;	1739184482.000;	    err32
20250210;	114807;	1739184487.000;	    err32
20250210;	114812;	1739184492.000;	    err32
20250210;	114817;	1739184497.000;	    err32
20250210;	114822;	1739184502.000;	    err32
20250210;	114827;	1739184507.000;	    err32
20250210;	114832;	1739184512.000;	    err32
20250210;	114837;	1739184517.000;	    err32
20250210;	114842;	1739184522.000;	    err32
20250210;	114847;	1739184527.000;	    err32
20250210;	114852;	1739184532.000;	    err32
20250210;	114857;	1739184537.000;	    err32
20250210;	114902;	1739184542.000;	    err32
20250210;	114907;	1739184547.000;	    err32
20250210;	114912;	1739184552.000;	    err32
20250210;	114917;	1739184557.000;	    err32
20250210;	114922;	1739184562.000;	    err32
20250210;	114927;	1739184567.000;	    err32
20250210;	114932;	1739184572.000;	    err32
20250210;	114937;	1739184577.000;	    err32
20250210;	114942;	1739184582.000;	    err32
20250210;	114947;	1739184587.000;	    err32
20250210;	114952;	1739184592.000;	    err32
20250210;	114957;	1739184597.000;	    err32
20250210;	115002;	1739184602.000;	    err32
20250210;	115007;	1739184607.000;	    err32
20250210;	115012;	1739184612.000;	    err32
20250210;	115017;	1739184617.000;	    err32
20250210;	115022;	1739184622.000;	    err32
20250210;	115027;	1739184627.000;	    err32
20250210;	115032;	1739184632.000;	    err32
20250210;	115037;	1739184637.000;	    err32
20250210;	115042;	1739184642.000;	    err32
20250210;	115047;	1739184647.000;	    err32
20250210;	115052;	1739184652.000;	    err32
20250210;	115057;	1739184657.000;	    err32
20250210;	115102;	1739184662.000;	    err32
20250210;	115107;	1739184667.000;	    err32
20250210;	115112;	1739184672.000;	    err32
20250210;	115117;	1739184677.000;	    err32
20250210;	115122;	1739184682.000;	    err32
20250210;	115127;	1739184687.000;	    err32
20250210;	115132;	1739184692.000;	    err32
20250210;	115137;	1739184697.000;	    err32
20250210;	115142;	1739184702.000;	    err32
20250210;	115147;	1739184707.000;	    err32
20250210;	115152;	1739184712.000;	    err32
20250210;	115157;	1739184717.000;	    err32
20250210;	115202;	1739184722.000;	    err32
20250210;	115207;	1739184727.000;	    err32
20250210;	115212;	1739184732.000;	    err32
20250210;	115217;	1739184737.000;	    err32
20250210;	115222;	1739184742.000;	    err32
20250210;	115227;	1739184747.000;	    err32
20250210;	115232;	1739184752.000;	    err32
20250210;	115237;	1739184757.000;	    err32
20250210;	115242;	1739184762.000;	    err32
20250210;	115247;	1739184767.000;	    err32
20250210;	115252;	1739184772.000;	    err32
20250210;	115257;	1739184777.000;	    err32
20250210;	115302;	1739184782.000;	    err32
20250210;	115307;	1739184787.000;	    err32
20250210;	115312;	1739184792.000;	    err32
20250210;	115317;	1739184797.000;	    err32
20250210;	115322;	1739184802.000;	    err32
20250210;	115327;	1739184807.000;	    err32
20250210;	115332;	1739184812.000;	    err32
20250210;	115337;	1739184817.000;	    err32
20250210;	115342;	1739184822.000;	    err32
20250210;	115347;	1739184827.000;	    err32
20250210;	115352;	1739184832.000;	    err32
20250210;	115357;	1739184837.000;	    err32
20250210;	115402;	1739184842.000;	    err32
20250210;	115407;	1739184847.000;	    err32
20250210;	115412;	1739184852.000;	    err32
20250210;	115417;	1739184857.000;	    err32
20250210;	115422;	1739184862.000;	    err32
20250210;	115427;	1739184867.000;	    err32
20250210;	115432;	1739184872.000;	    err32
20250210;	115437;	1739184877.000;	    err32
20250210;	115442;	1739184882.000;	    err32
20250210;	115447;	1739184887.000;	    err32
20250210;	115452;	1739184892.000;	    err32
20250210;	115457;	1739184897.000;	    err32
20250210;	115502;	1739184902.000;	    err32
20250210;	115507;	1739184907.000;	    err32
20250210;	115512;	1739184912.000;	    err32
20250210;	115517;	1739184917.000;	    err32
20250210;	115522;	1739184922.000;	    err32
20250210;	115527;	1739184927.000;	    err32
20250210;	115532;	1739184932.000;	    err32
20250210;	115537;	1739184937.000;	    err32
20250210;	115542;	1739184942.000;	    err32
20250210;	115547;	1739184947.000;	    err32
20250210;	115552;	1739184952.000;	    err32
20250210;	115557;	1739184957.000;	    err32
20250210;	115602;	1739184962.000;	    err32
20250210;	115607;	1739184967.000;	    err32
20250210;	115612;	1739184972.000;	    err32
20250210;	115617;	1739184977.000;	    err32
20250210;	115622;	1739184982.000;	    err32
20250210;	115627;	1739184987.000;	    err32
20250210;	115632;	1739184992.000;	    err32
20250210;	115637;	1739184997.000;	    err32
20250210;	115642;	1739185002.000;	    err32
20250210;	115647;	1739185007.000;	    err32
20250210;	115652;	1739185012.000;	    err32
20250210;	115657;	1739185017.000;	    err32
20250210;	115702;	1739185022.000;	    err32
20250210;	115707;	1739185027.000;	    err32
20250210;	115712;	1739185032.000;	    err32
20250210;	115717;	1739185037.000;	    err32
20250210;	115722;	1739185042.000;	    err32
20250210;	115727;	1739185047.000;	    err32
20250210;	115732;	1739185052.000;	    err32
20250210;	115737;	1739185057.000;	    err32
20250210;	115742;	1739185062.000;	    err32
20250210;	115747;	1739185067.000;	    err32
20250210;	115752;	1739185072.000;	    err32
20250210;	115757;	1739185077.000;	    err32
20250210;	115802;	1739185082.000;	    err32
20250210;	115807;	1739185087.000;	    err32
20250210;	115812;	1739185092.000;	    err32
20250210;	115817;	1739185097.000;	    err32
20250210;	115822;	1739185102.000;	    err32
20250210;	115827;	1739185107.000;	    err32
20250210;	115832;	1739185112.000;	    err32
20250210;	115837;	1739185117.000;	    err32
20250210;	115842;	1739185122.000;	    err32
20250210;	115847;	1739185127.000;	    err32
20250210;	115852;	1739185132.000;	    err32
20250210;	115857;	1739185137.000;	    err32
20250210;	115902;	1739185142.000;	    err32
20250210;	115907;	1739185147.000;	    err32
20250210;	115912;	1739185152.000;	    err32
20250210;	115917;	1739185157.000;	    err32
20250210;	115922;	1739185162.000;	    err32
20250210;	115927;	1739185167.000;	    err32
20250210;	115932;	1739185172.000;	    err32
20250210;	115937;	1739185177.000;	    err32
20250210;	115942;	1739185182.000;	    err32
20250210;	115947;	1739185187.000;	    err32
20250210;	115952;	1739185192.000;	    err32
20250210;	115957;	1739185197.000;	    err32
20250210;	120002;	1739185202.000;	    err32
20250210;	120007;	1739185207.000;	    err32
20250210;	120012;	1739185212.000;	    err32
20250210;	120017;	1739185217.000;	    err32
20250210;	120022;	1739185222.000;	    err32
20250210;	120027;	1739185227.000;	    err32
20250210;	120032;	1739185232.000;	    err32
20250210;	120037;	1739185237.000;	    err32
20250210;	120042;	1739185242.000;	    err32
20250210;	120047;	1739185247.000;	    err32
20250210;	120052;	1739185252.000;	    err32
20250210;	120057;	1739185257.000;	    err32
20250210;	120102;	1739185262.000;	    err32
20250210;	120107;	1739185267.000;	    err32
20250210;	120112;	1739185272.000;	    err32
20250210;	120117;	1739185277.000;	    err32
20250210;	120122;	1739185282.000;	    err32
20250210;	120127;	1739185287.000;	    err32
20250210;	120132;	1739185292.000;	    err32
20250210;	120137;	1739185297.000;	    err32
20250210;	120142;	1739185302.000;	    err32
20250210;	120147;	1739185307.000;	    err32
20250210;	120152;	1739185312.000;	    err32
20250210;	120157;	1739185317.000;	    err32
20250210;	120202;	1739185322.000;	    err32
20250210;	120207;	1739185327.000;	    err32
20250210;	120212;	1739185332.000;	    err32
20250210;	120217;	1739185337.000;	    err32
20250210;	120222;	1739185342.000;	    err32
20250210;	120227;	1739185347.000;	    err32
20250210;	120232;	1739185352.000;	    err32
20250210;	120237;	1739185357.000;	    err32
20250210;	120242;	1739185362.000;	    err32
20250210;	120247;	1739185367.000;	    err32
20250210;	120252;	1739185372.000;	    err32
20250210;	120257;	1739185377.000;	    err32
20250210;	120302;	1739185382.000;	    err32
20250210;	120307;	1739185387.000;	    err32
20250210;	120312;	1739185392.000;	    err32
20250210;	120317;	1739185397.000;	    err32
20250210;	120322;	1739185402.000;	    err32
20250210;	120327;	1739185407.000;	    err32
20250210;	120332;	1739185412.000;	    err32
20250210;	120337;	1739185417.000;	    err32
20250210;	120342;	1739185422.000;	    err32
20250210;	120347;	1739185427.000;	    err32
20250210;	120352;	1739185432.000;	    err32
20250210;	120357;	1739185437.000;	    err32
20250210;	120402;	1739185442.000;	    err32
20250210;	120407;	1739185447.000;	    err32
20250210;	120412;	1739185452.000;	    err32
20250210;	120417;	1739185457.000;	    err32
20250210;	120422;	1739185462.000;	    err32
20250210;	120427;	1739185467.000;	    err32
20250210;	120432;	1739185472.000;	    err32
20250210;	120437;	1739185477.000;	    err32
20250210;	120442;	1739185482.000;	    err32
20250210;	120447;	1739185487.000;	    err32
20250210;	120452;	1739185492.000;	    err32
20250210;	120457;	1739185497.000;	    err32
20250210;	120502;	1739185502.000;	    err32
20250210;	120507;	1739185507.000;	    err32
20250210;	120512;	1739185512.000;	    err32
20250210;	120517;	1739185517.000;	    err32
20250210;	120522;	1739185522.000;	    err32
20250210;	120527;	1739185527.000;	    err32
20250210;	120532;	1739185532.000;	    err32
20250210;	120537;	1739185537.000;	    err32
20250210;	120542;	1739185542.000;	    err32
20250210;	120547;	1739185547.000;	    err32
20250210;	120552;	1739185552.000;	    err32
20250210;	120557;	1739185557.000;	    err32
20250210;	120602;	1739185562.000;	    err32
20250210;	120607;	1739185567.000;	    err32
20250210;	120612;	1739185572.000;	    err32
20250210;	120617;	1739185577.000;	    err32
20250210;	120622;	1739185582.000;	    err32
20250210;	120627;	1739185587.000;	    err32
20250210;	120632;	1739185592.000;	    err32
20250210;	120637;	1739185597.000;	    err32
20250210;	120642;	1739185602.000;	    err32
20250210;	120647;	1739185607.000;	    err32
20250210;	120652;	1739185612.000;	    err32
20250210;	120657;	1739185617.000;	    err32
20250210;	120702;	1739185622.000;	    err32
20250210;	120707;	1739185627.000;	    err32
20250210;	120712;	1739185632.000;	    err32
20250210;	120717;	1739185637.000;	    err32
20250210;	120722;	1739185642.000;	    err32
20250210;	120727;	1739185647.000;	    err32
20250210;	120732;	1739185652.000;	    err32
20250210;	120737;	1739185657.000;	    err32
20250210;	120742;	1739185662.000;	    err32
20250210;	120747;	1739185667.000;	    err32
20250210;	120752;	1739185672.000;	    err32
20250210;	120757;	1739185677.000;	    err32
20250210;	120802;	1739185682.000;	    err32
20250210;	120807;	1739185687.000;	    err32
20250210;	120812;	1739185692.000;	    err32
20250210;	120817;	1739185697.000;	    err32
20250210;	120822;	1739185702.000;	    err32
20250210;	120827;	1739185707.000;	    err32
20250210;	120832;	1739185712.000;	    err32
20250210;	120837;	1739185717.000;	    err32
20250210;	120842;	1739185722.000;	    err32
20250210;	120847;	1739185727.000;	    err32
20250210;	120852;	1739185732.000;	    err32
20250210;	120857;	1739185737.000;	    err32
20250210;	120902;	1739185742.000;	    err32
20250210;	120907;	1739185747.000;	    err32
20250210;	120912;	1739185752.000;	    err32
20250210;	120917;	1739185757.000;	    err32
20250210;	120922;	1739185762.000;	    err32
20250210;	120927;	1739185767.000;	    err32
20250210;	120932;	1739185772.000;	    err32
20250210;	120937;	1739185777.000;	    err32
20250210;	120942;	1739185782.000;	    err32
20250210;	120947;	1739185787.000;	    err32
20250210;	120952;	1739185792.000;	    err32
20250210;	120957;	1739185797.000;	    err32
20250210;	121002;	1739185802.000;	    err32
20250210;	121007;	1739185807.000;	    err32
20250210;	121012;	1739185812.000;	    err32
20250210;	121017;	1739185817.000;	    err32
20250210;	121022;	1739185822.000;	    err32
20250210;	121027;	1739185827.000;	    err32
20250210;	121032;	1739185832.000;	    err32
20250210;	121037;	1739185837.000;	    err32
20250210;	121042;	1739185842.000;	    err32
20250210;	121047;	1739185847.000;	    err32
20250210;	121052;	1739185852.000;	    err32
20250210;	121057;	1739185857.000;	    err20
20250210;	121102;	1739185862.000;	   +0.337
20250210;	121107;	1739185867.000;	   +0.138
