#ies_format_version: 1.0
#file: 20250122_5000_2000.dat
#file_info: generated by AsciiLoger of OpenMUC
#timezone: + 1
#timestep_sec: 5.0
#col_no;	col_name;	confidential;	measured;	unit;	category;	comment
#001;	YYYYMMDD;	FALSE;	FALSE;	0;	time;	INTEGER,8. Date [human readable]
#002;	hhmmss;	FALSE;	FALSE;	0;	time;	SHORT,6. Time [human readable]
#003;	unixtimestamp;	FALSE;	FALSE;	s;	time;	DOUBLE,14. lapsed seconds from 01-01-1970
#004;	power_self_consumption;	FALSE;	TRUE;	kW;	other;	DOUBLE,9. test
YYYYMMDD;	hhmmss;	unixtimestamp;	power_self_consumption
20250122;	111527;	1737540927.000;	    err32
20250122;	111532;	1737540932.000;	    err32
20250122;	111537;	1737540937.000;	    err32
20250122;	111542;	1737540942.000;	    err32
20250122;	111547;	1737540947.000;	    err32
20250122;	111552;	1737540952.000;	    err32
20250122;	111557;	1737540957.000;	    err32
20250122;	111602;	1737540962.000;	    err32
20250122;	111607;	1737540967.000;	    err32
20250122;	111612;	1737540972.000;	    err32
20250122;	111617;	1737540977.000;	    err32
20250122;	111622;	1737540982.000;	    err32
20250122;	111627;	1737540987.000;	    err32
20250122;	111632;	1737540992.000;	    err32
20250122;	111637;	1737540997.000;	    err32
20250122;	111642;	1737541002.000;	    err32
20250122;	111647;	1737541007.000;	    err32
20250122;	111652;	1737541012.000;	    err32
20250122;	111657;	1737541017.000;	    err32
20250122;	111702;	1737541022.000;	    err32
20250122;	111707;	1737541027.000;	    err32
20250122;	111712;	1737541032.000;	    err32
20250122;	111717;	1737541037.000;	    err32
20250122;	111722;	1737541042.000;	    err32
20250122;	111727;	1737541047.000;	    err32
20250122;	111732;	1737541052.000;	    err32
20250122;	111737;	1737541057.000;	    err32
20250122;	111742;	1737541062.000;	    err32
20250122;	111747;	1737541067.000;	    err32
20250122;	111752;	1737541072.000;	    err32
20250122;	111757;	1737541077.000;	    err32
20250122;	111802;	1737541082.000;	    err32
20250122;	111807;	1737541087.000;	   +0.164
20250122;	111812;	1737541092.000;	   +0.068
20250122;	111817;	1737541097.000;	   +0.065
20250122;	111822;	1737541102.000;	   +0.071
20250122;	111827;	1737541107.000;	   +0.069
20250122;	111832;	1737541112.000;	   +0.068
20250122;	111837;	1737541117.000;	   +0.069
20250122;	111842;	1737541122.000;	   +0.073
20250122;	111847;	1737541127.000;	   +0.069
20250122;	111852;	1737541132.000;	   +0.065
20250122;	111857;	1737541137.000;	   +0.068
20250122;	111902;	1737541142.000;	   +0.074
20250122;	111907;	1737541147.000;	   +0.067
20250122;	111912;	1737541152.000;	   +0.065
20250122;	111917;	1737541157.000;	   +0.071
20250122;	111922;	1737541162.000;	   +0.070
20250122;	111927;	1737541167.000;	   +0.060
20250122;	111932;	1737541172.000;	   +0.066
20250122;	111937;	1737541177.000;	   +0.064
20250122;	111942;	1737541182.000;	   +0.067
20250122;	111947;	1737541187.000;	   +0.062
20250122;	111952;	1737541192.000;	   +0.068
20250122;	111957;	1737541197.000;	   +0.067
20250122;	112002;	1737541202.000;	   +0.066
20250122;	112007;	1737541207.000;	   +0.073
20250122;	112012;	1737541212.000;	   +0.064
20250122;	112017;	1737541217.000;	   +0.066
20250122;	112022;	1737541222.000;	   +0.068
20250122;	112027;	1737541227.000;	   +0.069
20250122;	112032;	1737541232.000;	   +0.069
20250122;	112037;	1737541237.000;	   +0.070
20250122;	112042;	1737541242.000;	   +0.070
20250122;	112047;	1737541247.000;	   +0.069
20250122;	112052;	1737541252.000;	   +0.069
20250122;	112057;	1737541257.000;	   +0.070
20250122;	112102;	1737541262.000;	   +0.071
20250122;	112107;	1737541267.000;	   +0.068
20250122;	112112;	1737541272.000;	   +0.061
20250122;	112117;	1737541277.000;	   +0.069
20250122;	112122;	1737541282.000;	   +0.070
20250122;	112127;	1737541287.000;	   +0.074
20250122;	112132;	1737541292.000;	   +0.070
20250122;	112137;	1737541297.000;	   +0.065
20250122;	112142;	1737541302.000;	   +0.069
20250122;	112147;	1737541307.000;	   +0.069
20250122;	112152;	1737541312.000;	   +0.069
20250122;	112157;	1737541317.000;	   +0.068
20250122;	112202;	1737541322.000;	   +0.062
20250122;	112207;	1737541327.000;	   +0.071
20250122;	112212;	1737541332.000;	   +0.072
20250122;	112217;	1737541337.000;	   +0.072
20250122;	112222;	1737541342.000;	   +0.070
20250122;	112227;	1737541347.000;	   +0.077
20250122;	112232;	1737541352.000;	   +0.098
20250122;	112237;	1737541357.000;	   +0.100
20250122;	112242;	1737541362.000;	   +0.070
20250122;	112247;	1737541367.000;	   +0.211
20250122;	112252;	1737541372.000;	   +0.068
20250122;	112257;	1737541377.000;	   +0.091
20250122;	112302;	1737541382.000;	   +0.232
20250122;	112307;	1737541387.000;	   +0.000
20250122;	112312;	1737541392.000;	   +0.090
20250122;	112317;	1737541397.000;	   +0.086
20250122;	112322;	1737541402.000;	   +0.093
20250122;	112327;	1737541407.000;	   +0.000
20250122;	112332;	1737541412.000;	   +0.036
20250122;	112337;	1737541417.000;	   +0.000
20250122;	112342;	1737541422.000;	   +0.254
20250122;	112347;	1737541427.000;	   +0.073
20250122;	112352;	1737541432.000;	   +0.071
20250122;	112357;	1737541437.000;	   +0.000
20250122;	112402;	1737541442.000;	   +0.572
20250122;	112407;	1737541447.000;	   +0.185
20250122;	112412;	1737541452.000;	   +0.018
20250122;	112417;	1737541457.000;	   +0.000
20250122;	112422;	1737541462.000;	   +0.108
20250122;	112427;	1737541467.000;	   +0.231
20250122;	112432;	1737541472.000;	   +0.280
20250122;	112437;	1737541477.000;	   +0.182
20250122;	112442;	1737541482.000;	   +0.226
20250122;	112447;	1737541487.000;	   +0.213
20250122;	112452;	1737541492.000;	   +0.177
20250122;	112457;	1737541497.000;	   +0.206
20250122;	112502;	1737541502.000;	   +0.169
20250122;	112507;	1737541507.000;	   +0.173
20250122;	112512;	1737541512.000;	   +0.098
20250122;	112517;	1737541517.000;	   +0.095
20250122;	112522;	1737541522.000;	   +0.095
20250122;	112527;	1737541527.000;	   +0.097
20250122;	112532;	1737541532.000;	   +0.096
20250122;	112537;	1737541537.000;	   +0.095
20250122;	112542;	1737541542.000;	   +0.097
20250122;	112547;	1737541547.000;	   +0.094
20250122;	112552;	1737541552.000;	   +0.095
20250122;	112557;	1737541557.000;	   +0.097
20250122;	112602;	1737541562.000;	   +0.101
20250122;	112607;	1737541567.000;	   +0.091
20250122;	112612;	1737541572.000;	   +0.100
20250122;	112617;	1737541577.000;	   +0.091
20250122;	112622;	1737541582.000;	   +0.115
20250122;	112627;	1737541587.000;	   +0.077
20250122;	112632;	1737541592.000;	   +0.121
20250122;	112637;	1737541597.000;	   +0.202
20250122;	112642;	1737541602.000;	   +0.117
20250122;	112647;	1737541607.000;	   +2.205
20250122;	112652;	1737541612.000;	   +2.244
20250122;	112657;	1737541617.000;	   +2.273
20250122;	112702;	1737541622.000;	   +2.337
20250122;	112707;	1737541627.000;	   +2.239
20250122;	112712;	1737541632.000;	   +2.300
20250122;	112717;	1737541637.000;	   +2.247
20250122;	112722;	1737541642.000;	   +2.279
20250122;	112727;	1737541647.000;	   +2.248
20250122;	112732;	1737541652.000;	   +2.244
20250122;	112737;	1737541657.000;	   +2.234
20250122;	112742;	1737541662.000;	   +2.191
20250122;	112747;	1737541667.000;	   +2.276
20250122;	112752;	1737541672.000;	   +0.076
20250122;	112757;	1737541677.000;	   +0.123
20250122;	112802;	1737541682.000;	   +0.000
20250122;	112807;	1737541687.000;	   +0.087
20250122;	112812;	1737541692.000;	   +0.133
20250122;	112817;	1737541697.000;	   +0.092
20250122;	112822;	1737541702.000;	   +0.128
20250122;	112827;	1737541707.000;	   +0.045
20250122;	112832;	1737541712.000;	   +0.102
20250122;	112837;	1737541717.000;	   +0.102
20250122;	112842;	1737541722.000;	   +0.000
20250122;	112847;	1737541727.000;	   +0.429
20250122;	112852;	1737541732.000;	   +0.072
20250122;	112857;	1737541737.000;	   +0.102
20250122;	112902;	1737541742.000;	   +0.127
20250122;	112907;	1737541747.000;	   +0.026
20250122;	112912;	1737541752.000;	   +0.146
20250122;	112917;	1737541757.000;	   +0.087
20250122;	112922;	1737541762.000;	   +0.123
20250122;	112927;	1737541767.000;	   +0.068
20250122;	112932;	1737541772.000;	   +0.059
20250122;	112937;	1737541777.000;	   +0.129
20250122;	112942;	1737541782.000;	   +0.101
20250122;	112947;	1737541787.000;	   +0.000
20250122;	112952;	1737541792.000;	   +0.069
20250122;	112957;	1737541797.000;	   +0.202
20250122;	113002;	1737541802.000;	   +0.010
20250122;	113007;	1737541807.000;	   +0.084
20250122;	113012;	1737541812.000;	   +0.076
20250122;	113017;	1737541817.000;	   +0.082
20250122;	113022;	1737541822.000;	   +0.076
20250122;	113027;	1737541827.000;	   +0.076
20250122;	113032;	1737541832.000;	   +0.084
20250122;	113037;	1737541837.000;	   +0.100
20250122;	113042;	1737541842.000;	   +0.159
20250122;	113047;	1737541847.000;	   +0.015
20250122;	113052;	1737541852.000;	   +0.076
20250122;	113057;	1737541857.000;	   +0.074
20250122;	113102;	1737541862.000;	   +0.213
20250122;	113107;	1737541867.000;	   +0.000
20250122;	113112;	1737541872.000;	   +0.000
20250122;	113117;	1737541877.000;	   +0.521
20250122;	113122;	1737541882.000;	   +0.000
20250122;	113127;	1737541887.000;	   +0.642
20250122;	113132;	1737541892.000;	   +0.000
20250122;	113137;	1737541897.000;	   +0.000
20250122;	113142;	1737541902.000;	   +0.177
20250122;	113147;	1737541907.000;	   +0.000
20250122;	113152;	1737541912.000;	   +0.506
20250122;	113157;	1737541917.000;	   +0.008
20250122;	113202;	1737541922.000;	   +0.161
20250122;	113207;	1737541927.000;	   +0.000
20250122;	113212;	1737541932.000;	   +0.670
20250122;	113217;	1737541937.000;	   +0.000
20250122;	113222;	1737541942.000;	   +0.000
20250122;	113227;	1737541947.000;	   +0.789
20250122;	113232;	1737541952.000;	   +0.329
20250122;	113237;	1737541957.000;	   +0.000
20250122;	113242;	1737541962.000;	   +0.344
20250122;	113247;	1737541967.000;	   +0.000
20250122;	113252;	1737541972.000;	   +0.000
20250122;	113257;	1737541977.000;	   +0.855
20250122;	113302;	1737541982.000;	   +0.923
20250122;	113307;	1737541987.000;	   +1.092
20250122;	113312;	1737541992.000;	   +0.000
20250122;	113317;	1737541997.000;	   +0.000
20250122;	113322;	1737542002.000;	   +0.000
20250122;	113327;	1737542007.000;	   +0.000
20250122;	113332;	1737542012.000;	   +0.000
20250122;	113337;	1737542017.000;	   +0.736
20250122;	113342;	1737542022.000;	   +0.000
20250122;	113347;	1737542027.000;	   +0.021
20250122;	113352;	1737542032.000;	   +1.327
20250122;	113357;	1737542037.000;	   +0.098
20250122;	113402;	1737542042.000;	   +0.000
20250122;	113407;	1737542047.000;	   +0.000
20250122;	113412;	1737542052.000;	   +0.217
20250122;	113417;	1737542057.000;	   +1.134
20250122;	113422;	1737542062.000;	   +0.624
20250122;	113427;	1737542067.000;	   +0.301
20250122;	113432;	1737542072.000;	   +0.000
20250122;	113437;	1737542077.000;	   +0.000
20250122;	113442;	1737542082.000;	   +0.089
20250122;	113447;	1737542087.000;	   +0.483
20250122;	113452;	1737542092.000;	   +0.132
20250122;	113457;	1737542097.000;	   +0.723
20250122;	113502;	1737542102.000;	   +0.120
20250122;	113507;	1737542107.000;	   +0.048
20250122;	113512;	1737542112.000;	   +0.000
20250122;	113517;	1737542117.000;	   +0.000
20250122;	113522;	1737542122.000;	   +0.000
20250122;	113527;	1737542127.000;	   +0.000
20250122;	113532;	1737542132.000;	   +0.049
20250122;	113537;	1737542137.000;	   +0.000
20250122;	113542;	1737542142.000;	   +0.094
20250122;	113547;	1737542147.000;	   +0.000
20250122;	113552;	1737542152.000;	   +0.000
20250122;	113557;	1737542157.000;	   +0.505
20250122;	113602;	1737542162.000;	   +0.000
20250122;	113607;	1737542167.000;	   +0.527
20250122;	113612;	1737542172.000;	   +0.000
20250122;	113617;	1737542177.000;	   +0.316
20250122;	113622;	1737542182.000;	   +0.000
20250122;	113627;	1737542187.000;	   +0.003
20250122;	113632;	1737542192.000;	   +0.132
20250122;	113637;	1737542197.000;	   +0.636
20250122;	113642;	1737542202.000;	   +0.000
20250122;	113647;	1737542207.000;	   +0.098
20250122;	113652;	1737542212.000;	   +0.000
20250122;	113657;	1737542217.000;	   +0.175
20250122;	113702;	1737542222.000;	   +0.468
20250122;	113707;	1737542227.000;	   +0.000
20250122;	113712;	1737542232.000;	   +0.151
20250122;	113717;	1737542237.000;	   +0.000
20250122;	113722;	1737542242.000;	   +0.000
20250122;	113727;	1737542247.000;	   +0.000
20250122;	113732;	1737542252.000;	   +0.032
20250122;	113737;	1737542257.000;	   +0.075
20250122;	113742;	1737542262.000;	   +0.105
20250122;	113747;	1737542267.000;	   +0.167
20250122;	113752;	1737542272.000;	   +0.000
20250122;	113757;	1737542277.000;	   +0.076
20250122;	113802;	1737542282.000;	   +0.079
20250122;	113807;	1737542287.000;	   +0.114
20250122;	113812;	1737542292.000;	   +0.000
20250122;	113817;	1737542297.000;	   +0.032
20250122;	113822;	1737542302.000;	   +0.077
20250122;	113827;	1737542307.000;	   +0.226
20250122;	113832;	1737542312.000;	   +0.000
20250122;	113837;	1737542317.000;	   +0.161
20250122;	113842;	1737542322.000;	   +0.039
20250122;	113847;	1737542327.000;	   +0.056
20250122;	113852;	1737542332.000;	   +0.109
20250122;	113857;	1737542337.000;	   +0.176
20250122;	113902;	1737542342.000;	   +0.000
20250122;	113907;	1737542347.000;	   +0.032
20250122;	113912;	1737542352.000;	   +0.033
20250122;	113917;	1737542357.000;	   +0.062
20250122;	113922;	1737542362.000;	   +0.074
20250122;	113927;	1737542367.000;	   +0.073
20250122;	113932;	1737542372.000;	   +0.077
20250122;	113937;	1737542377.000;	   +0.079
20250122;	113942;	1737542382.000;	   +0.075
20250122;	113947;	1737542387.000;	   +0.079
20250122;	113952;	1737542392.000;	   +0.075
20250122;	113957;	1737542397.000;	   +0.096
20250122;	114002;	1737542402.000;	   +0.102
20250122;	114007;	1737542407.000;	   +0.000
20250122;	114012;	1737542412.000;	   +0.121
20250122;	114017;	1737542417.000;	   +0.010
20250122;	114022;	1737542422.000;	   +0.072
20250122;	114027;	1737542427.000;	   +0.076
20250122;	114032;	1737542432.000;	   +0.080
20250122;	114037;	1737542437.000;	   +0.075
20250122;	114042;	1737542442.000;	   +0.075
20250122;	114047;	1737542447.000;	   +0.077
20250122;	114052;	1737542452.000;	   +0.078
20250122;	114057;	1737542457.000;	   +0.086
20250122;	114102;	1737542462.000;	   +0.074
20250122;	114107;	1737542467.000;	   +0.072
20250122;	114112;	1737542472.000;	   +0.078
20250122;	114117;	1737542477.000;	   +0.080
20250122;	114122;	1737542482.000;	   +0.103
20250122;	114127;	1737542487.000;	   +0.302
20250122;	114132;	1737542492.000;	   +0.038
20250122;	114137;	1737542497.000;	   +0.072
20250122;	114142;	1737542502.000;	   +0.083
20250122;	114147;	1737542507.000;	   +0.068
20250122;	114152;	1737542512.000;	   +0.079
20250122;	114157;	1737542517.000;	   +0.075
20250122;	114202;	1737542522.000;	   +0.070
20250122;	114207;	1737542527.000;	   +0.074
20250122;	114212;	1737542532.000;	   +0.076
20250122;	114217;	1737542537.000;	   +0.080
20250122;	114222;	1737542542.000;	   +0.079
20250122;	114227;	1737542547.000;	   +0.076
20250122;	114232;	1737542552.000;	   +0.078
20250122;	114237;	1737542557.000;	   +0.080
20250122;	114242;	1737542562.000;	   +0.077
20250122;	114247;	1737542567.000;	   +0.074
20250122;	114252;	1737542572.000;	   +0.086
20250122;	114257;	1737542577.000;	   +0.106
20250122;	114302;	1737542582.000;	   +0.001
20250122;	114307;	1737542587.000;	   +0.077
20250122;	114312;	1737542592.000;	   +0.088
20250122;	114317;	1737542597.000;	   +0.114
20250122;	114322;	1737542602.000;	   +0.081
20250122;	114327;	1737542607.000;	   +0.064
20250122;	114332;	1737542612.000;	   +0.036
20250122;	114337;	1737542617.000;	   +0.071
20250122;	114342;	1737542622.000;	   +0.089
20250122;	114347;	1737542627.000;	   +0.090
20250122;	114352;	1737542632.000;	   +0.056
20250122;	114357;	1737542637.000;	   +0.054
20250122;	114402;	1737542642.000;	   +0.074
20250122;	114407;	1737542647.000;	   +0.081
20250122;	114412;	1737542652.000;	   +0.110
20250122;	114417;	1737542657.000;	   +0.168
20250122;	114422;	1737542662.000;	   +0.042
20250122;	114427;	1737542667.000;	   +0.136
20250122;	114432;	1737542672.000;	   +1.372
20250122;	114437;	1737542677.000;	   +0.000
20250122;	114442;	1737542682.000;	   +0.000
20250122;	114447;	1737542687.000;	   +0.071
20250122;	114452;	1737542692.000;	   +0.068
20250122;	114457;	1737542697.000;	   +0.099
20250122;	114502;	1737542702.000;	   +0.079
20250122;	114507;	1737542707.000;	   +0.082
20250122;	114512;	1737542712.000;	   +0.075
20250122;	114517;	1737542717.000;	   +0.081
20250122;	114522;	1737542722.000;	   +0.080
20250122;	114527;	1737542727.000;	   +0.082
20250122;	114532;	1737542732.000;	   +0.100
20250122;	114537;	1737542737.000;	   +0.072
20250122;	114542;	1737542742.000;	   +0.075
20250122;	114547;	1737542747.000;	   +0.103
20250122;	114552;	1737542752.000;	   +0.090
20250122;	114557;	1737542757.000;	   +0.512
20250122;	114602;	1737542762.000;	   +0.000
20250122;	114607;	1737542767.000;	   +0.000
20250122;	114612;	1737542772.000;	   +0.064
20250122;	114617;	1737542777.000;	   +0.054
20250122;	114622;	1737542782.000;	   +0.049
20250122;	114627;	1737542787.000;	   +0.071
20250122;	114632;	1737542792.000;	   +0.083
20250122;	114637;	1737542797.000;	   +0.076
20250122;	114642;	1737542802.000;	   +0.133
20250122;	114647;	1737542807.000;	   +0.259
20250122;	114652;	1737542812.000;	   +0.013
20250122;	114657;	1737542817.000;	   +0.043
20250122;	114702;	1737542822.000;	   +0.211
20250122;	114707;	1737542827.000;	   +0.214
20250122;	114712;	1737542832.000;	   +0.000
20250122;	114717;	1737542837.000;	   +0.070
20250122;	114722;	1737542842.000;	   +0.097
20250122;	114727;	1737542847.000;	   +0.069
20250122;	114732;	1737542852.000;	   +0.037
20250122;	114737;	1737542857.000;	   +0.075
20250122;	114742;	1737542862.000;	   +0.101
20250122;	114747;	1737542867.000;	   +0.098
20250122;	114752;	1737542872.000;	   +0.170
20250122;	114757;	1737542877.000;	   +0.390
20250122;	114802;	1737542882.000;	   +0.000
20250122;	114807;	1737542887.000;	   +0.000
20250122;	114812;	1737542892.000;	   +0.448
20250122;	114817;	1737542897.000;	   +0.010
