#ies_format_version: 1.0
#file: 20241216_5000.dat
#file_info: generated by AsciiLoger of OpenMUC
#timezone: + 1
#timestep_sec: 5.0
#col_no;	col_name;	confidential;	measured;	unit;	category;	comment
#001;	YYYYMMDD;	FALSE;	FALSE;	0;	time;	INTEGER,8. Date [human readable]
#002;	hhmmss;	FALSE;	FALSE;	0;	time;	SHORT,6. Time [human readable]
#003;	unixtimestamp;	FALSE;	FALSE;	s;	time;	DOUBLE,14. lapsed seconds from 01-01-1970
#004;	power_photovoltaics;	FALSE;	TRUE;	kW;	other;	DOUBLE,9. PV Power Production
#005;	power_heatpump;	FALSE;	TRUE;	kW;	other;	DOUBLE,9. Heat Pump Power Consumption
#006;	power_grid;	FALSE;	TRUE;	kW;	other;	DOUBLE,9. Grid Power
#007;	power_electric_vehicle;	FALSE;	TRUE;	kW;	other;	DOUBLE,9. EV Power Consumption
#008;	ev_power_aggr;	FALSE;	TRUE;	0;	other;	DOUBLE,9. -
#009;	power_photovoltaics_aggr;	FALSE;	TRUE;	0;	other;	DOUBLE,9. -
#010;	status_electric_vehicle;	FALSE;	TRUE;	0;	other;	STRING,20. (calculated by demo app)
#011;	energy_exported;	FALSE;	TRUE;	kWh;	other;	DOUBLE,9. (calculated by demo app)
#012;	energy_imported;	FALSE;	TRUE;	kWh;	other;	DOUBLE,9. (calculated by demo app)
YYYYMMDD;	hhmmss;	unixtimestamp;	power_photovoltaics;	power_heatpump;	power_grid;	power_electric_vehicle;	ev_power_aggr;	power_photovoltaics_aggr;	status_electric_vehicle;	energy_exported;	energy_imported
20241216;	110705;	1734343625.000;	   +5.403;	   +0.044;	   -4.693;	   +0.017;	   +0.017;	   +3.184;	idle                ;	   +0.120;	   +0.000
20241216;	110710;	1734343630.000;	   +4.168;	   +0.044;	   -4.409;	   +0.018;	   +0.017;	   +3.126;	idle                ;	   +0.126;	   +0.000
20241216;	110715;	1734343635.000;	   +3.855;	   +0.043;	   -3.714;	   +0.017;	   +0.017;	   +5.403;	idle                ;	   +0.131;	   +0.000
20241216;	110720;	1734343640.000;	   +3.427;	   +0.043;	   -3.183;	   +0.017;	   +0.018;	   +4.168;	idle                ;	   +0.136;	   +0.000
20241216;	110725;	1734343645.000;	   +3.146;	   +0.044;	   -2.952;	   +0.017;	   +0.017;	   +3.855;	idle                ;	   +0.140;	   +0.000
20241216;	110730;	1734343650.000;	   +3.027;	   +0.043;	   -2.798;	   +0.017;	   +0.017;	   +3.427;	idle                ;	   +0.144;	   +0.000
20241216;	110735;	1734343655.000;	   +3.113;	   +0.043;	   -2.870;	   +0.016;	   +0.017;	   +3.146;	idle                ;	   +0.148;	   +0.000
20241216;	110740;	1734343660.000;	   +3.335;	   +0.044;	   -3.095;	   +0.017;	   +0.017;	   +3.027;	idle                ;	   +0.152;	   +0.000
20241216;	110745;	1734343665.000;	   +3.150;	   +0.044;	   -2.924;	   +0.017;	   +0.016;	   +3.113;	idle                ;	   +0.156;	   +0.000
20241216;	110750;	1734343670.000;	   +3.323;	   +0.044;	   -3.107;	   +0.017;	   +0.017;	   +3.335;	idle                ;	   +0.160;	   +0.000
20241216;	110755;	1734343675.000;	   +4.294;	   +0.044;	   -4.114;	   +0.017;	   +0.017;	   +3.150;	idle                ;	   +0.166;	   +0.000
20241216;	110800;	1734343680.000;	   +4.523;	   +0.043;	   -4.292;	   +0.017;	   +0.017;	   +3.323;	idle                ;	   +0.172;	   +0.000
20241216;	110805;	1734343685.000;	   +3.493;	   +0.044;	   -3.276;	   +0.017;	   +0.017;	   +4.294;	idle                ;	   +0.177;	   +0.000
20241216;	110810;	1734343690.000;	   +3.650;	   +0.044;	   -3.472;	   +0.017;	   +0.017;	   +4.523;	idle                ;	   +0.181;	   +0.000
20241216;	110815;	1734343695.000;	   +3.169;	   +0.044;	   -2.938;	   +0.017;	   +0.017;	   +3.493;	idle                ;	   +0.186;	   +0.000
20241216;	110820;	1734343700.000;	   +3.125;	   +0.044;	   -2.906;	   +0.017;	   +0.017;	   +3.650;	idle                ;	   +0.190;	   +0.000
20241216;	110825;	1734343705.000;	   +2.799;	   +0.043;	   -2.634;	   +0.017;	   +0.017;	   +3.169;	idle                ;	   +0.193;	   +0.000
20241216;	110830;	1734343710.000;	   +2.821;	   +0.043;	   -2.692;	   +0.016;	   +0.017;	   +3.125;	idle                ;	   +0.197;	   +0.000
20241216;	110835;	1734343715.000;	   +2.586;	   +0.044;	   -2.418;	   +0.017;	   +0.017;	   +2.799;	idle                ;	   +0.200;	   +0.000
20241216;	110840;	1734343720.000;	   +2.552;	   +0.043;	   -2.388;	   +0.017;	   +0.016;	   +2.821;	idle                ;	   +0.204;	   +0.000
20241216;	110845;	1734343725.000;	   +2.535;	   +0.043;	   -2.366;	   +0.017;	   +0.017;	   +2.586;	idle                ;	   +0.207;	   +0.000
20241216;	110850;	1734343730.000;	   +2.549;	   +0.043;	   -2.378;	   +0.017;	   +0.017;	   +2.552;	idle                ;	   +0.210;	   +0.000
20241216;	110855;	1734343735.000;	   +2.580;	   +0.044;	   -2.406;	   +0.017;	   +0.017;	   +2.535;	idle                ;	   +0.214;	   +0.000
20241216;	110900;	1734343740.000;	   +2.608;	   +0.043;	   -2.440;	   +0.017;	   +0.017;	   +2.549;	idle                ;	   +0.217;	   +0.000
20241216;	110905;	1734343745.000;	   +2.610;	   +0.044;	   -2.441;	   +0.018;	   +0.017;	   +2.580;	idle                ;	   +0.220;	   +0.000
20241216;	110910;	1734343750.000;	   +2.598;	   +0.043;	   -2.431;	   +0.017;	   +0.017;	   +2.608;	idle                ;	   +0.224;	   +0.000
20241216;	110915;	1734343755.000;	   +2.598;	   +0.043;	   -2.428;	   +0.017;	   +0.018;	   +2.610;	idle                ;	   +0.227;	   +0.000
20241216;	110920;	1734343760.000;	   +2.589;	   +0.044;	   -2.420;	   +0.017;	   +0.017;	   +2.598;	idle                ;	   +0.230;	   +0.000
20241216;	110925;	1734343765.000;	   +2.589;	   +0.044;	   -2.421;	   +0.017;	   +0.017;	   +2.598;	idle                ;	   +0.234;	   +0.000
20241216;	110930;	1734343770.000;	   +2.603;	   +0.043;	   -2.430;	   +0.017;	   +0.017;	   +2.589;	idle                ;	   +0.237;	   +0.000
20241216;	110935;	1734343775.000;	   +2.616;	   +0.044;	   -2.445;	   +0.017;	   +0.017;	   +2.589;	idle                ;	   +0.241;	   +0.000
20241216;	110940;	1734343780.000;	   +2.660;	   +0.040;	   -2.488;	   +0.017;	   +0.017;	   +2.603;	idle                ;	   +0.244;	   +0.000
20241216;	110945;	1734343785.000;	   +2.708;	   +0.009;	   -2.570;	   +0.017;	   +0.017;	   +2.616;	idle                ;	   +0.248;	   +0.000
20241216;	110950;	1734343790.000;	   +2.761;	   +0.009;	   -2.623;	   +0.016;	   +0.017;	   +2.660;	idle                ;	   +0.251;	   +0.000
20241216;	110955;	1734343795.000;	   +2.807;	   +0.009;	   -2.668;	   +0.017;	   +0.017;	   +2.708;	idle                ;	   +0.255;	   +0.000
20241216;	111000;	1734343800.000;	   +2.891;	   +0.009;	   -2.747;	   +0.017;	   +0.016;	   +2.761;	idle                ;	   +0.259;	   +0.000
20241216;	111005;	1734343805.000;	   +3.163;	   +0.009;	   -2.996;	   +0.017;	   +0.017;	   +2.807;	idle                ;	   +0.263;	   +0.000
20241216;	111010;	1734343810.000;	   +3.581;	   +0.009;	   -3.397;	   +0.016;	   +0.017;	   +2.891;	idle                ;	   +0.268;	   +0.000
20241216;	111015;	1734343815.000;	   +4.706;	   +0.009;	   -4.523;	   +0.016;	   +0.017;	   +3.163;	idle                ;	   +0.274;	   +0.000
20241216;	111020;	1734343820.000;	   +7.881;	   +0.009;	   -7.726;	   +0.017;	   +0.016;	   +3.581;	idle                ;	   +0.285;	   +0.000
20241216;	111025;	1734343825.000;	   +7.750;	   +0.009;	   -7.586;	   +0.017;	   +0.016;	   +4.706;	idle                ;	   +0.295;	   +0.000
20241216;	111030;	1734343830.000;	   +7.733;	   +0.009;	   -7.604;	   +0.017;	   +0.017;	   +7.881;	idle                ;	   +0.306;	   +0.000
20241216;	111035;	1734343835.000;	   +7.697;	   +0.009;	   -7.508;	   +0.017;	   +0.017;	   +7.750;	idle                ;	   +0.316;	   +0.000
20241216;	111040;	1734343840.000;	   +7.700;	   +0.010;	   -7.599;	   +0.017;	   +0.017;	   +7.733;	idle                ;	   +0.327;	   +0.000
20241216;	111045;	1734343845.000;	   +7.780;	   +0.009;	   -7.642;	   +0.017;	   +0.017;	   +7.697;	idle                ;	   +0.337;	   +0.000
20241216;	111050;	1734343850.000;	   +7.849;	   +0.009;	   -7.711;	   +0.017;	   +0.017;	   +7.700;	idle                ;	   +0.348;	   +0.000
20241216;	111055;	1734343855.000;	   +7.858;	   +0.009;	   -7.718;	   +0.017;	   +0.017;	   +7.780;	idle                ;	   +0.359;	   +0.000
20241216;	111100;	1734343860.000;	   +7.945;	   +0.009;	   -7.796;	   +0.017;	   +0.017;	   +7.849;	idle                ;	   +0.370;	   +0.000
20241216;	111105;	1734343865.000;	   +3.863;	   +0.009;	   -3.733;	   +0.017;	   +0.017;	   +7.858;	idle                ;	   +0.375;	   +0.000
20241216;	111110;	1734343870.000;	   +6.650;	   +0.009;	   -6.745;	   +0.017;	   +0.017;	   +7.945;	idle                ;	   +0.384;	   +0.000
20241216;	111115;	1734343875.000;	   +6.900;	   +0.009;	   -7.038;	   +0.016;	   +0.017;	   +3.863;	idle                ;	   +0.394;	   +0.000
20241216;	111120;	1734343880.000;	   +7.006;	   +0.009;	   -6.854;	   +0.017;	   +0.017;	   +6.650;	idle                ;	   +0.403;	   +0.000
20241216;	111125;	1734343885.000;	   +5.426;	   +0.009;	   -5.453;	   +0.018;	   +0.016;	   +6.900;	idle                ;	   +0.411;	   +0.000
20241216;	111130;	1734343890.000;	   +7.273;	   +0.009;	   -7.399;	   +0.017;	   +0.017;	   +7.006;	idle                ;	   +0.421;	   +0.000
20241216;	111135;	1734343895.000;	   +5.857;	   +0.009;	   -5.515;	   +0.017;	   +0.018;	   +5.426;	idle                ;	   +0.429;	   +0.000
20241216;	111140;	1734343900.000;	   +8.142;	   +0.009;	   -8.012;	   +0.017;	   +0.017;	   +7.273;	idle                ;	   +0.440;	   +0.000
20241216;	111145;	1734343905.000;	   +5.842;	   +0.009;	   -6.447;	   +0.016;	   +0.017;	   +5.857;	idle                ;	   +0.449;	   +0.000
20241216;	111150;	1734343910.000;	   +3.513;	   +0.009;	   -3.416;	   +0.016;	   +0.017;	   +8.142;	idle                ;	   +0.454;	   +0.000
20241216;	111155;	1734343915.000;	   +3.684;	   +0.009;	   -3.567;	   +0.017;	   +0.016;	   +5.842;	idle                ;	   +0.459;	   +0.000
20241216;	111200;	1734343920.000;	   +7.207;	   +0.009;	   -7.038;	   +0.017;	   +0.016;	   +3.513;	idle                ;	   +0.469;	   +0.000
20241216;	111205;	1734343925.000;	   +6.697;	   +0.009;	   -6.756;	   +0.016;	   +0.017;	   +3.684;	idle                ;	   +0.478;	   +0.000
20241216;	111210;	1734343930.000;	   +3.490;	   +0.009;	   -3.431;	   +0.017;	   +0.017;	   +7.207;	idle                ;	   +0.483;	   +0.000
20241216;	111215;	1734343935.000;	   +3.380;	   +0.009;	   -3.317;	   +0.017;	   +0.016;	   +6.697;	idle                ;	   +0.487;	   +0.000
20241216;	111220;	1734343940.000;	   +2.927;	   +0.008;	   -2.800;	   +0.016;	   +0.017;	   +3.490;	idle                ;	   +0.491;	   +0.000
20241216;	111225;	1734343945.000;	   +2.841;	   +0.009;	   -2.712;	   +0.017;	   +0.017;	   +3.380;	idle                ;	   +0.495;	   +0.000
20241216;	111230;	1734343950.000;	   +2.776;	   +0.009;	   -2.648;	   +0.016;	   +0.016;	   +2.927;	idle                ;	   +0.499;	   +0.000
20241216;	111235;	1734343955.000;	   +2.738;	   +0.009;	   -2.606;	   +0.017;	   +0.017;	   +2.841;	idle                ;	   +0.502;	   +0.000
20241216;	111240;	1734343960.000;	   +2.750;	   +0.009;	   -2.614;	   +0.017;	   +0.016;	   +2.776;	idle                ;	   +0.506;	   +0.000
20241216;	111245;	1734343965.000;	   +2.789;	   +0.009;	   -2.655;	   +0.017;	   +0.017;	   +2.738;	idle                ;	   +0.510;	   +0.000
20241216;	111250;	1734343970.000;	   +2.748;	   +0.008;	   -2.627;	   +0.017;	   +0.017;	   +2.750;	idle                ;	   +0.513;	   +0.000
20241216;	111255;	1734343975.000;	   +2.679;	   +0.009;	   -2.548;	   +0.016;	   +0.017;	   +2.789;	idle                ;	   +0.517;	   +0.000
20241216;	111300;	1734343980.000;	   +2.625;	   +0.009;	   -2.501;	   +0.017;	   +0.017;	   +2.748;	idle                ;	   +0.520;	   +0.000
20241216;	111305;	1734343985.000;	   +2.578;	   +0.009;	   -2.448;	   +0.016;	   +0.016;	   +2.679;	idle                ;	   +0.524;	   +0.000
20241216;	111310;	1734343990.000;	   +2.538;	   +0.009;	   -2.408;	   +0.017;	   +0.017;	   +2.625;	idle                ;	   +0.527;	   +0.000
20241216;	111315;	1734343995.000;	   +2.506;	   +0.009;	   -2.375;	   +0.016;	   +0.016;	   +2.578;	idle                ;	   +0.530;	   +0.000
20241216;	111320;	1734344000.000;	   +2.492;	   +0.009;	   -2.362;	   +0.017;	   +0.017;	   +2.538;	idle                ;	   +0.534;	   +0.000
20241216;	111325;	1734344005.000;	   +2.483;	   +0.009;	   -2.351;	   +0.017;	   +0.016;	   +2.506;	idle                ;	   +0.537;	   +0.000
20241216;	111330;	1734344010.000;	   +2.513;	   +0.009;	   -2.376;	   +0.017;	   +0.017;	   +2.492;	idle                ;	   +0.540;	   +0.000
20241216;	111335;	1734344015.000;	   +2.541;	   +0.009;	   -2.415;	   +0.016;	   +0.017;	   +2.483;	idle                ;	   +0.543;	   +0.000
20241216;	111340;	1734344020.000;	   +2.458;	   +0.009;	   -2.326;	   +0.018;	   +0.017;	   +2.513;	idle                ;	   +0.547;	   +0.000
20241216;	111345;	1734344025.000;	   +2.417;	   +0.009;	   -2.288;	   +0.016;	   +0.016;	   +2.541;	idle                ;	   +0.550;	   +0.000
20241216;	111350;	1734344030.000;	   +2.367;	   +0.009;	   -2.239;	   +0.017;	   +0.018;	   +2.458;	idle                ;	   +0.553;	   +0.000
20241216;	111355;	1734344035.000;	   +2.340;	   +0.009;	   -2.211;	   +0.016;	   +0.016;	   +2.417;	idle                ;	   +0.556;	   +0.000
20241216;	111400;	1734344040.000;	   +2.315;	   +0.008;	   -2.186;	   +0.017;	   +0.017;	   +2.367;	idle                ;	   +0.559;	   +0.000
20241216;	111405;	1734344045.000;	   +2.295;	   +0.009;	   -2.165;	   +0.017;	   +0.016;	   +2.340;	idle                ;	   +0.562;	   +0.000
20241216;	111410;	1734344050.000;	   +2.276;	   +0.009;	   -2.148;	   +0.017;	   +0.017;	   +2.315;	idle                ;	   +0.565;	   +0.000
20241216;	111415;	1734344055.000;	   +2.265;	   +0.009;	   -2.136;	   +0.017;	   +0.017;	   +2.295;	idle                ;	   +0.568;	   +0.000
20241216;	111420;	1734344060.000;	   +2.301;	   +0.009;	   -2.167;	   +0.017;	   +0.017;	   +2.276;	idle                ;	   +0.571;	   +0.000
20241216;	111425;	1734344065.000;	   +2.613;	   +0.009;	   -2.502;	   +0.016;	   +0.017;	   +2.265;	idle                ;	   +0.575;	   +0.000
20241216;	111430;	1734344070.000;	   +2.298;	   +0.009;	   -2.241;	   +0.017;	   +0.017;	   +2.301;	idle                ;	   +0.578;	   +0.000
20241216;	111435;	1734344075.000;	   +2.226;	   +0.009;	   -2.161;	   +0.017;	   +0.016;	   +2.613;	idle                ;	   +0.581;	   +0.000
20241216;	111440;	1734344080.000;	   +2.171;	   +0.009;	   -2.106;	   +0.017;	   +0.017;	   +2.298;	idle                ;	   +0.584;	   +0.000
20241216;	111445;	1734344085.000;	   +2.138;	   +0.008;	   -2.076;	   +0.017;	   +0.017;	   +2.226;	idle                ;	   +0.586;	   +0.000
20241216;	111450;	1734344090.000;	   +2.112;	   +0.009;	   -2.048;	   +0.017;	   +0.017;	   +2.171;	idle                ;	   +0.589;	   +0.000
20241216;	111455;	1734344095.000;	   +2.090;	   +0.008;	   -2.026;	   +0.017;	   +0.017;	   +2.138;	idle                ;	   +0.592;	   +0.000
20241216;	111500;	1734344100.000;	   +2.073;	   +0.009;	   -2.008;	   +0.018;	   +0.017;	   +2.112;	idle                ;	   +0.595;	   +0.000
20241216;	111505;	1734344105.000;	   +2.054;	   +0.009;	   -1.987;	   +0.017;	   +0.017;	   +2.090;	idle                ;	   +0.598;	   +0.000
20241216;	111510;	1734344110.000;	   +2.050;	   +0.009;	   -1.984;	   +0.016;	   +0.018;	   +2.073;	idle                ;	   +0.600;	   +0.000
20241216;	111515;	1734344115.000;	   +2.048;	   +0.008;	   -1.983;	   +0.017;	   +0.017;	   +2.054;	idle                ;	   +0.603;	   +0.000
20241216;	111520;	1734344120.000;	   +2.049;	   +0.009;	   -1.983;	   +0.017;	   +0.016;	   +2.050;	idle                ;	   +0.606;	   +0.000
20241216;	111525;	1734344125.000;	   +2.055;	   +0.009;	   -1.988;	   +0.017;	   +0.017;	   +2.048;	idle                ;	   +0.609;	   +0.000
20241216;	111530;	1734344130.000;	   +2.063;	   +0.009;	   -1.995;	   +0.017;	   +0.017;	   +2.049;	idle                ;	   +0.611;	   +0.000
20241216;	111535;	1734344135.000;	   +2.072;	   +0.009;	   -2.007;	   +0.017;	   +0.017;	   +2.055;	idle                ;	   +0.614;	   +0.000
20241216;	111540;	1734344140.000;	   +2.084;	   +0.009;	   -2.020;	   +0.017;	   +0.017;	   +2.063;	idle                ;	   +0.617;	   +0.000
20241216;	111545;	1734344145.000;	   +2.104;	   +0.009;	   -2.036;	   +0.017;	   +0.017;	   +2.072;	idle                ;	   +0.620;	   +0.000
20241216;	111550;	1734344150.000;	   +2.118;	   +0.008;	   -2.050;	   +0.016;	   +0.017;	   +2.084;	idle                ;	   +0.623;	   +0.000
20241216;	111555;	1734344155.000;	   +2.131;	   +0.009;	   -2.066;	   +0.017;	   +0.017;	   +2.104;	idle                ;	   +0.626;	   +0.000
20241216;	111600;	1734344160.000;	   +2.143;	   +0.008;	   -2.075;	   +0.017;	   +0.016;	   +2.118;	idle                ;	   +0.629;	   +0.000
20241216;	111605;	1734344165.000;	   +2.156;	   +0.009;	   -2.086;	   +0.016;	   +0.017;	   +2.131;	idle                ;	   +0.631;	   +0.000
20241216;	111610;	1734344170.000;	   +2.172;	   +0.009;	   -2.106;	   +0.017;	   +0.017;	   +2.143;	idle                ;	   +0.634;	   +0.000
20241216;	111615;	1734344175.000;	   +2.185;	   +0.009;	   -2.117;	   +0.017;	   +0.016;	   +2.156;	idle                ;	   +0.637;	   +0.000
20241216;	111620;	1734344180.000;	   +2.194;	   +0.009;	   -2.127;	   +0.017;	   +0.017;	   +2.172;	idle                ;	   +0.640;	   +0.000
20241216;	111625;	1734344185.000;	   +2.199;	   +0.009;	   -2.133;	   +0.017;	   +0.017;	   +2.185;	idle                ;	   +0.643;	   +0.000
20241216;	111630;	1734344190.000;	   +2.198;	   +0.009;	   -2.131;	   +0.017;	   +0.017;	   +2.194;	idle                ;	   +0.646;	   +0.000
20241216;	111635;	1734344195.000;	   +2.196;	   +0.009;	   -2.131;	   +0.016;	   +0.017;	   +2.199;	idle                ;	   +0.649;	   +0.000
20241216;	111640;	1734344200.000;	   +2.198;	   +0.008;	   -2.131;	   +0.017;	   +0.017;	   +2.198;	idle                ;	   +0.652;	   +0.000
20241216;	111645;	1734344205.000;	   +2.198;	   +0.008;	   -2.131;	   +0.017;	   +0.016;	   +2.196;	idle                ;	   +0.655;	   +0.000
20241216;	111650;	1734344210.000;	   +2.199;	   +0.009;	   -2.133;	   +0.017;	   +0.017;	   +2.198;	idle                ;	   +0.658;	   +0.000
20241216;	111655;	1734344215.000;	   +2.199;	   +0.009;	   -2.131;	   +0.016;	   +0.017;	   +2.198;	idle                ;	   +0.661;	   +0.000
20241216;	111700;	1734344220.000;	   +2.200;	   +0.009;	   -2.133;	   +0.017;	   +0.017;	   +2.199;	idle                ;	   +0.664;	   +0.000
20241216;	111705;	1734344225.000;	   +2.209;	   +0.008;	   -2.143;	   +0.016;	   +0.016;	   +2.199;	idle                ;	   +0.667;	   +0.000
20241216;	111710;	1734344230.000;	   +2.213;	   +0.009;	   -2.148;	   +0.017;	   +0.017;	   +2.200;	idle                ;	   +0.670;	   +0.000
20241216;	111715;	1734344235.000;	   +2.219;	   +0.008;	   -2.152;	   +0.017;	   +0.016;	   +2.209;	idle                ;	   +0.673;	   +0.000
20241216;	111720;	1734344240.000;	   +2.224;	   +0.009;	   -2.157;	   +0.017;	   +0.017;	   +2.213;	idle                ;	   +0.676;	   +0.000
20241216;	111725;	1734344245.000;	   +2.228;	   +0.009;	   -2.161;	   +0.017;	   +0.017;	   +2.219;	idle                ;	   +0.679;	   +0.000
20241216;	111730;	1734344250.000;	   +2.241;	   +0.009;	   -2.174;	   +0.017;	   +0.017;	   +2.224;	idle                ;	   +0.682;	   +0.000
20241216;	111735;	1734344255.000;	   +2.260;	   +0.008;	   -2.193;	   +0.017;	   +0.017;	   +2.228;	idle                ;	   +0.685;	   +0.000
20241216;	111740;	1734344260.000;	   +2.288;	   +0.009;	   -2.220;	   +0.017;	   +0.017;	   +2.241;	idle                ;	   +0.688;	   +0.000
20241216;	111745;	1734344265.000;	   +2.322;	   +0.008;	   -2.254;	   +0.017;	   +0.017;	   +2.260;	idle                ;	   +0.691;	   +0.000
20241216;	111750;	1734344270.000;	   +2.346;	   +0.009;	   -2.277;	   +0.016;	   +0.017;	   +2.288;	idle                ;	   +0.694;	   +0.000
20241216;	111755;	1734344275.000;	   +2.383;	   +0.009;	   -2.314;	   +0.017;	   +0.017;	   +2.322;	idle                ;	   +0.698;	   +0.000
20241216;	111800;	1734344280.000;	   +2.434;	   +0.009;	   -2.364;	   +0.017;	   +0.016;	   +2.346;	idle                ;	   +0.701;	   +0.000
20241216;	111805;	1734344285.000;	   +2.693;	   +0.009;	   -2.603;	   +0.017;	   +0.017;	   +2.383;	idle                ;	   +0.704;	   +0.000
20241216;	111810;	1734344290.000;	   +2.510;	   +0.008;	   -2.460;	   +0.016;	   +0.017;	   +2.434;	idle                ;	   +0.708;	   +0.000
20241216;	111815;	1734344295.000;	   +2.344;	   +0.009;	   -2.276;	   +0.017;	   +0.017;	   +2.693;	idle                ;	   +0.711;	   +0.000
20241216;	111820;	1734344300.000;	   +2.336;	   +0.008;	   -2.271;	   +0.016;	   +0.016;	   +2.510;	idle                ;	   +0.714;	   +0.000
20241216;	111825;	1734344305.000;	   +2.358;	   +0.009;	   -2.287;	   +0.017;	   +0.017;	   +2.344;	idle                ;	   +0.717;	   +0.000
20241216;	111830;	1734344310.000;	   +2.363;	   +0.009;	   -2.294;	   +0.017;	   +0.016;	   +2.336;	idle                ;	   +0.721;	   +0.000
20241216;	111835;	1734344315.000;	   +2.386;	   +0.009;	   -2.318;	   +0.017;	   +0.017;	   +2.358;	idle                ;	   +0.724;	   +0.000
20241216;	111840;	1734344320.000;	   +2.414;	   +0.009;	   -2.345;	   +0.016;	   +0.017;	   +2.363;	idle                ;	   +0.727;	   +0.000
20241216;	111845;	1734344325.000;	   +2.441;	   +0.009;	   -2.368;	   +0.017;	   +0.017;	   +2.386;	idle                ;	   +0.730;	   +0.000
20241216;	111850;	1734344330.000;	   +2.492;	   +0.009;	   -2.423;	   +0.017;	   +0.016;	   +2.414;	idle                ;	   +0.734;	   +0.000
