#ies_format_version: 1.0
#file: 20250127_5000_2000.dat
#file_info: generated by AsciiLoger of OpenMUC
#timezone: + 1
#timestep_sec: 5.0
#col_no;	col_name;	confidential;	measured;	unit;	category;	comment
#001;	YYYYMMDD;	FALSE;	FALSE;	0;	time;	INTEGER,8. Date [human readable]
#002;	hhmmss;	FALSE;	FALSE;	0;	time;	SHORT,6. Time [human readable]
#003;	unixtimestamp;	FALSE;	FALSE;	s;	time;	DOUBLE,14. lapsed seconds from 01-01-1970
#004;	power_self_consumption;	FALSE;	TRUE;	kW;	other;	DOUBLE,9. test
YYYYMMDD;	hhmmss;	unixtimestamp;	power_self_consumption
20250127;	154542;	1737989142.000;	    err32
20250127;	154547;	1737989147.000;	    err32
20250127;	154552;	1737989152.000;	    err32
20250127;	154557;	1737989157.000;	    err32
20250127;	154602;	1737989162.000;	    err32
20250127;	154607;	1737989167.000;	    err32
20250127;	154612;	1737989172.000;	    err32
20250127;	154617;	1737989177.000;	    err32
20250127;	154622;	1737989182.000;	    err32
20250127;	154627;	1737989187.000;	    err32
20250127;	154632;	1737989192.000;	    err32
20250127;	154637;	1737989197.000;	    err32
20250127;	154642;	1737989202.000;	    err32
20250127;	154647;	1737989207.000;	    err32
20250127;	154652;	1737989212.000;	    err32
20250127;	154657;	1737989217.000;	    err32
20250127;	154702;	1737989222.000;	    err32
20250127;	154707;	1737989227.000;	    err32
20250127;	154712;	1737989232.000;	    err32
20250127;	154717;	1737989237.000;	    err32
20250127;	154722;	1737989242.000;	    err32
20250127;	154727;	1737989247.000;	    err32
20250127;	154732;	1737989252.000;	    err32
20250127;	154737;	1737989257.000;	    err32
20250127;	154742;	1737989262.000;	    err32
20250127;	154747;	1737989267.000;	    err32
20250127;	154752;	1737989272.000;	    err32
20250127;	154757;	1737989277.000;	    err32
20250127;	154802;	1737989282.000;	    err32
20250127;	154807;	1737989287.000;	    err32
20250127;	154812;	1737989292.000;	    err32
20250127;	154817;	1737989297.000;	    err32
20250127;	154822;	1737989302.000;	    err32
20250127;	154827;	1737989307.000;	    err32
20250127;	154832;	1737989312.000;	    err32
20250127;	154837;	1737989317.000;	    err32
20250127;	154842;	1737989322.000;	    err32
20250127;	154847;	1737989327.000;	    err32
20250127;	154852;	1737989332.000;	    err32
20250127;	154857;	1737989337.000;	    err32
20250127;	154902;	1737989342.000;	    err32
20250127;	154907;	1737989347.000;	    err32
20250127;	154912;	1737989352.000;	    err32
20250127;	154917;	1737989357.000;	    err32
20250127;	154922;	1737989362.000;	    err32
20250127;	154927;	1737989367.000;	    err32
20250127;	154932;	1737989372.000;	    err32
20250127;	154937;	1737989377.000;	    err32
20250127;	154942;	1737989382.000;	    err32
20250127;	154947;	1737989387.000;	    err32
20250127;	154952;	1737989392.000;	    err32
20250127;	154957;	1737989397.000;	    err32
20250127;	155002;	1737989402.000;	    err32
20250127;	155007;	1737989407.000;	    err32
20250127;	155012;	1737989412.000;	    err32
20250127;	155017;	1737989417.000;	    err32
20250127;	155022;	1737989422.000;	    err32
20250127;	155027;	1737989427.000;	    err32
20250127;	155032;	1737989432.000;	    err32
20250127;	155037;	1737989437.000;	    err32
20250127;	155042;	1737989442.000;	    err32
20250127;	155047;	1737989447.000;	    err32
20250127;	155052;	1737989452.000;	    err32
20250127;	155057;	1737989457.000;	    err32
20250127;	155102;	1737989462.000;	    err32
20250127;	155107;	1737989467.000;	    err32
20250127;	155112;	1737989472.000;	    err32
20250127;	155117;	1737989477.000;	    err32
20250127;	155122;	1737989482.000;	    err32
20250127;	155127;	1737989487.000;	    err32
20250127;	155132;	1737989492.000;	    err32
20250127;	155137;	1737989497.000;	    err32
20250127;	155142;	1737989502.000;	    err32
20250127;	155147;	1737989507.000;	    err32
20250127;	155152;	1737989512.000;	    err32
20250127;	155157;	1737989517.000;	    err32
20250127;	155202;	1737989522.000;	    err32
20250127;	155207;	1737989527.000;	    err32
20250127;	155212;	1737989532.000;	    err32
20250127;	155217;	1737989537.000;	    err32
20250127;	155222;	1737989542.000;	    err32
20250127;	155227;	1737989547.000;	    err32
20250127;	155232;	1737989552.000;	    err32
20250127;	155237;	1737989557.000;	    err32
20250127;	155242;	1737989562.000;	    err32
20250127;	155247;	1737989567.000;	    err32
20250127;	155252;	1737989572.000;	    err32
20250127;	155257;	1737989577.000;	    err32
20250127;	155302;	1737989582.000;	    err32
20250127;	155307;	1737989587.000;	    err32
20250127;	155312;	1737989592.000;	    err32
20250127;	155317;	1737989597.000;	    err32
20250127;	155322;	1737989602.000;	    err32
20250127;	155327;	1737989607.000;	    err32
20250127;	155332;	1737989612.000;	    err32
20250127;	155337;	1737989617.000;	    err32
20250127;	155342;	1737989622.000;	    err32
20250127;	155347;	1737989627.000;	    err32
20250127;	155352;	1737989632.000;	    err32
20250127;	155357;	1737989637.000;	    err32
20250127;	155402;	1737989642.000;	    err32
20250127;	155407;	1737989647.000;	    err32
20250127;	155412;	1737989652.000;	    err32
20250127;	155417;	1737989657.000;	    err32
20250127;	155422;	1737989662.000;	    err32
20250127;	155427;	1737989667.000;	    err32
20250127;	155432;	1737989672.000;	    err32
20250127;	155437;	1737989677.000;	    err32
20250127;	155442;	1737989682.000;	    err32
20250127;	155447;	1737989687.000;	    err32
20250127;	155452;	1737989692.000;	    err32
20250127;	155457;	1737989697.000;	    err32
20250127;	155502;	1737989702.000;	    err32
20250127;	155507;	1737989707.000;	    err32
20250127;	155512;	1737989712.000;	    err32
20250127;	155517;	1737989717.000;	    err32
20250127;	155522;	1737989722.000;	    err32
20250127;	155527;	1737989727.000;	    err32
20250127;	155532;	1737989732.000;	    err32
20250127;	155537;	1737989737.000;	    err32
20250127;	155542;	1737989742.000;	    err32
20250127;	155547;	1737989747.000;	    err32
20250127;	155552;	1737989752.000;	    err32
20250127;	155557;	1737989757.000;	    err32
20250127;	155602;	1737989762.000;	    err32
20250127;	155607;	1737989767.000;	    err32
20250127;	155612;	1737989772.000;	    err32
20250127;	155617;	1737989777.000;	    err32
20250127;	155622;	1737989782.000;	    err32
20250127;	155627;	1737989787.000;	    err32
20250127;	155632;	1737989792.000;	    err32
20250127;	155637;	1737989797.000;	    err32
20250127;	155642;	1737989802.000;	    err32
20250127;	155647;	1737989807.000;	    err32
20250127;	155652;	1737989812.000;	    err32
20250127;	155657;	1737989817.000;	    err32
20250127;	155702;	1737989822.000;	    err32
20250127;	155707;	1737989827.000;	    err32
20250127;	155712;	1737989832.000;	    err32
20250127;	155717;	1737989837.000;	    err32
20250127;	155722;	1737989842.000;	    err32
20250127;	155727;	1737989847.000;	    err32
20250127;	155732;	1737989852.000;	    err32
20250127;	155737;	1737989857.000;	    err32
20250127;	155742;	1737989862.000;	    err32
20250127;	155747;	1737989867.000;	    err32
20250127;	155752;	1737989872.000;	    err32
20250127;	155757;	1737989877.000;	    err32
20250127;	155802;	1737989882.000;	    err32
20250127;	155807;	1737989887.000;	    err32
20250127;	155812;	1737989892.000;	    err32
20250127;	155817;	1737989897.000;	    err32
20250127;	155822;	1737989902.000;	    err32
20250127;	155827;	1737989907.000;	    err32
20250127;	155832;	1737989912.000;	    err32
20250127;	155837;	1737989917.000;	    err32
20250127;	155842;	1737989922.000;	    err32
20250127;	155847;	1737989927.000;	    err32
20250127;	155852;	1737989932.000;	    err32
20250127;	155857;	1737989937.000;	    err32
20250127;	155902;	1737989942.000;	    err32
20250127;	155907;	1737989947.000;	    err32
20250127;	155912;	1737989952.000;	    err32
20250127;	155917;	1737989957.000;	    err32
20250127;	155922;	1737989962.000;	    err32
20250127;	155927;	1737989967.000;	    err32
20250127;	155932;	1737989972.000;	    err32
20250127;	155937;	1737989977.000;	    err32
20250127;	155942;	1737989982.000;	    err32
20250127;	155947;	1737989987.000;	    err32
20250127;	155952;	1737989992.000;	    err32
20250127;	155957;	1737989997.000;	    err32
20250127;	160002;	1737990002.000;	    err32
20250127;	160007;	1737990007.000;	    err32
20250127;	160012;	1737990012.000;	    err32
20250127;	160017;	1737990017.000;	    err32
20250127;	160022;	1737990022.000;	    err32
20250127;	160027;	1737990027.000;	    err32
20250127;	160032;	1737990032.000;	    err32
20250127;	160037;	1737990037.000;	    err32
20250127;	160042;	1737990042.000;	    err32
20250127;	160047;	1737990047.000;	    err32
20250127;	160052;	1737990052.000;	    err32
20250127;	160057;	1737990057.000;	    err32
20250127;	160102;	1737990062.000;	    err32
20250127;	160107;	1737990067.000;	    err32
20250127;	160112;	1737990072.000;	    err32
20250127;	160117;	1737990077.000;	    err32
20250127;	160122;	1737990082.000;	    err32
20250127;	160127;	1737990087.000;	    err32
20250127;	160132;	1737990092.000;	    err32
20250127;	160137;	1737990097.000;	    err32
20250127;	160142;	1737990102.000;	    err32
20250127;	160147;	1737990107.000;	    err32
20250127;	160152;	1737990112.000;	    err32
20250127;	160157;	1737990117.000;	    err32
20250127;	160202;	1737990122.000;	    err32
20250127;	160207;	1737990127.000;	    err32
20250127;	160212;	1737990132.000;	    err32
20250127;	160217;	1737990137.000;	    err32
20250127;	160222;	1737990142.000;	    err32
20250127;	160227;	1737990147.000;	    err32
20250127;	160232;	1737990152.000;	    err32
20250127;	160237;	1737990157.000;	    err32
20250127;	160242;	1737990162.000;	    err32
20250127;	160247;	1737990167.000;	    err32
20250127;	160252;	1737990172.000;	    err32
20250127;	160257;	1737990177.000;	    err32
20250127;	160302;	1737990182.000;	    err32
20250127;	160307;	1737990187.000;	    err32
20250127;	160312;	1737990192.000;	    err32
20250127;	160317;	1737990197.000;	    err32
20250127;	160322;	1737990202.000;	    err32
20250127;	160327;	1737990207.000;	    err32
20250127;	160332;	1737990212.000;	    err32
20250127;	160337;	1737990217.000;	    err32
20250127;	160342;	1737990222.000;	    err32
20250127;	160347;	1737990227.000;	    err32
20250127;	160352;	1737990232.000;	    err32
20250127;	160357;	1737990237.000;	    err32
20250127;	160402;	1737990242.000;	    err32
20250127;	160407;	1737990247.000;	    err32
20250127;	160412;	1737990252.000;	    err32
20250127;	160417;	1737990257.000;	    err32
20250127;	160422;	1737990262.000;	    err32
20250127;	160427;	1737990267.000;	    err32
20250127;	160432;	1737990272.000;	    err32
20250127;	160437;	1737990277.000;	    err32
20250127;	160442;	1737990282.000;	    err32
20250127;	160447;	1737990287.000;	    err32
20250127;	160452;	1737990292.000;	    err32
20250127;	160457;	1737990297.000;	    err32
20250127;	160502;	1737990302.000;	    err32
20250127;	160507;	1737990307.000;	    err32
20250127;	160512;	1737990312.000;	    err32
20250127;	160517;	1737990317.000;	    err32
20250127;	160522;	1737990322.000;	    err32
20250127;	160527;	1737990327.000;	    err32
20250127;	160532;	1737990332.000;	    err32
20250127;	160537;	1737990337.000;	    err32
20250127;	160542;	1737990342.000;	    err32
20250127;	160547;	1737990347.000;	    err32
20250127;	160552;	1737990352.000;	    err32
20250127;	160557;	1737990357.000;	    err32
20250127;	160602;	1737990362.000;	    err32
20250127;	160607;	1737990367.000;	    err32
20250127;	160612;	1737990372.000;	    err32
20250127;	160617;	1737990377.000;	    err32
20250127;	160622;	1737990382.000;	    err32
20250127;	160627;	1737990387.000;	    err32
20250127;	160632;	1737990392.000;	    err32
20250127;	160637;	1737990397.000;	    err32
20250127;	160642;	1737990402.000;	    err32
20250127;	160647;	1737990407.000;	    err32
20250127;	160652;	1737990412.000;	    err32
20250127;	160657;	1737990417.000;	    err32
20250127;	160702;	1737990422.000;	    err32
20250127;	160707;	1737990427.000;	    err32
20250127;	160712;	1737990432.000;	    err32
20250127;	160717;	1737990437.000;	    err32
20250127;	160722;	1737990442.000;	    err32
20250127;	160727;	1737990447.000;	    err32
20250127;	160732;	1737990452.000;	    err32
20250127;	160737;	1737990457.000;	    err32
20250127;	160742;	1737990462.000;	    err32
20250127;	160747;	1737990467.000;	    err32
20250127;	160752;	1737990472.000;	    err32
20250127;	160757;	1737990477.000;	    err32
20250127;	160802;	1737990482.000;	    err32
20250127;	160807;	1737990487.000;	    err32
20250127;	160812;	1737990492.000;	    err32
20250127;	160817;	1737990497.000;	    err32
20250127;	160822;	1737990502.000;	    err32
20250127;	160827;	1737990507.000;	    err32
20250127;	160832;	1737990512.000;	    err32
20250127;	160837;	1737990517.000;	    err32
20250127;	160842;	1737990522.000;	    err32
20250127;	160847;	1737990527.000;	    err32
20250127;	160852;	1737990532.000;	    err32
20250127;	160857;	1737990537.000;	    err32
20250127;	160902;	1737990542.000;	    err32
20250127;	160907;	1737990547.000;	    err32
20250127;	160912;	1737990552.000;	    err32
20250127;	160917;	1737990557.000;	    err32
20250127;	160922;	1737990562.000;	    err32
20250127;	160927;	1737990567.000;	    err32
20250127;	160932;	1737990572.000;	    err32
20250127;	160937;	1737990577.000;	    err32
20250127;	160942;	1737990582.000;	    err32
20250127;	160947;	1737990587.000;	    err32
20250127;	160952;	1737990592.000;	    err32
20250127;	160957;	1737990597.000;	    err32
20250127;	161002;	1737990602.000;	    err32
20250127;	161007;	1737990607.000;	    err32
20250127;	161012;	1737990612.000;	    err32
20250127;	161017;	1737990617.000;	    err32
20250127;	161022;	1737990622.000;	    err32
20250127;	161027;	1737990627.000;	    err32
20250127;	161032;	1737990632.000;	    err32
20250127;	161037;	1737990637.000;	    err32
20250127;	161042;	1737990642.000;	    err32
20250127;	161047;	1737990647.000;	    err32
20250127;	161052;	1737990652.000;	    err32
20250127;	161057;	1737990657.000;	    err32
20250127;	161102;	1737990662.000;	    err32
20250127;	161107;	1737990667.000;	    err32
20250127;	161112;	1737990672.000;	    err32
20250127;	161117;	1737990677.000;	    err32
20250127;	161122;	1737990682.000;	    err32
20250127;	161127;	1737990687.000;	    err32
20250127;	161132;	1737990692.000;	    err32
20250127;	161137;	1737990697.000;	    err32
20250127;	161142;	1737990702.000;	    err32
20250127;	161147;	1737990707.000;	    err32
20250127;	161152;	1737990712.000;	    err32
20250127;	161157;	1737990717.000;	    err32
20250127;	161202;	1737990722.000;	    err32
20250127;	161207;	1737990727.000;	    err32
20250127;	161212;	1737990732.000;	    err32
20250127;	161217;	1737990737.000;	    err32
20250127;	161222;	1737990742.000;	    err32
20250127;	161227;	1737990747.000;	    err32
20250127;	161232;	1737990752.000;	    err32
20250127;	161237;	1737990757.000;	    err32
20250127;	161242;	1737990762.000;	    err32
20250127;	161247;	1737990767.000;	    err32
20250127;	161252;	1737990772.000;	    err32
20250127;	161257;	1737990777.000;	    err32
20250127;	161302;	1737990782.000;	    err32
20250127;	161307;	1737990787.000;	    err32
20250127;	161312;	1737990792.000;	    err32
20250127;	161317;	1737990797.000;	    err32
20250127;	161322;	1737990802.000;	    err32
20250127;	161327;	1737990807.000;	    err32
20250127;	161332;	1737990812.000;	    err32
20250127;	161337;	1737990817.000;	    err32
20250127;	161342;	1737990822.000;	    err32
20250127;	161347;	1737990827.000;	    err32
20250127;	161352;	1737990832.000;	    err32
20250127;	161357;	1737990837.000;	    err32
20250127;	161402;	1737990842.000;	    err32
20250127;	161407;	1737990847.000;	    err32
20250127;	161412;	1737990852.000;	    err32
20250127;	161417;	1737990857.000;	    err32
20250127;	161422;	1737990862.000;	    err32
20250127;	161427;	1737990867.000;	    err32
20250127;	161432;	1737990872.000;	    err32
20250127;	161437;	1737990877.000;	    err32
20250127;	161442;	1737990882.000;	    err32
20250127;	161447;	1737990887.000;	    err32
20250127;	161452;	1737990892.000;	    err32
20250127;	161457;	1737990897.000;	    err32
20250127;	161502;	1737990902.000;	    err32
20250127;	161507;	1737990907.000;	    err32
20250127;	161512;	1737990912.000;	    err32
20250127;	161517;	1737990917.000;	    err32
20250127;	161522;	1737990922.000;	    err32
20250127;	161527;	1737990927.000;	    err32
20250127;	161532;	1737990932.000;	    err32
20250127;	161537;	1737990937.000;	    err32
20250127;	161542;	1737990942.000;	    err32
20250127;	161547;	1737990947.000;	    err32
20250127;	161552;	1737990952.000;	    err32
20250127;	161557;	1737990957.000;	    err32
20250127;	161602;	1737990962.000;	    err32
20250127;	161607;	1737990967.000;	    err32
20250127;	161612;	1737990972.000;	    err32
20250127;	161617;	1737990977.000;	    err32
20250127;	161622;	1737990982.000;	    err32
20250127;	161627;	1737990987.000;	    err32
20250127;	161632;	1737990992.000;	    err32
20250127;	161637;	1737990997.000;	    err32
20250127;	161642;	1737991002.000;	    err32
20250127;	161647;	1737991007.000;	    err32
20250127;	161652;	1737991012.000;	    err32
20250127;	161657;	1737991017.000;	    err32
20250127;	161702;	1737991022.000;	    err32
20250127;	161707;	1737991027.000;	    err32
20250127;	161712;	1737991032.000;	    err32
20250127;	161717;	1737991037.000;	    err32
20250127;	161722;	1737991042.000;	    err32
20250127;	161727;	1737991047.000;	    err32
20250127;	161732;	1737991052.000;	    err32
20250127;	161737;	1737991057.000;	    err32
20250127;	161742;	1737991062.000;	    err32
20250127;	161747;	1737991067.000;	    err32
20250127;	161752;	1737991072.000;	    err32
20250127;	161757;	1737991077.000;	    err32
20250127;	161802;	1737991082.000;	    err32
20250127;	161807;	1737991087.000;	    err32
20250127;	161812;	1737991092.000;	    err32
20250127;	161817;	1737991097.000;	    err32
20250127;	161822;	1737991102.000;	    err32
20250127;	161827;	1737991107.000;	    err32
20250127;	161832;	1737991112.000;	    err32
20250127;	161837;	1737991117.000;	    err32
20250127;	161842;	1737991122.000;	    err32
20250127;	161847;	1737991127.000;	    err32
20250127;	161852;	1737991132.000;	    err32
20250127;	161857;	1737991137.000;	    err32
20250127;	161902;	1737991142.000;	    err32
20250127;	161907;	1737991147.000;	    err32
20250127;	161912;	1737991152.000;	    err32
20250127;	161917;	1737991157.000;	    err32
20250127;	161922;	1737991162.000;	    err32
20250127;	161927;	1737991167.000;	    err32
20250127;	161932;	1737991172.000;	    err32
20250127;	161937;	1737991177.000;	    err32
20250127;	161942;	1737991182.000;	    err32
20250127;	161947;	1737991187.000;	    err32
20250127;	161952;	1737991192.000;	    err32
20250127;	161957;	1737991197.000;	    err32
20250127;	162002;	1737991202.000;	    err32
20250127;	162007;	1737991207.000;	    err32
20250127;	162012;	1737991212.000;	    err32
20250127;	162017;	1737991217.000;	    err32
20250127;	162022;	1737991222.000;	    err32
20250127;	162027;	1737991227.000;	    err32
20250127;	162032;	1737991232.000;	    err32
20250127;	162037;	1737991237.000;	    err32
20250127;	162042;	1737991242.000;	    err32
20250127;	162047;	1737991247.000;	    err32
20250127;	162052;	1737991252.000;	    err20
20250127;	162057;	1737991257.000;	   +0.704
20250127;	162102;	1737991262.000;	   +0.662
20250127;	162107;	1737991267.000;	   +0.683
20250127;	162112;	1737991272.000;	   +0.679
20250127;	162117;	1737991277.000;	   +0.682
20250127;	162122;	1737991282.000;	   +0.685
20250127;	162127;	1737991287.000;	   +0.691
20250127;	162132;	1737991292.000;	   +0.684
20250127;	162137;	1737991297.000;	   +0.678
20250127;	162142;	1737991302.000;	   +0.687
20250127;	162147;	1737991307.000;	   +0.686
20250127;	162152;	1737991312.000;	   +0.687
20250127;	162157;	1737991317.000;	   +0.689
20250127;	162202;	1737991322.000;	   +0.693
20250127;	162207;	1737991327.000;	   +0.695
20250127;	162212;	1737991332.000;	   +0.698
20250127;	162217;	1737991337.000;	   +0.686
20250127;	162222;	1737991342.000;	   +0.697
20250127;	162227;	1737991347.000;	   +0.693
20250127;	162232;	1737991352.000;	   +0.692
20250127;	162237;	1737991357.000;	   +0.720
20250127;	162242;	1737991362.000;	   +0.696
20250127;	162247;	1737991367.000;	   +0.703
20250127;	162252;	1737991372.000;	   +1.169
20250127;	162257;	1737991377.000;	   +1.223
20250127;	162302;	1737991382.000;	   +1.454
20250127;	162307;	1737991387.000;	   +0.473
20250127;	162312;	1737991392.000;	   +0.000
20250127;	162317;	1737991397.000;	   +1.042
20250127;	162322;	1737991402.000;	   +0.531
20250127;	162327;	1737991407.000;	   +0.465
20250127;	162332;	1737991412.000;	   +0.115
20250127;	162337;	1737991417.000;	   +0.728
20250127;	162342;	1737991422.000;	   +0.973
20250127;	162347;	1737991427.000;	   +0.224
20250127;	162352;	1737991432.000;	   +0.634
20250127;	162357;	1737991437.000;	   +0.631
20250127;	162402;	1737991442.000;	   +0.668
20250127;	162407;	1737991447.000;	   +0.666
20250127;	162412;	1737991452.000;	   +0.667
20250127;	162417;	1737991457.000;	   +0.682
20250127;	162422;	1737991462.000;	   +0.674
20250127;	162427;	1737991467.000;	   +0.685
20250127;	162432;	1737991472.000;	   +0.695
20250127;	162437;	1737991477.000;	   +0.696
20250127;	162442;	1737991482.000;	   +0.747
20250127;	162447;	1737991487.000;	   +0.903
20250127;	162452;	1737991492.000;	   +0.286
20250127;	162457;	1737991497.000;	   +1.979
20250127;	162502;	1737991502.000;	   +0.473
20250127;	162507;	1737991507.000;	   +0.965
20250127;	162512;	1737991512.000;	   +0.897
20250127;	162517;	1737991517.000;	   +0.758
20250127;	162522;	1737991522.000;	   +1.385
20250127;	162527;	1737991527.000;	   +0.835
20250127;	162532;	1737991532.000;	   +2.700
20250127;	162537;	1737991537.000;	   +3.228
20250127;	162542;	1737991542.000;	   +3.390
20250127;	162547;	1737991547.000;	   +2.714
20250127;	162552;	1737991552.000;	   +2.915
20250127;	162557;	1737991557.000;	   +2.967
20250127;	162602;	1737991562.000;	   +3.945
20250127;	162607;	1737991567.000;	   +3.499
20250127;	162612;	1737991572.000;	   +2.773
20250127;	162617;	1737991577.000;	   +2.974
20250127;	162622;	1737991582.000;	   +3.257
20250127;	162627;	1737991587.000;	   +3.107
20250127;	162632;	1737991592.000;	   +3.031
20250127;	162637;	1737991597.000;	   +2.841
20250127;	162642;	1737991602.000;	   +2.086
20250127;	162647;	1737991607.000;	   +2.846
20250127;	162652;	1737991612.000;	   +3.020
20250127;	162657;	1737991617.000;	   +2.728
20250127;	162702;	1737991622.000;	   +3.533
20250127;	162707;	1737991627.000;	   +3.885
20250127;	162712;	1737991632.000;	   +2.437
20250127;	162717;	1737991637.000;	   +2.395
20250127;	162722;	1737991642.000;	   +2.731
20250127;	162727;	1737991647.000;	   +2.849
20250127;	162732;	1737991652.000;	   +2.878
20250127;	162737;	1737991657.000;	   +2.867
20250127;	162742;	1737991662.000;	   +2.879
20250127;	162747;	1737991667.000;	   +2.891
20250127;	162752;	1737991672.000;	   +2.897
20250127;	162757;	1737991677.000;	   +2.889
20250127;	162802;	1737991682.000;	   +2.877
20250127;	162807;	1737991687.000;	   +2.877
20250127;	162812;	1737991692.000;	   +2.892
20250127;	162817;	1737991697.000;	   +2.897
20250127;	162822;	1737991702.000;	   +2.933
20250127;	162827;	1737991707.000;	   +3.684
20250127;	162832;	1737991712.000;	   +2.239
20250127;	162837;	1737991717.000;	   +3.842
20250127;	162842;	1737991722.000;	   +2.966
20250127;	162847;	1737991727.000;	   +2.585
20250127;	162852;	1737991732.000;	   +1.712
20250127;	162857;	1737991737.000;	   +2.855
20250127;	162902;	1737991742.000;	   +2.857
20250127;	162907;	1737991747.000;	   +2.863
20250127;	162912;	1737991752.000;	   +2.861
20250127;	162917;	1737991757.000;	   +2.883
20250127;	162922;	1737991762.000;	   +2.886
20250127;	162927;	1737991767.000;	   +2.878
20250127;	162932;	1737991772.000;	   +2.876
20250127;	162937;	1737991777.000;	   +2.878
20250127;	162942;	1737991782.000;	   +2.869
20250127;	162947;	1737991787.000;	   +2.865
20250127;	162952;	1737991792.000;	   +2.864
20250127;	162957;	1737991797.000;	   +2.865
20250127;	163002;	1737991802.000;	   +2.871
20250127;	163007;	1737991807.000;	   +2.877
