#ies_format_version: 1.0
#file: 20250122_5000.dat
#file_info: generated by AsciiLoger of OpenMUC
#timezone: + 1
#timestep_sec: 5.0
#col_no;	col_name;	confidential;	measured;	unit;	category;	comment
#001;	YYYYMMDD;	FALSE;	FALSE;	0;	time;	INTEGER,8. Date [human readable]
#002;	hhmmss;	FALSE;	FALSE;	0;	time;	SHORT,6. Time [human readable]
#003;	unixtimestamp;	FALSE;	FALSE;	s;	time;	DOUBLE,14. lapsed seconds from 01-01-1970
#004;	power_photovoltaics;	FALSE;	TRUE;	kW;	other;	DOUBLE,9. PV Power Production
#005;	power_heatpump;	FALSE;	TRUE;	kW;	other;	DOUBLE,9. Heat Pump Power Consumption
#006;	power_grid;	FALSE;	TRUE;	kW;	other;	DOUBLE,9. Grid Power
#007;	power_electric_vehicle;	FALSE;	TRUE;	kW;	other;	DOUBLE,9. EV Power Consumption
#008;	ev_power_aggr;	FALSE;	TRUE;	0;	other;	DOUBLE,9. -
#009;	power_photovoltaics_aggr;	FALSE;	TRUE;	0;	other;	DOUBLE,9. -
#010;	status_electric_vehicle;	FALSE;	TRUE;	0;	other;	STRING,20. (calculated by demo app)
#011;	energy_exported;	FALSE;	TRUE;	kWh;	other;	DOUBLE,9. (calculated by demo app)
#012;	energy_imported;	FALSE;	TRUE;	kWh;	other;	DOUBLE,9. (calculated by demo app)
YYYYMMDD;	hhmmss;	unixtimestamp;	power_photovoltaics;	power_heatpump;	power_grid;	power_electric_vehicle;	ev_power_aggr;	power_photovoltaics_aggr;	status_electric_vehicle;	energy_exported;	energy_imported
20250122;	110130;	1737540090.000;	   +6.908;	   +0.030;	   -6.695;	   +0.016;	   +0.017;	   +6.880;	idle                ;	   +0.238;	   +0.000
20250122;	110135;	1737540095.000;	   +6.894;	   +0.030;	   -6.692;	   +0.017;	   +0.017;	   +6.893;	idle                ;	   +0.247;	   +0.000
20250122;	110140;	1737540100.000;	   +6.909;	   +0.030;	   -6.699;	   +0.017;	   +0.016;	   +6.908;	idle                ;	   +0.256;	   +0.000
20250122;	110145;	1737540105.000;	   +6.898;	   +0.030;	   -6.695;	   +0.016;	   +0.017;	   +6.894;	idle                ;	   +0.265;	   +0.000
20250122;	110150;	1737540110.000;	   +6.897;	   +0.030;	   -6.695;	   +0.017;	   +0.017;	   +6.909;	idle                ;	   +0.275;	   +0.000
20250122;	110155;	1737540115.000;	   +6.533;	   +0.030;	   -6.304;	   +0.017;	   +0.016;	   +6.898;	idle                ;	   +0.284;	   +0.000
20250122;	110200;	1737540120.000;	   +6.885;	   +0.030;	   -6.678;	   +0.017;	   +0.017;	   +6.897;	idle                ;	   +0.293;	   +0.000
20250122;	110205;	1737540125.000;	   +6.860;	   +0.030;	   -6.649;	   +0.016;	   +0.017;	   +6.533;	idle                ;	   +0.302;	   +0.000
20250122;	110210;	1737540130.000;	   +6.872;	   +0.030;	   -6.657;	   +0.017;	   +0.017;	   +6.885;	idle                ;	   +0.311;	   +0.000
20250122;	110215;	1737540135.000;	   +6.894;	   +0.030;	   -6.684;	   +0.017;	   +0.016;	   +6.860;	idle                ;	   +0.321;	   +0.000
20250122;	110220;	1737540140.000;	   +6.884;	   +0.030;	   -6.673;	   +0.017;	   +0.017;	   +6.872;	idle                ;	   +0.330;	   +0.000
20250122;	110225;	1737540145.000;	   +6.911;	   +0.019;	   -6.710;	   +0.017;	   +0.017;	   +6.894;	idle                ;	   +0.339;	   +0.000
20250122;	110230;	1737540150.000;	   +6.904;	   +0.009;	   -6.714;	   +0.017;	   +0.017;	   +6.884;	idle                ;	   +0.348;	   +0.000
20250122;	110235;	1737540155.000;	   +6.901;	   +0.009;	   -6.690;	   +0.017;	   +0.017;	   +6.911;	idle                ;	   +0.358;	   +0.000
20250122;	110240;	1737540160.000;	   +6.944;	   +0.010;	   -6.758;	   +0.017;	   +0.017;	   +6.904;	idle                ;	   +0.367;	   +0.000
20250122;	110245;	1737540165.000;	   +6.950;	   +0.009;	   -6.763;	   +0.017;	   +0.017;	   +6.901;	idle                ;	   +0.377;	   +0.000
20250122;	110250;	1737540170.000;	   +6.968;	   +0.009;	   -6.783;	   +0.017;	   +0.017;	   +6.944;	idle                ;	   +0.386;	   +0.000
20250122;	110255;	1737540175.000;	   +6.959;	   +0.009;	   -6.768;	   +0.017;	   +0.017;	   +6.950;	idle                ;	   +0.395;	   +0.000
20250122;	110300;	1737540180.000;	   +6.936;	   +0.009;	   -6.763;	   +0.017;	   +0.017;	   +6.968;	idle                ;	   +0.405;	   +0.000
20250122;	110305;	1737540185.000;	   +6.946;	   +0.009;	   -6.758;	   +0.017;	   +0.017;	   +6.959;	idle                ;	   +0.414;	   +0.000
20250122;	110310;	1737540190.000;	   +6.971;	   +0.009;	   -6.783;	   +0.017;	   +0.017;	   +6.936;	idle                ;	   +0.424;	   +0.000
20250122;	110315;	1737540195.000;	   +7.000;	   +0.009;	   -6.808;	   +0.017;	   +0.017;	   +6.946;	idle                ;	   +0.433;	   +0.000
20250122;	110320;	1737540200.000;	   +7.018;	   +0.009;	   -6.825;	   +0.016;	   +0.017;	   +6.971;	idle                ;	   +0.442;	   +0.000
20250122;	110325;	1737540205.000;	   +7.023;	   +0.009;	   -6.834;	   +0.017;	   +0.017;	   +7.000;	idle                ;	   +0.452;	   +0.000
20250122;	110330;	1737540210.000;	   +6.915;	   +0.010;	   -6.718;	   +0.017;	   +0.016;	   +7.018;	idle                ;	   +0.461;	   +0.000
20250122;	110335;	1737540215.000;	   +6.596;	   +0.009;	   -6.301;	   +0.017;	   +0.017;	   +7.023;	idle                ;	   +0.470;	   +0.000
20250122;	110340;	1737540220.000;	   +6.901;	   +0.009;	   -6.726;	   +0.017;	   +0.017;	   +6.915;	idle                ;	   +0.479;	   +0.000
20250122;	110345;	1737540225.000;	   +6.875;	   +0.009;	   -6.685;	   +0.017;	   +0.017;	   +6.596;	idle                ;	   +0.489;	   +0.000
20250122;	110350;	1737540230.000;	   +6.905;	   +0.009;	   -6.713;	   +0.018;	   +0.017;	   +6.901;	idle                ;	   +0.498;	   +0.000
20250122;	110355;	1737540235.000;	   +6.861;	   +0.009;	   -6.668;	   +0.017;	   +0.017;	   +6.875;	idle                ;	   +0.507;	   +0.000
20250122;	110400;	1737540240.000;	   +6.849;	   +0.010;	   -6.662;	   +0.017;	   +0.018;	   +6.905;	idle                ;	   +0.517;	   +0.000
20250122;	110405;	1737540245.000;	   +6.772;	   +0.009;	   -6.592;	   +0.017;	   +0.017;	   +6.861;	idle                ;	   +0.526;	   +0.000
20250122;	110410;	1737540250.000;	   +6.787;	   +0.009;	   -6.598;	   +0.017;	   +0.017;	   +6.849;	idle                ;	   +0.535;	   +0.000
20250122;	110415;	1737540255.000;	   +6.653;	   +0.009;	   -6.321;	   +0.017;	   +0.017;	   +6.772;	idle                ;	   +0.544;	   +0.000
20250122;	110420;	1737540260.000;	   +6.930;	   +0.009;	   -6.743;	   +0.017;	   +0.017;	   +6.787;	idle                ;	   +0.553;	   +0.000
20250122;	110425;	1737540265.000;	   +6.592;	   +0.009;	   -6.522;	   +0.017;	   +0.017;	   +6.653;	idle                ;	   +0.562;	   +0.000
20250122;	110430;	1737540270.000;	   +7.032;	   +0.009;	   -6.838;	   +0.017;	   +0.017;	   +6.930;	idle                ;	   +0.572;	   +0.000
20250122;	110435;	1737540275.000;	   +6.533;	   +0.009;	   -6.504;	   +0.017;	   +0.017;	   +6.592;	idle                ;	   +0.581;	   +0.000
20250122;	110440;	1737540280.000;	   +5.078;	   +0.009;	   -4.702;	   +0.017;	   +0.017;	   +7.032;	idle                ;	   +0.587;	   +0.000
20250122;	110445;	1737540285.000;	   +5.724;	   +0.010;	   -5.353;	   +0.017;	   +0.017;	   +6.533;	idle                ;	   +0.595;	   +0.000
20250122;	110450;	1737540290.000;	   +7.272;	   +0.009;	   -7.091;	   +0.017;	   +0.017;	   +5.078;	idle                ;	   +0.604;	   +0.000
20250122;	110455;	1737540295.000;	   +7.210;	   +0.010;	   -7.028;	   +0.017;	   +0.017;	   +5.724;	idle                ;	   +0.614;	   +0.000
20250122;	110500;	1737540300.000;	   +7.220;	   +0.010;	   -7.018;	   +0.017;	   +0.017;	   +7.272;	idle                ;	   +0.624;	   +0.000
20250122;	110505;	1737540305.000;	   +7.247;	   +0.009;	   -7.055;	   +0.017;	   +0.017;	   +7.210;	idle                ;	   +0.634;	   +0.000
20250122;	110510;	1737540310.000;	   +7.180;	   +0.010;	   -6.987;	   +0.017;	   +0.017;	   +7.220;	idle                ;	   +0.643;	   +0.000
20250122;	110515;	1737540315.000;	   +6.923;	   +0.009;	   -6.644;	   +0.017;	   +0.017;	   +7.247;	idle                ;	   +0.653;	   +0.000
20250122;	110520;	1737540320.000;	   +7.218;	   +0.009;	   -7.041;	   +0.017;	   +0.017;	   +7.180;	idle                ;	   +0.662;	   +0.000
20250122;	110525;	1737540325.000;	   +7.044;	   +0.009;	   -6.937;	   +0.017;	   +0.017;	   +6.923;	idle                ;	   +0.672;	   +0.000
20250122;	110530;	1737540330.000;	   +7.345;	   +0.009;	   -7.157;	   +0.017;	   +0.017;	   +7.218;	idle                ;	   +0.682;	   +0.000
20250122;	110535;	1737540335.000;	   +7.328;	   +0.010;	   -7.228;	   +0.017;	   +0.017;	   +7.044;	idle                ;	   +0.692;	   +0.000
20250122;	110540;	1737540340.000;	   +7.511;	   +0.009;	   -7.238;	   +0.017;	   +0.017;	   +7.345;	idle                ;	   +0.702;	   +0.000
20250122;	110545;	1737540345.000;	   +7.539;	   +0.009;	   -7.354;	   +0.017;	   +0.017;	   +7.328;	idle                ;	   +0.712;	   +0.000
20250122;	110550;	1737540350.000;	   +7.188;	   +0.009;	   -7.103;	   +0.016;	   +0.017;	   +7.511;	idle                ;	   +0.722;	   +0.000
20250122;	110555;	1737540355.000;	   +5.062;	   +0.009;	   -4.873;	   +0.017;	   +0.017;	   +7.539;	idle                ;	   +0.729;	   +0.000
20250122;	110600;	1737540360.000;	   +4.395;	   +0.010;	   -3.975;	   +0.017;	   +0.016;	   +7.188;	idle                ;	   +0.734;	   +0.000
20250122;	110605;	1737540365.000;	   +6.606;	   +0.009;	   -6.401;	   +0.017;	   +0.017;	   +5.062;	idle                ;	   +0.743;	   +0.000
20250122;	110610;	1737540370.000;	   +4.827;	   +0.009;	   -4.739;	   +0.017;	   +0.017;	   +4.395;	idle                ;	   +0.750;	   +0.000
20250122;	110615;	1737540375.000;	   +4.827;	   +0.009;	   -4.862;	   +0.017;	   +0.017;	   +6.606;	idle                ;	   +0.757;	   +0.000
20250122;	110620;	1737540380.000;	   +6.703;	   +0.009;	   -5.987;	   +0.017;	   +0.017;	   +4.827;	idle                ;	   +0.765;	   +0.000
20250122;	110625;	1737540385.000;	   +6.227;	   +0.009;	   -5.665;	   +0.016;	   +0.017;	   +4.827;	idle                ;	   +0.773;	   +0.000
20250122;	110630;	1737540390.000;	   +5.577;	   +0.009;	   -5.806;	   +0.017;	   +0.017;	   +6.703;	idle                ;	   +0.781;	   +0.000
20250122;	110635;	1737540395.000;	   +6.466;	   +0.009;	   -5.866;	   +0.017;	   +0.016;	   +6.227;	idle                ;	   +0.789;	   +0.000
20250122;	110640;	1737540400.000;	   +7.589;	   +0.016;	   -7.391;	   +0.017;	   +0.017;	   +5.577;	idle                ;	   +0.799;	   +0.000
20250122;	110645;	1737540405.000;	   +3.239;	   +0.024;	   -3.045;	   +0.017;	   +0.017;	   +6.466;	idle                ;	   +0.804;	   +0.000
20250122;	110650;	1737540410.000;	   +3.080;	   +0.042;	   -2.861;	   +0.017;	   +0.017;	   +7.589;	idle                ;	   +0.808;	   +0.000
20250122;	110655;	1737540415.000;	   +3.184;	   +0.045;	   -2.944;	   +0.017;	   +0.017;	   +3.239;	idle                ;	   +0.812;	   +0.000
20250122;	110700;	1737540420.000;	   +3.126;	   +0.044;	   -2.895;	   +0.017;	   +0.017;	   +3.080;	idle                ;	   +0.816;	   +0.000
20250122;	110705;	1737540425.000;	   +5.403;	   +0.044;	   -4.693;	   +0.017;	   +0.017;	   +3.184;	idle                ;	   +0.822;	   +0.000
20250122;	110710;	1737540430.000;	   +4.168;	   +0.044;	   -4.409;	   +0.018;	   +0.017;	   +3.126;	idle                ;	   +0.828;	   +0.000
20250122;	110715;	1737540435.000;	   +3.855;	   +0.043;	   -3.714;	   +0.017;	   +0.017;	   +5.403;	idle                ;	   +0.833;	   +0.000
20250122;	110720;	1737540440.000;	   +3.427;	   +0.043;	   -3.183;	   +0.017;	   +0.018;	   +4.168;	idle                ;	   +0.838;	   +0.000
20250122;	110725;	1737540445.000;	   +3.146;	   +0.044;	   -2.952;	   +0.017;	   +0.017;	   +3.855;	idle                ;	   +0.842;	   +0.000
20250122;	110730;	1737540450.000;	   +3.027;	   +0.043;	   -2.798;	   +0.017;	   +0.017;	   +3.427;	idle                ;	   +0.846;	   +0.000
20250122;	110735;	1737540455.000;	   +3.113;	   +0.043;	   -2.870;	   +0.016;	   +0.017;	   +3.146;	idle                ;	   +0.850;	   +0.000
20250122;	110740;	1737540460.000;	   +3.335;	   +0.044;	   -3.095;	   +0.017;	   +0.017;	   +3.027;	idle                ;	   +0.854;	   +0.000
20250122;	110745;	1737540465.000;	   +3.150;	   +0.044;	   -2.924;	   +0.017;	   +0.016;	   +3.113;	idle                ;	   +0.858;	   +0.000
20250122;	110750;	1737540470.000;	   +3.323;	   +0.044;	   -3.107;	   +0.017;	   +0.017;	   +3.335;	idle                ;	   +0.863;	   +0.000
20250122;	110755;	1737540475.000;	   +4.294;	   +0.044;	   -4.114;	   +0.017;	   +0.017;	   +3.150;	idle                ;	   +0.868;	   +0.000
20250122;	110800;	1737540480.000;	   +4.523;	   +0.043;	   -4.292;	   +0.017;	   +0.017;	   +3.323;	idle                ;	   +0.874;	   +0.000
20250122;	110805;	1737540485.000;	   +3.493;	   +0.044;	   -3.276;	   +0.017;	   +0.017;	   +4.294;	idle                ;	   +0.879;	   +0.000
20250122;	110810;	1737540490.000;	   +3.650;	   +0.044;	   -3.472;	   +0.017;	   +0.017;	   +4.523;	idle                ;	   +0.884;	   +0.000
20250122;	110815;	1737540495.000;	   +3.169;	   +0.044;	   -2.938;	   +0.017;	   +0.017;	   +3.493;	idle                ;	   +0.888;	   +0.000
20250122;	110820;	1737540500.000;	   +3.125;	   +0.044;	   -2.906;	   +0.017;	   +0.017;	   +3.650;	idle                ;	   +0.892;	   +0.000
20250122;	110825;	1737540505.000;	   +2.799;	   +0.043;	   -2.634;	   +0.017;	   +0.017;	   +3.169;	idle                ;	   +0.895;	   +0.000
20250122;	110830;	1737540510.000;	   +2.821;	   +0.043;	   -2.692;	   +0.016;	   +0.017;	   +3.125;	idle                ;	   +0.899;	   +0.000
20250122;	110835;	1737540515.000;	   +2.586;	   +0.044;	   -2.418;	   +0.017;	   +0.017;	   +2.799;	idle                ;	   +0.902;	   +0.000
20250122;	110840;	1737540520.000;	   +2.552;	   +0.043;	   -2.388;	   +0.017;	   +0.016;	   +2.821;	idle                ;	   +0.906;	   +0.000
20250122;	110845;	1737540525.000;	   +2.535;	   +0.043;	   -2.366;	   +0.017;	   +0.017;	   +2.586;	idle                ;	   +0.909;	   +0.000
20250122;	110850;	1737540530.000;	   +2.549;	   +0.043;	   -2.378;	   +0.017;	   +0.017;	   +2.552;	idle                ;	   +0.912;	   +0.000
20250122;	110855;	1737540535.000;	   +2.580;	   +0.044;	   -2.406;	   +0.017;	   +0.017;	   +2.535;	idle                ;	   +0.916;	   +0.000
20250122;	110900;	1737540540.000;	   +2.608;	   +0.043;	   -2.440;	   +0.017;	   +0.017;	   +2.549;	idle                ;	   +0.919;	   +0.000
20250122;	110905;	1737540545.000;	   +2.610;	   +0.044;	   -2.441;	   +0.018;	   +0.017;	   +2.580;	idle                ;	   +0.922;	   +0.000
20250122;	110910;	1737540550.000;	   +2.598;	   +0.043;	   -2.431;	   +0.017;	   +0.017;	   +2.608;	idle                ;	   +0.926;	   +0.000
20250122;	110915;	1737540555.000;	   +2.598;	   +0.043;	   -2.428;	   +0.017;	   +0.018;	   +2.610;	idle                ;	   +0.929;	   +0.000
20250122;	110920;	1737540560.000;	   +2.589;	   +0.044;	   -2.420;	   +0.017;	   +0.017;	   +2.598;	idle                ;	   +0.933;	   +0.000
20250122;	110925;	1737540565.000;	   +2.589;	   +0.044;	   -2.421;	   +0.017;	   +0.017;	   +2.598;	idle                ;	   +0.936;	   +0.000
20250122;	110930;	1737540570.000;	   +2.603;	   +0.043;	   -2.430;	   +0.017;	   +0.017;	   +2.589;	idle                ;	   +0.939;	   +0.000
20250122;	110935;	1737540575.000;	   +2.616;	   +0.044;	   -2.445;	   +0.017;	   +0.017;	   +2.589;	idle                ;	   +0.943;	   +0.000
20250122;	110940;	1737540580.000;	   +2.660;	   +0.040;	   -2.488;	   +0.017;	   +0.017;	   +2.603;	idle                ;	   +0.946;	   +0.000
20250122;	110945;	1737540585.000;	   +2.708;	   +0.009;	   -2.570;	   +0.017;	   +0.017;	   +2.616;	idle                ;	   +0.950;	   +0.000
20250122;	110950;	1737540590.000;	   +2.761;	   +0.009;	   -2.623;	   +0.016;	   +0.017;	   +2.660;	idle                ;	   +0.953;	   +0.000
20250122;	110955;	1737540595.000;	   +2.807;	   +0.009;	   -2.668;	   +0.017;	   +0.017;	   +2.708;	idle                ;	   +0.957;	   +0.000
20250122;	111000;	1737540600.000;	   +2.891;	   +0.009;	   -2.747;	   +0.017;	   +0.016;	   +2.761;	idle                ;	   +0.961;	   +0.000
20250122;	111005;	1737540605.000;	   +3.163;	   +0.009;	   -2.996;	   +0.017;	   +0.017;	   +2.807;	idle                ;	   +0.965;	   +0.000
20250122;	111010;	1737540610.000;	   +3.581;	   +0.009;	   -3.397;	   +0.016;	   +0.017;	   +2.891;	idle                ;	   +0.970;	   +0.000
20250122;	111015;	1737540615.000;	   +4.706;	   +0.009;	   -4.523;	   +0.016;	   +0.017;	   +3.163;	idle                ;	   +0.976;	   +0.000
20250122;	111020;	1737540620.000;	   +7.881;	   +0.009;	   -7.726;	   +0.017;	   +0.016;	   +3.581;	idle                ;	   +0.987;	   +0.000
20250122;	111025;	1737540625.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250122;	111030;	1737540630.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250122;	111035;	1737540635.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250122;	111040;	1737540640.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250122;	111045;	1737540645.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250122;	111050;	1737540650.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250122;	111055;	1737540655.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250122;	111100;	1737540660.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250122;	111105;	1737540665.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250122;	111110;	1737540670.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250122;	111115;	1737540675.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250122;	111120;	1737540680.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250122;	111125;	1737540685.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250122;	111130;	1737540690.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250122;	111135;	1737540695.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250122;	111140;	1737540700.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250122;	111145;	1737540705.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250122;	111150;	1737540710.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250122;	111155;	1737540715.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250122;	111200;	1737540720.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250122;	111205;	1737540725.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250122;	111210;	1737540730.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250122;	111215;	1737540735.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250122;	111220;	1737540740.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250122;	111225;	1737540745.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250122;	111230;	1737540750.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250122;	111235;	1737540755.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250122;	111240;	1737540760.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250122;	111245;	1737540765.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250122;	111250;	1737540770.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250122;	111255;	1737540775.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250122;	111300;	1737540780.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20250122;	111305;	1737540785.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
