#ies_format_version: 1.0
#file: 20241217_5000_2000.dat
#file_info: generated by AsciiLoger of OpenMUC
#timezone: + 1
#timestep_sec: 5.0
#col_no;	col_name;	confidential;	measured;	unit;	category;	comment
#001;	YYYYMMDD;	FALSE;	FALSE;	0;	time;	INTEGER,8. Date [human readable]
#002;	hhmmss;	FALSE;	FALSE;	0;	time;	SHORT,6. Time [human readable]
#003;	unixtimestamp;	FALSE;	FALSE;	s;	time;	DOUBLE,14. lapsed seconds from 01-01-1970
#004;	power_self_consumption;	FALSE;	TRUE;	kW;	other;	DOUBLE,9. test
YYYYMMDD;	hhmmss;	unixtimestamp;	power_self_consumption
20241217;	151107;	1734444667.000;	    err32
20241217;	151112;	1734444672.000;	    err32
20241217;	151117;	1734444677.000;	    err32
20241217;	151122;	1734444682.000;	    err32
20241217;	151127;	1734444687.000;	    err32
20241217;	151132;	1734444692.000;	    err32
20241217;	151137;	1734444697.000;	    err32
20241217;	151142;	1734444702.000;	    err32
20241217;	151147;	1734444707.000;	    err32
20241217;	151152;	1734444712.000;	    err32
20241217;	151157;	1734444717.000;	    err32
20241217;	151202;	1734444722.000;	    err32
20241217;	151207;	1734444727.000;	    err32
20241217;	151212;	1734444732.000;	    err32
20241217;	151217;	1734444737.000;	    err32
20241217;	151222;	1734444742.000;	    err32
20241217;	151227;	1734444747.000;	    err32
20241217;	151232;	1734444752.000;	    err32
20241217;	151237;	1734444757.000;	    err32
20241217;	151242;	1734444762.000;	    err32
20241217;	151247;	1734444767.000;	    err32
20241217;	151252;	1734444772.000;	    err32
20241217;	151257;	1734444777.000;	    err32
20241217;	151302;	1734444782.000;	    err32
20241217;	151307;	1734444787.000;	    err32
20241217;	151312;	1734444792.000;	    err32
20241217;	151317;	1734444797.000;	    err32
20241217;	151322;	1734444802.000;	    err32
20241217;	151327;	1734444807.000;	    err32
20241217;	151332;	1734444812.000;	    err32
20241217;	151337;	1734444817.000;	    err32
20241217;	151342;	1734444822.000;	    err32
20241217;	151347;	1734444827.000;	    err32
20241217;	151352;	1734444832.000;	    err32
20241217;	151357;	1734444837.000;	    err32
20241217;	151402;	1734444842.000;	    err32
20241217;	151407;	1734444847.000;	    err32
20241217;	151412;	1734444852.000;	    err32
20241217;	151417;	1734444857.000;	    err32
20241217;	151422;	1734444862.000;	    err32
20241217;	151427;	1734444867.000;	    err32
20241217;	151432;	1734444872.000;	    err32
20241217;	151437;	1734444877.000;	    err32
20241217;	151442;	1734444882.000;	    err32
20241217;	151447;	1734444887.000;	    err32
20241217;	151452;	1734444892.000;	    err32
20241217;	151457;	1734444897.000;	    err32
20241217;	151502;	1734444902.000;	    err32
20241217;	151507;	1734444907.000;	    err32
20241217;	151512;	1734444912.000;	    err32
20241217;	151517;	1734444917.000;	    err32
20241217;	151522;	1734444922.000;	    err32
20241217;	151527;	1734444927.000;	    err32
20241217;	151532;	1734444932.000;	    err32
20241217;	151537;	1734444937.000;	    err32
20241217;	151542;	1734444942.000;	    err32
20241217;	151547;	1734444947.000;	    err32
20241217;	151552;	1734444952.000;	    err32
20241217;	151557;	1734444957.000;	    err32
20241217;	151602;	1734444962.000;	    err32
20241217;	151607;	1734444967.000;	    err32
20241217;	151612;	1734444972.000;	    err32
20241217;	151617;	1734444977.000;	    err32
20241217;	151622;	1734444982.000;	    err32
20241217;	151627;	1734444987.000;	    err32
20241217;	151632;	1734444992.000;	    err32
20241217;	151637;	1734444997.000;	    err32
20241217;	151642;	1734445002.000;	    err32
20241217;	151647;	1734445007.000;	    err32
20241217;	151652;	1734445012.000;	    err32
20241217;	151657;	1734445017.000;	    err32
20241217;	151702;	1734445022.000;	    err32
20241217;	151707;	1734445027.000;	    err32
20241217;	151712;	1734445032.000;	    err32
20241217;	151717;	1734445037.000;	    err32
20241217;	151722;	1734445042.000;	    err32
20241217;	151727;	1734445047.000;	    err32
20241217;	151732;	1734445052.000;	    err32
20241217;	151737;	1734445057.000;	    err32
20241217;	151742;	1734445062.000;	    err32
20241217;	151747;	1734445067.000;	    err32
20241217;	151752;	1734445072.000;	    err32
20241217;	151757;	1734445077.000;	    err32
20241217;	151802;	1734445082.000;	    err32
20241217;	151807;	1734445087.000;	    err32
20241217;	151812;	1734445092.000;	    err32
20241217;	151817;	1734445097.000;	    err32
20241217;	151822;	1734445102.000;	    err32
20241217;	151827;	1734445107.000;	    err32
20241217;	151832;	1734445112.000;	    err32
20241217;	151837;	1734445117.000;	    err32
20241217;	151842;	1734445122.000;	    err32
20241217;	151847;	1734445127.000;	    err32
20241217;	151852;	1734445132.000;	    err32
20241217;	151857;	1734445137.000;	    err32
20241217;	151902;	1734445142.000;	    err32
20241217;	151907;	1734445147.000;	    err32
20241217;	151912;	1734445152.000;	    err32
20241217;	151917;	1734445157.000;	    err32
20241217;	151922;	1734445162.000;	    err32
20241217;	151927;	1734445167.000;	    err32
20241217;	151932;	1734445172.000;	    err32
20241217;	151937;	1734445177.000;	    err32
20241217;	151942;	1734445182.000;	    err32
20241217;	151947;	1734445187.000;	    err32
20241217;	151952;	1734445192.000;	    err32
20241217;	151957;	1734445197.000;	    err32
20241217;	152002;	1734445202.000;	    err32
20241217;	152007;	1734445207.000;	    err32
20241217;	152012;	1734445212.000;	    err32
20241217;	152017;	1734445217.000;	    err32
20241217;	152022;	1734445222.000;	    err32
20241217;	152027;	1734445227.000;	    err32
20241217;	152032;	1734445232.000;	    err32
20241217;	152037;	1734445237.000;	    err32
20241217;	152042;	1734445242.000;	    err32
20241217;	152047;	1734445247.000;	    err32
20241217;	152052;	1734445252.000;	    err32
20241217;	152057;	1734445257.000;	    err32
20241217;	152102;	1734445262.000;	    err32
20241217;	152107;	1734445267.000;	    err32
20241217;	152112;	1734445272.000;	    err32
20241217;	152117;	1734445277.000;	    err32
20241217;	152122;	1734445282.000;	    err32
20241217;	152127;	1734445287.000;	    err32
20241217;	152132;	1734445292.000;	    err32
20241217;	152137;	1734445297.000;	    err32
20241217;	152142;	1734445302.000;	    err32
20241217;	152147;	1734445307.000;	    err32
20241217;	152152;	1734445312.000;	    err32
20241217;	152157;	1734445317.000;	    err32
20241217;	152202;	1734445322.000;	    err32
20241217;	152207;	1734445327.000;	    err32
20241217;	152212;	1734445332.000;	    err32
20241217;	152217;	1734445337.000;	    err32
20241217;	152222;	1734445342.000;	    err32
20241217;	152227;	1734445347.000;	    err32
20241217;	152232;	1734445352.000;	    err32
20241217;	152237;	1734445357.000;	    err32
20241217;	152242;	1734445362.000;	    err32
20241217;	152247;	1734445367.000;	    err32
20241217;	152252;	1734445372.000;	    err32
20241217;	152257;	1734445377.000;	    err32
20241217;	152302;	1734445382.000;	    err32
20241217;	152307;	1734445387.000;	    err32
20241217;	152312;	1734445392.000;	    err32
20241217;	152317;	1734445397.000;	    err32
20241217;	152322;	1734445402.000;	    err32
20241217;	152327;	1734445407.000;	    err32
20241217;	152332;	1734445412.000;	    err32
20241217;	152337;	1734445417.000;	    err32
20241217;	152342;	1734445422.000;	    err32
20241217;	152347;	1734445427.000;	    err32
20241217;	152352;	1734445432.000;	    err32
20241217;	152357;	1734445437.000;	    err32
20241217;	152402;	1734445442.000;	    err32
20241217;	152407;	1734445447.000;	    err32
20241217;	152412;	1734445452.000;	    err32
20241217;	152417;	1734445457.000;	    err32
20241217;	152422;	1734445462.000;	    err32
20241217;	152427;	1734445467.000;	    err32
20241217;	152432;	1734445472.000;	    err32
20241217;	152437;	1734445477.000;	    err32
20241217;	152442;	1734445482.000;	    err32
20241217;	152447;	1734445487.000;	    err32
20241217;	152452;	1734445492.000;	    err32
20241217;	152457;	1734445497.000;	    err32
20241217;	152502;	1734445502.000;	    err32
20241217;	152507;	1734445507.000;	    err32
20241217;	152512;	1734445512.000;	    err32
20241217;	152517;	1734445517.000;	    err32
20241217;	152522;	1734445522.000;	    err32
20241217;	152527;	1734445527.000;	    err32
20241217;	152532;	1734445532.000;	    err32
20241217;	152537;	1734445537.000;	    err32
20241217;	152542;	1734445542.000;	    err32
20241217;	152547;	1734445547.000;	    err32
20241217;	152552;	1734445552.000;	    err32
20241217;	152557;	1734445557.000;	    err32
20241217;	152602;	1734445562.000;	    err32
20241217;	152607;	1734445567.000;	    err32
20241217;	152612;	1734445572.000;	    err32
20241217;	152617;	1734445577.000;	    err32
20241217;	152622;	1734445582.000;	    err32
20241217;	152627;	1734445587.000;	    err32
20241217;	152632;	1734445592.000;	    err32
20241217;	152637;	1734445597.000;	    err32
20241217;	152642;	1734445602.000;	    err32
20241217;	152647;	1734445607.000;	    err32
20241217;	152652;	1734445612.000;	    err32
20241217;	152657;	1734445617.000;	    err32
20241217;	152702;	1734445622.000;	    err32
20241217;	152707;	1734445627.000;	    err32
20241217;	152712;	1734445632.000;	    err32
20241217;	152717;	1734445637.000;	    err32
20241217;	152722;	1734445642.000;	    err32
20241217;	152727;	1734445647.000;	    err32
20241217;	152732;	1734445652.000;	    err32
20241217;	152737;	1734445657.000;	    err32
20241217;	152742;	1734445662.000;	    err32
20241217;	152747;	1734445667.000;	    err32
20241217;	152752;	1734445672.000;	    err32
20241217;	152757;	1734445677.000;	    err32
20241217;	152802;	1734445682.000;	    err32
20241217;	152807;	1734445687.000;	    err32
20241217;	152812;	1734445692.000;	    err32
20241217;	152817;	1734445697.000;	    err32
20241217;	152822;	1734445702.000;	    err32
20241217;	152827;	1734445707.000;	    err32
20241217;	152832;	1734445712.000;	    err32
20241217;	152837;	1734445717.000;	    err32
20241217;	152842;	1734445722.000;	    err32
20241217;	152847;	1734445727.000;	    err32
20241217;	152852;	1734445732.000;	    err32
20241217;	152857;	1734445737.000;	    err32
20241217;	152902;	1734445742.000;	    err32
20241217;	152907;	1734445747.000;	    err32
20241217;	152912;	1734445752.000;	    err32
20241217;	152917;	1734445757.000;	    err32
20241217;	152922;	1734445762.000;	    err32
20241217;	152927;	1734445767.000;	    err32
20241217;	152932;	1734445772.000;	    err32
20241217;	152937;	1734445777.000;	    err32
20241217;	152942;	1734445782.000;	    err32
20241217;	152947;	1734445787.000;	    err32
20241217;	152952;	1734445792.000;	    err32
20241217;	152957;	1734445797.000;	    err32
20241217;	153002;	1734445802.000;	    err32
20241217;	153007;	1734445807.000;	    err32
20241217;	153012;	1734445812.000;	    err32
20241217;	153017;	1734445817.000;	    err32
20241217;	153022;	1734445822.000;	    err32
20241217;	153027;	1734445827.000;	    err32
20241217;	153032;	1734445832.000;	    err32
20241217;	153037;	1734445837.000;	    err32
20241217;	153042;	1734445842.000;	    err32
20241217;	153047;	1734445847.000;	    err32
20241217;	153052;	1734445852.000;	    err32
20241217;	153057;	1734445857.000;	    err32
20241217;	153102;	1734445862.000;	    err32
20241217;	153107;	1734445867.000;	    err32
20241217;	153112;	1734445872.000;	    err32
20241217;	153117;	1734445877.000;	    err32
20241217;	153122;	1734445882.000;	    err32
20241217;	153127;	1734445887.000;	    err32
20241217;	153132;	1734445892.000;	    err32
20241217;	153137;	1734445897.000;	    err32
20241217;	153142;	1734445902.000;	    err32
20241217;	153147;	1734445907.000;	    err32
20241217;	153152;	1734445912.000;	    err32
20241217;	153157;	1734445917.000;	    err32
20241217;	153202;	1734445922.000;	    err32
20241217;	153207;	1734445927.000;	    err32
20241217;	153212;	1734445932.000;	    err32
20241217;	153217;	1734445937.000;	    err32
20241217;	153222;	1734445942.000;	    err32
20241217;	153227;	1734445947.000;	    err32
20241217;	153232;	1734445952.000;	    err32
20241217;	153237;	1734445957.000;	    err32
20241217;	153242;	1734445962.000;	    err32
20241217;	153247;	1734445967.000;	    err32
20241217;	153252;	1734445972.000;	    err32
20241217;	153257;	1734445977.000;	    err32
20241217;	153302;	1734445982.000;	    err32
20241217;	153307;	1734445987.000;	    err32
20241217;	153312;	1734445992.000;	    err32
20241217;	153317;	1734445997.000;	    err32
20241217;	153322;	1734446002.000;	    err32
20241217;	153327;	1734446007.000;	    err32
20241217;	153332;	1734446012.000;	    err32
20241217;	153337;	1734446017.000;	    err32
20241217;	153342;	1734446022.000;	    err32
20241217;	153347;	1734446027.000;	    err32
20241217;	153352;	1734446032.000;	    err32
20241217;	153357;	1734446037.000;	    err32
20241217;	153402;	1734446042.000;	    err32
20241217;	153407;	1734446047.000;	    err32
20241217;	153412;	1734446052.000;	    err32
20241217;	153417;	1734446057.000;	    err32
20241217;	153422;	1734446062.000;	    err32
20241217;	153427;	1734446067.000;	    err32
20241217;	153432;	1734446072.000;	    err32
20241217;	153437;	1734446077.000;	    err32
20241217;	153442;	1734446082.000;	    err32
20241217;	153447;	1734446087.000;	    err32
20241217;	153452;	1734446092.000;	    err32
20241217;	153457;	1734446097.000;	    err32
20241217;	153502;	1734446102.000;	    err32
20241217;	153507;	1734446107.000;	    err32
20241217;	153512;	1734446112.000;	    err32
20241217;	153517;	1734446117.000;	    err32
20241217;	153522;	1734446122.000;	    err32
20241217;	153527;	1734446127.000;	    err32
20241217;	153532;	1734446132.000;	    err32
20241217;	153537;	1734446137.000;	    err32
20241217;	153542;	1734446142.000;	    err32
20241217;	153547;	1734446147.000;	    err32
20241217;	153552;	1734446152.000;	    err32
20241217;	153557;	1734446157.000;	    err32
20241217;	153602;	1734446162.000;	    err32
20241217;	153607;	1734446167.000;	    err32
20241217;	153612;	1734446172.000;	    err32
20241217;	153617;	1734446177.000;	    err32
20241217;	153622;	1734446182.000;	    err32
20241217;	153627;	1734446187.000;	    err32
20241217;	153632;	1734446192.000;	    err32
20241217;	153637;	1734446197.000;	    err32
20241217;	153642;	1734446202.000;	    err32
20241217;	153647;	1734446207.000;	    err32
20241217;	153652;	1734446212.000;	    err32
20241217;	153657;	1734446217.000;	   +2.331
20241217;	153702;	1734446222.000;	   +1.546
20241217;	153707;	1734446227.000;	   +3.827
20241217;	153712;	1734446232.000;	   +2.790
20241217;	153717;	1734446237.000;	   +2.937
20241217;	153722;	1734446242.000;	   +2.198
20241217;	153727;	1734446247.000;	   +0.405
20241217;	153732;	1734446252.000;	   +1.579
20241217;	153737;	1734446257.000;	   +0.356
20241217;	153742;	1734446262.000;	   +0.364
20241217;	153747;	1734446267.000;	   +0.392
20241217;	153752;	1734446272.000;	   +0.309
20241217;	153757;	1734446277.000;	   +0.000
20241217;	153802;	1734446282.000;	   +1.221
20241217;	153807;	1734446287.000;	   +0.404
20241217;	153812;	1734446292.000;	   +0.546
20241217;	153817;	1734446297.000;	   +0.354
20241217;	153822;	1734446302.000;	   +0.336
20241217;	153827;	1734446307.000;	   +0.000
20241217;	153832;	1734446312.000;	   +1.667
20241217;	153837;	1734446317.000;	   +0.169
20241217;	153842;	1734446322.000;	   +0.653
