#ies_format_version: 1.0
#file: 20250223_5000_2000.dat
#file_info: generated by AsciiLoger of OpenMUC
#timezone: + 1
#timestep_sec: 5.0
#col_no;	col_name;	confidential;	measured;	unit;	category;	comment
#001;	YYYYMMDD;	FALSE;	FALSE;	0;	time;	INTEGER,8. Date [human readable]
#002;	hhmmss;	FALSE;	FALSE;	0;	time;	SHORT,6. Time [human readable]
#003;	unixtimestamp;	FALSE;	FALSE;	s;	time;	DOUBLE,14. lapsed seconds from 01-01-1970
#004;	power_self_consumption;	FALSE;	TRUE;	kW;	other;	DOUBLE,9. test
YYYYMMDD;	hhmmss;	unixtimestamp;	power_self_consumption
20250223;	132142;	1740313302.000;	    err32
20250223;	132147;	1740313307.000;	    err32
20250223;	132152;	1740313312.000;	    err32
20250223;	132157;	1740313317.000;	    err32
20250223;	132202;	1740313322.000;	    err32
20250223;	132207;	1740313327.000;	    err32
20250223;	132212;	1740313332.000;	    err32
20250223;	132217;	1740313337.000;	    err32
20250223;	132222;	1740313342.000;	    err32
20250223;	132227;	1740313347.000;	    err32
20250223;	132232;	1740313352.000;	    err32
20250223;	132237;	1740313357.000;	    err32
20250223;	132242;	1740313362.000;	    err32
20250223;	132247;	1740313367.000;	    err32
20250223;	132252;	1740313372.000;	    err32
20250223;	132257;	1740313377.000;	    err32
20250223;	132302;	1740313382.000;	    err32
20250223;	132307;	1740313387.000;	    err32
20250223;	132312;	1740313392.000;	    err32
20250223;	132317;	1740313397.000;	    err32
20250223;	132322;	1740313402.000;	    err32
20250223;	132327;	1740313407.000;	    err32
20250223;	132332;	1740313412.000;	    err32
20250223;	132337;	1740313417.000;	    err32
20250223;	132342;	1740313422.000;	    err32
20250223;	132347;	1740313427.000;	    err32
20250223;	132352;	1740313432.000;	    err32
20250223;	132357;	1740313437.000;	    err32
20250223;	132402;	1740313442.000;	    err32
20250223;	132407;	1740313447.000;	    err32
20250223;	132412;	1740313452.000;	    err32
20250223;	132417;	1740313457.000;	    err32
20250223;	132422;	1740313462.000;	    err32
20250223;	132427;	1740313467.000;	    err32
20250223;	132432;	1740313472.000;	    err32
20250223;	132437;	1740313477.000;	    err32
20250223;	132442;	1740313482.000;	    err32
20250223;	132447;	1740313487.000;	    err32
20250223;	132452;	1740313492.000;	    err32
20250223;	132457;	1740313497.000;	    err32
20250223;	132502;	1740313502.000;	    err32
20250223;	132507;	1740313507.000;	    err32
20250223;	132512;	1740313512.000;	    err32
20250223;	132517;	1740313517.000;	    err32
20250223;	132522;	1740313522.000;	    err32
20250223;	132527;	1740313527.000;	    err32
20250223;	132532;	1740313532.000;	    err32
20250223;	132537;	1740313537.000;	    err32
20250223;	132542;	1740313542.000;	    err32
20250223;	132547;	1740313547.000;	    err32
20250223;	132552;	1740313552.000;	    err32
20250223;	132557;	1740313557.000;	    err32
20250223;	132602;	1740313562.000;	    err32
20250223;	132607;	1740313567.000;	    err32
20250223;	132612;	1740313572.000;	    err32
20250223;	132617;	1740313577.000;	    err32
20250223;	132622;	1740313582.000;	    err32
20250223;	132627;	1740313587.000;	    err32
20250223;	132632;	1740313592.000;	    err32
20250223;	132637;	1740313597.000;	    err32
20250223;	132642;	1740313602.000;	    err32
20250223;	132647;	1740313607.000;	    err32
20250223;	132652;	1740313612.000;	    err32
20250223;	132657;	1740313617.000;	    err32
20250223;	132702;	1740313622.000;	    err32
20250223;	132707;	1740313627.000;	    err32
20250223;	132712;	1740313632.000;	    err32
20250223;	132717;	1740313637.000;	    err32
20250223;	132722;	1740313642.000;	    err32
20250223;	132727;	1740313647.000;	    err32
20250223;	132732;	1740313652.000;	    err32
20250223;	132737;	1740313657.000;	    err32
20250223;	132742;	1740313662.000;	    err32
20250223;	132747;	1740313667.000;	    err32
20250223;	132752;	1740313672.000;	    err32
20250223;	132757;	1740313677.000;	    err32
20250223;	132802;	1740313682.000;	    err32
20250223;	132807;	1740313687.000;	    err32
20250223;	132812;	1740313692.000;	    err32
20250223;	132817;	1740313697.000;	    err32
20250223;	132822;	1740313702.000;	    err32
20250223;	132827;	1740313707.000;	    err32
20250223;	132832;	1740313712.000;	    err32
20250223;	132837;	1740313717.000;	    err32
20250223;	132842;	1740313722.000;	    err32
20250223;	132847;	1740313727.000;	    err32
20250223;	132852;	1740313732.000;	    err32
20250223;	132857;	1740313737.000;	    err32
20250223;	132902;	1740313742.000;	    err32
20250223;	132907;	1740313747.000;	    err32
20250223;	132912;	1740313752.000;	    err32
20250223;	132917;	1740313757.000;	    err32
20250223;	132922;	1740313762.000;	    err32
20250223;	132927;	1740313767.000;	    err32
20250223;	132932;	1740313772.000;	    err32
20250223;	132937;	1740313777.000;	    err32
20250223;	132942;	1740313782.000;	    err32
20250223;	132947;	1740313787.000;	    err32
20250223;	132952;	1740313792.000;	    err32
20250223;	132957;	1740313797.000;	    err32
20250223;	133002;	1740313802.000;	    err32
20250223;	133007;	1740313807.000;	    err32
20250223;	133012;	1740313812.000;	    err32
20250223;	133017;	1740313817.000;	    err32
20250223;	133022;	1740313822.000;	    err32
20250223;	133027;	1740313827.000;	    err32
20250223;	133032;	1740313832.000;	    err32
20250223;	133037;	1740313837.000;	    err32
20250223;	133042;	1740313842.000;	    err32
20250223;	133047;	1740313847.000;	    err32
20250223;	133052;	1740313852.000;	    err32
20250223;	133057;	1740313857.000;	    err32
20250223;	133102;	1740313862.000;	    err32
20250223;	133107;	1740313867.000;	    err32
20250223;	133112;	1740313872.000;	    err32
20250223;	133117;	1740313877.000;	    err32
20250223;	133122;	1740313882.000;	    err32
20250223;	133127;	1740313887.000;	    err32
20250223;	133132;	1740313892.000;	    err32
20250223;	133137;	1740313897.000;	    err32
20250223;	133142;	1740313902.000;	    err32
20250223;	133147;	1740313907.000;	    err32
20250223;	133152;	1740313912.000;	    err32
20250223;	133157;	1740313917.000;	    err32
20250223;	133202;	1740313922.000;	    err32
20250223;	133207;	1740313927.000;	    err32
20250223;	133212;	1740313932.000;	    err32
20250223;	133217;	1740313937.000;	    err32
20250223;	133222;	1740313942.000;	    err32
20250223;	133227;	1740313947.000;	    err32
20250223;	133232;	1740313952.000;	    err32
20250223;	133237;	1740313957.000;	    err32
20250223;	133242;	1740313962.000;	    err32
20250223;	133247;	1740313967.000;	    err32
20250223;	133252;	1740313972.000;	    err32
20250223;	133257;	1740313977.000;	    err32
20250223;	133302;	1740313982.000;	    err32
20250223;	133307;	1740313987.000;	    err32
20250223;	133312;	1740313992.000;	    err32
20250223;	133317;	1740313997.000;	    err32
20250223;	133322;	1740314002.000;	    err32
20250223;	133327;	1740314007.000;	    err32
20250223;	133332;	1740314012.000;	    err32
20250223;	133337;	1740314017.000;	    err32
20250223;	133342;	1740314022.000;	    err32
20250223;	133347;	1740314027.000;	    err32
20250223;	133352;	1740314032.000;	    err32
20250223;	133357;	1740314037.000;	    err32
20250223;	133402;	1740314042.000;	    err32
20250223;	133407;	1740314047.000;	    err32
20250223;	133412;	1740314052.000;	    err32
20250223;	133417;	1740314057.000;	    err32
20250223;	133422;	1740314062.000;	    err32
20250223;	133427;	1740314067.000;	    err32
20250223;	133432;	1740314072.000;	    err32
20250223;	133437;	1740314077.000;	    err32
20250223;	133442;	1740314082.000;	    err32
20250223;	133447;	1740314087.000;	    err32
20250223;	133452;	1740314092.000;	    err32
20250223;	133457;	1740314097.000;	    err32
20250223;	133502;	1740314102.000;	    err32
20250223;	133507;	1740314107.000;	    err32
20250223;	133512;	1740314112.000;	    err32
20250223;	133517;	1740314117.000;	    err32
20250223;	133522;	1740314122.000;	    err32
20250223;	133527;	1740314127.000;	    err32
20250223;	133532;	1740314132.000;	    err32
20250223;	133537;	1740314137.000;	    err32
20250223;	133542;	1740314142.000;	    err32
20250223;	133547;	1740314147.000;	    err32
20250223;	133552;	1740314152.000;	    err32
20250223;	133557;	1740314157.000;	    err32
20250223;	133602;	1740314162.000;	    err32
20250223;	133607;	1740314167.000;	    err32
20250223;	133612;	1740314172.000;	    err32
20250223;	133617;	1740314177.000;	    err32
20250223;	133622;	1740314182.000;	    err32
20250223;	133627;	1740314187.000;	    err32
20250223;	133632;	1740314192.000;	    err32
20250223;	133637;	1740314197.000;	    err32
20250223;	133642;	1740314202.000;	    err32
20250223;	133647;	1740314207.000;	    err32
20250223;	133652;	1740314212.000;	    err32
20250223;	133657;	1740314217.000;	    err32
20250223;	133702;	1740314222.000;	    err32
20250223;	133707;	1740314227.000;	    err32
20250223;	133712;	1740314232.000;	    err32
20250223;	133717;	1740314237.000;	    err32
20250223;	133722;	1740314242.000;	    err32
20250223;	133727;	1740314247.000;	    err32
20250223;	133732;	1740314252.000;	    err32
20250223;	133737;	1740314257.000;	    err32
20250223;	133742;	1740314262.000;	    err32
20250223;	133747;	1740314267.000;	    err32
20250223;	133752;	1740314272.000;	    err32
20250223;	133757;	1740314277.000;	    err32
20250223;	133802;	1740314282.000;	    err32
20250223;	133807;	1740314287.000;	    err32
20250223;	133812;	1740314292.000;	    err32
20250223;	133817;	1740314297.000;	    err32
20250223;	133822;	1740314302.000;	    err32
20250223;	133827;	1740314307.000;	    err32
20250223;	133832;	1740314312.000;	    err32
20250223;	133837;	1740314317.000;	    err32
20250223;	133842;	1740314322.000;	    err32
20250223;	133847;	1740314327.000;	    err32
20250223;	133852;	1740314332.000;	    err32
20250223;	133857;	1740314337.000;	    err32
20250223;	133902;	1740314342.000;	    err32
20250223;	133907;	1740314347.000;	    err32
20250223;	133912;	1740314352.000;	    err32
20250223;	133917;	1740314357.000;	    err32
20250223;	133922;	1740314362.000;	    err32
20250223;	133927;	1740314367.000;	    err32
20250223;	133932;	1740314372.000;	    err32
20250223;	133937;	1740314377.000;	    err32
20250223;	133942;	1740314382.000;	    err32
20250223;	133947;	1740314387.000;	    err32
20250223;	133952;	1740314392.000;	    err32
20250223;	133957;	1740314397.000;	    err32
20250223;	134002;	1740314402.000;	    err32
20250223;	134007;	1740314407.000;	    err32
20250223;	134012;	1740314412.000;	    err32
20250223;	134017;	1740314417.000;	    err32
20250223;	134022;	1740314422.000;	    err32
20250223;	134027;	1740314427.000;	    err32
20250223;	134032;	1740314432.000;	    err32
20250223;	134037;	1740314437.000;	    err32
20250223;	134042;	1740314442.000;	    err32
20250223;	134047;	1740314447.000;	    err32
20250223;	134052;	1740314452.000;	    err32
20250223;	134057;	1740314457.000;	    err32
20250223;	134102;	1740314462.000;	    err32
20250223;	134107;	1740314467.000;	    err32
20250223;	134112;	1740314472.000;	    err32
20250223;	134117;	1740314477.000;	    err32
20250223;	134122;	1740314482.000;	    err32
20250223;	134127;	1740314487.000;	    err32
20250223;	134132;	1740314492.000;	    err32
20250223;	134137;	1740314497.000;	    err32
20250223;	134142;	1740314502.000;	    err32
20250223;	134147;	1740314507.000;	    err32
20250223;	134152;	1740314512.000;	    err32
20250223;	134157;	1740314517.000;	    err32
20250223;	134202;	1740314522.000;	    err32
20250223;	134207;	1740314527.000;	    err32
20250223;	134212;	1740314532.000;	    err32
20250223;	134217;	1740314537.000;	    err32
20250223;	134222;	1740314542.000;	    err32
20250223;	134227;	1740314547.000;	    err32
20250223;	134232;	1740314552.000;	    err32
20250223;	134237;	1740314557.000;	    err32
20250223;	134242;	1740314562.000;	    err32
20250223;	134247;	1740314567.000;	    err32
20250223;	134252;	1740314572.000;	    err32
20250223;	134257;	1740314577.000;	    err32
20250223;	134302;	1740314582.000;	    err32
20250223;	134307;	1740314587.000;	    err32
20250223;	134312;	1740314592.000;	    err32
20250223;	134317;	1740314597.000;	    err32
20250223;	134322;	1740314602.000;	    err32
20250223;	134327;	1740314607.000;	    err32
20250223;	134332;	1740314612.000;	    err32
20250223;	134337;	1740314617.000;	    err32
20250223;	134342;	1740314622.000;	    err32
20250223;	134347;	1740314627.000;	    err32
20250223;	134352;	1740314632.000;	    err32
20250223;	134357;	1740314637.000;	    err32
20250223;	134402;	1740314642.000;	    err32
20250223;	134407;	1740314647.000;	    err32
20250223;	134412;	1740314652.000;	    err32
20250223;	134417;	1740314657.000;	    err32
20250223;	134422;	1740314662.000;	    err32
20250223;	134427;	1740314667.000;	    err32
20250223;	134432;	1740314672.000;	    err32
20250223;	134437;	1740314677.000;	    err32
20250223;	134442;	1740314682.000;	    err32
20250223;	134447;	1740314687.000;	    err32
20250223;	134452;	1740314692.000;	    err32
20250223;	134457;	1740314697.000;	    err32
20250223;	134502;	1740314702.000;	    err32
20250223;	134507;	1740314707.000;	    err32
20250223;	134512;	1740314712.000;	    err32
20250223;	134517;	1740314717.000;	    err32
20250223;	134522;	1740314722.000;	    err32
20250223;	134527;	1740314727.000;	    err32
20250223;	134532;	1740314732.000;	    err32
20250223;	134537;	1740314737.000;	    err32
20250223;	134542;	1740314742.000;	    err32
20250223;	134547;	1740314747.000;	    err32
20250223;	134552;	1740314752.000;	    err32
20250223;	134557;	1740314757.000;	    err32
20250223;	134602;	1740314762.000;	    err32
20250223;	134607;	1740314767.000;	    err32
20250223;	134612;	1740314772.000;	    err32
20250223;	134617;	1740314777.000;	    err32
20250223;	134622;	1740314782.000;	    err32
20250223;	134627;	1740314787.000;	    err32
20250223;	134632;	1740314792.000;	    err32
20250223;	134637;	1740314797.000;	    err32
20250223;	134642;	1740314802.000;	    err32
20250223;	134647;	1740314807.000;	    err32
20250223;	134652;	1740314812.000;	    err32
20250223;	134657;	1740314817.000;	    err32
20250223;	134702;	1740314822.000;	    err32
20250223;	134707;	1740314827.000;	    err32
20250223;	134712;	1740314832.000;	    err32
20250223;	134717;	1740314837.000;	    err32
20250223;	134722;	1740314842.000;	    err32
20250223;	134727;	1740314847.000;	    err32
20250223;	134732;	1740314852.000;	    err32
20250223;	134737;	1740314857.000;	    err32
20250223;	134742;	1740314862.000;	    err32
20250223;	134747;	1740314867.000;	    err32
20250223;	134752;	1740314872.000;	    err32
20250223;	134757;	1740314877.000;	    err32
20250223;	134802;	1740314882.000;	    err32
20250223;	134807;	1740314887.000;	    err32
20250223;	134812;	1740314892.000;	    err32
20250223;	134817;	1740314897.000;	    err32
20250223;	134822;	1740314902.000;	    err32
20250223;	134827;	1740314907.000;	    err32
20250223;	134832;	1740314912.000;	    err32
20250223;	134837;	1740314917.000;	    err32
20250223;	134842;	1740314922.000;	    err32
20250223;	134847;	1740314927.000;	    err32
20250223;	134852;	1740314932.000;	    err32
20250223;	134857;	1740314937.000;	    err32
20250223;	134902;	1740314942.000;	    err32
20250223;	134907;	1740314947.000;	    err32
20250223;	134912;	1740314952.000;	    err32
20250223;	134917;	1740314957.000;	    err32
20250223;	134922;	1740314962.000;	    err32
20250223;	134927;	1740314967.000;	    err32
20250223;	134932;	1740314972.000;	    err32
20250223;	134937;	1740314977.000;	    err32
20250223;	134942;	1740314982.000;	    err32
20250223;	134947;	1740314987.000;	    err32
20250223;	134952;	1740314992.000;	    err32
20250223;	134957;	1740314997.000;	    err32
20250223;	135002;	1740315002.000;	    err32
20250223;	135007;	1740315007.000;	    err32
20250223;	135012;	1740315012.000;	    err32
20250223;	135017;	1740315017.000;	    err32
20250223;	135022;	1740315022.000;	    err32
20250223;	135027;	1740315027.000;	    err32
20250223;	135032;	1740315032.000;	    err32
20250223;	135037;	1740315037.000;	    err32
20250223;	135042;	1740315042.000;	    err32
20250223;	135047;	1740315047.000;	    err32
20250223;	135052;	1740315052.000;	    err32
20250223;	135057;	1740315057.000;	    err32
20250223;	135102;	1740315062.000;	    err32
20250223;	135107;	1740315067.000;	    err32
20250223;	135112;	1740315072.000;	    err32
20250223;	135117;	1740315077.000;	    err32
20250223;	135122;	1740315082.000;	    err32
20250223;	135127;	1740315087.000;	    err32
20250223;	135132;	1740315092.000;	    err32
20250223;	135137;	1740315097.000;	    err32
20250223;	135142;	1740315102.000;	    err32
20250223;	135147;	1740315107.000;	    err32
20250223;	135152;	1740315112.000;	    err32
20250223;	135157;	1740315117.000;	    err32
20250223;	135202;	1740315122.000;	    err32
20250223;	135207;	1740315127.000;	    err32
20250223;	135212;	1740315132.000;	    err32
20250223;	135217;	1740315137.000;	    err32
20250223;	135222;	1740315142.000;	    err32
20250223;	135227;	1740315147.000;	    err32
20250223;	135232;	1740315152.000;	    err32
20250223;	135237;	1740315157.000;	    err32
20250223;	135242;	1740315162.000;	    err32
20250223;	135247;	1740315167.000;	    err32
20250223;	135252;	1740315172.000;	    err32
20250223;	135257;	1740315177.000;	    err32
20250223;	135302;	1740315182.000;	    err32
20250223;	135307;	1740315187.000;	    err32
20250223;	135312;	1740315192.000;	    err32
20250223;	135317;	1740315197.000;	    err32
20250223;	135322;	1740315202.000;	    err32
20250223;	135327;	1740315207.000;	    err32
20250223;	135332;	1740315212.000;	    err32
20250223;	135337;	1740315217.000;	    err32
20250223;	135342;	1740315222.000;	    err32
20250223;	135347;	1740315227.000;	    err32
20250223;	135352;	1740315232.000;	    err32
20250223;	135357;	1740315237.000;	    err32
20250223;	135402;	1740315242.000;	    err32
20250223;	135407;	1740315247.000;	    err32
20250223;	135412;	1740315252.000;	    err32
20250223;	135417;	1740315257.000;	    err32
20250223;	135422;	1740315262.000;	    err32
20250223;	135427;	1740315267.000;	    err32
20250223;	135432;	1740315272.000;	    err32
20250223;	135437;	1740315277.000;	    err32
20250223;	135442;	1740315282.000;	    err32
20250223;	135447;	1740315287.000;	    err32
20250223;	135452;	1740315292.000;	    err32
20250223;	135457;	1740315297.000;	    err32
20250223;	135502;	1740315302.000;	    err32
20250223;	135507;	1740315307.000;	    err32
20250223;	135512;	1740315312.000;	    err32
20250223;	135517;	1740315317.000;	    err32
20250223;	135522;	1740315322.000;	    err32
20250223;	135527;	1740315327.000;	    err32
20250223;	135532;	1740315332.000;	    err32
20250223;	135537;	1740315337.000;	    err32
20250223;	135542;	1740315342.000;	    err32
20250223;	135547;	1740315347.000;	    err32
20250223;	135552;	1740315352.000;	    err32
20250223;	135557;	1740315357.000;	    err32
20250223;	135602;	1740315362.000;	    err32
20250223;	135607;	1740315367.000;	    err32
20250223;	135612;	1740315372.000;	    err32
20250223;	135617;	1740315377.000;	    err32
20250223;	135622;	1740315382.000;	    err32
20250223;	135627;	1740315387.000;	    err32
20250223;	135632;	1740315392.000;	    err32
20250223;	135637;	1740315397.000;	    err32
20250223;	135642;	1740315402.000;	    err32
20250223;	135647;	1740315407.000;	    err32
20250223;	135652;	1740315412.000;	    err32
20250223;	135657;	1740315417.000;	    err32
20250223;	135702;	1740315422.000;	    err32
20250223;	135707;	1740315427.000;	    err32
20250223;	135712;	1740315432.000;	    err32
20250223;	135717;	1740315437.000;	    err32
20250223;	135722;	1740315442.000;	    err32
20250223;	135727;	1740315447.000;	    err32
20250223;	135732;	1740315452.000;	    err32
20250223;	135737;	1740315457.000;	    err32
20250223;	135742;	1740315462.000;	    err32
20250223;	135747;	1740315467.000;	    err32
20250223;	135752;	1740315472.000;	    err32
20250223;	135757;	1740315477.000;	    err32
20250223;	135802;	1740315482.000;	    err32
20250223;	135807;	1740315487.000;	    err32
20250223;	135812;	1740315492.000;	    err32
20250223;	135817;	1740315497.000;	    err32
20250223;	135822;	1740315502.000;	    err32
20250223;	135827;	1740315507.000;	    err32
20250223;	135832;	1740315512.000;	    err32
20250223;	135837;	1740315517.000;	    err32
20250223;	135842;	1740315522.000;	    err32
20250223;	135847;	1740315527.000;	    err32
20250223;	135852;	1740315532.000;	    err32
20250223;	135857;	1740315537.000;	    err32
20250223;	135902;	1740315542.000;	    err32
20250223;	135907;	1740315547.000;	    err32
20250223;	135912;	1740315552.000;	    err32
20250223;	135917;	1740315557.000;	    err32
20250223;	135922;	1740315562.000;	    err32
20250223;	135927;	1740315567.000;	    err32
20250223;	135932;	1740315572.000;	    err32
20250223;	135937;	1740315577.000;	    err32
20250223;	135942;	1740315582.000;	    err32
20250223;	135947;	1740315587.000;	    err32
20250223;	135952;	1740315592.000;	    err32
20250223;	135957;	1740315597.000;	    err32
20250223;	140002;	1740315602.000;	    err32
20250223;	140007;	1740315607.000;	    err32
20250223;	140012;	1740315612.000;	    err32
20250223;	140017;	1740315617.000;	    err32
20250223;	140022;	1740315622.000;	    err32
20250223;	140027;	1740315627.000;	    err32
20250223;	140032;	1740315632.000;	    err32
20250223;	140037;	1740315637.000;	    err32
20250223;	140042;	1740315642.000;	    err32
20250223;	140047;	1740315647.000;	    err32
20250223;	140052;	1740315652.000;	    err32
20250223;	140057;	1740315657.000;	    err32
20250223;	140102;	1740315662.000;	    err32
20250223;	140107;	1740315667.000;	    err32
20250223;	140112;	1740315672.000;	    err32
20250223;	140117;	1740315677.000;	    err32
