#ies_format_version: 1.0
#file: 20241212_5000_2000.dat
#file_info: generated by AsciiLoger of OpenMUC
#timezone: + 1
#timestep_sec: 5.0
#col_no;	col_name;	confidential;	measured;	unit;	category;	comment
#001;	YYYYMMDD;	FALSE;	FALSE;	0;	time;	INTEGER,8. Date [human readable]
#002;	hhmmss;	FALSE;	FALSE;	0;	time;	SHORT,6. Time [human readable]
#003;	unixtimestamp;	FALSE;	FALSE;	s;	time;	DOUBLE,14. lapsed seconds from 01-01-1970
#004;	power_self_consumption;	FALSE;	TRUE;	kW;	other;	DOUBLE,9. test
YYYYMMDD;	hhmmss;	unixtimestamp;	power_self_consumption
20241212;	123917;	1734003557.000;	   +1.776
20241212;	123922;	1734003562.000;	   +1.748
20241212;	123927;	1734003567.000;	   +1.764
20241212;	123932;	1734003572.000;	   +1.770
20241212;	123937;	1734003577.000;	   +1.774
20241212;	123942;	1734003582.000;	   +1.797
20241212;	123947;	1734003587.000;	   +1.770
20241212;	123952;	1734003592.000;	   +1.753
20241212;	123957;	1734003597.000;	   +1.771
20241212;	124002;	1734003602.000;	   +1.769
20241212;	124007;	1734003607.000;	   +1.774
20241212;	124012;	1734003612.000;	   +1.780
20241212;	124017;	1734003617.000;	   +1.761
20241212;	124022;	1734003622.000;	   +1.762
20241212;	124027;	1734003627.000;	   +1.764
20241212;	124032;	1734003632.000;	   +3.603
20241212;	124037;	1734003637.000;	   +3.977
20241212;	124042;	1734003642.000;	   +3.980
20241212;	124047;	1734003647.000;	   +3.959
20241212;	124052;	1734003652.000;	   +3.959
20241212;	124057;	1734003657.000;	   +3.972
20241212;	124102;	1734003662.000;	   +3.978
20241212;	124107;	1734003667.000;	   +3.981
20241212;	124112;	1734003672.000;	   +3.975
20241212;	124117;	1734003677.000;	   +3.958
20241212;	124122;	1734003682.000;	   +3.975
20241212;	124127;	1734003687.000;	   +3.959
20241212;	124132;	1734003692.000;	   +3.975
20241212;	124137;	1734003697.000;	   +1.778
20241212;	124142;	1734003702.000;	   +1.762
20241212;	124147;	1734003707.000;	   +1.761
20241212;	124152;	1734003712.000;	   +1.769
20241212;	124157;	1734003717.000;	   +1.768
20241212;	124202;	1734003722.000;	   +1.772
20241212;	124207;	1734003727.000;	   +1.773
20241212;	124212;	1734003732.000;	   +1.771
20241212;	124217;	1734003737.000;	   +1.765
20241212;	124222;	1734003742.000;	   +1.767
20241212;	124227;	1734003747.000;	   +1.764
20241212;	124232;	1734003752.000;	   +1.793
20241212;	124237;	1734003757.000;	   +1.767
20241212;	124242;	1734003762.000;	   +1.758
20241212;	124247;	1734003767.000;	   +1.777
20241212;	124252;	1734003772.000;	   +1.770
20241212;	124257;	1734003777.000;	   +3.282
20241212;	124302;	1734003782.000;	   +4.008
20241212;	124307;	1734003787.000;	   +3.997
20241212;	124312;	1734003792.000;	   +3.999
20241212;	124317;	1734003797.000;	   +3.999
20241212;	124322;	1734003802.000;	   +4.013
20241212;	124327;	1734003807.000;	   +4.020
20241212;	124332;	1734003812.000;	   +4.007
20241212;	124337;	1734003817.000;	   +4.008
20241212;	124342;	1734003822.000;	   +4.002
20241212;	124347;	1734003827.000;	   +4.000
20241212;	124352;	1734003832.000;	   +4.000
20241212;	124357;	1734003837.000;	   +1.822
20241212;	124402;	1734003842.000;	   +1.813
20241212;	124407;	1734003847.000;	   +1.821
20241212;	124412;	1734003852.000;	   +1.824
20241212;	124417;	1734003857.000;	   +1.824
20241212;	124422;	1734003862.000;	   +1.837
20241212;	124427;	1734003867.000;	   +1.818
20241212;	124432;	1734003872.000;	   +1.398
20241212;	124437;	1734003877.000;	   +0.262
20241212;	124442;	1734003882.000;	   +1.314
20241212;	124447;	1734003887.000;	   +1.794
20241212;	124452;	1734003892.000;	   +1.515
20241212;	124457;	1734003897.000;	   +2.524
20241212;	124502;	1734003902.000;	   +2.231
20241212;	124507;	1734003907.000;	   +1.649
20241212;	124512;	1734003912.000;	   +2.391
20241212;	124517;	1734003917.000;	   +2.467
20241212;	124522;	1734003922.000;	   +2.587
20241212;	124527;	1734003927.000;	   +2.928
20241212;	124532;	1734003932.000;	   +3.781
20241212;	124537;	1734003937.000;	   +6.511
20241212;	124542;	1734003942.000;	   +2.646
20241212;	124547;	1734003947.000;	   +2.500
20241212;	124552;	1734003952.000;	   +2.488
20241212;	124557;	1734003957.000;	   +2.485
20241212;	124602;	1734003962.000;	   +2.503
20241212;	124607;	1734003967.000;	   +2.500
20241212;	124612;	1734003972.000;	   +2.512
20241212;	124617;	1734003977.000;	   +2.508
20241212;	124622;	1734003982.000;	   +2.491
20241212;	124627;	1734003987.000;	   +0.235
20241212;	124632;	1734003992.000;	   +0.235
20241212;	124637;	1734003997.000;	   +0.239
20241212;	124642;	1734004002.000;	   +0.239
20241212;	124647;	1734004007.000;	   +0.235
20241212;	124652;	1734004012.000;	   +0.229
20241212;	124657;	1734004017.000;	   +0.234
20241212;	124702;	1734004022.000;	   +0.237
20241212;	124707;	1734004027.000;	   +0.242
20241212;	124712;	1734004032.000;	   +0.243
20241212;	124717;	1734004037.000;	   +0.233
20241212;	124722;	1734004042.000;	   +0.237
20241212;	124727;	1734004047.000;	   +0.234
20241212;	124732;	1734004052.000;	   +0.236
20241212;	124737;	1734004057.000;	   +0.247
20241212;	124742;	1734004062.000;	   +0.229
20241212;	124747;	1734004067.000;	   +0.222
20241212;	124752;	1734004072.000;	   +0.231
20241212;	124757;	1734004077.000;	   +0.238
20241212;	124802;	1734004082.000;	   +0.242
20241212;	124807;	1734004087.000;	   +0.240
20241212;	124812;	1734004092.000;	   +2.495
20241212;	124817;	1734004097.000;	   +2.493
20241212;	124822;	1734004102.000;	   +2.491
20241212;	124827;	1734004107.000;	   +2.470
20241212;	124832;	1734004112.000;	   +2.467
20241212;	124837;	1734004117.000;	   +2.439
20241212;	124842;	1734004122.000;	   +2.441
20241212;	124847;	1734004127.000;	   +2.456
20241212;	124852;	1734004132.000;	   +2.463
20241212;	124857;	1734004137.000;	   +2.452
20241212;	124902;	1734004142.000;	   +2.472
20241212;	124907;	1734004147.000;	   +0.228
20241212;	124912;	1734004152.000;	   +0.231
20241212;	124917;	1734004157.000;	   +0.237
20241212;	124922;	1734004162.000;	   +0.240
20241212;	124927;	1734004167.000;	   +0.249
20241212;	124932;	1734004172.000;	   +0.244
20241212;	124937;	1734004177.000;	   +0.229
20241212;	124942;	1734004182.000;	   +0.240
20241212;	124947;	1734004187.000;	   +0.000
20241212;	124952;	1734004192.000;	   +0.224
20241212;	124957;	1734004197.000;	   +0.288
20241212;	125002;	1734004202.000;	   +0.237
20241212;	125007;	1734004207.000;	   +0.000
20241212;	125012;	1734004212.000;	   +0.233
20241212;	125017;	1734004217.000;	   +0.234
20241212;	125022;	1734004222.000;	   +0.238
20241212;	125027;	1734004227.000;	   +0.239
20241212;	125032;	1734004232.000;	   +0.224
20241212;	125037;	1734004237.000;	   +0.229
20241212;	125042;	1734004242.000;	   +0.211
20241212;	125047;	1734004247.000;	   +2.453
20241212;	125052;	1734004252.000;	   +2.452
20241212;	125057;	1734004257.000;	   +2.431
20241212;	125102;	1734004262.000;	   +2.411
20241212;	125107;	1734004267.000;	   +2.414
20241212;	125112;	1734004272.000;	   +2.412
20241212;	125117;	1734004277.000;	   +2.436
20241212;	125122;	1734004282.000;	   +2.444
20241212;	125127;	1734004287.000;	   +2.431
20241212;	125132;	1734004292.000;	   +2.434
20241212;	125137;	1734004297.000;	   +0.215
20241212;	125142;	1734004302.000;	   +0.210
20241212;	125147;	1734004307.000;	   +0.233
