#ies_format_version: 1.0
#file: 20250203_5000_2000.dat
#file_info: generated by AsciiLoger of OpenMUC
#timezone: + 1
#timestep_sec: 5.0
#col_no;	col_name;	confidential;	measured;	unit;	category;	comment
#001;	YYYYMMDD;	FALSE;	FALSE;	0;	time;	INTEGER,8. Date [human readable]
#002;	hhmmss;	FALSE;	FALSE;	0;	time;	SHORT,6. Time [human readable]
#003;	unixtimestamp;	FALSE;	FALSE;	s;	time;	DOUBLE,14. lapsed seconds from 01-01-1970
#004;	power_self_consumption;	FALSE;	TRUE;	kW;	other;	DOUBLE,9. test
YYYYMMDD;	hhmmss;	unixtimestamp;	power_self_consumption
20250203;	110652;	1738577212.000;	    err32
20250203;	110657;	1738577217.000;	    err32
20250203;	110702;	1738577222.000;	    err32
20250203;	110707;	1738577227.000;	    err32
20250203;	110712;	1738577232.000;	    err32
20250203;	110717;	1738577237.000;	    err32
20250203;	110722;	1738577242.000;	    err32
20250203;	110727;	1738577247.000;	    err32
20250203;	110732;	1738577252.000;	    err32
20250203;	110737;	1738577257.000;	    err32
20250203;	110742;	1738577262.000;	    err32
20250203;	110747;	1738577267.000;	    err32
20250203;	110752;	1738577272.000;	    err32
20250203;	110757;	1738577277.000;	    err32
20250203;	110802;	1738577282.000;	    err32
20250203;	110807;	1738577287.000;	    err32
20250203;	110812;	1738577292.000;	    err32
20250203;	110817;	1738577297.000;	    err32
20250203;	110822;	1738577302.000;	    err32
20250203;	110827;	1738577307.000;	    err32
20250203;	110832;	1738577312.000;	    err32
20250203;	110837;	1738577317.000;	    err32
20250203;	110842;	1738577322.000;	    err32
20250203;	110847;	1738577327.000;	    err32
20250203;	110852;	1738577332.000;	    err32
20250203;	110857;	1738577337.000;	    err32
20250203;	110902;	1738577342.000;	    err32
20250203;	110907;	1738577347.000;	    err32
20250203;	110912;	1738577352.000;	    err32
20250203;	110917;	1738577357.000;	    err32
20250203;	110922;	1738577362.000;	    err32
20250203;	110927;	1738577367.000;	    err32
20250203;	110932;	1738577372.000;	    err32
20250203;	110937;	1738577377.000;	    err32
20250203;	110942;	1738577382.000;	    err32
20250203;	110947;	1738577387.000;	    err32
20250203;	110952;	1738577392.000;	    err32
20250203;	110957;	1738577397.000;	    err32
20250203;	111002;	1738577402.000;	    err32
20250203;	111007;	1738577407.000;	    err32
20250203;	111012;	1738577412.000;	    err32
20250203;	111017;	1738577417.000;	    err32
20250203;	111022;	1738577422.000;	    err32
20250203;	111027;	1738577427.000;	    err32
20250203;	111032;	1738577432.000;	    err32
20250203;	111037;	1738577437.000;	    err32
20250203;	111042;	1738577442.000;	    err32
20250203;	111047;	1738577447.000;	    err32
20250203;	111052;	1738577452.000;	    err32
20250203;	111057;	1738577457.000;	    err32
20250203;	111102;	1738577462.000;	    err32
20250203;	111107;	1738577467.000;	    err32
20250203;	111112;	1738577472.000;	    err32
20250203;	111117;	1738577477.000;	    err32
20250203;	111122;	1738577482.000;	    err32
20250203;	111127;	1738577487.000;	    err32
20250203;	111132;	1738577492.000;	    err32
20250203;	111137;	1738577497.000;	    err32
20250203;	111142;	1738577502.000;	    err32
20250203;	111147;	1738577507.000;	    err32
20250203;	111152;	1738577512.000;	    err32
20250203;	111157;	1738577517.000;	    err32
20250203;	111202;	1738577522.000;	    err32
20250203;	111207;	1738577527.000;	    err32
20250203;	111212;	1738577532.000;	    err32
20250203;	111217;	1738577537.000;	    err32
20250203;	111222;	1738577542.000;	    err32
20250203;	111227;	1738577547.000;	    err32
20250203;	111232;	1738577552.000;	    err32
20250203;	111237;	1738577557.000;	    err32
20250203;	111242;	1738577562.000;	    err32
20250203;	111247;	1738577567.000;	    err32
20250203;	111252;	1738577572.000;	    err32
20250203;	111257;	1738577577.000;	    err32
20250203;	111302;	1738577582.000;	    err32
20250203;	111307;	1738577587.000;	    err32
20250203;	111312;	1738577592.000;	    err32
20250203;	111317;	1738577597.000;	    err32
20250203;	111322;	1738577602.000;	    err32
20250203;	111327;	1738577607.000;	    err32
20250203;	111332;	1738577612.000;	    err32
20250203;	111337;	1738577617.000;	    err32
20250203;	111342;	1738577622.000;	    err32
20250203;	111347;	1738577627.000;	    err32
20250203;	111352;	1738577632.000;	    err32
20250203;	111357;	1738577637.000;	    err32
20250203;	111402;	1738577642.000;	    err32
20250203;	111407;	1738577647.000;	    err32
20250203;	111412;	1738577652.000;	    err32
20250203;	111417;	1738577657.000;	    err32
20250203;	111422;	1738577662.000;	    err32
20250203;	111427;	1738577667.000;	    err32
20250203;	111432;	1738577672.000;	    err32
20250203;	111437;	1738577677.000;	    err32
20250203;	111442;	1738577682.000;	    err32
20250203;	111447;	1738577687.000;	    err32
20250203;	111452;	1738577692.000;	    err32
20250203;	111457;	1738577697.000;	    err32
20250203;	111502;	1738577702.000;	    err32
20250203;	111507;	1738577707.000;	    err32
20250203;	111512;	1738577712.000;	    err32
20250203;	111517;	1738577717.000;	    err32
20250203;	111522;	1738577722.000;	    err32
20250203;	111527;	1738577727.000;	    err32
20250203;	111532;	1738577732.000;	    err32
20250203;	111537;	1738577737.000;	    err32
20250203;	111542;	1738577742.000;	    err32
20250203;	111547;	1738577747.000;	    err32
20250203;	111552;	1738577752.000;	    err32
20250203;	111557;	1738577757.000;	    err32
20250203;	111602;	1738577762.000;	    err32
20250203;	111607;	1738577767.000;	    err32
20250203;	111612;	1738577772.000;	    err32
20250203;	111617;	1738577777.000;	    err32
20250203;	111622;	1738577782.000;	    err32
20250203;	111627;	1738577787.000;	    err32
20250203;	111632;	1738577792.000;	    err32
20250203;	111637;	1738577797.000;	    err32
20250203;	111642;	1738577802.000;	    err32
20250203;	111647;	1738577807.000;	    err32
20250203;	111652;	1738577812.000;	    err32
20250203;	111657;	1738577817.000;	    err32
20250203;	111702;	1738577822.000;	    err32
20250203;	111707;	1738577827.000;	    err32
20250203;	111712;	1738577832.000;	    err32
20250203;	111717;	1738577837.000;	    err32
20250203;	111722;	1738577842.000;	    err32
20250203;	111727;	1738577847.000;	    err32
20250203;	111732;	1738577852.000;	    err32
20250203;	111737;	1738577857.000;	    err32
20250203;	111742;	1738577862.000;	    err32
20250203;	111747;	1738577867.000;	    err32
20250203;	111752;	1738577872.000;	    err32
20250203;	111757;	1738577877.000;	    err32
20250203;	111802;	1738577882.000;	    err32
20250203;	111807;	1738577887.000;	    err32
20250203;	111812;	1738577892.000;	    err32
20250203;	111817;	1738577897.000;	    err32
20250203;	111822;	1738577902.000;	    err32
20250203;	111827;	1738577907.000;	    err32
20250203;	111832;	1738577912.000;	    err32
20250203;	111837;	1738577917.000;	    err32
20250203;	111842;	1738577922.000;	    err32
20250203;	111847;	1738577927.000;	    err32
20250203;	111852;	1738577932.000;	    err32
20250203;	111857;	1738577937.000;	    err32
20250203;	111902;	1738577942.000;	    err32
20250203;	111907;	1738577947.000;	    err32
20250203;	111912;	1738577952.000;	    err32
20250203;	111917;	1738577957.000;	    err32
20250203;	111922;	1738577962.000;	    err32
20250203;	111927;	1738577967.000;	    err32
20250203;	111932;	1738577972.000;	    err32
20250203;	111937;	1738577977.000;	    err32
20250203;	111942;	1738577982.000;	    err32
20250203;	111947;	1738577987.000;	    err32
20250203;	111952;	1738577992.000;	    err32
20250203;	111957;	1738577997.000;	    err32
20250203;	112002;	1738578002.000;	    err32
20250203;	112007;	1738578007.000;	    err32
20250203;	112012;	1738578012.000;	    err32
20250203;	112017;	1738578017.000;	    err32
20250203;	112022;	1738578022.000;	    err32
20250203;	112027;	1738578027.000;	    err32
20250203;	112032;	1738578032.000;	    err32
20250203;	112037;	1738578037.000;	    err32
20250203;	112042;	1738578042.000;	    err32
20250203;	112047;	1738578047.000;	    err32
20250203;	112052;	1738578052.000;	    err32
20250203;	112057;	1738578057.000;	    err32
20250203;	112102;	1738578062.000;	    err32
20250203;	112107;	1738578067.000;	    err32
20250203;	112112;	1738578072.000;	    err32
20250203;	112117;	1738578077.000;	    err32
20250203;	112122;	1738578082.000;	    err32
20250203;	112127;	1738578087.000;	    err32
20250203;	112132;	1738578092.000;	    err32
20250203;	112137;	1738578097.000;	    err32
20250203;	112142;	1738578102.000;	    err32
20250203;	112147;	1738578107.000;	    err32
20250203;	112152;	1738578112.000;	    err32
20250203;	112157;	1738578117.000;	    err32
20250203;	112202;	1738578122.000;	    err32
20250203;	112207;	1738578127.000;	    err32
20250203;	112212;	1738578132.000;	    err32
20250203;	112217;	1738578137.000;	    err32
20250203;	112222;	1738578142.000;	    err32
20250203;	112227;	1738578147.000;	    err32
20250203;	112232;	1738578152.000;	    err32
20250203;	112237;	1738578157.000;	    err32
20250203;	112242;	1738578162.000;	    err32
20250203;	112247;	1738578167.000;	    err32
20250203;	112252;	1738578172.000;	    err32
20250203;	112257;	1738578177.000;	    err32
20250203;	112302;	1738578182.000;	    err32
20250203;	112307;	1738578187.000;	    err32
20250203;	112312;	1738578192.000;	    err32
20250203;	112317;	1738578197.000;	    err32
20250203;	112322;	1738578202.000;	    err32
20250203;	112327;	1738578207.000;	    err32
20250203;	112332;	1738578212.000;	    err32
20250203;	112337;	1738578217.000;	    err32
20250203;	112342;	1738578222.000;	    err32
20250203;	112347;	1738578227.000;	    err32
20250203;	112352;	1738578232.000;	    err32
20250203;	112357;	1738578237.000;	    err32
20250203;	112402;	1738578242.000;	    err32
20250203;	112407;	1738578247.000;	    err32
20250203;	112412;	1738578252.000;	    err32
20250203;	112417;	1738578257.000;	    err32
20250203;	112422;	1738578262.000;	    err32
20250203;	112427;	1738578267.000;	    err32
20250203;	112432;	1738578272.000;	    err32
20250203;	112437;	1738578277.000;	    err32
20250203;	112442;	1738578282.000;	    err32
20250203;	112447;	1738578287.000;	    err32
20250203;	112452;	1738578292.000;	    err32
20250203;	112457;	1738578297.000;	    err32
20250203;	112502;	1738578302.000;	    err32
20250203;	112507;	1738578307.000;	    err32
20250203;	112512;	1738578312.000;	    err32
20250203;	112517;	1738578317.000;	    err32
20250203;	112522;	1738578322.000;	    err32
20250203;	112527;	1738578327.000;	    err32
20250203;	112532;	1738578332.000;	    err32
20250203;	112537;	1738578337.000;	    err32
20250203;	112542;	1738578342.000;	    err32
20250203;	112547;	1738578347.000;	    err32
20250203;	112552;	1738578352.000;	    err32
20250203;	112557;	1738578357.000;	    err32
20250203;	112602;	1738578362.000;	    err32
20250203;	112607;	1738578367.000;	    err32
20250203;	112612;	1738578372.000;	    err32
20250203;	112617;	1738578377.000;	    err32
20250203;	112622;	1738578382.000;	    err32
20250203;	112627;	1738578387.000;	    err32
20250203;	112632;	1738578392.000;	    err32
20250203;	112637;	1738578397.000;	    err32
20250203;	112642;	1738578402.000;	    err32
20250203;	112647;	1738578407.000;	    err32
20250203;	112652;	1738578412.000;	    err32
20250203;	112657;	1738578417.000;	    err32
20250203;	112702;	1738578422.000;	    err32
20250203;	112707;	1738578427.000;	    err32
20250203;	112712;	1738578432.000;	    err32
20250203;	112717;	1738578437.000;	    err32
20250203;	112722;	1738578442.000;	    err32
20250203;	112727;	1738578447.000;	    err32
20250203;	112732;	1738578452.000;	    err32
20250203;	112737;	1738578457.000;	    err32
20250203;	112742;	1738578462.000;	    err32
20250203;	112747;	1738578467.000;	    err32
20250203;	112752;	1738578472.000;	    err32
20250203;	112757;	1738578477.000;	    err32
20250203;	112802;	1738578482.000;	    err32
20250203;	112807;	1738578487.000;	    err32
20250203;	112812;	1738578492.000;	    err32
20250203;	112817;	1738578497.000;	    err32
20250203;	112822;	1738578502.000;	    err32
20250203;	112827;	1738578507.000;	    err32
20250203;	112832;	1738578512.000;	    err32
20250203;	112837;	1738578517.000;	    err32
20250203;	112842;	1738578522.000;	    err32
20250203;	112847;	1738578527.000;	    err32
20250203;	112852;	1738578532.000;	    err32
20250203;	112857;	1738578537.000;	    err32
20250203;	112902;	1738578542.000;	    err32
20250203;	112907;	1738578547.000;	    err32
20250203;	112912;	1738578552.000;	    err32
20250203;	112917;	1738578557.000;	    err32
20250203;	112922;	1738578562.000;	    err32
20250203;	112927;	1738578567.000;	    err32
20250203;	112932;	1738578572.000;	    err32
20250203;	112937;	1738578577.000;	    err32
20250203;	112942;	1738578582.000;	    err32
20250203;	112947;	1738578587.000;	    err32
20250203;	112952;	1738578592.000;	    err32
20250203;	112957;	1738578597.000;	    err32
20250203;	113002;	1738578602.000;	    err32
20250203;	113007;	1738578607.000;	    err32
20250203;	113012;	1738578612.000;	    err32
20250203;	113017;	1738578617.000;	    err32
20250203;	113022;	1738578622.000;	    err32
20250203;	113027;	1738578627.000;	    err32
20250203;	113032;	1738578632.000;	    err32
20250203;	113037;	1738578637.000;	    err32
20250203;	113042;	1738578642.000;	    err32
20250203;	113047;	1738578647.000;	    err32
20250203;	113052;	1738578652.000;	    err32
20250203;	113057;	1738578657.000;	    err32
20250203;	113102;	1738578662.000;	    err32
20250203;	113107;	1738578667.000;	    err32
20250203;	113112;	1738578672.000;	    err32
20250203;	113117;	1738578677.000;	    err32
20250203;	113122;	1738578682.000;	    err32
20250203;	113127;	1738578687.000;	    err32
20250203;	113132;	1738578692.000;	    err32
20250203;	113137;	1738578697.000;	    err32
20250203;	113142;	1738578702.000;	    err32
20250203;	113147;	1738578707.000;	    err32
20250203;	113152;	1738578712.000;	    err32
20250203;	113157;	1738578717.000;	    err32
20250203;	113202;	1738578722.000;	    err32
20250203;	113207;	1738578727.000;	    err32
20250203;	113212;	1738578732.000;	    err32
20250203;	113217;	1738578737.000;	    err32
20250203;	113222;	1738578742.000;	    err32
20250203;	113227;	1738578747.000;	    err32
20250203;	113232;	1738578752.000;	    err32
20250203;	113237;	1738578757.000;	    err32
20250203;	113242;	1738578762.000;	    err32
20250203;	113247;	1738578767.000;	    err32
20250203;	113252;	1738578772.000;	    err32
20250203;	113257;	1738578777.000;	    err32
20250203;	113302;	1738578782.000;	    err32
20250203;	113307;	1738578787.000;	    err32
20250203;	113312;	1738578792.000;	    err32
20250203;	113317;	1738578797.000;	    err32
20250203;	113322;	1738578802.000;	    err32
20250203;	113327;	1738578807.000;	    err32
20250203;	113332;	1738578812.000;	    err32
20250203;	113337;	1738578817.000;	    err32
20250203;	113342;	1738578822.000;	    err32
20250203;	113347;	1738578827.000;	    err32
20250203;	113352;	1738578832.000;	    err32
20250203;	113357;	1738578837.000;	    err32
20250203;	113402;	1738578842.000;	    err32
20250203;	113407;	1738578847.000;	    err32
20250203;	113412;	1738578852.000;	    err32
20250203;	113417;	1738578857.000;	    err32
20250203;	113422;	1738578862.000;	    err32
20250203;	113427;	1738578867.000;	    err32
20250203;	113432;	1738578872.000;	    err32
20250203;	113437;	1738578877.000;	    err32
20250203;	113442;	1738578882.000;	    err32
20250203;	113447;	1738578887.000;	    err32
20250203;	113452;	1738578892.000;	    err32
20250203;	113457;	1738578897.000;	    err32
20250203;	113502;	1738578902.000;	    err32
20250203;	113507;	1738578907.000;	    err32
20250203;	113512;	1738578912.000;	    err32
20250203;	113517;	1738578917.000;	    err32
20250203;	113522;	1738578922.000;	    err32
20250203;	113527;	1738578927.000;	    err32
20250203;	113532;	1738578932.000;	    err32
20250203;	113537;	1738578937.000;	    err32
20250203;	113542;	1738578942.000;	    err32
20250203;	113547;	1738578947.000;	    err32
20250203;	113552;	1738578952.000;	    err32
20250203;	113557;	1738578957.000;	    err32
20250203;	113602;	1738578962.000;	    err32
20250203;	113607;	1738578967.000;	    err32
20250203;	113612;	1738578972.000;	    err32
20250203;	113617;	1738578977.000;	    err32
20250203;	113622;	1738578982.000;	    err32
20250203;	113627;	1738578987.000;	    err32
20250203;	113632;	1738578992.000;	    err32
20250203;	113637;	1738578997.000;	    err32
20250203;	113642;	1738579002.000;	    err32
20250203;	113647;	1738579007.000;	    err32
20250203;	113652;	1738579012.000;	    err32
20250203;	113657;	1738579017.000;	    err32
20250203;	113702;	1738579022.000;	    err32
20250203;	113707;	1738579027.000;	    err32
20250203;	113712;	1738579032.000;	    err32
20250203;	113717;	1738579037.000;	    err32
20250203;	113722;	1738579042.000;	    err32
20250203;	113727;	1738579047.000;	    err32
20250203;	113732;	1738579052.000;	    err32
20250203;	113737;	1738579057.000;	    err32
20250203;	113742;	1738579062.000;	    err32
20250203;	113747;	1738579067.000;	    err32
20250203;	113752;	1738579072.000;	    err32
20250203;	113757;	1738579077.000;	    err32
20250203;	113802;	1738579082.000;	    err32
20250203;	113807;	1738579087.000;	    err32
20250203;	113812;	1738579092.000;	    err32
20250203;	113817;	1738579097.000;	    err32
20250203;	113822;	1738579102.000;	    err32
20250203;	113827;	1738579107.000;	    err32
20250203;	113832;	1738579112.000;	    err32
20250203;	113837;	1738579117.000;	    err32
20250203;	113842;	1738579122.000;	    err32
20250203;	113847;	1738579127.000;	    err32
20250203;	113852;	1738579132.000;	    err32
20250203;	113857;	1738579137.000;	    err32
20250203;	113902;	1738579142.000;	    err32
20250203;	113907;	1738579147.000;	    err32
20250203;	113912;	1738579152.000;	    err32
20250203;	113917;	1738579157.000;	    err32
20250203;	113922;	1738579162.000;	    err32
20250203;	113927;	1738579167.000;	    err32
20250203;	113932;	1738579172.000;	    err32
20250203;	113937;	1738579177.000;	    err32
20250203;	113942;	1738579182.000;	    err32
20250203;	113947;	1738579187.000;	    err32
20250203;	113952;	1738579192.000;	    err32
20250203;	113957;	1738579197.000;	    err32
20250203;	114002;	1738579202.000;	    err32
20250203;	114007;	1738579207.000;	    err32
20250203;	114012;	1738579212.000;	    err32
20250203;	114017;	1738579217.000;	    err32
20250203;	114022;	1738579222.000;	    err32
20250203;	114027;	1738579227.000;	    err32
20250203;	114032;	1738579232.000;	    err32
20250203;	114037;	1738579237.000;	    err32
20250203;	114042;	1738579242.000;	    err32
20250203;	114047;	1738579247.000;	    err32
20250203;	114052;	1738579252.000;	    err32
20250203;	114057;	1738579257.000;	    err32
20250203;	114102;	1738579262.000;	    err32
20250203;	114107;	1738579267.000;	    err32
20250203;	114112;	1738579272.000;	    err32
20250203;	114117;	1738579277.000;	    err32
20250203;	114122;	1738579282.000;	    err32
20250203;	114127;	1738579287.000;	    err32
20250203;	114132;	1738579292.000;	    err32
20250203;	114137;	1738579297.000;	    err32
20250203;	114142;	1738579302.000;	    err32
20250203;	114147;	1738579307.000;	    err32
20250203;	114152;	1738579312.000;	    err32
20250203;	114157;	1738579317.000;	    err32
20250203;	114202;	1738579322.000;	    err32
20250203;	114207;	1738579327.000;	    err32
20250203;	114212;	1738579332.000;	    err32
20250203;	114217;	1738579337.000;	    err32
20250203;	114222;	1738579342.000;	    err32
20250203;	114227;	1738579347.000;	    err32
20250203;	114232;	1738579352.000;	    err32
20250203;	114237;	1738579357.000;	    err32
20250203;	114242;	1738579362.000;	    err32
20250203;	114247;	1738579367.000;	    err32
20250203;	114252;	1738579372.000;	    err32
20250203;	114257;	1738579377.000;	    err32
20250203;	114302;	1738579382.000;	    err32
20250203;	114307;	1738579387.000;	    err32
20250203;	114312;	1738579392.000;	    err32
20250203;	114317;	1738579397.000;	    err32
20250203;	114322;	1738579402.000;	    err32
20250203;	114327;	1738579407.000;	    err32
20250203;	114332;	1738579412.000;	    err32
20250203;	114337;	1738579417.000;	    err32
20250203;	114342;	1738579422.000;	    err32
20250203;	114347;	1738579427.000;	    err32
20250203;	114352;	1738579432.000;	    err32
20250203;	114357;	1738579437.000;	    err32
20250203;	114402;	1738579442.000;	    err32
20250203;	114407;	1738579447.000;	    err32
20250203;	114412;	1738579452.000;	    err32
20250203;	114417;	1738579457.000;	    err32
20250203;	114422;	1738579462.000;	    err32
20250203;	114427;	1738579467.000;	    err32
20250203;	114432;	1738579472.000;	    err32
20250203;	114437;	1738579477.000;	    err32
20250203;	114442;	1738579482.000;	    err32
20250203;	114447;	1738579487.000;	    err32
20250203;	114452;	1738579492.000;	    err32
20250203;	114457;	1738579497.000;	    err32
20250203;	114502;	1738579502.000;	    err32
20250203;	114507;	1738579507.000;	    err32
20250203;	114512;	1738579512.000;	    err32
20250203;	114517;	1738579517.000;	    err32
20250203;	114522;	1738579522.000;	    err32
20250203;	114527;	1738579527.000;	    err32
20250203;	114532;	1738579532.000;	    err32
20250203;	114537;	1738579537.000;	    err32
20250203;	114542;	1738579542.000;	    err32
20250203;	114547;	1738579547.000;	    err32
20250203;	114552;	1738579552.000;	    err32
20250203;	114557;	1738579557.000;	    err32
20250203;	114602;	1738579562.000;	    err32
20250203;	114607;	1738579567.000;	    err32
20250203;	114612;	1738579572.000;	    err32
20250203;	114617;	1738579577.000;	    err32
20250203;	114622;	1738579582.000;	    err32
20250203;	114627;	1738579587.000;	    err32
20250203;	114632;	1738579592.000;	    err32
20250203;	114637;	1738579597.000;	    err32
20250203;	114642;	1738579602.000;	    err32
20250203;	114647;	1738579607.000;	    err32
20250203;	114652;	1738579612.000;	    err32
20250203;	114657;	1738579617.000;	    err32
20250203;	114702;	1738579622.000;	    err32
20250203;	114707;	1738579627.000;	    err32
20250203;	114712;	1738579632.000;	    err32
20250203;	114717;	1738579637.000;	    err32
20250203;	114722;	1738579642.000;	    err32
20250203;	114727;	1738579647.000;	    err32
20250203;	114732;	1738579652.000;	    err32
20250203;	114737;	1738579657.000;	    err32
20250203;	114742;	1738579662.000;	    err32
20250203;	114747;	1738579667.000;	    err32
20250203;	114752;	1738579672.000;	    err32
20250203;	114757;	1738579677.000;	    err32
20250203;	114802;	1738579682.000;	    err32
20250203;	114807;	1738579687.000;	    err32
20250203;	114812;	1738579692.000;	    err32
20250203;	114817;	1738579697.000;	    err32
20250203;	114822;	1738579702.000;	    err32
20250203;	114827;	1738579707.000;	    err32
20250203;	114832;	1738579712.000;	    err32
20250203;	114837;	1738579717.000;	    err32
20250203;	114842;	1738579722.000;	    err32
20250203;	114847;	1738579727.000;	    err32
20250203;	114852;	1738579732.000;	    err32
20250203;	114857;	1738579737.000;	    err32
20250203;	114902;	1738579742.000;	    err32
20250203;	114907;	1738579747.000;	    err32
20250203;	114912;	1738579752.000;	    err32
20250203;	114917;	1738579757.000;	    err32
20250203;	114922;	1738579762.000;	    err32
20250203;	114927;	1738579767.000;	    err32
20250203;	114932;	1738579772.000;	    err32
20250203;	114937;	1738579777.000;	    err32
20250203;	114942;	1738579782.000;	    err32
20250203;	114947;	1738579787.000;	    err32
20250203;	114952;	1738579792.000;	    err32
20250203;	114957;	1738579797.000;	    err32
20250203;	115002;	1738579802.000;	    err32
20250203;	115007;	1738579807.000;	    err32
20250203;	115012;	1738579812.000;	    err32
20250203;	115017;	1738579817.000;	    err32
20250203;	115022;	1738579822.000;	    err32
20250203;	115027;	1738579827.000;	    err32
20250203;	115032;	1738579832.000;	    err32
20250203;	115037;	1738579837.000;	    err32
20250203;	115042;	1738579842.000;	    err32
20250203;	115047;	1738579847.000;	    err32
20250203;	115052;	1738579852.000;	    err32
20250203;	115057;	1738579857.000;	    err32
20250203;	115102;	1738579862.000;	    err32
20250203;	115107;	1738579867.000;	    err32
20250203;	115112;	1738579872.000;	    err32
20250203;	115117;	1738579877.000;	    err32
20250203;	115122;	1738579882.000;	    err32
20250203;	115127;	1738579887.000;	    err32
20250203;	115132;	1738579892.000;	    err32
20250203;	115137;	1738579897.000;	    err32
20250203;	115142;	1738579902.000;	    err32
20250203;	115147;	1738579907.000;	    err32
20250203;	115152;	1738579912.000;	    err32
20250203;	115157;	1738579917.000;	    err32
20250203;	115202;	1738579922.000;	    err32
20250203;	115207;	1738579927.000;	    err32
20250203;	115212;	1738579932.000;	    err32
20250203;	115217;	1738579937.000;	    err32
20250203;	115222;	1738579942.000;	    err32
20250203;	115227;	1738579947.000;	    err32
20250203;	115232;	1738579952.000;	    err32
20250203;	115237;	1738579957.000;	    err32
20250203;	115242;	1738579962.000;	    err32
